,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,31,(347-264j),347,-264,436.0103209787585,9.0,36,9.0
1,0,31,(212-378j),212,-378,433.3912781771225,9.25,37,9.25
2,0,31,(63-436j),63,-436,440.52809218028307,9.5,38,9.5
3,0,31,(-116-446j),-116,-446,460.83836645834947,9.75,39,9.75
12,0,31,(-331+356j),-331,356,486.10389835918824,15.0,60,15.0
13,0,31,(-232+385j),-232,385,449.49860956403415,15.25,61,15.25
14,0,31,(-80+422j),-80,422,429.51600668659603,15.5,62,15.5
15,0,31,(74+438j),74,438,444.20715887972807,15.75,63,15.75
24,0,31,(396-293j),396,-293,492.610393719012,21.0,84,21.0
25,0,31,(294-337j),294,-337,447.21918563496354,21.25,85,21.25
26,0,31,(167-389j),167,-389,423.3320209953412,21.5,86,21.5
27,0,31,(-3-437j),-3,-437,437.01029736151526,21.75,87,21.75
36,0,31,(-406+276j),-406,276,490.9297302058615,27.0,108,27.0
37,0,31,(-323+318j),-323,318,453.26923566463233,27.25,109,27.25
38,0,31,(-187+385j),-187,385,428.0116820835618,27.5,110,27.5
39,0,31,(-13+446j),-13,446,446.1894216585597,27.75,111,27.75
48,0,31,(434-228j),434,-228,490.2448367907611,33.0,132,33.0
49,0,31,(347-284j),347,-284,448.4027207767589,33.25,133,33.25
50,0,31,(210-368j),210,-368,423.7027259765979,33.5,134,33.5
51,0,31,(63-438j),63,-438,442.50762705291305,33.75,135,33.75
60,0,31,(-475+123j),-475,123,490.66689311588976,39.0,156,39.0
61,0,31,(-387+213j),-387,213,441.74426991190273,39.25,157,39.25
62,0,31,(-278+316j),-278,316,420.880030412468,39.5,158,39.5
63,0,31,(-119+424j),-119,424,440.3827880378614,39.75,159,39.75
72,0,31,(473-109j),473,-109,485.3967449417023,45.0,180,45.0
73,0,31,(400-185j),400,-185,440.70965498840616,45.25,181,45.25
74,0,31,(279-306j),279,-306,414.09781453178425,45.5,182,45.5
75,0,31,(139-415j),139,-415,437.6596851436056,45.75,183,45.75
84,0,31,(-456+152j),-456,152,480.66620434559366,51.0,204,51.0
85,0,31,(-375+228j),-375,228,438.8724188189547,51.25,205,51.25
86,0,31,(-270+323j),-270,323,420.98574797729196,51.5,206,51.5
87,0,31,(-121+430j),-121,430,446.70012312512296,51.75,207,51.75
96,0,31,(465-146j),465,-146,487.3817805375987,57.0,228,57.0
97,0,31,(398-215j),398,-215,452.3593704125073,57.25,229,57.25
98,0,31,(288-322j),288,-322,432.00462960482264,57.5,230,57.5
99,0,31,(147-426j),147,-426,450.64953123242014,57.75,231,57.75
108,0,31,(-491+87j),-491,87,498.6481725625794,63.0,252,63.0
109,0,31,(-418+179j),-418,179,454.71419595169885,63.25,253,63.25
110,0,31,(-313+304j),-313,304,436.3312961500699,63.5,254,63.5
111,0,31,(-196+412j),-196,412,456.24554792348385,63.75,255,63.75
120,0,31,(485+25j),485,25,485.64390246352315,69.0,276,69.0
121,0,31,(432-80j),432,-80,439.3449669678714,69.25,277,69.25
122,0,31,(366-208j),366,-208,420.97505864362086,69.5,278,69.5
123,0,31,(268-359j),268,-359,448.0011160700384,69.75,279,69.75
132,0,31,(-471-24j),-471,-24,471.61106857239895,75.0,300,75.0
133,0,31,(-423+85j),-423,85,431.4556755913636,75.25,301,75.25
134,0,31,(-346+233j),-346,233,417.1390655404981,75.5,302,75.5
135,0,31,(-258+361j),-258,361,443.71725231277634,75.75,303,75.75
144,0,31,(484+70j),484,70,489.03578601161695,81.0,324,81.0
145,0,31,(437-45j),437,-45,439.31082390489763,81.25,325,81.25
146,0,31,(370-181j),370,-181,411.8992595283463,81.5,326,81.5
147,0,31,(262-340j),262,-340,429.23653153011105,81.75,327,81.75
156,0,31,(-489-73j),-489,-73,494.41885077330943,87.0,348,87.0
157,0,31,(-453+21j),-453,21,453.48649373492924,87.25,349,87.25
158,0,31,(-391+169j),-391,169,425.9600920274105,87.5,350,87.5
159,0,31,(-313+312j),-313,312,441.9423039266551,87.75,351,87.75
168,0,31,(438+212j),438,212,486.6086723435989,93.0,372,93.0
169,0,31,(434+99j),434,99,445.14828989899536,93.25,373,93.25
170,0,31,(419-45j),419,-45,421.40953952182906,93.5,374,93.5
171,0,31,(377-226j),377,-226,439.5509071768593,93.75,375,93.75
180,0,31,(-442-194j),-442,-194,482.7007354458868,99.0,396,99.0
181,0,31,(-434-93j),-434,-93,443.85245296156694,99.25,397,99.25
182,0,31,(-416+67j),-416,67,421.36089044903065,99.5,398,99.5
183,0,31,(-369+244j),-369,244,442.3765364483067,99.75,399,99.75
192,0,31,(439+228j),439,228,494.67666207331837,105.0,420,105.0
193,0,31,(436+114j),436,114,450.6572977329891,105.25,421,105.25
194,0,31,(421-66j),421,-66,426.1419951143046,105.5,422,105.5
195,0,31,(381-242j),381,-242,451.3590588434002,105.75,423,105.75
204,0,31,(-400-271j),-400,-271,483.15732427440236,111.0,444,111.0
205,0,31,(-414-148j),-414,-148,439.65895873961216,111.25,445,111.25
206,0,31,(-423+4j),-423,4,423.01891210677564,111.5,446,111.5
207,0,31,(-404+191j),-404,191,446.87470279710396,111.75,447,111.75
216,0,31,(397+286j),397,286,489.2903023768201,117.0,468,117.0
217,0,31,(407+198j),407,198,452.60689345170164,117.25,469,117.25
218,0,31,(426+55j),426,55,429.5357959472062,117.5,470,117.5
219,0,31,(430-96j),430,-96,440.5859734489967,117.75,471,117.75
228,0,31,(-341-360j),-341,-360,495.8638926157056,123.0,492,123.0
229,0,31,(-378-247j),-378,-247,451.5451250982564,123.25,493,123.25
230,0,31,(-419-103j),-419,-103,431.47421707443885,123.5,494,123.5
231,0,31,(-438+87j),-438,87,446.5568272907716,123.75,495,123.75
240,0,31,(350+335j),350,335,484.48426187029025,129.0,516,129.0
241,0,31,(376+239j),376,239,445.53002143514414,129.25,517,129.25
242,0,31,(415+87j),415,87,424.02122588379933,129.5,518,129.5
243,0,31,(438-94j),438,-94,447.97321348491363,129.75,519,129.75
252,0,31,(-328-363j),-328,-363,489.2371613031864,135.0,540,135.0
253,0,31,(-364-247j),-364,-247,439.8920322079044,135.25,541,135.25
254,0,31,(-413-85j),-413,-85,421.6562581060549,135.5,542,135.5
255,0,31,(-436+81j),-436,81,443.46025752033296,135.75,543,135.75
