,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,3,(-137+318j),-137,318,346.2556858738929,9.0,36,9.0
1,0,3,(-8+343j),-8,343,343.09328177625395,9.25,37,9.25
2,0,3,(151+325j),151,325,358.36573496917924,9.5,38,9.5
3,0,3,(274+257j),274,257,375.6660751252367,9.75,39,9.75
12,0,3,(250-320j),250,-320,406.07881008493905,15.0,60,15.0
13,0,3,(148-298j),148,-298,332.7281172368816,15.25,61,15.25
14,0,3,(25-323j),25,-323,323.9660476037574,15.5,62,15.5
15,0,3,(-127-342j),-127,-342,364.81913327017264,15.75,63,15.75
24,0,3,(-341+229j),-341,229,410.7578362003578,21.0,84,21.0
25,0,3,(-219+245j),-219,245,328.612233491086,21.25,85,21.25
26,0,3,(-111+308j),-111,308,327.3912033027155,21.5,86,21.5
27,0,3,(20+371j),20,371,371.53869246688157,21.75,87,21.75
36,0,3,(398-44j),398,-44,400.42477445832446,27.0,108,27.0
37,0,3,(305-106j),305,-106,322.89471968429586,27.25,109,27.25
38,0,3,(243-216j),243,-216,325.123053627392,27.5,110,27.5
39,0,3,(166-325j),166,-325,364.939721049929,27.75,111,27.75
48,0,3,(-402-63j),-402,-63,406.90662319505196,33.0,132,33.0
49,0,3,(-332+18j),-332,18,332.48759375351136,33.25,133,33.25
50,0,3,(-289+153j),-289,153,327.00152904841286,33.5,134,33.5
51,0,3,(-242+277j),-242,277,367.8219678050782,33.75,135,33.75
60,0,3,(271+310j),271,310,411.7535670762307,39.0,156,39.0
61,0,3,(267+207j),267,207,337.843158877015,39.25,157,39.25
62,0,3,(318+87j),318,87,329.6862144524699,39.5,158,39.5
63,0,3,(362-63j),362,-63,367.441151750862,39.75,159,39.75
72,0,3,(-165-377j),-165,-377,411.5264268549469,45.0,180,45.0
73,0,3,(-194-270j),-194,-270,332.46954747766,45.25,181,45.25
74,0,3,(-272-173j),-272,-173,322.3553939365681,45.5,182,45.5
75,0,3,(-356-45j),-356,-45,358.8328301591146,45.75,183,45.75
84,0,3,(18+412j),18,412,412.393016429716,51.0,204,51.0
85,0,3,(94+305j),94,305,319.15670132397344,51.25,205,51.25
86,0,3,(205+231j),205,231,308.8462400612965,51.5,206,51.5
87,0,3,(314+149j),314,149,347.55862814782773,51.75,207,51.75
96,0,3,(80-400j),80,-400,407.9215610874228,57.0,228,57.0
97,0,3,(11-332j),11,-332,332.18217893198306,57.25,229,57.25
98,0,3,(-120-296j),-120,-296,319.3994364428341,57.5,230,57.5
99,0,3,(-246-252j),-246,-252,352.1647341799005,57.75,231,57.75
108,0,3,(-233+325j),-233,325,399.892485550804,63.0,252,63.0
109,0,3,(-134+304j),-134,304,332.2228167961978,63.25,253,63.25
110,0,3,(-20+330j),-20,330,330.6055050963308,63.5,254,63.5
111,0,3,(116+350j),116,350,368.72211758992705,63.75,255,63.75
