,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,17,(89-9j),89,-9,89.45389874119518,9.0,36,9.0
1,0,17,(79-42j),79,-42,89.47066558375433,9.25,37,9.25
2,0,17,(53-73j),53,-73,90.21086409075129,9.5,38,9.5
3,0,17,(18-92j),18,-92,93.74433316206373,9.75,39,9.75
12,0,17,(-44+82j),-44,82,93.05912099305473,15.0,60,15.0
13,0,17,(-40+86j),-40,86,94.847245611035,15.25,61,15.25
14,0,17,(-12+91j),-12,91,91.7877987534291,15.5,62,15.5
15,0,17,(29+88j),29,88,92.65527507918802,15.75,63,15.75
24,0,17,(-19-86j),-19,-86,88.07383266328314,21.0,84,21.0
25,0,17,(-32-87j),-32,-87,92.69843580125827,21.25,85,21.25
26,0,17,(-55-73j),-55,-73,91.40021881811882,21.5,86,21.5
27,0,17,(-85-41j),-85,-41,94.37160589923221,21.75,87,21.75
36,0,17,(74+50j),74,50,89.30845424706443,27.0,108,27.0
37,0,17,(79+44j),79,44,90.4267659490264,27.25,109,27.25
38,0,17,(83+22j),83,22,85.86617494683223,27.5,110,27.5
39,0,17,(82-19j),82,-19,84.17244204607586,27.75,111,27.75
48,0,17,(-91-4j),-91,-4,91.08786966440702,33.0,132,33.0
49,0,17,(-96+2j),-96,2,96.02083107326243,33.25,133,33.25
50,0,17,(-89+28j),-89,28,93.30058949438637,33.5,134,33.5
51,0,17,(-69+61j),-69,61,92.09777413162601,33.75,135,33.75
60,0,17,(68-60j),68,-60,90.68627239003708,39.0,156,39.0
61,0,17,(63-67j),63,-67,91.96738552334735,39.25,157,39.25
62,0,17,(40-81j),40,-81,90.33825324855468,39.5,158,39.5
63,0,17,(5-90j),5,-90,90.13878188659973,39.75,159,39.75
72,0,17,(-28+85j),-28,85,89.49301648732151,45.0,180,45.0
73,0,17,(-22+90j),-22,90,92.64987857520376,45.25,181,45.25
74,0,17,(6+90j),6,90,90.19977827023745,45.5,182,45.5
75,0,17,(52+76j),52,76,92.0869154657707,45.75,183,45.75
84,0,17,(-39-81j),-39,-81,89.89994438263018,51.0,204,51.0
85,0,17,(-48-79j),-48,-79,92.43916918709297,51.25,205,51.25
86,0,17,(-65-62j),-65,-62,89.8276126811795,51.5,206,51.5
87,0,17,(-85-26j),-85,-26,88.88756943465155,51.75,207,51.75
96,0,17,(83+34j),83,34,89.69392398596462,57.0,228,57.0
97,0,17,(90+27j),90,27,93.96275858019496,57.25,229,57.25
98,0,17,(94-4j),94,-4,94.08506789071261,57.5,230,57.5
99,0,17,(84-47j),84,-47,96.25487000666512,57.75,231,57.75
108,0,17,(-85+38j),-85,38,93.1074647920348,63.0,252,63.0
109,0,17,(-83+43j),-83,43,93.47726996441435,63.25,253,63.25
110,0,17,(-67+60j),-67,60,89.9388681271896,63.5,254,63.5
111,0,17,(-39+80j),-39,80,89.0,63.75,255,63.75
120,0,17,(53-76j),53,-76,92.65527507918802,69.0,276,69.0
121,0,17,(44-82j),44,-82,93.05912099305473,69.25,277,69.25
122,0,17,(18-87j),18,-87,88.84255736976509,69.5,278,69.5
123,0,17,(-26-87j),-26,-87,90.80198235721508,69.75,279,69.75
132,0,17,(2+93j),2,93,93.02150289046077,75.0,300,75.0
133,0,17,(11+98j),11,98,98.6154146165801,75.25,301,75.25
134,0,17,(36+88j),36,88,95.0789145920377,75.5,302,75.5
135,0,17,(70+55j),70,55,89.02246907382428,75.75,303,75.75
144,0,17,(-69-61j),-69,-61,92.09777413162601,81.0,324,81.0
145,0,17,(-76-56j),-76,-56,94.40338976964757,81.25,325,81.25
146,0,17,(-87-26j),-87,-26,90.80198235721508,81.5,326,81.5
147,0,17,(-90+15j),-90,15,91.2414379544733,81.75,327,81.75
156,0,17,(91+18j),91,18,92.76313923105448,87.0,348,87.0
157,0,17,(96+10j),96,10,96.51942809610924,87.25,349,87.25
158,0,17,(92-22j),92,-22,94.59386872308374,87.5,350,87.5
159,0,17,(73-61j),73,-61,95.13148795220224,87.75,351,87.75
168,0,17,(-74+47j),-74,47,87.66413177577246,93.0,372,93.0
169,0,17,(-74+53j),-74,53,91.02197536858887,93.25,373,93.25
170,0,17,(-58+68j),-58,68,89.37561188601732,93.5,374,93.5
171,0,17,(-22+88j),-22,88,90.70832376358854,93.75,375,93.75
180,0,17,(36-83j),36,-83,90.47098982546837,99.0,396,99.0
181,0,17,(32-90j),32,-90,95.51963149007642,99.25,397,99.25
182,0,17,(8-92j),8,-92,92.34717104492157,99.5,398,99.5
183,0,17,(-33-84j),-33,-84,90.24965373894794,99.75,399,99.75
192,0,17,(20+87j),20,87,89.26925562588724,105.0,420,105.0
193,0,17,(30+91j),30,91,95.81753492967766,105.25,421,105.25
194,0,17,(57+77j),57,77,95.80187889597991,105.5,422,105.5
195,0,17,(83+48j),83,48,95.88013350011565,105.75,423,105.75
204,0,17,(-80-55j),-80,-55,97.082439194738,111.0,444,111.0
205,0,17,(-86-49j),-86,-49,98.97979591815695,111.25,445,111.25
206,0,17,(-92-21j),-92,-21,94.36630754670864,111.5,446,111.5
207,0,17,(-92+18j),-92,18,93.74433316206373,111.75,447,111.75
216,0,17,(91-10j),91,-10,91.54780172128658,117.0,468,117.0
217,0,17,(93-18j),93,-18,94.72592042308166,117.25,469,117.25
218,0,17,(81-43j),81,-43,91.706052144883,117.5,470,117.5
219,0,17,(50-79j),50,-79,93.49331526906082,117.75,471,117.75
228,0,17,(-64+61j),-64,61,88.41379982785493,123.0,492,123.0
229,0,17,(-57+70j),-57,70,90.27181176868004,123.25,493,123.25
230,0,17,(-33+79j),-33,79,85.61541917201598,123.5,494,123.5
231,0,17,(10+85j),10,85,85.58621384311844,123.75,495,123.75
240,0,17,(11-90j),11,-90,90.6697303403953,129.0,516,129.0
241,0,17,(4-95j),4,-95,95.08417323613851,129.25,517,129.25
242,0,17,(-24-93j),-24,-93,96.04686356149273,129.5,518,129.5
243,0,17,(-60-79j),-60,-79,99.20181449953424,129.75,519,129.75
252,0,17,(45+77j),45,77,89.1852005660132,135.0,540,135.0
253,0,17,(52+72j),52,72,88.81441324469807,135.25,541,135.25
254,0,17,(71+48j),71,48,85.70297544426332,135.5,542,135.5
255,0,17,(89+12j),89,12,89.80534505250787,135.75,543,135.75
264,0,17,(-88-28j),-88,-28,92.34717104492157,141.0,564,141.0
265,0,17,(-91-23j),-91,-23,93.86160024205851,141.25,565,141.25
266,0,17,(-90-1j),-90,-1,90.00555538409837,141.5,566,141.5
267,0,17,(-80+39j),-80,39,89.0,141.75,567,141.75
276,0,17,(88-32j),88,-32,93.637599285757,147.0,588,147.0
277,0,17,(87-40j),87,-40,95.75489543621255,147.25,589,147.25
278,0,17,(73-57j),73,-57,92.61749294814668,147.5,590,147.5
279,0,17,(41-81j),41,-81,90.78546139112804,147.75,591,147.75
296,1,26,(-33-83j),-33,-83,89.31965069345043,165.0,36,9.0
297,1,26,(-62-64j),-62,-64,89.10667763978185,165.25,37,9.25
298,1,26,(-85-30j),-85,-30,90.13878188659973,165.5,38,9.5
299,1,26,(-90+10j),-90,10,90.55385138137417,165.75,39,9.75
308,1,26,(79+39j),79,39,88.10221336606703,171.0,60,15.0
309,1,26,(86+13j),86,13,86.97700845625813,171.25,61,15.25
310,1,26,(81-32j),81,-32,87.09190547921202,171.5,62,15.5
311,1,26,(60-69j),60,-69,91.43850392476902,171.75,63,15.75
320,1,26,(-81+19j),-81,19,83.19855767980596,177.0,84,21.0
321,1,26,(-71+47j),-71,47,85.14693182963201,177.25,85,21.25
322,1,26,(-40+82j),-40,82,91.23595782365635,177.5,86,21.5
323,1,26,(-2+98j),-2,98,98.02040603874276,177.75,87,21.75
332,1,26,(48-67j),48,-67,82.41965784932621,183.0,108,27.0
333,1,26,(27-80j),27,-80,84.43340571124678,183.25,109,27.25
334,1,26,(-10-86j),-10,-86,86.57944328765345,183.5,110,27.5
335,1,26,(-52-76j),-52,-76,92.0869154657707,183.75,111,27.75
344,1,26,(-5+89j),-5,89,89.1403387922662,189.0,132,33.0
345,1,26,(20+79j),20,79,81.49233092751734,189.25,133,33.25
346,1,26,(61+55j),61,55,82.13403679352427,189.5,134,33.5
347,1,26,(90+19j),90,19,91.98369420718001,189.75,135,33.75
356,1,26,(-64-62j),-64,-62,89.10667763978185,195.0,156,39.0
357,1,26,(-80-45j),-80,-45,91.7877987534291,195.25,157,39.25
358,1,26,(-92-3j),-92,-3,92.04890004774636,195.5,158,39.5
359,1,26,(-88+37j),-88,37,95.46203433826454,195.75,159,39.75
368,1,26,(87+1j),87,1,87.00574693662483,201.0,180,45.0
369,1,26,(81-27j),81,-27,85.38149682454625,201.25,181,45.25
370,1,26,(59-65j),59,-65,87.78382538941898,201.5,182,45.5
371,1,26,(28-91j),28,-91,95.2102935611481,201.75,183,45.75
380,1,26,(-74+49j),-74,49,88.75246475450696,207.0,204,51.0
381,1,26,(-55+70j),-55,70,89.02246907382428,207.25,205,51.25
382,1,26,(-19+87j),-19,87,89.05054744357274,207.5,206,51.5
383,1,26,(27+90j),27,90,93.96275858019496,207.75,207,51.75
392,1,26,(29-76j),29,-76,81.34494452638098,213.0,228,57.0
393,1,26,(8-80j),8,-80,80.39900496896712,213.25,229,57.25
394,1,26,(-32-78j),-32,-78,84.30895563343196,213.5,230,57.5
395,1,26,(-69-58j),-69,-58,90.13878188659973,213.75,231,57.75
404,1,26,(29+85j),29,85,89.81091247727082,219.0,252,63.0
405,1,26,(49+73j),49,73,87.92041856133307,219.25,253,63.25
406,1,26,(78+38j),78,38,86.76404785393545,219.5,254,63.5
407,1,26,(92-2j),92,-2,92.02173656261873,219.75,255,63.75
416,1,26,(-76-27j),-76,-27,80.65358020571685,225.0,276,69.0
417,1,26,(-77-5j),-77,-5,77.1621668954417,225.25,277,69.25
418,1,26,(-72+34j),-72,34,79.62411694957753,225.5,278,69.5
419,1,26,(-59+69j),-59,69,90.78546139112804,225.75,279,69.75
428,1,26,(85-21j),85,-21,87.55569655939013,231.0,300,75.0
429,1,26,(67-49j),67,-49,83.00602387778854,231.25,301,75.25
430,1,26,(36-76j),36,-76,84.09518416651456,231.5,302,75.5
431,1,26,(-6-93j),-6,-93,93.1933474020544,231.75,303,75.75
440,1,26,(-49+72j),-49,72,87.09190547921202,237.0,324,81.0
441,1,26,(-33+80j),-33,80,86.53900854527974,237.25,325,81.25
442,1,26,(8+87j),8,87,87.36704184073076,237.5,326,81.5
443,1,26,(54+78j),54,78,94.86832980505137,237.75,327,81.75
452,1,26,(-8-91j),-8,-91,91.35097153287424,243.0,348,87.0
453,1,26,(-33-81j),-33,-81,87.46427842267951,243.25,349,87.25
454,1,26,(-69-55j),-69,-55,88.23831367382311,243.5,350,87.5
