,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,29,(-339-253j),-339,-253,423.0011820314454,9.0,36,9.0
1,0,29,(-408-107j),-408,-107,421.79734470477644,9.25,37,9.25
2,0,29,(-421+90j),-421,90,430.5124853009492,9.5,38,9.5
3,0,29,(-363+255j),-363,255,443.6146976825723,9.75,39,9.75
12,0,29,(372+197j),372,197,420.9429890139519,15.0,60,15.0
13,0,29,(410+93j),410,93,420.41527089295886,15.25,61,15.25
14,0,29,(427-105j),427,-105,439.7203656871035,15.5,62,15.5
15,0,29,(383-279j),383,-279,473.84596653342953,15.75,63,15.75
24,0,29,(-342-252j),-342,-252,424.8152539634141,21.0,84,21.0
25,0,29,(-388-142j),-388,-142,413.168246601793,21.25,85,21.25
26,0,29,(-416+37j),-416,37,417.6421913552317,21.5,86,21.5
27,0,29,(-389+249j),-389,249,461.8679464955324,21.75,87,21.75
36,0,29,(326+267j),326,267,421.3846224057067,27.0,108,27.0
37,0,29,(382+166j),382,166,416.50930361757827,27.25,109,27.25
38,0,29,(421-1j),421,-1,421.00118764678086,27.5,110,27.5
39,0,29,(403-206j),403,-206,452.59805567412684,27.75,111,27.75
48,0,29,(-341-258j),-341,-258,427.6037885706814,33.0,132,33.0
49,0,29,(-392-157j),-392,-157,422.2712398447235,33.25,133,33.25
50,0,29,(-429+47j),-429,47,431.5669125408017,33.5,134,33.5
51,0,29,(-402+233j),-402,233,464.64287361370344,33.75,135,33.75
60,0,29,(317+283j),317,283,424.9447022848973,39.0,156,39.0
61,0,29,(373+208j),373,208,427.0749348767731,39.25,157,39.25
62,0,29,(430+29j),430,29,430.9767975193096,39.5,158,39.5
63,0,29,(420-159j),420,-159,449.089078023503,39.75,159,39.75
72,0,29,(-318-295j),-318,-295,433.7614551801485,45.0,180,45.0
73,0,29,(-379-190j),-379,-190,423.95872440604404,45.25,181,45.25
74,0,29,(-427-20j),-427,-20,427.4681274668323,45.5,182,45.5
