,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,21,(72+45j),72,45,84.90583018850944,13.0,52,13.0
9,0,21,(86+7j),86,7,86.28441342444185,13.25,53,13.25
10,0,21,(81-32j),81,-32,87.09190547921202,13.5,54,13.5
11,0,21,(60-58j),60,-58,83.45058418010026,13.75,55,13.75
20,0,21,(-65-39j),-65,-39,75.8023746329889,19.0,76,19.0
21,0,21,(-80+7j),-80,7,80.30566605165541,19.25,77,19.25
22,0,21,(-75+44j),-75,44,86.95401083331349,19.5,78,19.5
23,0,21,(-50+72j),-50,72,87.65842800324451,19.75,79,19.75
32,0,21,(86+18j),86,18,87.86353054595519,25.0,100,25.0
33,0,21,(83-29j),83,-29,87.92041856133307,25.25,101,25.25
34,0,21,(64-61j),64,-61,88.41379982785493,25.5,102,25.5
35,0,21,(30-78j),30,-78,83.57032966310472,25.75,103,25.75
44,0,21,(-79-8j),-79,-8,79.40403012442127,31.0,124,31.0
45,0,21,(-72+38j),-72,38,81.41252974819048,31.25,125,31.25
46,0,21,(-52+68j),-52,68,85.60373823613078,31.5,126,31.5
47,0,21,(-18+81j),-18,81,82.97590011563598,31.75,127,31.75
56,0,21,(82-16j),82,-16,83.54639429682169,37.0,148,37.0
57,0,21,(62-58j),62,-58,84.8999411071645,37.25,149,37.25
58,0,21,(32-80j),32,-80,86.16263691415206,37.5,150,37.5
59,0,21,(-7-82j),-7,-82,82.29823813423954,37.75,151,37.75
68,0,21,(-74+32j),-74,32,80.62257748298549,43.0,172,43.0
69,0,21,(-42+71j),-42,71,82.49242389456137,43.25,173,43.25
70,0,21,(-6+83j),-6,83,83.21658488546619,43.5,174,43.5
71,0,21,(32+71j),32,71,77.87810988975015,43.75,175,43.75
80,0,21,(62-51j),62,-51,80.2807573457052,49.0,196,49.0
81,0,21,(25-77j),25,-77,80.95677859203639,49.25,197,49.25
82,0,21,(-8-81j),-8,-81,81.39410298049853,49.5,198,49.5
83,0,21,(-37-69j),-37,-69,78.29431652425353,49.75,199,49.75
92,0,21,(-47+59j),-47,59,75.43208866258443,55.0,220,55.0
93,0,21,(-9+77j),-9,77,77.52418977325722,55.25,221,55.25
94,0,21,(30+76j),30,76,81.70679286326198,55.5,222,55.5
95,0,21,(55+55j),55,55,77.78174593052023,55.75,223,55.75
104,0,21,(42-71j),42,-71,82.49242389456137,61.0,244,61.0
105,0,21,(2-84j),2,-84,84.02380615040002,61.25,245,61.25
106,0,21,(-37-78j),-37,-78,86.33075929238663,61.5,246,61.5
107,0,21,(-61-54j),-61,-54,81.46778504415104,61.75,247,61.75
116,0,21,(-26+78j),-26,78,82.21921916437786,67.0,268,67.0
117,0,21,(19+82j),19,82,84.17244204607586,67.25,269,67.25
118,0,21,(60+67j),60,67,89.9388681271896,67.5,270,67.5
119,0,21,(80+39j),80,39,89.0,67.75,271,67.75
128,0,21,(-2-82j),-2,-82,82.02438661763951,73.0,292,73.0
129,0,21,(-50-73j),-50,-73,88.48163651289458,73.25,293,73.25
130,0,21,(-81-46j),-81,-46,93.15041599477696,73.5,294,73.5
131,0,21,(-85-15j),-85,-15,86.31338250816034,73.75,295,73.75
140,0,21,(5+76j),5,76,76.16429609731846,79.0,316,79.0
141,0,21,(45+63j),45,63,77.42092740338364,79.25,317,79.25
142,0,21,(74+35j),74,35,81.85963596303125,79.5,318,79.5
143,0,21,(79+2j),79,2,79.02531240052139,79.75,319,79.75
152,0,21,(-35-79j),-35,-79,86.4060183089118,85.0,340,85.0
153,0,21,(-67-56j),-67,-56,87.32124598286491,85.25,341,85.25
154,0,21,(-86-20j),-86,-20,88.29496021857646,85.5,342,85.5
155,0,21,(-83+15j),-83,15,84.34453153583817,85.75,343,85.75
164,0,21,(42+71j),42,71,82.49242389456137,91.0,364,91.0
165,0,21,(81+34j),81,34,87.84645695758026,91.25,365,91.25
166,0,21,(93-4j),93,-4,93.08598175880189,91.5,366,91.5
167,0,21,(79-43j),79,-43,89.94442728707543,91.75,367,91.75
176,0,21,(-64-62j),-64,-62,89.10667763978185,97.0,388,97.0
177,0,21,(-90-20j),-90,-20,92.19544457292888,97.25,389,97.25
178,0,21,(-88+19j),-88,19,90.02777349240623,97.5,390,97.5
179,0,21,(-60+53j),-60,53,80.05623023850174,97.75,391,97.75
188,0,21,(66+44j),66,44,79.32212806020776,103.0,412,103.0
189,0,21,(85-2j),85,-2,85.0235261559999,103.25,413,103.25
190,0,21,(79-39j),79,-39,88.10221336606703,103.5,414,103.5
191,0,21,(52-66j),52,-66,84.02380615040002,103.75,415,103.75
200,0,21,(-77-23j),-77,-23,80.36168241145776,109.0,436,109.0
201,0,21,(-80+24j),-80,24,83.5224520712844,109.25,437,109.25
202,0,21,(-65+55j),-65,55,85.14693182963201,109.5,438,109.5
203,0,21,(-34+74j),-34,74,81.43709228600933,109.75,439,109.75
212,0,21,(70+18j),70,18,72.27724399837061,115.0,460,115.0
213,0,21,(74-32j),74,-32,80.62257748298549,115.25,461,115.25
214,0,21,(58-66j),58,-66,87.86353054595519,115.5,462,115.5
215,0,21,(23-85j),23,-85,88.05679985100527,115.75,463,115.75
224,0,21,(-76+6j),-76,6,76.23647421018367,121.0,484,121.0
225,0,21,(-61+49j),-61,49,78.24321056807422,121.25,485,121.25
226,0,21,(-37+72j),-37,72,80.95060222135473,121.5,486,121.5
227,0,21,(-8+79j),-8,79,79.40403012442127,121.75,487,121.75
236,0,21,(73-13j),73,-13,74.14849964766651,127.0,508,127.0
237,0,21,(60-53j),60,-53,80.05623023850174,127.25,509,127.25
238,0,21,(30-81j),30,-81,86.37708029332781,127.5,510,127.5
239,0,21,(-5-83j),-5,-83,83.15046602394962,127.75,511,127.75
248,0,21,(-69+40j),-69,40,79.75587752636166,133.0,532,133.0
249,0,21,(-46+71j),-46,71,84.59905436823747,133.25,533,133.25
250,0,21,(-12+84j),-12,84,84.8528137423857,133.5,534,133.5
251,0,21,(20+80j),20,80,82.46211251235322,133.75,535,133.75
260,0,21,(58-54j),58,-54,79.2464510246358,139.0,556,139.0
261,0,21,(24-80j),24,-80,83.5224520712844,139.25,557,139.25
262,0,21,(-15-87j),-15,-87,88.28363381737297,139.5,558,139.5
263,0,21,(-44-73j),-44,-73,85.23496934944014,139.75,559,139.75
272,0,21,(-52+62j),-52,62,80.91971329657564,145.0,580,145.0
273,0,21,(-18+82j),-18,82,83.95236744726142,145.25,581,145.25
274,0,21,(19+86j),19,86,88.07383266328314,145.5,582,145.5
275,0,21,(47+70j),47,70,84.31488599292535,145.75,583,145.75
284,0,21,(33-72j),33,-72,79.20227269466452,151.0,604,151.0
285,0,21,(-6-83j),-6,-83,83.21658488546619,151.25,605,151.25
286,0,21,(-44-72j),-44,-72,84.38009243891595,151.5,606,151.5
287,0,21,(-67-45j),-67,-45,80.7093550959243,151.75,607,151.75
304,1,31,(-543-15j),-543,-15,543.2071428101807,169.0,52,13.0
305,1,31,(-461+259j),-461,259,528.7740538263956,169.25,53,13.25
306,1,31,(-294+462j),-294,462,547.6130020370225,169.5,54,13.5
307,1,31,(-105+533j),-105,533,543.2439599296066,169.75,55,13.75
316,1,31,(564-32j),564,-32,564.9070720038828,175.0,76,19.0
317,1,31,(432-325j),432,-325,540.6005919345631,175.25,77,19.25
318,1,31,(256-484j),256,-484,547.5326474284433,175.5,78,19.5
319,1,31,(28-535j),28,-535,535.7322092239741,175.75,79,19.75
328,1,31,(-544+186j),-544,186,574.9191247471248,181.0,100,25.0
329,1,31,(-378+410j),-378,410,557.6593942542347,181.25,101,25.25
330,1,31,(-160+537j),-160,537,560.329367425981,181.5,102,25.5
331,1,31,(61+537j),61,537,540.4535132645545,181.75,103,25.75
340,1,31,(521-219j),521,-219,565.1566154615905,187.0,124,31.0
341,1,31,(305-452j),305,-452,545.2788277569559,187.25,125,31.25
342,1,31,(68-553j),68,-553,557.1651460743035,187.5,126,31.5
343,1,31,(-133-526j),-133,-526,542.5541447634513,187.75,127,31.75
352,1,31,(-461+297j),-461,297,548.3885483851756,193.0,148,37.0
353,1,31,(-195+499j),-195,499,535.7480751248669,193.25,149,37.25
354,1,31,(42+549j),42,549,550.6042135690573,193.5,150,37.5
