,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,35,(-19-27j),-19,-27,33.015148038438355,13.0,52,13.0
9,0,35,(-31-24j),-31,-24,39.20459156782532,13.25,53,13.25
10,0,35,(-34-11j),-34,-11,35.73513677041127,13.5,54,13.5
11,0,35,(-28+7j),-28,7,28.861739379323623,13.75,55,13.75
20,0,35,(23+24j),23,24,33.24154027718932,19.0,76,19.0
21,0,35,(33+13j),33,13,35.4682957019364,19.25,77,19.25
22,0,35,(29-1j),29,-1,29.017236257093817,19.5,78,19.5
23,0,35,(19-15j),19,-15,24.20743687382041,19.75,79,19.75
32,0,35,(-32-12j),-32,-12,34.17601498127012,25.0,100,25.0
33,0,35,(-33+5j),-33,5,33.37663853655727,25.25,101,25.25
34,0,35,(-23+16j),-23,16,28.0178514522438,25.5,102,25.5
35,0,35,(-12+22j),-12,22,25.059928172283335,25.75,103,25.75
44,0,35,(32-5j),32,-5,32.38826948140329,31.0,124,31.0
45,0,35,(29-20j),29,-20,35.22782990761707,31.25,125,31.25
46,0,35,(16-27j),16,-27,31.38470965295043,31.5,126,31.5
47,0,35,(3-29j),3,-29,29.154759474226502,31.75,127,31.75
56,0,35,(-26+17j),-26,17,31.064449134018133,37.0,148,37.0
57,0,35,(-22+28j),-22,28,35.608987629529715,37.25,149,37.25
58,0,35,(-8+31j),-8,31,32.01562118716424,37.5,150,37.5
59,0,35,(11+26j),11,26,28.231188426986208,37.75,151,37.75
68,0,35,(16-21j),16,-21,26.40075756488817,43.0,172,43.0
69,0,35,(5-29j),5,-29,29.427877939124322,43.25,173,43.25
70,0,35,(-5-27j),-5,-27,27.459060435491963,43.5,174,43.5
71,0,35,(-14-19j),-14,-19,23.600847442411894,43.75,175,43.75
80,0,35,(-9+30j),-9,30,31.32091952673165,49.0,196,49.0
81,0,35,(6+32j),6,32,32.55764119219941,49.25,197,49.25
82,0,35,(16+24j),16,24,28.844410203711913,49.5,198,49.5
83,0,35,(23+11j),23,11,25.495097567963924,49.75,199,49.75
92,0,35,(-6-29j),-6,-29,29.614185789921695,55.0,220,55.0
93,0,35,(-18-27j),-18,-27,32.449961479175904,55.25,221,55.25
94,0,35,(-24-13j),-24,-13,27.294688127912362,55.5,222,55.5
95,0,35,(-26+2j),-26,2,26.076809620810597,55.75,223,55.75
104,0,35,(19+26j),19,26,32.202484376209235,61.0,244,61.0
105,0,35,(31+17j),31,17,35.35533905932738,61.25,245,61.25
106,0,35,(31+3j),31,3,31.144823004794873,61.5,246,61.5
107,0,35,(25-7j),25,-7,25.96150997149434,61.75,247,61.75
116,0,35,(-27-19j),-27,-19,33.015148038438355,67.0,268,67.0
117,0,35,(-36-6j),-36,-6,36.49657518178932,67.25,269,67.25
118,0,35,(-35+7j),-35,7,35.6931365951495,67.5,270,67.5
119,0,35,(-29+19j),-29,19,34.66987164671943,67.75,271,67.75
128,0,35,(23+9j),23,9,24.698178070456937,73.0,292,73.0
129,0,35,(29-4j),29,-4,29.274562336608895,73.25,293,73.25
130,0,35,(25-17j),25,-17,30.23243291566195,73.5,294,73.5
131,0,35,(13-30j),13,-30,32.69556544854363,73.75,295,73.75
140,0,35,(-30-2j),-30,-2,30.066592756745816,79.0,316,79.0
141,0,35,(-30+17j),-30,17,34.48187929913333,79.25,317,79.25
142,0,35,(-18+27j),-18,27,32.449961479175904,79.5,318,79.5
143,0,35,(-6+27j),-6,27,27.65863337187866,79.75,319,79.75
152,0,35,(26-17j),26,-17,31.064449134018133,85.0,340,85.0
153,0,35,(17-24j),17,-24,29.410882339705484,85.25,341,85.25
154,0,35,(5-25j),5,-25,25.495097567963924,85.5,342,85.5
155,0,35,(-7-23j),-7,-23,24.041630560342615,85.75,343,85.75
164,0,35,(-18+22j),-18,22,28.42534080710379,91.0,364,91.0
165,0,35,(-6+30j),-6,30,30.59411708155671,91.25,365,91.25
166,0,35,(8+28j),8,28,29.120439557122072,91.5,366,91.5
167,0,35,(19+22j),19,22,29.068883707497267,91.75,367,91.75
176,0,35,(2-29j),2,-29,29.068883707497267,97.0,388,97.0
177,0,35,(-13-29j),-13,-29,31.78049716414141,97.25,389,97.25
178,0,35,(-19-20j),-19,-20,27.586228448267445,97.5,390,97.5
179,0,35,(-21-9j),-21,-9,22.847319317591726,97.75,391,97.75
188,0,35,(7+32j),7,32,32.7566787083184,103.0,412,103.0
189,0,35,(19+30j),19,30,35.510561809129406,103.25,413,103.25
190,0,35,(25+18j),25,18,30.805843601498726,103.5,414,103.5
191,0,35,(26+4j),26,4,26.30589287593181,103.75,415,103.75
200,0,35,(-14-23j),-14,-23,26.92582403567252,109.0,436,109.0
201,0,35,(-25-17j),-25,-17,30.23243291566195,109.25,437,109.25
202,0,35,(-27-3j),-27,-3,27.16615541441225,109.5,438,109.5
203,0,35,(-23+10j),-23,10,25.079872407968907,109.75,439,109.75
212,0,35,(23+19j),23,19,29.832867780352597,115.0,460,115.0
213,0,35,(30+7j),30,7,30.805843601498726,115.25,461,115.25
214,0,35,(26-4j),26,-4,26.30589287593181,115.5,462,115.5
215,0,35,(17-15j),17,-15,22.67156809750927,115.75,463,115.75
224,0,35,(-30-7j),-30,-7,30.805843601498726,121.0,484,121.0
225,0,35,(-32+9j),-32,9,33.24154027718932,121.25,485,121.25
226,0,35,(-21+19j),-21,19,28.319604517012593,121.5,486,121.5
227,0,35,(-6+22j),-6,22,22.80350850198276,121.75,487,121.75
236,0,35,(30+2j),30,2,30.066592756745816,127.0,508,127.0
237,0,35,(24-17j),24,-17,29.410882339705484,127.25,509,127.25
238,0,35,(11-24j),11,-24,26.40075756488817,127.5,510,127.5
239,0,35,(-1-22j),-1,-22,22.02271554554524,127.75,511,127.75
248,0,35,(-26+22j),-26,22,34.058772731852805,133.0,532,133.0
249,0,35,(-16+30j),-16,30,34.0,133.25,533,133.25
250,0,35,(-2+31j),-2,31,31.064449134018133,133.5,534,133.5
251,0,35,(11+28j),11,28,30.083217912982647,133.75,535,133.75
260,0,35,(19-26j),19,-26,32.202484376209235,139.0,556,139.0
261,0,35,(4-37j),4,-37,37.21558813185679,139.25,557,139.25
262,0,35,(-10-32j),-10,-32,33.52610922848042,139.5,558,139.5
263,0,35,(-20-18j),-20,-18,26.90724809414742,139.75,559,139.75
272,0,35,(-4+30j),-4,30,30.265491900843113,145.0,580,145.0
273,0,35,(10+32j),10,32,33.52610922848042,145.25,581,145.25
274,0,35,(19+24j),19,24,30.610455730027933,145.5,582,145.5
275,0,35,(24+11j),24,11,26.40075756488817,145.75,583,145.75
284,0,35,(-6-25j),-6,-25,25.709920264364882,151.0,604,151.0
285,0,35,(-13-22j),-13,-22,25.553864678361276,151.25,605,151.25
286,0,35,(-19-13j),-19,-13,23.021728866442675,151.5,606,151.5
287,0,35,(-24-3j),-24,-3,24.186773244895647,151.75,607,151.75
304,1,20,(-83+13j),-83,13,84.01190391843289,169.0,52,13.0
305,1,20,(-65+56j),-65,56,85.7962703152066,169.25,53,13.25
306,1,20,(-32+82j),-32,82,88.02272433866155,169.5,54,13.5
307,1,20,(4+84j),4,84,84.09518416651456,169.75,55,13.75
316,1,20,(66-62j),66,-62,90.55385138137417,175.0,76,19.0
317,1,20,(20-90j),20,-90,92.19544457292888,175.25,77,19.25
318,1,20,(-21-92j),-21,-92,94.36630754670864,175.5,78,19.5
319,1,20,(-58-72j),-58,-72,92.45539465060976,175.75,79,19.75
328,1,20,(-30+82j),-30,82,87.31551981177229,181.0,100,25.0
329,1,20,(22+90j),22,90,92.64987857520376,181.25,101,25.25
330,1,20,(60+76j),60,76,96.82974749528164,181.5,102,25.5
331,1,20,(85+42j),85,42,94.81033698917012,181.75,103,25.75
340,1,20,(-32-91j),-32,-91,96.46242791885346,187.0,124,31.0
341,1,20,(-76-65j),-76,-65,100.00499987500625,187.25,125,31.25
342,1,20,(-97-24j),-97,-24,99.92497185388645,187.5,126,31.5
343,1,20,(-91+13j),-91,13,91.92388155425118,187.75,127,31.75
352,1,20,(67+60j),67,60,89.9388681271896,193.0,148,37.0
353,1,20,(90+19j),90,19,91.98369420718001,193.25,149,37.25
354,1,20,(91-26j),91,-26,94.64142856064674,193.5,150,37.5
355,1,20,(70-56j),70,-56,89.64373932405988,193.75,151,37.75
364,1,20,(-89-2j),-89,-2,89.02246907382428,199.0,172,43.0
365,1,20,(-80+51j),-80,51,94.87360012142472,199.25,173,43.25
366,1,20,(-55+80j),-55,80,97.082439194738,199.5,174,43.5
367,1,20,(-16+88j),-16,88,89.44271909999159,199.75,175,43.75
376,1,20,(85-38j),85,-38,93.1074647920348,205.0,196,49.0
377,1,20,(54-78j),54,-78,94.86832980505137,205.25,197,49.25
378,1,20,(15-95j),15,-95,96.17692030835673,205.5,198,49.5
379,1,20,(-30-88j),-30,-88,92.97311439335567,205.75,199,49.75
388,1,20,(-53+69j),-53,69,87.00574693662483,211.0,220,55.0
389,1,20,(-9+86j),-9,86,86.46964785403026,211.25,221,55.25
390,1,20,(38+83j),38,83,91.28526715741155,211.5,222,55.5
391,1,20,(69+61j),69,61,92.09777413162601,211.75,223,55.75
400,1,20,(-12-90j),-12,-90,90.79647570252934,217.0,244,61.0
401,1,20,(-57-74j),-57,-74,93.40770846134703,217.25,245,61.25
402,1,20,(-86-39j),-86,-39,94.42986815621421,217.5,246,61.5
403,1,20,(-92-2j),-92,-2,92.02173656261873,217.75,247,61.75
412,1,20,(40+80j),40,80,89.44271909999159,223.0,268,67.0
413,1,20,(82+43j),82,43,92.59049627256569,223.25,269,67.25
414,1,20,(96+1j),96,1,96.00520819205592,223.5,270,67.5
415,1,20,(85-46j),85,-46,96.64884893261792,223.75,271,67.75
424,1,20,(-81-36j),-81,-36,88.63972021616495,229.0,292,73.0
425,1,20,(-89+17j),-89,17,90.60905032059435,229.25,293,73.25
426,1,20,(-76+54j),-76,54,93.23089616645332,229.5,294,73.5
427,1,20,(-44+75j),-44,75,86.95401083331349,229.75,295,73.75
436,1,20,(89-9j),89,-9,89.45389874119518,235.0,316,79.0
437,1,20,(71-57j),71,-57,91.0494371207203,235.25,317,79.25
438,1,20,(35-88j),35,-88,94.70480452437458,235.5,318,79.5
439,1,20,(-4-90j),-4,-90,90.08884503644167,235.75,319,79.75
448,1,20,(-70+51j),-70,51,86.6083136886985,241.0,340,85.0
449,1,20,(-35+83j),-35,83,90.07774419910837,241.25,341,85.25
450,1,20,(10+92j),10,92,92.5418824100742,241.5,342,85.5
451,1,20,(45+75j),45,75,87.46427842267951,241.75,343,85.75
460,1,20,(18-95j),18,-95,96.6902270139025,247.0,364,91.0
461,1,20,(-32-95j),-32,-95,100.24470060806208,247.25,365,91.25
462,1,20,(-64-74j),-64,-74,97.83659846908007,247.5,366,91.5
463,1,20,(-82-33j),-82,-33,88.3911760301898,247.75,367,91.75
472,1,20,(15+90j),15,90,91.2414379544733,253.0,388,97.0
473,1,20,(60+67j),60,67,89.9388681271896,253.25,389,97.25
474,1,20,(83+33j),83,33,89.31965069345043,253.5,390,97.5
