,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,3,(302+632j),302,632,700.4484277946522,13.0,52,13.0
9,0,3,(519+487j),519,487,711.7092102818398,13.25,53,13.25
10,0,3,(652+229j),652,229,691.0463081443963,13.5,54,13.5
11,0,3,(672-36j),672,-36,672.9635948548777,13.75,55,13.75
20,0,3,(-127-688j),-127,-688,699.6234701609145,19.0,76,19.0
21,0,3,(-374-617j),-374,-617,721.5019057493888,19.25,77,19.25
22,0,3,(-555-446j),-555,-446,711.9978932553101,19.5,78,19.5
23,0,3,(-666-181j),-666,-181,690.1572284631959,19.75,79,19.75
32,0,3,(-168+686j),-168,686,706.2719023152486,25.0,100,25.0
33,0,3,(123+702j),123,702,712.6941840649466,25.25,101,25.25
34,0,3,(361+590j),361,590,691.6798392319961,25.5,102,25.5
35,0,3,(548+399j),548,399,677.8679812470862,25.75,103,25.75
44,0,3,(414-547j),414,-547,686.0065597354007,31.0,124,31.0
45,0,3,(183-690j),183,-690,713.8550272989607,31.25,125,31.25
46,0,3,(-110-698j),-110,-698,706.6144634806168,31.5,126,31.5
47,0,3,(-354-589j),-354,-589,687.1950232648662,31.75,127,31.75
56,0,3,(-645+261j),-645,261,695.8060074474781,37.0,148,37.0
57,0,3,(-511+493j),-511,493,710.0492940634474,37.25,149,37.25
58,0,3,(-259+651j),-259,651,700.6297167548634,37.5,150,37.5
59,0,3,(5+692j),5,692,692.0180633480603,37.75,151,37.75
68,0,3,(700-15j),700,-15,700.1606958406048,43.0,172,43.0
69,0,3,(657-287j),657,-287,716.9504864354302,43.25,173,43.25
70,0,3,(499-505j),499,-505,709.9478854113166,43.5,174,43.5
71,0,3,(239-659j),239,-659,701.0007132663989,43.75,175,43.75
80,0,3,(-642-285j),-642,-285,702.416543085369,49.0,196,49.0
81,0,3,(-726+11j),-726,11,726.083328551207,49.25,197,49.25
82,0,3,(-658+271j),-658,271,711.6213880990368,49.5,198,49.5
83,0,3,(-490+485j),-490,485,689.4381770688362,49.75,199,49.75
92,0,3,(549+418j),549,418,690.0181157042183,55.0,220,55.0
93,0,3,(695+189j),695,189,720.2402376985057,55.25,221,55.25
94,0,3,(708-104j),708,-104,715.5976523158806,55.5,222,55.5
95,0,3,(590-354j),590,-354,688.0523235917454,55.75,223,55.75
104,0,3,(-311-636j),-311,-636,707.9668071315208,61.0,244,61.0
105,0,3,(-538-493j),-538,-493,729.7211796295898,61.25,245,61.25
106,0,3,(-666-233j),-666,-233,705.5813206144278,61.5,246,61.5
107,0,3,(-679+33j),-679,33,679.8014415989422,61.75,247,61.75
116,0,3,(-96+696j),-96,696,702.5894960786135,67.0,268,67.0
117,0,3,(175+700j),175,700,721.5434844830907,67.25,269,67.25
118,0,3,(412+578j),412,578,709.8084248584262,67.5,270,67.5
119,0,3,(599+334j),599,334,685.8257796262839,67.75,271,67.75
128,0,3,(286-631j),286,-631,692.7892897555504,73.0,292,73.0
129,0,3,(-5-704j),-5,-704,704.0177554579145,73.25,293,73.25
130,0,3,(-260-636j),-260,-636,687.0924246416926,73.5,294,73.5
131,0,3,(-478-470j),-478,-470,670.3610967232511,73.75,295,73.75
140,0,3,(-502+475j),-502,475,691.1070828750057,79.0,316,79.0
141,0,3,(-299+654j),-299,654,719.1084758226675,79.25,317,79.25
142,0,3,(-19+705j),-19,705,705.2559818959354,79.5,318,79.5
143,0,3,(232+639j),232,639,679.8124741426859,79.75,319,79.75
152,0,3,(642-234j),642,-234,683.315446920381,85.0,340,85.0
153,0,3,(515-472j),515,-472,698.57640956448,85.25,341,85.25
154,0,3,(260-630j),260,-630,681.5423684555495,85.5,342,85.5
155,0,3,(-7-672j),-7,-672,672.0364573443914,85.75,343,85.75
164,0,3,(-687+10j),-687,10,687.0727763490561,91.0,364,91.0
165,0,3,(-645+279j),-645,279,702.7560031760668,91.25,365,91.25
166,0,3,(-486+492j),-486,492,691.5634461132254,91.5,366,91.5
167,0,3,(-225+640j),-225,640,678.3988502348748,91.75,367,91.75
176,0,3,(577+389j),577,389,695.8807369082722,97.0,388,97.0
177,0,3,(714+120j),714,120,724.0138120229475,97.25,389,97.25
178,0,3,(693-140j),693,-140,707.0,97.5,390,97.5
179,0,3,(567-379j),567,-379,682.0043988127936,97.75,391,97.75
188,0,3,(-353-602j),-353,-602,697.8631671036952,103.0,412,103.0
189,0,3,(-558-439j),-558,-439,709.9894365411361,103.25,413,103.25
190,0,3,(-673-174j),-673,-174,695.1294843408673,103.5,414,103.5
191,0,3,(-669+90j),-669,90,675.0266661399385,103.75,415,103.75
200,0,3,(184+659j),184,659,684.2053785231449,109.0,436,109.0
201,0,3,(436+555j),436,555,705.7768769235785,109.25,437,109.25
202,0,3,(622+327j),622,327,702.7182934860882,109.5,438,109.5
203,0,3,(685+71j),685,71,688.6697321648455,109.75,439,109.75
212,0,3,(87-688j),87,-688,693.4789109987412,115.0,460,115.0
213,0,3,(-188-686j),-188,-686,711.2945943840709,115.25,461,115.25
214,0,3,(-425-555j),-425,-555,699.0350491928141,115.5,462,115.5
215,0,3,(-614-309j),-614,-309,687.3696240015265,115.75,463,115.75
224,0,3,(-364+596j),-364,596,698.3638020401687,121.0,484,121.0
225,0,3,(-84+724j),-84,724,728.8566388529366,121.25,485,121.25
226,0,3,(183+692j),183,692,715.7883765471468,121.5,486,121.5
227,0,3,(421+555j),421,555,696.6103645510882,121.75,487,121.75
236,0,3,(621-334j),621,-334,705.1219752638547,127.0,508,127.0
237,0,3,(462-557j),462,-557,723.6663595884502,127.25,509,127.25
238,0,3,(192-679j),192,-679,705.6238374658271,127.5,510,127.5
239,0,3,(-77-683j),-77,-683,687.3267054319947,127.75,511,127.75
248,0,3,(-701+98j),-701,98,707.8170667623098,133.0,532,133.0
249,0,3,(-632+359j),-632,359,726.8459259017691,133.25,533,133.25
250,0,3,(-417+566j),-417,566,703.0256040856549,133.5,534,133.5
251,0,3,(-158+662j),-158,662,680.5938583325594,133.75,535,133.75
260,0,3,(689+95j),689,95,695.5185116156148,139.0,556,139.0
261,0,3,(694-173j),694,-173,715.2377227188175,139.25,557,139.25
262,0,3,(578-404j),578,-404,705.1950084905593,139.5,558,139.5
263,0,3,(356-589j),356,-589,688.2274333387184,139.75,559,139.75
