,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,17,(-15-68j),-15,-68,69.63476143421474,13.0,52,13.0
9,0,17,(-56-48j),-56,-48,73.7563556583431,13.25,53,13.25
10,0,17,(-74-18j),-74,-18,76.15773105863909,13.5,54,13.5
11,0,17,(-73+20j),-73,20,75.69015788066504,13.75,55,13.75
20,0,17,(61+34j),61,34,69.83552104767315,19.0,76,19.0
21,0,17,(75-10j),75,-10,75.66372975210778,19.25,77,19.25
22,0,17,(65-40j),65,-40,76.32168761236873,19.5,78,19.5
23,0,17,(39-59j),39,-59,70.7248188403477,19.75,79,19.75
32,0,17,(-76+3j),-76,3,76.05918747922567,25.0,100,25.0
33,0,17,(-62+43j),-62,43,75.45197147855052,25.25,101,25.25
34,0,17,(-30+69j),-30,69,75.23961722390672,25.5,102,25.5
35,0,17,(3+74j),3,74,74.06078584514209,25.75,103,25.75
44,0,17,(54-48j),54,-48,72.24956747275377,31.0,124,31.0
45,0,17,(20-69j),20,-69,71.84010022264724,31.25,125,31.25
46,0,17,(-20-73j),-20,-73,75.69015788066504,31.5,126,31.5
47,0,17,(-48-59j),-48,-59,76.05918747922567,31.75,127,31.75
56,0,17,(-9+68j),-9,68,68.59300255857006,37.0,148,37.0
57,0,17,(41+59j),41,59,71.84705978674423,37.25,149,37.25
58,0,17,(67+36j),67,36,76.05918747922567,37.5,150,37.5
59,0,17,(74+3j),74,3,74.06078584514209,37.75,151,37.75
68,0,17,(-33-64j),-33,-64,72.00694410957877,43.0,172,43.0
69,0,17,(-69-32j),-69,-32,76.05918747922567,43.25,173,43.25
70,0,17,(-80+2j),-80,2,80.02499609497022,43.5,174,43.5
71,0,17,(-67+35j),-67,35,75.59100475585703,43.75,175,43.75
80,0,17,(63+25j),63,25,67.77905281132217,49.0,196,49.0
81,0,17,(70-16j),70,-16,71.80529228406496,49.25,197,49.25
82,0,17,(59-53j),59,-53,79.30952023559341,49.5,198,49.5
83,0,17,(32-68j),32,-68,75.15317691222374,49.75,199,49.75
92,0,17,(-61+22j),-61,22,64.8459713474939,55.0,220,55.0
93,0,17,(-41+56j),-41,56,69.40461079784254,55.25,221,55.25
94,0,17,(-8+72j),-8,72,72.44308110509934,55.5,222,55.5
95,0,17,(21+67j),21,67,70.21395872616783,55.75,223,55.75
104,0,17,(37-57j),37,-57,67.95586803212802,61.0,244,61.0
105,0,17,(-6-74j),-6,-74,74.24284477308234,61.25,245,61.25
106,0,17,(-39-68j),-39,-68,78.39005038906404,61.5,246,61.5
107,0,17,(-63-42j),-63,-42,75.71657678474378,61.75,247,61.75
116,0,17,(3+75j),3,75,75.05997601918082,67.0,268,67.0
117,0,17,(50+61j),50,61,78.87331614684399,67.25,269,67.25
118,0,17,(74+34j),74,34,81.43709228600933,67.5,270,67.5
119,0,17,(76-3j),76,-3,76.05918747922567,67.75,271,67.75
128,0,17,(-49-43j),-49,-43,65.19202405202648,73.0,292,73.0
129,0,17,(-69-7j),-69,-7,69.35416353759881,73.25,293,73.25
130,0,17,(-70+31j),-70,31,76.55716818169282,73.5,294,73.5
131,0,17,(-54+56j),-54,56,77.79460135510689,73.75,295,73.75
140,0,17,(63+10j),63,10,63.788713735268246,79.0,316,79.0
141,0,17,(61-30j),61,-30,67.97793759742936,79.25,317,79.25
142,0,17,(43-64j),43,-64,77.10382610480494,79.5,318,79.5
143,0,17,(13-75j),13,-75,76.11832893594026,79.75,319,79.75
152,0,17,(-65+35j),-65,35,73.824115301167,85.0,340,85.0
153,0,17,(-32+69j),-32,69,76.05918747922567,85.25,341,85.25
154,0,17,(3+77j),3,77,77.05841939723393,85.5,342,85.5
155,0,17,(38+61j),38,61,71.8679344353238,85.75,343,85.75
164,0,17,(18-71j),18,-71,73.24616030891995,91.0,364,91.0
165,0,17,(-28-74j),-28,-74,79.12016177940993,91.25,365,91.25
166,0,17,(-57-57j),-57,-57,80.61017305526642,91.5,366,91.5
167,0,17,(-71-23j),-71,-23,74.63243262818116,91.75,367,91.75
176,0,17,(18+65j),18,65,67.446274915669,97.0,388,97.0
177,0,17,(53+44j),53,44,68.8839603971781,97.25,389,97.25
178,0,17,(72+13j),72,13,73.16419889536138,97.5,390,97.5
179,0,17,(71-16j),71,-16,72.78049189171504,97.75,391,97.75
188,0,17,(-62-32j),-62,-32,69.77105417004964,103.0,412,103.0
189,0,17,(-76+7j),-76,7,76.32168761236873,103.25,413,103.25
190,0,17,(-70+43j),-70,43,82.15229759416349,103.5,414,103.5
191,0,17,(-48+62j),-48,62,78.40918313565064,103.75,415,103.75
200,0,17,(72-6j),72,-6,72.24956747275377,109.0,436,109.0
201,0,17,(57-47j),57,-47,73.87827826905551,109.25,437,109.25
202,0,17,(30-68j),30,-68,74.32361670424818,109.5,438,109.5
203,0,17,(-5-69j),-5,-69,69.18092222571191,109.75,439,109.75
212,0,17,(-55+48j),-55,48,73.0,115.0,460,115.0
213,0,17,(-14+75j),-14,75,76.2954782408499,115.25,461,115.25
214,0,17,(22+76j),22,76,79.12016177940993,115.5,462,115.5
215,0,17,(51+54j),51,54,74.27651041883968,115.75,463,115.75
224,0,17,(-1-70j),-1,-70,70.00714249274856,121.0,484,121.0
225,0,17,(-41-61j),-41,-61,73.49829930005184,121.25,485,121.25
226,0,17,(-70-33j),-70,-33,77.38862965578342,121.5,486,121.5
227,0,17,(-75-2j),-75,-2,75.02666192761077,121.75,487,121.75
236,0,17,(45+55j),45,55,71.06335201775947,127.0,508,127.0
237,0,17,(71+23j),71,23,74.63243262818116,127.25,509,127.25
238,0,17,(76-15j),76,-15,77.46612162745726,127.5,510,127.5
239,0,17,(61-43j),61,-43,74.63243262818116,127.75,511,127.75
248,0,17,(-67-26j),-67,-26,71.8679344353238,133.0,532,133.0
249,0,17,(-75+19j),-75,19,77.3692445355388,133.25,533,133.25
250,0,17,(-60+50j),-60,50,78.10249675906654,133.5,534,133.5
251,0,17,(-29+70j),-29,70,75.76938695805846,133.75,535,133.75
260,0,17,(68-25j),68,-25,72.44998274671983,139.0,556,139.0
261,0,17,(43-63j),43,-63,76.27581530209953,139.25,557,139.25
262,0,17,(12-79j),12,-79,79.90619500389191,139.5,558,139.5
263,0,17,(-24-73j),-24,-73,76.84399781375251,139.75,559,139.75
272,0,17,(-39+62j),-39,62,73.24616030891995,145.0,580,145.0
273,0,17,(2+74j),2,74,74.02702209328699,145.25,581,145.25
274,0,17,(42+64j),42,64,76.55063683601855,145.5,582,145.5
275,0,17,(63+39j),63,39,74.09453421137081,145.75,583,145.75
284,0,17,(-7-68j),-7,-68,68.3593446428504,151.0,604,151.0
285,0,17,(-47-56j),-47,-56,73.10950690573696,151.25,605,151.25
286,0,17,(-74-28j),-74,-28,79.12016177940993,151.5,606,151.5
287,0,17,(-76+4j),-76,4,76.10519036176179,151.75,607,151.75
304,1,26,(-20+69j),-20,69,71.84010022264724,169.0,52,13.0
305,1,26,(14+74j),14,74,75.31268153505093,169.25,53,13.25
306,1,26,(45+57j),45,57,72.62231062146122,169.5,54,13.5
307,1,26,(62+32j),62,32,69.77105417004964,169.75,55,13.75
316,1,26,(-32-71j),-32,-71,77.87810988975015,175.0,76,19.0
317,1,26,(-61-54j),-61,-54,81.46778504415104,175.25,77,19.25
318,1,26,(-73-23j),-73,-23,76.53757247260981,175.5,78,19.5
319,1,26,(-72+15j),-72,15,73.54590403278758,175.75,79,19.75
328,1,26,(67+30j),67,30,73.40980860893181,181.0,100,25.0
329,1,26,(80+3j),80,3,80.05623023850174,181.25,101,25.25
330,1,26,(72-28j),72,-28,77.25283166331187,181.5,102,25.5
331,1,26,(47-52j),47,-52,70.09279563550022,181.75,103,25.75
340,1,26,(-76+5j),-76,5,76.16429609731846,187.0,124,31.0
341,1,26,(-69+38j),-69,38,78.77182237323191,187.25,125,31.25
342,1,26,(-40+62j),-40,62,73.78346698278686,187.5,126,31.5
343,1,26,(-10+70j),-10,70,70.71067811865476,187.75,127,31.75
352,1,26,(44-57j),44,-57,72.00694410957877,193.0,148,37.0
353,1,26,(14-77j),14,-77,78.26237921249263,193.25,149,37.25
354,1,26,(-22-71j),-22,-71,74.33034373659252,193.5,150,37.5
355,1,26,(-48-52j),-48,-52,70.76722405181653,193.75,151,37.75
364,1,26,(-2+72j),-2,72,72.02777242147643,199.0,172,43.0
365,1,26,(31+70j),31,70,76.55716818169282,199.25,173,43.25
366,1,26,(53+51j),53,51,73.55270219373317,199.5,174,43.5
367,1,26,(65+21j),65,21,68.30812543175226,199.75,175,43.75
376,1,26,(-51-51j),-51,-51,72.12489168102785,205.0,196,49.0
377,1,26,(-70-29j),-70,-29,75.76938695805846,205.25,197,49.25
378,1,26,(-72+5j),-72,5,72.17340230306452,205.5,198,49.5
379,1,26,(-58+38j),-58,38,69.33974329343886,205.75,199,49.75
388,1,26,(76+14j),76,14,77.27871634544663,211.0,220,55.0
389,1,26,(82-14j),82,-14,83.18653737234169,211.25,221,55.25
390,1,26,(63-43j),63,-43,76.27581530209953,211.5,222,55.5
391,1,26,(36-62j),36,-62,71.69379331573968,211.75,223,55.75
400,1,26,(-69+28j),-69,28,74.46475676452586,217.0,244,61.0
401,1,26,(-53+59j),-53,59,79.30952023559341,217.25,245,61.25
402,1,26,(-21+74j),-21,74,76.92203845452875,217.5,246,61.5
403,1,26,(11+72j),11,72,72.83543093852057,217.75,247,61.75
412,1,26,(21-64j),21,-64,67.35725647619564,223.0,268,67.0
413,1,26,(-13-73j),-13,-73,74.14849964766651,223.25,269,67.25
414,1,26,(-40-60j),-40,-60,72.11102550927978,223.5,270,67.5
415,1,26,(-62-35j),-62,-35,71.19691004531025,223.75,271,67.75
424,1,26,(24+69j),24,69,73.05477397131553,229.0,292,73.0
425,1,26,(50+55j),50,55,74.33034373659252,229.25,293,73.25
426,1,26,(65+23j),65,23,68.9492567037528,229.5,294,73.5
427,1,26,(67-12j),67,-12,68.06614430096654,229.75,295,73.75
436,1,26,(-65-38j),-65,-38,75.29276193632427,235.0,316,79.0
437,1,26,(-77-9j),-77,-9,77.52418977325722,235.25,317,79.25
438,1,26,(-68+28j),-68,28,73.53910524340094,235.5,318,79.5
439,1,26,(-44+54j),-44,54,69.65629906907199,235.75,319,79.75
448,1,26,(66-6j),66,-6,66.27216610312357,241.0,340,85.0
449,1,26,(61-38j),61,-38,71.8679344353238,241.25,341,85.25
450,1,26,(34-61j),34,-61,69.83552104767315,241.5,342,85.5
451,1,26,(4-70j),4,-70,70.11419257183242,241.75,343,85.75
460,1,26,(-49+54j),-49,54,72.91776189653656,247.0,364,91.0
461,1,26,(-19+72j),-19,72,74.46475676452586,247.25,365,91.25
462,1,26,(13+68j),13,68,69.2314957226839,247.5,366,91.5
463,1,26,(45+52j),45,52,68.76772498781678,247.75,367,91.75
472,1,26,(-12-69j),-12,-69,70.03570517957252,253.0,388,97.0
473,1,26,(-38-62j),-38,-62,72.71863585079137,253.25,389,97.25
474,1,26,(-55-40j),-55,-40,68.00735254367721,253.5,390,97.5
475,1,26,(-63-12j),-63,-12,64.13267497929586,253.75,391,97.75
484,1,26,(45+52j),45,52,68.76772498781678,259.0,412,103.0
485,1,26,(67+34j),67,34,75.13321502504735,259.25,413,103.25
486,1,26,(70+3j),70,3,70.06425622241343,259.5,414,103.5
487,1,26,(61-26j),61,-26,66.30987860040162,259.75,415,103.75
496,1,26,(-70-10j),-70,-10,70.71067811865476,265.0,436,109.0
497,1,26,(-73+22j),-73,22,76.24303246854758,265.25,437,109.25
498,1,26,(-55+48j),-55,48,73.0,265.5,438,109.5
499,1,26,(-28+62j),-28,62,68.0294054067798,265.75,439,109.75
508,1,26,(67-27j),67,-27,72.2357252334328,271.0,460,115.0
509,1,26,(52-56j),52,-56,76.4198926981712,271.25,461,115.25
510,1,26,(24-69j),24,-69,73.05477397131553,271.5,462,115.5
511,1,26,(-12-68j),-12,-68,69.05070600652827,271.75,463,115.75
520,1,26,(-19+73j),-19,73,75.43208866258443,277.0,484,121.0
521,1,26,(12+79j),12,79,79.90619500389191,277.25,485,121.25
522,1,26,(43+60j),43,60,73.81734213584231,277.5,486,121.5
523,1,26,(62+29j),62,29,68.4470598345904,277.75,487,121.75
532,1,26,(-37-58j),-37,-58,68.79680225126747,283.0,508,127.0
533,1,26,(-60-43j),-60,-43,73.81734213584231,283.25,509,127.25
534,1,26,(-70-12j),-70,-12,71.02112361825881,283.5,510,127.5
535,1,26,(-66+18j),-66,18,68.41052550594829,283.75,511,127.75
544,1,26,(61+46j),61,46,76.40026177965623,289.0,532,133.0
545,1,26,(80+12j),80,12,80.89499366462674,289.25,533,133.25
546,1,26,(72-25j),72,-25,76.21679604916491,289.5,534,133.5
547,1,26,(51-51j),51,-51,72.12489168102785,289.75,535,133.75
556,1,26,(-68+7j),-68,7,68.3593446428504,295.0,556,139.0
557,1,26,(-60+37j),-60,37,70.49113419430843,295.25,557,139.25
558,1,26,(-38+55j),-38,55,66.85057965343307,295.5,558,139.5
559,1,26,(-3+65j),-3,65,65.06919393998976,295.75,559,139.75
568,1,26,(53-41j),53,-41,67.00746227100382,301.0,580,145.0
569,1,26,(32-66j),32,-66,73.348483283569,301.25,581,145.25
570,1,26,(-3-71j),-3,-71,71.06335201775947,301.5,582,145.5
571,1,26,(-38-60j),-38,-60,71.02112361825881,301.75,583,145.75
580,1,26,71j,0,71,71.0,307.0,604,151.0
581,1,26,(31+66j),31,66,72.91776189653656,307.25,605,151.25
582,1,26,(58+41j),58,41,71.02816342831905,307.5,606,151.5
583,1,26,(69+13j),69,13,70.21395872616783,307.75,607,151.75
600,2,8,(10-681j),10,-681,681.0734174815517,325.0,52,13.0
601,2,8,(-303-536j),-303,-536,615.7150314877817,325.25,53,13.25
602,2,8,(-500-336j),-500,-336,602.4084992760311,325.5,54,13.5
603,2,8,(-589-112j),-589,-112,599.5540009040053,325.75,55,13.75
612,2,8,(437+526j),437,526,683.8457428397138,331.0,76,19.0
613,2,8,(573+256j),573,256,627.5866474041652,331.25,77,19.25
614,2,8,(594-49j),594,-49,596.0176171892908,331.5,78,19.5
615,2,8,(511-276j),511,-276,580.7727610692499,331.75,79,19.75
624,2,8,(-667-118j),-667,-118,677.3573650592425,337.0,100,25.0
625,2,8,(-572+199j),-572,199,605.6277734714616,337.25,101,25.25
626,2,8,(-416+410j),-416,410,584.0856101634417,337.5,102,25.5
627,2,8,(-192+537j),-192,537,570.2920304545734,337.75,103,25.75
636,2,8,(602-270j),602,-270,659.775719468366,343.0,124,31.0
637,2,8,(380-471j),380,-471,605.1784860683664,343.25,125,31.25
638,2,8,(95-579j),95,-579,586.7418512429465,343.5,126,31.5
639,2,8,(-142-559j),-142,-559,576.7538469745997,343.75,127,31.75
648,2,8,(-339+576j),-339,576,668.3539481442449,349.0,148,37.0
649,2,8,(-42+604j),-42,604,605.4585039455635,349.25,149,37.25
650,2,8,(225+535j),225,535,580.387801388003,349.5,150,37.5
651,2,8,(444+370j),444,370,577.9584760170924,349.75,151,37.75
660,2,8,(-66-657j),-66,-657,660.3067468987425,355.0,172,43.0
661,2,8,(-365-481j),-365,-481,603.809572630312,355.25,173,43.25
662,2,8,(-536-265j),-536,-265,597.9305979793976,355.5,174,43.5
663,2,8,(-597-39j),-597,-39,598.2725131576747,355.75,175,43.75
672,2,8,(421+500j),421,500,653.6367492728664,361.0,196,49.0
673,2,8,(546+215j),546,215,586.8057600262629,361.25,197,49.25
674,2,8,(566-94j),566,-94,573.7525599071432,361.5,198,49.5
675,2,8,(485-315j),485,-315,578.3165223301164,361.75,199,49.75
684,2,8,(-665-65j),-665,-65,668.1691402631523,367.0,220,55.0
685,2,8,(-545+245j),-545,245,597.5366097570926,367.25,221,55.25
686,2,8,(-373+445j),-373,445,580.6496361834734,367.5,222,55.5
