,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,3,(49-716j),49,-716,717.6747174033651,13.0,52,13.0
9,0,3,(-215-688j),-215,-688,720.811348412329,13.25,53,13.25
10,0,3,(-459-524j),-459,-524,696.6039046689302,13.5,54,13.5
11,0,3,(-605-303j),-605,-303,676.634317781769,13.75,55,13.75
20,0,3,(-242+665j),-242,665,707.6644685159769,19.0,76,19.0
21,0,3,(30+707j),30,707,707.6362059702711,19.25,77,19.25
22,0,3,(285+631j),285,631,692.377064900333,19.5,78,19.5
23,0,3,(513+435j),513,435,672.6024085594698,19.75,79,19.75
32,0,3,(445-551j),445,-551,708.2556035782562,25.0,100,25.0
33,0,3,(176-686j),176,-686,708.2174807218472,25.25,101,25.25
34,0,3,(-84-691j),-84,-691,696.0869198598692,25.5,102,25.5
35,0,3,(-326-601j),-326,-601,683.7228970862392,25.75,103,25.75
44,0,3,(-643+280j),-643,280,701.3194707121712,31.0,124,31.0
45,0,3,(-502+499j),-502,499,707.8170667623098,31.25,125,31.25
46,0,3,(-259+647j),-259,647,696.9146289180619,31.5,126,31.5
47,0,3,(-7+685j),-7,685,685.0357654896568,31.75,127,31.75
56,0,3,(695+87j),695,87,700.4241572076166,37.0,148,37.0
57,0,3,(672-190j),672,-190,698.343754894393,37.25,149,37.25
58,0,3,(513-453j),513,-453,684.3814725721321,37.5,150,37.5
59,0,3,(290-611j),290,-611,676.3290619217837,37.75,151,37.75
68,0,3,(-625-316j),-625,-316,700.3434871546962,43.0,172,43.0
69,0,3,(-700-50j),-700,-50,701.78344238091,43.25,173,43.25
70,0,3,(-657+215j),-657,215,691.2843119874774,43.5,174,43.5
71,0,3,(-500+470j),-500,470,686.2215385719105,43.75,175,43.75
80,0,3,(452+533j),452,533,698.8512001849894,49.0,196,49.0
81,0,3,(641+291j),641,291,703.9616466825448,49.25,197,49.25
82,0,3,(689+31j),689,31,689.6970349363552,49.5,198,49.5
83,0,3,(640-226j),640,-226,678.731169167882,49.75,199,49.75
92,0,3,(-248-676j),-248,-676,720.0555534123739,55.0,220,55.0
93,0,3,(-476-542j),-476,-542,721.345964153124,55.25,221,55.25
94,0,3,(-636-301j),-636,-301,703.6312954950199,55.5,222,55.5
95,0,3,(-676-39j),-676,-39,677.1240654414817,55.75,223,55.75
104,0,3,(-73+706j),-73,706,709.7640452995629,61.0,244,61.0
105,0,3,(200+691j),200,691,719.3615224628018,61.25,245,61.25
106,0,3,(449+543j),449,543,704.5920805686081,61.5,246,61.5
107,0,3,(603+338j),603,338,691.2691227011372,61.75,247,61.75
116,0,3,(394-594j),394,-594,712.7916946766426,67.0,268,67.0
117,0,3,(158-702j),158,-702,719.5609772632199,67.25,269,67.25
118,0,3,(-95-699j),-95,-699,705.4261123604655,67.5,270,67.5
119,0,3,(-359-581j),-359,-581,682.9655921054881,67.75,271,67.75
128,0,3,(-606+367j),-606,367,708.4666541200087,73.0,292,73.0
129,0,3,(-391+586j),-391,586,704.4693038025149,73.25,293,73.25
130,0,3,(-144+680j),-144,680,695.0798515278658,73.5,294,73.5
131,0,3,(121+675j),121,675,685.7594330375631,73.75,295,73.75
140,0,3,(688-116j),688,-116,697.7105417004963,79.0,316,79.0
141,0,3,(595-380j),595,-380,705.992209588746,79.25,317,79.25
142,0,3,(373-584j),373,-584,692.953822415318,79.5,318,79.5
143,0,3,(120-668j),120,-668,678.6928613150428,79.75,319,79.75
152,0,3,(-680-123j),-680,-123,691.0347313992257,85.0,340,85.0
153,0,3,(-684+152j),-684,152,700.6853787542594,85.25,341,85.25
154,0,3,(-550+416j),-550,416,689.6056844313277,85.5,342,85.5
155,0,3,(-349+585j),-349,585,681.194539026848,85.75,343,85.75
164,0,3,(613+336j),613,336,699.0457781862358,91.0,364,91.0
165,0,3,(699+88j),699,88,704.5175654304156,91.25,365,91.25
166,0,3,(678-161j),678,-161,696.8536431705011,91.5,366,91.5
167,0,3,(555-407j),555,-407,688.2397837963161,91.75,367,91.75
176,0,3,(-295-636j),-295,-636,701.0855867866633,97.0,388,97.0
177,0,3,(-537-444j),-537,-444,696.781888398371,97.25,389,97.25
178,0,3,(-653-200j),-653,-200,682.94143233516,97.5,390,97.5
179,0,3,(-669+69j),-669,69,672.5488829817502,97.75,391,97.75
188,0,3,(60+705j),60,705,707.5485849042453,103.0,412,103.0
189,0,3,(317+644j),317,644,717.7917525299382,103.25,413,103.25
190,0,3,(535+454j),535,454,701.6701504268227,103.5,414,103.5
191,0,3,(648+215j),648,215,682.7364059430257,103.75,415,103.75
200,0,3,(115-695j),115,-695,704.4501401802686,109.0,436,109.0
201,0,3,(-154-697j),-154,-697,713.8101988624147,109.25,437,109.25
202,0,3,(-418-572j),-418,-572,708.4546562766033,109.5,438,109.5
203,0,3,(-590-377j),-590,-377,700.1635523218843,109.75,439,109.75
212,0,3,(-425+566j),-425,566,707.8001130262696,115.0,460,115.0
213,0,3,(-179+683j),-179,683,706.0665690995432,115.25,461,115.25
214,0,3,(92+678j),92,678,684.2134169979422,115.5,462,115.5
215,0,3,(380+549j),380,549,667.6833081633837,115.75,463,115.75
224,0,3,(634-281j),634,-281,693.4817950025797,121.0,484,121.0
225,0,3,(457-536j),457,-536,704.3756100263552,121.25,485,121.25
226,0,3,(221-661j),221,-661,696.9662832590972,121.5,486,121.5
227,0,3,(-43-690j),-43,-690,691.3385567144364,121.75,487,121.75
236,0,3,(-709-25j),-709,-25,709.4406247178124,127.0,508,127.0
237,0,3,(-666+258j),-666,258,714.226854717743,127.25,509,127.25
238,0,3,(-485+505j),-485,505,700.1785486574121,127.5,510,127.5
239,0,3,(-256+643j),-256,643,692.0874222235223,127.75,511,127.75
248,0,3,(678+258j),678,258,725.429527935002,133.0,532,133.0
249,0,3,(730+10j),730,10,730.0684899377592,133.25,533,133.25
250,0,3,(653-258j),653,-258,702.1203600523204,133.5,534,133.5
251,0,3,(494-459j),494,-459,674.3270719762036,133.75,535,133.75
260,0,3,(-541-442j),-541,-442,698.6021757767435,139.0,556,139.0
261,0,3,(-677-203j),-677,-203,706.780022354905,139.25,557,139.25
262,0,3,(-691+63j),-691,63,693.8659812961001,139.5,558,139.5
263,0,3,(-583+345j),-583,345,677.4319153981454,139.75,559,139.75
272,0,3,(322+616j),322,616,695.082728889159,145.0,580,145.0
273,0,3,(567+419j),567,419,705.0177302735017,145.25,581,145.25
274,0,3,(671+171j),671,171,692.4463878164142,145.5,582,145.5
275,0,3,(671-100j),671,-100,678.4106426051997,145.75,583,145.75
284,0,3,(105-691j),105,-691,698.9320424762338,151.0,604,151.0
285,0,3,(-169-681j),-169,-681,701.65661117102,151.25,605,151.25
286,0,3,(-431-534j),-431,-534,686.2339251304908,151.5,606,151.5
287,0,3,(-593-327j),-593,-327,677.1838745865114,151.75,607,151.75
304,1,18,(49-73j),49,-73,87.92041856133307,169.0,52,13.0
305,1,18,(3-91j),3,-91,91.0494371207203,169.25,53,13.25
306,1,18,(-34-87j),-34,-87,93.40770846134703,169.5,54,13.5
307,1,18,(-64-59j),-64,-59,87.04596486914255,169.75,55,13.75
316,1,18,(-63+48j),-63,48,79.20227269466452,175.0,76,19.0
317,1,18,(-29+80j),-29,80,85.09406559801923,175.25,77,19.25
318,1,18,(5+89j),5,89,89.1403387922662,175.5,78,19.5
319,1,18,(41+78j),41,78,88.11923740024082,175.75,79,19.75
328,1,18,(67-34j),67,-34,75.13321502504735,181.0,100,25.0
329,1,18,(43-70j),43,-70,82.15229759416349,181.25,101,25.25
330,1,18,(6-86j),6,-86,86.20904824900923,181.5,102,25.5
331,1,18,(-29-80j),-29,-80,85.09406559801923,181.75,103,25.75
340,1,18,(-81-3j),-81,-3,81.05553651663777,187.0,124,31.0
341,1,18,(-71+44j),-71,44,83.52843827104634,187.25,125,31.25
342,1,18,(-47+71j),-47,71,85.14693182963201,187.5,126,31.5
343,1,18,(-12+79j),-12,79,79.90619500389191,187.75,127,31.75
352,1,18,(77+14j),77,14,78.26237921249263,193.0,148,37.0
353,1,18,(78-26j),78,-26,82.21921916437786,193.25,149,37.25
354,1,18,(61-61j),61,-61,86.2670273047588,193.5,150,37.5
355,1,18,(32-77j),32,-77,83.38465086573187,193.75,151,37.75
364,1,18,(-65-40j),-65,-40,76.32168761236873,199.0,172,43.0
365,1,18,(-83+5j),-83,5,83.15046602394962,199.25,173,43.25
366,1,18,(-78+42j),-78,42,88.58893836140041,199.5,174,43.5
367,1,18,(-51+69j),-51,69,85.80209787645055,199.75,175,43.75
376,1,18,(63+46j),63,46,78.00640999302557,205.0,196,49.0
377,1,18,(82+9j),82,9,82.49242389456137,205.25,197,49.25
378,1,18,(82-31j),82,-31,87.66413177577246,205.5,198,49.5
379,1,18,(63-57j),63,-57,84.95881355103778,205.75,199,49.75
388,1,18,(-44-62j),-44,-62,76.02631123499285,211.0,220,55.0
389,1,18,(-77-42j),-77,-42,87.70974860299168,211.25,221,55.25
390,1,18,(-93-11j),-93,-11,93.64827814754524,211.5,222,55.5
391,1,18,(-87+19j),-87,19,89.05054744357274,211.75,223,55.75
400,1,18,(9+76j),9,76,76.53103945458993,217.0,244,61.0
401,1,18,(56+67j),56,67,87.32124598286491,217.25,245,61.25
402,1,18,(81+44j),81,44,92.17917335276988,217.5,246,61.5
403,1,18,(89+7j),89,7,89.27485648266257,217.75,247,61.75
412,1,18,(25-78j),25,-78,81.9084855189009,223.0,268,67.0
413,1,18,(-16-84j),-16,-84,85.5102333057278,223.25,269,67.25
414,1,18,(-54-70j),-54,-70,88.40814442120137,223.5,270,67.5
415,1,18,(-75-42j),-75,-42,85.95929269136641,223.75,271,67.75
424,1,18,(-41+59j),-41,59,71.84705978674423,229.0,292,73.0
425,1,18,(-3+75j),-3,75,75.05997601918082,229.25,293,73.25
426,1,18,(28+72j),28,72,77.25283166331187,229.5,294,73.5
427,1,18,(55+53j),55,53,76.38062581571324,229.75,295,73.75
436,1,18,(60-55j),60,-55,81.39410298049853,235.0,316,79.0
437,1,18,(28-81j),28,-81,85.70297544426332,235.25,317,79.25
438,1,18,(-10-88j),-10,-88,88.56635930193812,235.5,318,79.5
439,1,18,(-40-73j),-40,-73,83.24061508662703,235.75,319,79.75
448,1,18,(-71+42j),-71,42,82.49242389456137,241.0,340,85.0
449,1,18,(-44+80j),-44,80,91.30169768410661,241.25,341,85.25
450,1,18,(-13+93j),-13,93,93.90420650854784,241.5,342,85.5
451,1,18,(25+84j),25,84,87.64131445842195,241.75,343,85.75
460,1,18,(78-10j),78,-10,78.63841300535,247.0,364,91.0
461,1,18,(58-58j),58,-58,82.02438661763951,247.25,365,91.25
462,1,18,(30-82j),30,-82,87.31551981177229,247.5,366,91.5
463,1,18,(-3-87j),-3,-87,87.05170877128145,247.75,367,91.75
472,1,18,(-81-5j),-81,-5,81.15417426109393,253.0,388,97.0
473,1,18,(-78+36j),-78,36,85.90692637965812,253.25,389,97.25
474,1,18,(-56+69j),-56,69,88.86506625215557,253.5,390,97.5
475,1,18,(-25+81j),-25,81,84.77027781009096,253.75,391,97.75
484,1,18,(69+27j),69,27,74.09453421137081,259.0,412,103.0
485,1,18,(84-17j),84,-17,85.70297544426332,259.25,413,103.25
486,1,18,(77-51j),77,-51,92.35799911215054,259.5,414,103.5
487,1,18,(49-76j),49,-76,90.4267659490264,259.75,415,103.75
496,1,18,(-62-55j),-62,-55,82.87943049997388,265.0,436,109.0
497,1,18,(-84-21j),-84,-21,86.58521813797087,265.25,437,109.25
498,1,18,(-86+19j),-86,19,88.07383266328314,265.5,438,109.5
499,1,18,(-70+48j),-70,48,84.87638069569178,265.75,439,109.75
508,1,18,(36+71j),36,71,79.60527620704548,271.0,460,115.0
509,1,18,(69+48j),69,48,84.0535543567314,271.25,461,115.25
510,1,18,(83+21j),83,21,85.61541917201598,271.5,462,115.5
511,1,18,(80-12j),80,-12,80.89499366462674,271.75,463,115.75
520,1,18,(-9-81j),-9,-81,81.49846624323675,277.0,484,121.0
521,1,18,(-46-71j),-46,-71,84.59905436823747,277.25,485,121.25
522,1,18,(-76-45j),-76,-45,88.32326986700618,277.5,486,121.5
523,1,18,(-85-14j),-85,-14,86.14522621712709,277.75,487,121.75
532,1,18,(-23+74j),-23,74,77.4919350642375,283.0,508,127.0
533,1,18,(18+81j),18,81,82.97590011563598,283.25,509,127.25
534,1,18,(56+67j),56,67,87.32124598286491,283.5,510,127.5
535,1,18,(76+38j),76,38,84.970583144992,283.75,511,127.75
544,1,18,(49-69j),49,-69,84.62860036654276,289.0,532,133.0
545,1,18,(5-91j),5,-91,91.13725912051558,289.25,533,133.25
546,1,18,(-32-87j),-32,-87,92.69843580125827,289.5,534,133.5
547,1,18,(-64-61j),-64,-61,88.41379982785493,289.75,535,133.75
556,1,18,(-54+55j),-54,55,77.07788269017254,295.0,556,139.0
557,1,18,(-18+80j),-18,80,82.0,295.25,557,139.25
558,1,18,(21+85j),21,85,87.55569655939013,295.5,558,139.5
559,1,18,(48+71j),48,71,85.70297544426332,295.75,559,139.75
568,1,18,(73-22j),73,-22,76.24303246854758,301.0,580,145.0
569,1,18,(50-63j),50,-63,80.43009387039157,301.25,581,145.25
570,1,18,(21-80j),21,-80,82.71033792700887,301.5,582,145.5
571,1,18,(-14-77j),-14,-77,78.26237921249263,301.75,583,145.75
580,1,18,(-78+11j),-78,11,78.77182237323191,307.0,604,151.0
581,1,18,(-68+46j),-68,46,82.09750300709517,307.25,605,151.25
582,1,18,(-43+73j),-43,73,84.72307831990054,307.5,606,151.5
583,1,18,(-13+83j),-13,83,84.01190391843289,307.75,607,151.75
600,2,29,(-31+346j),-31,346,347.3859525081577,325.0,52,13.0
601,2,29,(150+335j),150,335,367.0490430446591,325.25,53,13.25
602,2,29,(268+234j),268,234,355.7808314116993,325.5,54,13.5
603,2,29,(323+111j),323,111,341.5406271587613,325.75,55,13.75
612,2,29,(106-355j),106,-355,370.48751665879377,331.0,76,19.0
613,2,29,(-53-380j),-53,-380,383.67825062153315,331.25,77,19.25
614,2,29,(-193-300j),-193,-300,356.7197779770558,331.5,78,19.5
615,2,29,(-279-193j),-279,-193,339.24917096435183,331.75,79,19.75
624,2,29,(-206+299j),-206,299,363.0936518310393,337.0,100,25.0
625,2,29,(-75+375j),-75,375,382.4264635194589,337.25,101,25.25
626,2,29,(72+356j),72,356,363.2079294288603,337.5,102,25.5
627,2,29,(196+274j),196,274,336.88573730569243,337.75,103,25.75
636,2,29,(310-177j),310,-177,356.9719876965138,343.0,124,31.0
637,2,29,(204-307j),204,-307,368.5986977730659,343.25,125,31.25
638,2,29,(73-333j),73,-333,340.9076121180048,343.5,126,31.5
639,2,29,(-79-303j),-79,-303,313.12936623702353,343.75,127,31.75
648,2,29,(-348+81j),-348,81,357.30239293909017,349.0,148,37.0
649,2,29,(-286+238j),-286,238,372.07526120396665,349.25,149,37.25
650,2,29,(-156+314j),-156,314,350.6165997211199,349.5,150,37.5
651,2,29,(-26+335j),-26,335,336.0074403938103,349.75,151,37.75
660,2,29,(353+4j),353,4,353.02266216207704,355.0,172,43.0
661,2,29,(341-145j),341,-145,370.54824247323046,355.25,173,43.25
662,2,29,(240-258j),240,-258,352.36912464062453,355.5,174,43.5
663,2,29,(118-315j),118,-315,336.3762774037432,355.75,175,43.75
672,2,29,(-325-154j),-325,-154,359.6400978756401,361.0,196,49.0
673,2,29,(-373-4j),-373,-4,373.02144710458674,361.25,197,49.25
674,2,29,(-326+142j),-326,142,355.58402663786796,361.5,198,49.5
675,2,29,(-230+248j),-230,248,338.2366035780279,361.75,199,49.75
684,2,29,(236+270j),236,270,358.60284438358826,367.0,220,55.0
685,2,29,(347+146j),347,146,376.46380968162134,367.25,221,55.25
686,2,29,(354+9j),354,9,354.1143882984706,367.5,222,55.5
687,2,29,(303-139j),303,-139,333.36166546260233,367.75,223,55.75
696,2,29,(-127-320j),-127,-320,344.28040896920055,373.0,244,61.0
697,2,29,(-281-247j),-281,-247,374.1256473432422,373.25,245,61.25
698,2,29,(-340-118j),-340,-118,359.89442896493966,373.5,246,61.5
699,2,29,(-339+10j),-339,10,339.1474605536654,373.75,247,61.75
708,2,29,(4+345j),4,345,345.023187626571,379.0,268,67.0
709,2,29,(162+325j),162,325,363.1377149236912,379.25,269,67.25
710,2,29,(271+223j),271,223,350.9558376776201,379.5,270,67.5
711,2,29,(316+106j),316,106,333.304665433894,379.75,271,67.75
720,2,29,(92-358j),92,-358,369.63224967526844,385.0,292,73.0
721,2,29,(-60-375j),-60,-375,379.7696670351649,385.25,293,73.25
722,2,29,(-194-294j),-194,-294,352.23855552735847,385.5,294,73.5
723,2,29,(-288-178j),-288,-178,338.5675708038205,385.75,295,73.75
732,2,29,(-252+247j),-252,247,352.8639964632266,391.0,316,79.0
733,2,29,(-107+353j),-107,353,368.8604072003391,391.25,317,79.25
734,2,29,(35+352j),35,352,353.73577709923546,391.5,318,79.5
735,2,29,(175+288j),175,288,337.0,391.75,319,79.75
744,2,29,(307-166j),307,-166,349.0057306119772,397.0,340,85.0
745,2,29,(209-310j),209,-310,373.8729730804301,397.25,341,85.25
746,2,29,(66-354j),66,-354,360.0999861149678,397.5,342,85.5
747,2,29,(-64-341j),-64,-341,346.95388742598055,397.75,343,85.75
756,2,29,(-355+78j),-355,78,363.46801785026423,403.0,364,91.0
757,2,29,(-321+223j),-321,223,390.858030491891,403.25,365,91.25
758,2,29,(-196+297j),-196,297,355.8440669731617,403.5,366,91.5
759,2,29,(-59+316j),-59,316,321.4607285501605,403.75,367,91.75
768,2,29,(358+44j),358,44,360.69377593742865,409.0,388,97.0
769,2,29,(372-104j),372,-104,386.2641583165593,409.25,389,97.25
770,2,29,(291-224j),291,-224,367.22881150585124,409.5,390,97.5
771,2,29,(158-300j),158,-300,339.0634158973805,409.75,391,97.75
780,2,29,(-312-176j),-312,-176,358.21781083580976,415.0,412,103.0
781,2,29,(-380-26j),-380,-26,380.888435109285,415.25,413,103.25
782,2,29,(-346+95j),-346,95,358.8049609467517,415.5,414,103.5
783,2,29,(-250+207j),-250,207,324.5751068705054,415.75,415,103.75
792,2,29,(243+270j),243,270,363.2478492709902,421.0,436,109.0
793,2,29,(352+140j),352,140,378.8192180974983,421.25,437,109.25
794,2,29,(340-16j),340,-16,340.3762623920769,421.5,438,109.5
795,2,29,(288-144j),288,-144,321.99378875996973,421.75,439,109.75
804,2,29,(-115-334j),-115,-334,353.24354204995734,427.0,460,115.0
805,2,29,(-250-254j),-250,-254,356.39304145844375,427.25,461,115.25
806,2,29,(-320-115j),-320,-115,340.03676271838606,427.5,462,115.5
807,2,29,(-328+15j),-328,15,328.34280866192273,427.75,463,115.75
816,2,29,(15+349j),15,349,349.32220084042757,433.0,484,121.0
817,2,29,(168+325j),168,325,365.85379593493354,433.25,485,121.25
818,2,29,(270+216j),270,216,345.7687088213738,433.5,486,121.5
819,2,29,(316+82j),316,82,326.4659247149693,433.75,487,121.75
828,2,29,(112-329j),112,-329,347.5413644445795,439.0,508,127.0
829,2,29,(-43-368j),-43,-368,370.50371118249274,439.25,509,127.25
830,2,29,(-154-314j),-154,-314,349.7313254485506,439.5,510,127.5
831,2,29,(-251-209j),-251,-209,326.6221058042459,439.75,511,127.75
840,2,29,(-232+275j),-232,275,359.79021665409414,445.0,532,133.0
841,2,29,(-75+366j),-75,366,373.60540681312415,445.25,533,133.25
842,2,29,(83+346j),83,346,355.81596366661233,445.5,534,133.5
843,2,29,(198+278j),198,278,341.3033841027657,445.75,535,133.75
852,2,29,(291-189j),291,-189,346.9899133980698,451.0,556,139.0
853,2,29,(197-316j),197,-316,372.37749663479934,451.25,557,139.25
854,2,29,(54-353j),54,-353,357.1064267133819,451.5,558,139.5
855,2,29,(-73-330j),-73,-330,337.9778099224859,451.75,559,139.75
864,2,29,(-358+83j),-358,83,367.4955782046908,457.0,580,145.0
865,2,29,(-309+232j),-309,232,386.4000517598309,457.25,581,145.25
866,2,29,(-183+320j),-183,320,368.6312520663434,457.5,582,145.5
867,2,29,(-32+339j),-32,339,340.50697496527147,457.75,583,145.75
876,2,29,(349+51j),349,51,352.706676999458,463.0,604,151.0
877,2,29,(349-124j),349,-124,370.37413516605073,463.25,605,151.25
878,2,29,(267-236j),267,-236,356.3495474951526,463.5,606,151.5
879,2,29,(138-311j),138,-311,340.2425605358624,463.75,607,151.75
896,3,7,(404-490j),404,-490,635.0716495010622,481.0,52,13.0
897,3,7,(186-605j),186,-605,632.9462852406988,481.25,53,13.25
898,3,7,(-64-619j),-64,-619,622.2997669933679,481.5,54,13.5
899,3,7,(-271-545j),-271,-545,608.6591821372615,481.75,55,13.75
