,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,8,(-353-559j),-353,-559,661.1278242518613,13.0,52,13.0
9,0,8,(-541-265j),-541,-265,602.4167992345499,13.25,53,13.25
10,0,8,(-597+7j),-597,7,597.0410371155403,13.5,54,13.5
11,0,8,(-545+240j),-545,240,595.503988231817,13.75,55,13.75
20,0,8,(430+519j),430,519,673.9888723117022,19.0,76,19.0
21,0,8,(563+255j),563,255,618.0566317094251,19.25,77,19.25
22,0,8,(592-36j),592,-36,593.0935845210265,19.5,78,19.5
23,0,8,(523-253j),523,-253,580.9802062032751,19.75,79,19.75
32,0,8,(-469-494j),-469,-494,681.1732525576734,25.0,100,25.0
33,0,8,(-582-181j),-582,-181,609.495693175924,25.25,101,25.25
34,0,8,(-581+86j),-581,86,587.3304010520825,25.5,102,25.5
35,0,8,(-475+325j),-475,325,575.5432216610669,25.75,103,25.75
44,0,8,(496+450j),496,450,669.7133715254608,31.0,124,31.0
45,0,8,(587+177j),587,177,613.1052111995134,31.25,125,31.25
46,0,8,(580-111j),580,-111,590.5260366825497,31.5,126,31.5
47,0,8,(484-313j),484,-313,576.3896251668657,31.75,127,31.75
56,0,8,(-520-435j),-520,-435,677.9564882792995,37.0,148,37.0
57,0,8,(-597-158j),-597,-158,617.554046217819,37.25,149,37.25
58,0,8,(-588+100j),-588,100,596.4427885388506,37.5,150,37.5
59,0,8,(-484+330j),-484,330,585.7951860505513,37.75,151,37.75
68,0,8,(509+436j),509,436,670.206684538434,43.0,172,43.0
69,0,8,(602+116j),602,116,613.0742206291176,43.25,173,43.25
70,0,8,(581-147j),581,-147,599.3079342041118,43.5,174,43.5
71,0,8,(476-348j),476,-348,589.6439603693062,43.75,175,43.75
80,0,8,(-524-426j),-524,-426,675.3162222248181,49.0,196,49.0
81,0,8,(-593-132j),-593,-132,607.5137858518109,49.25,197,49.25
82,0,8,(-556+168j),-556,168,580.8269966177536,49.5,198,49.5
83,0,8,(-437+368j),-437,368,571.3081480252141,49.75,199,49.75
92,0,8,(582+370j),582,370,689.6549862068714,55.0,220,55.0
93,0,8,(613+52j),613,52,615.201592975831,55.25,221,55.25
94,0,8,(550-203j),550,-203,586.267004017794,55.5,222,55.5
95,0,8,(399-416j),399,-416,576.4173834991446,55.75,223,55.75
104,0,8,(-589-363j),-589,-363,691.8742660339377,61.0,244,61.0
105,0,8,(-624-89j),-624,-89,630.315000614772,61.25,245,61.25
106,0,8,(-567+187j),-567,187,597.0410371155403,61.5,246,61.5
107,0,8,(-444+372j),-444,372,579.2408825350642,61.75,247,61.75
116,0,8,(569+337j),569,337,661.3093073592719,67.0,268,67.0
117,0,8,(603+42j),603,42,604.4609168507092,67.25,269,67.25
118,0,8,(546-217j),546,-217,587.5414878968122,67.5,270,67.5
119,0,8,(400-427j),400,-427,585.0888821367229,67.75,271,67.75
128,0,8,(-630-303j),-630,-303,699.0772489503574,73.0,292,73.0
129,0,8,(-635+20j),-635,20,635.3148825582476,73.25,293,73.25
130,0,8,(-546+267j),-546,267,607.7869692581439,73.5,294,73.5
131,0,8,(-391+442j),-391,442,590.1228685621326,73.75,295,73.75
140,0,8,(628+280j),628,280,687.592902813867,79.0,316,79.0
141,0,8,(619-18j),619,-18,619.2616571369489,79.25,317,79.25
142,0,8,(506-296j),506,-296,586.2183893396726,79.5,318,79.5
143,0,8,(340-461j),340,-461,572.8184703725955,79.75,319,79.75
152,0,8,(-642-229j),-642,-229,681.6193952639552,85.0,340,85.0
153,0,8,(-612+92j),-612,92,618.876401230488,85.25,341,85.25
154,0,8,(-501+323j),-501,323,596.0956299118455,85.5,342,85.5
155,0,8,(-331+477j),-331,477,580.5945228815029,85.75,343,85.75
164,0,8,(603+290j),603,290,669.1106037121217,91.0,364,91.0
165,0,8,(605-6j),605,-6,605.0297513345935,91.25,365,91.25
166,0,8,(497-294j),497,-294,577.4469672619296,91.5,366,91.5
167,0,8,(326-467j),326,-467,569.5305084014376,91.75,367,91.75
176,0,8,(-610-270j),-610,-270,667.0832032063167,97.0,388,97.0
177,0,8,(-605+67j),-605,67,608.6986117940471,97.25,389,97.25
178,0,8,(-501+314j),-501,314,591.2672830454937,97.5,390,97.5
179,0,8,(-301+491j),-301,491,575.9183969973524,97.75,391,97.75
188,0,8,(652+187j),652,187,678.286812491589,103.0,412,103.0
189,0,8,(612-107j),612,-107,621.2833492054974,103.25,413,103.25
190,0,8,(474-373j),474,-373,603.1624988342694,103.5,414,103.5
191,0,8,(284-507j),284,-507,581.1239110551209,103.75,415,103.75
200,0,8,(-670-104j),-670,-104,678.0235984093769,109.0,436,109.0
201,0,8,(-594+182j),-594,182,621.2567907073532,109.25,437,109.25
202,0,8,(-443+405j),-443,405,600.2282899031001,109.5,438,109.5
203,0,8,(-217+539j),-217,539,581.0421671445197,109.75,439,109.75
212,0,8,(673+150j),673,150,689.5135966752215,115.0,460,115.0
213,0,8,(598-155j),598,-155,617.7612807549531,115.25,461,115.25
214,0,8,(463-370j),463,-370,592.6795086722672,115.5,462,115.5
215,0,8,(283-507j),283,-507,580.6358583484144,115.75,463,115.75
224,0,8,(-663-92j),-663,-92,669.3526723633812,121.0,484,121.0
225,0,8,(-579+185j),-579,185,607.8371492431176,121.25,485,121.25
226,0,8,(-404+423j),-404,423,584.9316199351853,121.5,486,121.5
227,0,8,(-207+540j),-207,540,578.3156577510244,121.75,487,121.75
236,0,8,(668+50j),668,50,669.8686438399695,127.0,508,127.0
237,0,8,(564-248j),564,-248,616.1168720299745,127.25,509,127.25
238,0,8,(403-440j),403,-440,596.6648975765207,127.5,510,127.5
239,0,8,(179-557j),179,-557,585.0555529178405,127.75,511,127.75
248,0,8,(-677-38j),-677,-38,678.0656310417156,133.0,532,133.0
249,0,8,(-574+239j),-574,239,621.7692498025292,133.25,533,133.25
250,0,8,(-381+471j),-381,471,605.8068999276915,133.5,534,133.5
251,0,8,(-168+573j),-168,573,597.1205908357206,133.75,535,133.75
260,0,8,(677+26j),677,26,677.4990774901469,139.0,556,139.0
261,0,8,(575-238j),575,-238,622.3094085742237,139.25,557,139.25
262,0,8,(414-434j),414,-434,599.7932977284757,139.5,558,139.5
263,0,8,(193-544j),193,-544,577.221794460327,139.75,559,139.75
272,0,8,(-676+21j),-676,21,676.3261047749081,145.0,580,145.0
273,0,8,(-534+302j),-534,302,613.4818660726656,145.25,581,145.25
274,0,8,(-353+476j),-353,476,592.608639829019,145.5,582,145.5
275,0,8,(-148+558j),-148,558,577.2936860905374,145.75,583,145.75
284,0,8,(658-38j),658,-38,659.096351074712,151.0,604,151.0
285,0,8,(528-295j),528,-295,604.8214612594364,151.25,605,151.25
286,0,8,(313-493j),313,-493,583.9674648471437,151.5,606,151.5
287,0,8,(99-569j),99,-569,577.548266381261,151.75,607,151.75
304,1,15,(63-30j),63,-30,69.77822009767804,169.0,52,13.0
305,1,15,(46-57j),46,-57,73.24616030891995,169.25,53,13.25
306,1,15,(20-67j),20,-67,69.92138442565336,169.5,54,13.5
307,1,15,(-11-65j),-11,-65,65.92419889539804,169.75,55,13.75
316,1,15,(-53+34j),-53,34,62.96824596572466,175.0,76,19.0
317,1,15,(-33+54j),-33,54,63.28506932918696,175.25,77,19.25
318,1,15,(-7+61j),-7,61,61.40032573203501,175.5,78,19.5
319,1,15,(18+58j),18,58,60.728905802755904,175.75,79,19.75
328,1,15,(55-41j),55,-41,68.60029154456998,181.0,100,25.0
329,1,15,(36-60j),36,-60,69.9714227381436,181.25,101,25.25
