,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,31,(-252+617j),-252,617,666.4780566530304,11.0,44,11.0
5,0,31,(-18+760j),-18,760,760.2131280108231,11.25,45,11.25
6,0,31,(295+736j),295,736,792.9192897136505,11.5,46,11.5
7,0,31,(553+572j),553,572,795.6085721006278,11.75,47,11.75
16,0,31,(341-569j),341,-569,663.3566160068052,17.0,68,17.0
17,0,31,(112-777j),112,-777,785.0305726530655,17.25,69,17.25
18,0,31,(-161-800j),-161,-800,816.03982745942,17.5,70,17.5
19,0,31,(-468-645j),-468,-645,796.8996172668174,17.75,71,17.75
28,0,31,(-409+537j),-409,537,675.0185182644992,23.0,92,23.0
29,0,31,(-219+736j),-219,736,767.8912683446791,23.25,93,23.25
30,0,31,(82+801j),82,801,805.1863138429514,23.5,94,23.5
31,0,31,(406+695j),406,695,804.8981302003378,23.75,95,23.75
40,0,31,(374-544j),374,-544,660.1605865242184,29.0,116,29.0
41,0,31,(154-754j),154,-754,769.5661115199915,29.25,117,29.25
42,0,31,(-147-789j),-147,-789,802.5770991001425,29.5,118,29.5
43,0,31,(-423-675j),-423,-675,796.5889780809172,29.75,119,29.75
52,0,31,(-437+522j),-437,522,680.7738244086651,35.0,140,35.0
53,0,31,(-228+752j),-228,752,785.8040468208343,35.25,141,35.25
54,0,31,(35+818j),35,818,818.7484351130083,35.5,142,35.5
55,0,31,(356+727j),356,727,809.4844038028157,35.75,143,35.75
64,0,31,(504-466j),504,-466,686.4196966870925,41.0,164,41.0
65,0,31,(355-694j),355,-694,779.5261381121226,41.25,165,41.25
66,0,31,(75-812j),75,-812,815.4563139739614,41.5,166,41.5
67,0,31,(-221-776j),-221,-776,806.8562449408197,41.75,167,41.75
76,0,31,(-517+418j),-517,418,664.8405823955093,47.0,188,47.0
77,0,31,(-368+693j),-368,693,784.6483288709662,47.25,189,47.25
78,0,31,(-127+811j),-127,811,820.8836701993773,47.5,190,47.5
79,0,31,(205+785j),205,785,811.326075015465,47.75,191,47.75
88,0,31,(496-441j),496,-441,663.6994801866279,53.0,212,53.0
89,0,31,(344-681j),344,-681,762.9528163654683,53.25,213,53.25
90,0,31,(43-791j),43,-791,792.1679114935166,53.5,214,53.5
91,0,31,(-268-745j),-268,-745,791.7379617019762,53.75,215,53.75
100,0,31,(-544+363j),-544,363,653.9915901599959,59.0,236,59.0
101,0,31,(-412+651j),-412,651,770.4187173219508,59.25,237,59.25
102,0,31,(-136+802j),-136,802,813.4494452638098,59.5,238,59.5
103,0,31,(171+792j),171,792,810.249961431656,59.75,239,59.75
112,0,31,(551-343j),551,-343,649.0377492873585,65.0,260,65.0
113,0,31,(419-630j),419,-630,756.6115251567346,65.25,261,65.25
114,0,31,(180-773j),180,-773,793.6806662632018,65.5,262,65.5
115,0,31,(-154-787j),-154,-787,801.925807042023,65.75,263,65.75
124,0,31,(-625+218j),-625,218,661.9282438452071,71.0,284,71.0
125,0,31,(-584+493j),-584,493,764.2676232838861,71.25,285,71.25
126,0,31,(-361+711j),-361,711,797.3970152941381,71.5,286,71.5
127,0,31,(-69+792j),-69,792,795.0,71.75,287,71.75
136,0,31,(630-171j),630,-171,652.7947610083892,77.0,308,77.0
137,0,31,(594-495j),594,-495,773.2147179147588,77.25,309,77.25
138,0,31,(394-709j),394,-709,811.1208294699378,77.5,310,77.5
139,0,31,(52-804j),52,-804,805.6798371561746,77.75,311,77.75
148,0,31,(-632+201j),-632,201,663.1930337390464,83.0,332,83.0
149,0,31,(-599+473j),-599,473,763.236529524105,83.25,333,83.25
150,0,31,(-400+700j),-400,700,806.2257748298549,83.5,334,83.5
151,0,31,(-116+790j),-116,790,798.4710389237671,83.75,335,83.75
160,0,31,(648-107j),648,-107,656.7746950058292,89.0,356,89.0
161,0,31,(656-409j),656,-409,773.0569189910922,89.25,357,89.25
162,0,31,(514-629j),514,-629,812.3035147037098,89.5,358,89.5
163,0,31,(219-771j),219,-771,801.4998440424052,89.75,359,89.75
172,0,31,(-682-38j),-682,-38,683.057830641008,95.0,380,95.0
173,0,31,(-745+238j),-745,238,782.0927055023592,95.25,381,95.25
174,0,31,(-605+526j),-605,526,801.6863476447631,95.5,382,95.5
175,0,31,(-306+724j),-306,724,786.0101780511496,95.75,383,95.75
184,0,31,(659+56j),659,56,661.3750826875776,101.0,404,101.0
185,0,31,(728-245j),728,-245,768.1204332655134,101.25,405,101.25
186,0,31,(602-529j),602,-529,801.4018966785642,101.5,406,101.5
187,0,31,(352-710j),352,-710,792.4670340146648,101.75,407,101.75
196,0,31,(-674+9j),-674,9,674.0600863424565,107.0,428,107.0
197,0,31,(-713+306j),-713,306,775.8898117645314,107.25,429,107.25
198,0,31,(-593+542j),-593,542,803.3760016331083,107.5,430,107.5
