,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,29,(390-372j),390,-372,538.965676087077,11.0,44,11.0
5,0,29,(242-548j),242,-548,599.0559239336508,11.25,45,11.25
6,0,29,(15-590j),15,-590,590.1906471641176,11.5,46,11.5
7,0,29,(-242-522j),-242,-522,575.3677085134341,11.75,47,11.75
16,0,29,(-407+336j),-407,336,527.7736257146619,17.0,68,17.0
17,0,29,(-277+514j),-277,514,583.8878316937253,17.25,69,17.25
18,0,29,(-68+572j),-68,572,576.0277771080141,17.5,70,17.5
19,0,29,(188+536j),188,536,568.0140843324222,17.75,71,17.75
28,0,29,(442-312j),442,-312,541.0249532138051,23.0,92,23.0
29,0,29,(327-502j),327,-502,599.1101735073441,23.25,93,23.25
30,0,29,(94-577j),94,-577,584.6067054011611,23.5,94,23.5
31,0,29,(-141-551j),-141,-551,568.754780199692,23.75,95,23.75
40,0,29,(-454+299j),-454,299,543.614753295015,29.0,116,29.0
41,0,29,(-349+474j),-349,474,588.6229693105767,29.25,117,29.25
42,0,29,(-111+573j),-111,573,583.6522937503116,29.5,118,29.5
43,0,29,(138+559j),138,559,575.7820768311567,29.75,119,29.75
52,0,29,(427-299j),427,-299,521.2772774637314,35.0,140,35.0
53,0,29,(304-486j),304,-486,573.2468927085432,35.25,141,35.25
54,0,29,(100-567j),100,-567,575.7508141548738,35.5,142,35.5
55,0,29,(-153-565j),-153,-565,585.3494682666073,35.75,143,35.75
64,0,29,(-430+303j),-430,303,526.0313678859845,41.0,164,41.0
65,0,29,(-316+498j),-316,498,589.7965751002629,41.25,165,41.25
66,0,29,(-115+576j),-115,576,587.3678574794504,41.5,166,41.5
67,0,29,(144+555j),144,555,573.3768394345904,41.75,167,41.75
76,0,29,(469-228j),469,-228,521.4834609074386,47.0,188,47.0
77,0,29,(386-437j),386,-437,583.0651764597162,47.25,189,47.25
78,0,29,(162-559j),162,-559,582.0008591058952,47.5,190,47.5
79,0,29,(-84-573j),-84,-573,579.1243389808444,47.75,191,47.75
88,0,29,(-434+287j),-434,287,520.3124061561477,53.0,212,53.0
89,0,29,(-342+464j),-342,464,576.4199857742617,53.25,213,53.25
90,0,29,(-123+566j),-123,566,579.2106697912254,53.5,214,53.5
91,0,29,(103+564j),103,564,573.3280038511986,53.75,215,53.75
100,0,29,(473-261j),473,-261,540.2314318882233,59.0,236,59.0
101,0,29,(376-457j),376,-457,591.7981074657133,59.25,237,59.25
102,0,29,(184-554j),184,-554,583.7567986756129,59.5,238,59.5
103,0,29,(-71-565j),-71,-565,569.4435880752368,59.75,239,59.75
112,0,29,(-489+212j),-489,212,532.977485453185,65.0,260,65.0
113,0,29,(-412+422j),-412,422,589.7694464788761,65.25,261,65.25
114,0,29,(-219+535j),-219,535,578.0882285603124,65.5,262,65.5
115,0,29,(45+570j),45,570,571.7735565763776,65.75,263,65.75
124,0,29,(519-144j),519,-144,538.606535422659,71.0,284,71.0
125,0,29,(471-357j),471,-357,591.0076141641493,71.25,285,71.25
126,0,29,(275-508j),275,-508,577.658203438677,71.5,286,71.5
127,0,29,(49-566j),49,-566,568.1170654011372,71.75,287,71.75
136,0,29,(-507+168j),-507,168,534.1095393269062,77.0,308,77.0
137,0,29,(-452+366j),-452,366,581.6012379629191,77.25,309,77.25
138,0,29,(-250+519j),-250,519,576.0737799969722,77.5,310,77.5
139,0,29,(-25+574j),-25,574,574.5441671447027,77.75,311,77.75
148,0,29,(516-143j),516,-143,535.4484102133463,83.0,332,83.0
149,0,29,(469-356j),469,-356,588.8098164942564,83.25,333,83.25
150,0,29,(297-498j),297,-498,579.8387706940612,83.5,334,83.5
151,0,29,(45-578j),45,-578,579.7490836560244,83.75,335,83.75
160,0,29,(-507+143j),-507,143,526.780789323225,89.0,356,89.0
161,0,29,(-448+360j),-448,360,574.7208017811779,89.25,357,89.25
162,0,29,(-272+501j),-272,501,570.0745565274774,89.5,358,89.5
163,0,29,(-20+572j),-20,572,572.349543548346,89.75,359,89.75
172,0,29,(530-89j),530,-89,537.420691823454,95.0,380,95.0
173,0,29,(495-308j),495,-308,583.0,95.25,381,95.25
174,0,29,(305-477j),305,-477,566.1748846425457,95.5,382,95.5
175,0,29,(75-555j),75,-555,560.0446410778341,95.75,383,95.75
184,0,29,(-521+123j),-521,123,535.3223328051988,101.0,404,101.0
185,0,29,(-490+319j),-490,319,584.6888061182632,101.25,405,101.25
186,0,29,(-319+489j),-319,489,583.8510083916958,101.5,406,101.5
187,0,29,(-103+564j),-103,564,573.3280038511986,101.75,407,101.75
196,0,29,(530-64j),530,-64,533.850166245174,107.0,428,107.0
197,0,29,(507-288j),507,-288,583.0891870031547,107.25,429,107.25
198,0,29,(351-453j),351,-453,573.0706762695156,107.5,430,107.5
199,0,29,(102-556j),102,-556,565.2786923279525,107.75,431,107.75
208,0,29,(-527+100j),-527,100,536.4037658331641,113.0,452,113.0
209,0,29,(-505+323j),-505,323,599.4614249474273,113.25,453,113.25
210,0,29,(-363+481j),-363,481,602.6026883444846,113.5,454,113.5
211,0,29,(-133+573j),-133,573,588.2329470541412,113.75,455,113.75
220,0,29,(525-14j),525,-14,525.1866334932754,119.0,476,119.0
221,0,29,(545-230j),545,-230,591.5445883447841,119.25,477,119.25
222,0,29,(411-425j),411,-425,591.2241537691098,119.5,478,119.5
223,0,29,(214-538j),214,-538,578.9991364414976,119.75,479,119.75
232,0,29,(-541+30j),-541,30,541.8311545121783,125.0,500,125.0
233,0,29,(-544+224j),-544,224,588.3128419472075,125.25,501,125.25
234,0,29,(-396+419j),-396,419,576.5214653419247,125.5,502,125.5
235,0,29,(-193+533j),-193,533,566.8668273942302,125.75,503,125.75
244,0,29,(542-4j),542,-4,542.0147599466272,131.0,524,131.0
245,0,29,(539-234j),539,-234,587.602756971068,131.25,525,131.25
246,0,29,(405-419j),405,-419,582.7400792806343,131.5,526,131.5
247,0,29,(177-551j),177,-551,578.7313711904686,131.75,527,131.75
256,0,29,(-523-11j),-523,-11,523.1156659860227,137.0,548,137.0
257,0,29,(-554+206j),-554,206,591.0600646296449,137.25,549,137.25
258,0,29,(-445+388j),-445,388,590.3973238421733,137.5,550,137.5
259,0,29,(-236+531j),-236,531,581.0826103059702,137.75,551,137.75
268,0,29,(530+38j),530,38,531.3605179160379,143.0,572,143.0
269,0,29,(573-170j),573,-170,597.6863726069049,143.25,573,143.25
270,0,29,(458-369j),458,-369,588.1538914263851,143.5,574,143.5
271,0,29,(274-497j),274,-497,567.5253298311891,143.75,575,143.75
280,0,29,(-543-101j),-543,-101,552.3133168772956,149.0,596,149.0
281,0,29,(-588+93j),-588,93,595.3091633764761,149.25,597,149.25
282,0,29,(-473+325j),-473,325,573.8937183834652,149.5,598,149.5
283,0,29,(-288+488j),-288,488,566.646274142873,149.75,599,149.75
300,1,14,(-25+44j),-25,44,50.60632371551998,167.0,44,11.0
301,1,14,(4+58j),4,58,58.137767414994535,167.25,45,11.25
302,1,14,(31+59j),31,59,66.64833081180653,167.5,46,11.5
303,1,14,(57+45j),57,45,72.62231062146122,167.75,47,11.75
312,1,14,(25-46j),25,-46,52.354560450833695,173.0,68,17.0
313,1,14,(-12-60j),-12,-60,61.18823416311342,173.25,69,17.25
314,1,14,(-41-56j),-41,-56,69.40461079784254,173.5,70,17.5
315,1,14,(-63-33j),-63,-33,71.11961754677819,173.75,71,17.75
324,1,14,(-13+54j),-13,54,55.54277630799526,179.0,92,23.0
325,1,14,(26+56j),26,56,61.741396161732524,179.25,93,23.25
326,1,14,(52+42j),52,42,66.84309986827361,179.5,94,23.5
327,1,14,(65+19j),65,19,67.72001181334805,179.75,95,23.75
336,1,14,(-2-54j),-2,-54,54.037024344425184,185.0,116,29.0
337,1,14,(-38-50j),-38,-50,62.80127387243033,185.25,117,29.25
338,1,14,(-66-31j),-66,-31,72.91776189653656,185.5,118,29.5
339,1,14,(-75-5j),-75,-5,75.16648189186454,185.75,119,29.75
348,1,14,(15+57j),15,57,58.9406481131655,191.0,140,35.0
349,1,14,(49+44j),49,44,65.85590330410783,191.25,141,35.25
350,1,14,(69+20j),69,20,71.84010022264724,191.5,142,35.5
351,1,14,(72-12j),72,-12,72.99315036357864,191.75,143,35.75
360,1,14,(-3-60j),-3,-60,60.07495318350236,197.0,164,41.0
361,1,14,(-48-52j),-48,-52,70.76722405181653,197.25,165,41.25
362,1,14,(-72-28j),-72,-28,77.25283166331187,197.5,166,41.5
363,1,14,(-78+6j),-78,6,78.23042886243178,197.75,167,41.75
372,1,14,(18+55j),18,55,57.87054518492115,203.0,188,47.0
373,1,14,(54+33j),54,33,63.28506932918696,203.25,189,47.25
374,1,14,(69+5j),69,5,69.18092222571191,203.5,190,47.5
375,1,14,(68-24j),68,-24,72.11102550927978,203.75,191,47.75
384,1,14,(-35-48j),-35,-48,59.405386961116584,209.0,212,53.0
385,1,14,(-64-21j),-64,-21,67.35725647619564,209.25,213,53.25
386,1,14,(-72+13j),-72,13,73.16419889536138,209.5,214,53.5
387,1,14,(-62+39j),-62,39,73.24616030891995,209.75,215,53.75
396,1,14,(42+40j),42,40,58.0,215.0,236,59.0
397,1,14,(62+14j),62,14,63.56099432828282,215.25,237,59.25
398,1,14,(66-13j),66,-13,67.26812023536856,215.5,238,59.5
399,1,14,(54-41j),54,-41,67.80117993073571,215.75,239,59.75
408,1,14,(-44-40j),-44,-40,59.464274989274024,221.0,260,65.0
409,1,14,(-65-3j),-65,-3,65.06919393998976,221.25,261,65.25
410,1,14,(-65+27j),-65,27,70.3846574190711,221.5,262,65.5
411,1,14,(-49+53j),-49,53,72.18032973047436,221.75,263,65.75
420,1,14,(45+34j),45,34,56.4003546088143,227.0,284,71.0
421,1,14,(66-1j),66,-1,66.007575322837,227.25,285,71.25
422,1,14,(66-33j),66,-33,73.79024325749306,227.5,286,71.5
423,1,14,(50-57j),50,-57,75.82216034906945,227.75,287,71.75
432,1,14,(-51-26j),-51,-26,57.245087125446844,233.0,308,77.0
433,1,14,(-61+12j),-61,12,62.16912416947821,233.25,309,77.25
434,1,14,(-51+47j),-51,47,69.35416353759881,233.5,310,77.5
435,1,14,(-30+67j),-30,67,73.40980860893181,233.75,311,77.75
444,1,14,(54+15j),54,15,56.04462507680822,239.0,332,83.0
445,1,14,(62-20j),62,-20,65.14598989960932,239.25,333,83.25
446,1,14,(56-48j),56,-48,73.7563556583431,239.5,334,83.5
447,1,14,(35-69j),35,-69,77.3692445355388,239.75,335,83.75
456,1,14,(-58-5j),-58,-5,58.215118311311535,245.0,356,89.0
457,1,14,(-54+39j),-54,39,66.61080993352356,245.25,357,89.25
458,1,14,(-34+67j),-34,67,75.13321502504735,245.5,358,89.5
459,1,14,78j,0,78,78.0,245.75,359,89.75
468,1,14,(60-8j),60,-8,60.530983801686226,251.0,380,95.0
469,1,14,(48-48j),48,-48,67.88225099390856,251.25,381,95.25
470,1,14,(22-69j),22,-69,72.42237223399962,251.5,382,95.5
471,1,14,(-7-73j),-7,-73,73.33484846919642,251.75,383,95.75
480,1,14,(-57-2j),-57,-2,57.0350769263968,257.0,404,101.0
481,1,14,(-50+34j),-50,34,60.4648658313239,257.25,405,101.25
482,1,14,(-29+61j),-29,61,67.54257916307313,257.5,406,101.5
483,1,14,(-2+72j),-2,72,72.02777242147643,257.75,407,101.75
492,1,14,(53-19j),53,-19,56.302753041036986,263.0,428,107.0
493,1,14,(39-54j),39,-54,66.61080993352356,263.25,429,107.25
494,1,14,(12-72j),12,-72,72.99315036357864,263.5,430,107.5
495,1,14,(-22-71j),-22,-71,74.33034373659252,263.75,431,107.75
504,1,14,(-52+25j),-52,25,57.697486947006624,269.0,452,113.0
505,1,14,(-29+61j),-29,61,67.54257916307313,269.25,453,113.25
506,1,14,(-1+76j),-1,76,76.00657866263946,269.5,454,113.5
507,1,14,(28+72j),28,72,77.25283166331187,269.75,455,113.75
516,1,14,(37-31j),37,-31,48.27007354458868,275.0,476,119.0
517,1,14,(9-60j),9,-60,60.67124524847005,275.25,477,119.25
518,1,14,(-17-67j),-17,-67,69.12307863514182,275.5,478,119.5
519,1,14,(-42-57j),-42,-57,70.80254232723568,275.75,479,119.75
528,1,14,(-32+43j),-32,43,53.600373133029585,281.0,500,125.0
529,1,14,(-3+64j),-3,64,64.07027391856539,281.25,501,125.25
530,1,14,(28+64j),28,64,69.85699678629192,281.5,502,125.5
531,1,14,(48+47j),48,47,67.17886572427373,281.75,503,125.75
540,1,14,(37-44j),37,-44,57.48912940721924,287.0,524,131.0
541,1,14,(9-62j),9,-62,62.64982043070834,287.25,525,131.25
542,1,14,(-18-64j),-18,-64,66.48308055437865,287.5,526,131.5
543,1,14,(-44-51j),-44,-51,67.35725647619564,287.75,527,131.75
552,1,14,(-29+48j),-29,48,56.08029957123981,293.0,548,137.0
553,1,14,(13+65j),13,65,66.2872536767062,293.25,549,137.25
554,1,14,(46+59j),46,59,74.81310045707235,293.5,550,137.5
555,1,14,(68+33j),68,33,75.58438992278762,293.75,551,137.75
564,1,14,(14-53j),14,-53,54.817880294662984,299.0,572,143.0
565,1,14,(-27-60j),-27,-60,65.79513659838392,299.25,573,143.25
566,1,14,(-55-49j),-55,-49,73.66138744281159,299.5,574,143.5
567,1,14,(-70-26j),-70,-26,74.67261881037788,299.75,575,143.75
576,1,14,(-9+47j),-9,47,47.853944456021594,305.0,596,149.0
577,1,14,(23+52j),23,52,56.859475903318,305.25,597,149.25
578,1,14,(54+41j),54,41,67.80117993073571,305.5,598,149.5
579,1,14,(70+17j),70,17,72.03471385380801,305.75,599,149.75
596,2,3,(-100+622j),-100,622,629.987301459323,323.0,44,11.0
597,2,3,(116+664j),116,664,674.0563774640813,323.25,45,11.25
598,2,3,(379+562j),379,562,677.8532289515186,323.5,46,11.5
599,2,3,(574+365j),574,365,680.2212875234059,323.75,47,11.75
608,2,3,(85-635j),85,-635,640.6637183421581,329.0,68,17.0
609,2,3,(-137-672j),-137,-672,685.8228634275763,329.25,69,17.25
610,2,3,(-367-580j),-367,-580,686.3592353862516,329.5,70,17.5
611,2,3,(-569-367j),-569,-367,677.0893589475469,329.75,71,17.75
620,2,3,(-190+599j),-190,599,628.4114893921021,335.0,92,23.0
621,2,3,(49+681j),49,681,682.760572968299,335.25,93,23.25
622,2,3,(290+622j),290,622,686.2827405668891,335.5,94,23.5
623,2,3,(501+458j),501,458,678.7967295148085,335.75,95,23.75
632,2,3,(339-516j),339,-516,617.3953352593458,341.0,116,29.0
633,2,3,(156-655j),156,-655,673.320874472194,341.25,117,29.25
634,2,3,(-121-668j),-121,-668,678.870385272476,341.5,118,29.5
635,2,3,(-363-570j),-363,-570,675.772890844254,341.75,119,29.75
644,2,3,(-358+505j),-358,505,619.0226167112152,347.0,140,35.0
645,2,3,(-178+641j),-178,641,665.2555899802721,347.25,141,35.25
646,2,3,(108+651j),108,651,659.8977193474758,347.5,142,35.5
647,2,3,(361+548j),361,548,656.2202374203343,347.75,143,35.75
656,2,3,(387-489j),387,-489,623.6104553324936,353.0,164,41.0
657,2,3,(221-638j),221,-638,675.1925651249427,353.25,165,41.25
658,2,3,(-15-684j),-15,-684,684.1644539144079,353.5,166,41.5
659,2,3,(-296-612j),-296,-612,679.8235065073875,353.75,167,41.75
668,2,3,(-452+415j),-452,415,613.6195889963096,359.0,188,47.0
669,2,3,(-280+600j),-280,600,662.117814289874,359.25,189,47.25
670,2,3,(-33+663j),-33,663,663.8207589402429,359.5,190,47.5
671,2,3,(235+625j),235,625,667.720001198107,359.75,191,47.75
680,2,3,(447-418j),447,-418,611.9910130059101,365.0,212,53.0
681,2,3,(303-593j),303,-593,665.9264223621105,365.25,213,53.25
682,2,3,(35-674j),35,-674,674.9081418978437,365.5,214,53.5
683,2,3,(-228-634j),-228,-634,673.7506957324794,365.75,215,53.75
692,2,3,(-545+279j),-545,279,612.2630153781952,371.0,236,59.0
693,2,3,(-454+485j),-454,485,664.3350058517163,371.25,237,59.25
694,2,3,(-226+638j),-226,638,676.8456249396903,371.5,238,59.5
695,2,3,(32+676j),32,676,676.7569726275452,371.75,239,59.75
704,2,3,(577-246j),577,-246,627.251943002172,377.0,260,65.0
