,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,17,(-43+59j),-43,59,73.00684899377592,11.0,44,11.0
5,0,17,(-2+89j),-2,89,89.02246907382428,11.25,45,11.25
6,0,17,(36+90j),36,90,96.93296652842108,11.5,46,11.5
7,0,17,(73+67j),73,67,99.08582138732059,11.75,47,11.75
16,0,17,(-12-70j),-12,-70,71.02112361825881,17.0,68,17.0
17,0,17,(-60-64j),-60,-64,87.72684879784524,17.25,69,17.25
18,0,17,(-96-32j),-96,-32,101.19288512538814,17.5,70,17.5
19,0,17,(-105+10j),-105,10,105.47511554864494,17.75,71,17.75
28,0,17,(53+50j),53,50,72.86288492778748,23.0,92,23.0
29,0,17,(83+18j),83,18,84.92938243034621,23.25,93,23.25
30,0,17,(92-23j),92,-23,94.83142938920619,23.5,94,23.5
31,0,17,(76-60j),76,-60,96.82974749528164,23.75,95,23.75
40,0,17,(-76-9j),-76,-9,76.53103945458993,29.0,116,29.0
41,0,17,(-80+47j),-80,47,92.78469701410896,29.25,117,29.25
42,0,17,(-58+85j),-58,85,102.90286682109493,29.5,118,29.5
43,0,17,(-12+104j),-12,104,104.6900186264192,29.75,119,29.75
52,0,17,(63-34j),63,-34,71.58910531638176,35.0,140,35.0
53,0,17,(36-84j),36,-84,91.3892772703669,35.25,141,35.25
54,0,17,(-1-102j),-1,-102,102.00490184299969,35.5,142,35.5
55,0,17,(-48-90j),-48,-90,102.0,35.75,143,35.75
64,0,17,(-25+77j),-25,77,80.95677859203639,41.0,164,41.0
65,0,17,(21+96j),21,96,98.2700361249552,41.25,165,41.25
66,0,17,(64+84j),64,84,105.60303025955268,41.5,166,41.5
67,0,17,(89+50j),89,50,102.08329931972223,41.75,167,41.75
76,0,17,(-30-70j),-30,-70,76.15773105863909,47.0,188,47.0
77,0,17,(-72-53j),-72,-53,89.40357934669059,47.25,189,47.25
78,0,17,(-94-18j),-94,-18,95.70788891204319,47.5,190,47.5
79,0,17,(-92+19j),-92,19,93.94147114027967,47.75,191,47.75
88,0,17,(54+42j),54,42,68.41052550594829,53.0,212,53.0
89,0,17,(87+0j),87,0,87.0,53.25,213,53.25
90,0,17,(88-42j),88,-42,97.50897394599124,53.5,214,53.5
91,0,17,(62-81j),62,-81,102.00490184299969,53.75,215,53.75
100,0,17,(-77+16j),-77,16,78.64477096412705,59.0,236,59.0
101,0,17,(-67+69j),-67,69,96.17692030835673,59.25,237,59.25
102,0,17,(-41+98j),-41,98,106.23088063270491,59.5,238,59.5
103,0,17,(1+106j),1,106,106.00471687618433,59.75,239,59.75
112,0,17,(49-59j),49,-59,76.69419795525604,65.0,260,65.0
113,0,17,(13-90j),13,-90,90.93404203047393,65.25,261,65.25
114,0,17,(-34-94j),-34,-94,99.9599919967984,65.5,262,65.5
115,0,17,(-69-74j),-69,-74,101.17806086301516,65.75,263,65.75
