,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,8,(443+491j),443,491,661.3093073592719,11.0,44,11.0
5,0,8,(742+329j),742,329,811.6680355909059,11.25,45,11.25
6,0,8,(868+81j),868,81,871.7711855756647,11.5,46,11.5
7,0,8,(853-214j),853,-214,879.4344773773655,11.75,47,11.75
16,0,8,(-432-527j),-432,-527,681.4345162963203,17.0,68,17.0
17,0,8,(-704-382j),-704,-382,800.9619216916619,17.25,69,17.25
18,0,8,(-846-123j),-846,-123,854.8947303615809,17.5,70,17.5
19,0,8,(-833+234j),-833,234,865.2427405069632,17.75,71,17.75
28,0,8,(439+502j),439,502,666.8770501374297,23.0,92,23.0
29,0,8,(746+318j),746,318,810.9500601146781,23.25,93,23.25
30,0,8,(864+32j),864,32,864.592389510803,23.5,94,23.5
31,0,8,(821-294j),821,-294,872.0533240576519,23.75,95,23.75
40,0,8,(-475-468j),-475,-468,666.8200656848892,29.0,116,29.0
41,0,8,(-743-296j),-743,-296,799.7905975941453,29.25,117,29.25
42,0,8,(-857+24j),-857,24,857.3359901462203,29.5,118,29.5
43,0,8,(-790+339j),-790,339,859.6633061844619,29.75,119,29.75
52,0,8,(505+443j),505,443,671.7693056399645,35.0,140,35.0
53,0,8,(776+228j),776,228,808.8015825899453,35.25,141,35.25
54,0,8,(850-59j),850,-59,852.0451865951711,35.5,142,35.5
55,0,8,(736-409j),736,-409,842.0077196795763,35.75,143,35.75
64,0,8,(-502-453j),-502,-453,676.1752731355975,41.0,164,41.0
65,0,8,(-757-275j),-757,-275,805.4030047125476,41.25,165,41.25
66,0,8,(-863+36j),-863,36,863.7505426915806,41.5,166,41.5
67,0,8,(-782+345j),-782,345,854.7215920988541,41.75,167,41.75
76,0,8,(546+416j),546,416,686.4196966870925,47.0,188,47.0
77,0,8,(774+212j),774,212,802.5085669324658,47.25,189,47.25
78,0,8,(842-79j),842,-79,845.6979366180339,47.5,190,47.5
79,0,8,(732-429j),732,-429,848.4485841817406,47.75,191,47.75
88,0,8,(-536-399j),-536,-399,668.2043100728998,53.0,212,53.0
89,0,8,(-814-164j),-814,-164,830.3565499229834,53.25,213,53.25
90,0,8,(-877+136j),-877,136,887.4823941915693,53.5,214,53.5
91,0,8,(-759+448j),-759,448,881.3540718689624,53.75,215,53.75
100,0,8,(572+351j),572,351,671.107293955296,59.0,236,59.0
101,0,8,(791+121j),791,121,800.2012246928894,59.25,237,59.25
102,0,8,(833-210j),833,-210,859.0628614950131,59.5,238,59.5
103,0,8,(699-499j),699,-499,858.8375865086483,59.75,239,59.75
112,0,8,(-527-398j),-527,-398,660.4036644356238,65.0,260,65.0
113,0,8,(-788-168j),-788,-168,805.7096251131669,65.25,261,65.25
114,0,8,(-853+114j),-853,114,860.5841039666025,65.5,262,65.5
115,0,8,(-725+446j),-725,446,851.1997415413141,65.75,263,65.75
124,0,8,(580+326j),580,326,665.3390113318172,71.0,284,71.0
125,0,8,(796+92j),796,92,801.2989454629277,71.25,285,71.25
126,0,8,(834-237j),834,-237,867.0207609971055,71.5,286,71.5
127,0,8,(682-519j),682,-519,857.0210032432111,71.75,287,71.75
136,0,8,(-592-340j),-592,-340,682.6888017244753,77.0,308,77.0
137,0,8,(-794-101j),-794,-101,800.3980259845722,77.25,309,77.25
138,0,8,(-825+198j),-825,198,848.4273687240411,77.5,310,77.5
139,0,8,(-660+530j),-660,530,846.4632301523794,77.75,311,77.75
148,0,8,(611+275j),611,275,670.034327478824,83.0,332,83.0
149,0,8,(821-12j),821,-12,821.0876932459772,83.25,333,83.25
150,0,8,(808-318j),808,-318,868.324824014608,83.5,334,83.5
151,0,8,(623-597j),623,-597,862.8661541629733,83.75,335,83.75
160,0,8,(-632-273j),-632,-273,688.4424449436568,89.0,356,89.0
161,0,8,(-819-18j),-819,-18,819.1977783172999,89.25,357,89.25
162,0,8,(-834+278j),-834,278,879.1131895268095,89.5,358,89.5
163,0,8,(-654+581j),-654,581,874.8011202553413,89.75,359,89.75
172,0,8,(624+226j),624,226,663.6655784354044,95.0,380,95.0
173,0,8,(798-63j),798,-63,800.4829792069286,95.25,381,95.25
174,0,8,(781-344j),781,-344,853.4031872450443,95.5,382,95.5
175,0,8,(615-599j),615,-599,858.5021840391555,95.75,383,95.75
184,0,8,(-628-209j),-628,-209,661.8647898173765,101.0,404,101.0
185,0,8,(-796+56j),-796,56,797.9674178812065,101.25,405,101.25
186,0,8,(-779+383j),-779,383,868.0610577603398,101.5,406,101.5
187,0,8,(-586+633j),-586,633,862.6036169643621,101.75,407,101.75
196,0,8,(640+156j),640,156,658.738187749883,107.0,428,107.0
197,0,8,(789-163j),789,-163,805.6612191237704,107.25,429,107.25
198,0,8,(732-449j),732,-449,858.7345340674265,107.5,430,107.5
199,0,8,(485-705j),485,-705,855.716074407861,107.75,431,107.75
208,0,8,(-652-161j),-652,-161,671.5839485872187,113.0,452,113.0
209,0,8,(-786+134j),-786,134,797.3405796772167,113.25,453,113.25
210,0,8,(-727+475j),-727,475,868.4204051034269,113.5,454,113.5
211,0,8,(-492+714j),-492,714,867.0986103091159,113.75,455,113.75
220,0,8,(659+129j),659,129,671.5072598267274,119.0,476,119.0
221,0,8,(775-169j),775,-169,793.2124557771392,119.25,477,119.25
222,0,8,(708-469j),708,-469,849.2496688253697,119.5,478,119.5
223,0,8,(442-724j),442,-724,848.2570365166446,119.75,479,119.75
232,0,8,(-657-111j),-657,-111,666.3107383195921,125.0,500,125.0
233,0,8,(-767+219j),-767,219,797.6528066771908,125.25,501,125.25
234,0,8,(-680+504j),-680,504,846.4136104765802,125.5,502,125.5
