,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,35,(-30+46j),-30,46,54.91812087098393,11.0,44,11.0
5,0,35,(-6+55j),-6,55,55.326304774492215,11.25,45,11.25
6,0,35,(16+48j),16,48,50.59644256269407,11.5,46,11.5
7,0,35,(34+32j),34,32,46.69047011971501,11.75,47,11.75
16,0,35,(17-47j),17,-47,49.9799959983992,17.0,68,17.0
17,0,35,(-2-56j),-2,-56,56.0357029044876,17.25,69,17.25
18,0,35,(-22-51j),-22,-51,55.54277630799526,17.5,70,17.5
19,0,35,(-41-37j),-41,-37,55.226805085936306,17.75,71,17.75
28,0,35,(3+47j),3,47,47.095647357266465,23.0,92,23.0
29,0,35,(32+49j),32,49,58.52349955359813,23.25,93,23.25
30,0,35,(51+35j),51,35,61.85466837676846,23.5,94,23.5
31,0,35,(59+13j),59,13,60.41522986797286,23.75,95,23.75
40,0,35,(-19-48j),-19,-48,51.62363799656123,29.0,116,29.0
41,0,35,(-40-39j),-40,-39,55.86591089385369,29.25,117,29.25
42,0,35,(-53-19j),-53,-19,56.302753041036986,29.5,118,29.5
43,0,35,(-54+8j),-54,8,54.589376255824725,29.75,119,29.75
52,0,35,(35+28j),35,28,44.82186966202994,35.0,140,35.0
53,0,35,(45+11j),45,11,46.32493928760188,35.25,141,35.25
54,0,35,(46-8j),46,-8,46.69047011971501,35.5,142,35.5
55,0,35,(39-30j),39,-30,49.20365840057018,35.75,143,35.75
64,0,35,(-49-16j),-49,-16,51.54609587543949,41.0,164,41.0
65,0,35,(-60+9j),-60,9,60.67124524847005,41.25,165,41.25
66,0,35,(-54+33j),-54,33,63.28506932918696,41.5,166,41.5
67,0,35,(-32+50j),-32,50,59.36328831862332,41.75,167,41.75
76,0,35,(52-3j),52,-3,52.08646657242167,47.0,188,47.0
77,0,35,(51-26j),51,-26,57.245087125446844,47.25,189,47.25
78,0,35,(34-42j),34,-42,54.037024344425184,47.5,190,47.5
79,0,35,(13-51j),13,-51,52.630789467763066,47.75,191,47.75
88,0,35,(-45+32j),-45,32,55.21775076911409,53.0,212,53.0
89,0,35,(-30+48j),-30,48,56.60388679233962,53.25,213,53.25
90,0,35,(-7+54j),-7,54,54.45181356024793,53.5,214,53.5
91,0,35,(15+49j),15,49,51.24451190127583,53.75,215,53.75
100,0,35,(27-41j),27,-41,49.09175083453431,59.0,236,59.0
