,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,25,(-62+40j),-62,40,73.78346698278686,11.0,44,11.0
5,0,25,(-34+74j),-34,74,81.43709228600933,11.25,45,11.25
6,0,25,(7+89j),7,89,89.27485648266257,11.5,46,11.5
7,0,25,(43+78j),43,78,89.06739021662193,11.75,47,11.75
16,0,25,(51-48j),51,-48,70.03570517957252,17.0,68,17.0
17,0,25,(8-80j),8,-80,80.39900496896712,17.25,69,17.25
18,0,25,(-33-85j),-33,-85,91.18113840043894,17.5,70,17.5
19,0,25,(-73-62j),-73,-62,95.77577981932593,17.75,71,17.75
28,0,25,(-19+66j),-19,66,68.6804193347711,23.0,92,23.0
29,0,25,(25+75j),25,75,79.05694150420949,23.25,93,23.25
30,0,25,(60+59j),60,59,84.1486779456457,23.5,94,23.5
31,0,25,(78+30j),78,30,83.57032966310472,23.75,95,23.75
40,0,25,(-6-65j),-6,-65,65.27633568147036,29.0,116,29.0
41,0,25,(-51-55j),-51,-55,75.0066663703967,29.25,117,29.25
42,0,25,(-80-28j),-80,-28,84.75848040166836,29.5,118,29.5
43,0,25,(-87+4j),-87,4,87.09190547921202,29.75,119,29.75
52,0,25,(34+58j),34,58,67.23094525588644,35.0,140,35.0
53,0,25,(72+26j),72,26,76.55063683601855,35.25,141,35.25
54,0,25,(84-8j),84,-8,84.38009243891595,35.5,142,35.5
55,0,25,(73-43j),73,-43,84.72307831990054,35.75,143,35.75
64,0,25,(-56-41j),-56,-41,69.40461079784254,41.0,164,41.0
65,0,25,(-74-4j),-74,-4,74.10802925459562,41.25,165,41.25
66,0,25,(-71+35j),-71,35,79.1580697086532,41.5,166,41.5
67,0,25,(-51+62j),-51,62,80.2807573457052,41.75,167,41.75
76,0,25,(73+13j),73,13,74.14849964766651,47.0,188,47.0
77,0,25,(77-32j),77,-32,83.38465086573187,47.25,189,47.25
78,0,25,(62-63j),62,-63,88.3911760301898,47.5,190,47.5
79,0,25,(28-81j),28,-81,85.70297544426332,47.75,191,47.75
88,0,25,(-66+22j),-66,22,69.57010852370435,53.0,212,53.0
