phi12_correction,phi23_correction,phi13_correction,channel,omega,ex_phi12
-0.8529911695807674,-4.533234017783332,-5.386225187364101,19,2444.25,1.7903556731967833
0.8737557905668609,-0.5458025091641523,-5.955232025776878,9,2422.25,1.7742411903041457
0.8140597527476856,-0.6853118940100034,-3.012844794852111,14,2434.25,1.7830309082455844
-3.431975863773408,-3.1524192114900984,-5.144498442368184,4,2412.25,1.7669164253529468
-0.17673152399031933,0.29186189299644516,-6.16805493817346,24,2454.25,1.797680438147982
0.5400136269527804,0.09993985138056272,-4.465134583750071,15,2436.25,1.7844958612358242
0.40746167448069626,-0.08676232426394104,-5.96248595696283,10,2424.25,1.7757061432943857
-3.115871034957699,-2.0030279937578515,-4.5953002531172515,5,2414.25,1.7683813783431865
-1.7603696603843186,-4.4177046846661145,-5.130876793853835,0,2404.25,1.7610566133919876
0.8547991457653452,0.5006736977365172,-4.927712463677724,32,2470.25,1.8094000620699002
0.08616778639404532,0.24625265483412528,-5.950764865951415,22,2450.25,1.7947505321675026
-0.23060238054620008,0.826595160785164,-4.50909528184445,17,2440.25,1.7874257672163036
0.8173202556876868,-0.8926054249392014,-6.358470476431101,12,2430.25,1.780101002265105
1.1464694562361395,-1.3239507862142454,-6.395216790207905,7,2418.25,1.771311284323666
-1.6116459684269357,-3.2238449533391385,-4.966390615665649,2,2408.25,1.7639865193724673
0.5939810733780695,0.8013906078917705,-4.887813625909746,34,2474.25,1.8123299680503797
1.128496584008608,-1.2134140333605774,-6.368102756531556,8,2420.25,1.772776237313906
-2.2827069356764884,-4.16463549405641,-6.120093194983961,3,2410.25,1.765451472362707
0.8291933882955769,-0.8671998802080453,-3.1141492985524746,14,2434.25,1.7830309082455844
0.8722899076167518,-0.5373035810099405,-5.948198980572775,9,2422.25,1.7742411903041457
-3.4923119262940077,-3.095452475401313,-5.409667156599148,4,2412.25,1.7669164253529468
0.5515637147763712,0.2608479479677004,-4.4890259401887045,15,2436.25,1.7844958612358242
0.3804977539891574,-0.06561166321692435,-5.9682992164073525,10,2424.25,1.7757061432943857
-0.12692784627613207,0.45275585589313083,-5.957357297562588,27,2460.25,1.8020752971187015
0.8421717698196287,0.5299089043484677,-4.91110463301149,32,2470.25,1.8094000620699002
0.09350416942408568,0.26855572994703847,-5.921125407808462,22,2450.25,1.7947505321675026
-1.7532824636623703,-4.426604192157299,-5.132689104623072,0,2404.25,1.7610566133919876
-3.1575444408281927,-1.9435283318498806,-4.6429238440295615,5,2414.25,1.7683813783431865
-1.6195508562371237,-3.270191807962095,-4.889742664199218,2,2408.25,1.7639865193724673
