channel,omega,phi12,phi23,phi13,mag12,mag23,mag13,phi12_opt,phi23_opt,phi13_opt,mag12_opt,mag23_opt,mag13_opt,phi12_cor,phi23_cor,phi13_cor,phi12_cor_opt,phi23_cor_opt,phi13_cor_opt,phi12_exp,phi23_exp,phi13_exp,phi12_exp_opt,phi23_exp_opt,phi13_exp_opt
28,2462.25,3.0256106691094686,0.19768555048721492,-3.0598890875829032,82127.76504934247,83859.26291114178,80061.07413718605,3.025606416564224,0.19769731774250934,-3.0598815728728535,82116.84358921986,83847.77126367966,80049.16338354422,1.1584484077608381,-1.6694767108614155,-6.794213610280164,1.1584441552155933,-1.669464943606121,-6.7942060955701145,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9510019037239186,0.22127404238821324,-3.1109093610674545,85135.59314411334,84520.73177629261,82500.83275337286,2.95114514997136,0.22110701792119083,-3.1109331392870354,85240.24082460803,84621.97497727974,82584.22594409797,1.083839642375288,-1.6458882189604171,-6.845233883764715,1.0839828886227296,-1.6460552434274396,-6.845257661984297,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0085236321654216,0.2277651766019613,-3.0468964984122033,84280.08868647445,81753.40827145985,83845.65632160082,3.00855102091196,0.22780378120819642,-3.04683050505943,84241.75838156356,81733.96241726539,83851.43606139335,1.1413613708167911,-1.6393970847466692,-6.781221021109465,1.1413887595633294,-1.6393584801404342,-6.781155027756691,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0099081547976225,0.20526457787193544,-3.0680125745100284,81398.74065364893,79204.73786333745,83140.96222681092,3.0096465147756146,0.205540116689557,-3.067998675714415,81248.15861948101,79039.6643092627,82939.95797229392,1.142745893448992,-1.661897683476695,-6.802337097207289,1.1424842534269841,-1.6616221446590735,-6.802323198411676,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.056542226019611,0.26468854937762143,-2.961954531782354,79731.19701848204,79263.42602360815,80980.09811058517,3.0565337805415598,0.2647131303209715,-2.9619383963170556,79717.56545708982,79249.22862259575,80965.36606582765,1.1893799646709804,-1.602473711971009,-6.696279054479615,1.1893715191929293,-1.602449131027659,-6.696262919014316,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0257193179717157,0.22981395450270137,-3.027652034705169,79350.10649016169,82433.27022507356,80989.15087837382,3.025774237442616,0.22979069638694785,-3.0276203733500227,79395.12500775422,82467.84643410606,81011.90253869139,1.1585570566230852,-1.6373483068459291,-6.761976557402431,1.1586119760939855,-1.6373715649616827,-6.761944896047284,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.070938774811899,0.19959210048315257,-3.0126544318845347,80557.98792174492,84284.25026065072,81621.54226060667,3.0709043254564015,0.19943045028544,-3.012850531437745,80644.78859832008,84395.92103970944,81744.16604736555,1.2037765134632685,-1.6675701608654778,-6.746978954581795,1.203742064107771,-1.6677318110631905,-6.747175054135006,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.062901052302204,0.14990104098047444,-3.070383213896908,82940.66708195685,83821.99143422923,83584.8307888459,3.0627607200809264,0.15020919686086737,-3.070215390237793,82631.37976989764,83498.16735395117,83246.09879749802,1.1957387909535735,-1.717261220368156,-6.804707736594169,1.1955984587322959,-1.716953064487763,-6.804539912935054,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.951291011525509,0.3881805470363889,-2.9437137486176885,81721.2963675932,78860.26153900327,76280.55636923475,2.9512733346308577,0.3882185124898085,-2.9436934600589204,81705.46645616797,78844.61362751739,76264.82214959754,1.0841287501768784,-1.4789817143122417,-6.67803827131495,1.0841110732822272,-1.478943748858822,-6.678017982756181,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9325425984785056,0.35386498543099326,-2.9967777232700876,80908.49949170976,78207.71857687706,76287.52979353834,2.932543967673337,0.35387514619187754,-2.996766193314372,80885.30111732335,78170.24373363129,76230.79073955823,1.0653803371298751,-1.5132972759176373,-6.731102245967349,1.0653817063247064,-1.513287115156753,-6.731090716011633,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9269972546661367,0.39494414203592976,-2.96124391047752,79614.13856847287,78922.61630863488,77659.54480937935,2.927228502672839,0.3944372531185108,-2.961519551388237,79808.96713792291,79141.52891516426,77909.67973443939,1.0598349933175062,-1.4722181193127009,-6.695568433174781,1.0600662413242083,-1.4727250082301198,-6.695844074085498,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9177985720904194,0.3101863937534057,-3.0552003413357616,79997.95325506772,81245.29417141648,79237.51594415362,2.917254592977231,0.3109938931358315,-3.0549368210665238,79583.59811864482,80819.84984480591,78789.48822363284,1.0506363107417889,-1.5569758675952248,-6.789524864033023,1.0500923316286006,-1.556168368212799,-6.789261343763785,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.120004547444869,0.22272659084920074,-2.9404541688855166,82459.21416069886,80728.08049247795,80376.40760820304,3.120002355891269,0.22274902439531602,-2.9404339268930015,82442.88109882204,80712.30203165181,80360.68424151579,1.2528422860962387,-1.6444356704994298,-6.674778691582778,1.2528400945426383,-1.6444132369533144,-6.6747584495902625,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,-3.116127958630667,0.17655372444640657,-2.9395742341842603,83182.96856929308,81588.30369605683,82343.57318576841,-3.1161243761939867,0.17665954949049256,-2.939464826703494,83092.27920752607,81480.75099672793,82237.77722016902,-4.983290219979297,-1.690608536902224,-6.673898756881521,-4.9832866375426175,-1.690502711858138,-6.673789349400755,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.1381134018400068,0.2133005071027321,-2.931771398236848,81339.49231461923,82716.55858411906,82137.42484397718,3.1381095030345083,0.21287808274111034,-2.932197721403968,81633.37156216381,83034.3197431957,82454.42081818369,1.2709511404913763,-1.6538617542458984,-6.666095920934109,1.2709472416858778,-1.6542841786075202,-6.666522244101229,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,-3.128122906746972,0.1537364904361165,-2.9743864163108555,79291.1929535683,82660.91918192054,80539.23436437672,-3.12806326837588,0.15420021753373836,-2.9738630508421413,78820.65207606927,82173.56981386841,80058.99863309115,-4.995285168095602,-1.713425770912514,-6.7087109390081165,-4.99522552972451,-1.7129620438148923,-6.708187573539402,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.029634978813053,0.3089101686387768,-2.9446401597277565,80502.00022359693,82750.97896701888,80559.41720245995,3.029623657946233,0.3089360671213049,-2.9446255821120486,80487.48332194983,82737.19522867605,80546.21067380441,1.1624727174644225,-1.5582520927098538,-6.6789646824250175,1.1624613965976025,-1.5582261942273257,-6.67895010480931,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.047298396368996,0.2733039490528743,-2.962582961757716,79242.02559879448,81800.06073958625,78863.1940324509,3.047244120702826,0.2735666104231945,-2.962374576053566,79096.69722215568,81641.73305262861,78701.35703852239,1.1801361350203654,-1.5938583122957561,-6.696907484454977,1.1800818593541955,-1.5935956509254359,-6.696699098750827,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9833712798869634,0.3084225028784204,-2.991391524414203,80381.03230240328,80719.87939782864,79873.29328380043,2.983715330036549,0.3077307595960778,-2.99173921754696,80738.35273397272,81082.00098706131,80242.15171048623,1.1162090185383329,-1.55873975847021,-6.725716047111463,1.1165530686879184,-1.5594315017525526,-6.726063740244221,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.049745886405002,0.2776676049132061,-2.9557718158613784,81772.66770749258,79105.96457916433,81059.44406421746,3.049480652619838,0.27850282430999906,-2.9552018302497496,81285.00807007725,78638.68981027005,80589.5632659994,1.1825836250563715,-1.5894946564354244,-6.690096338558639,1.1823183912712076,-1.5886594370386313,-6.689526352947011,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.043092031112686,0.23762685920800877,-3.002466416858892,84593.04492687328,79869.3822813223,82377.9733909496,3.0430877041966453,0.23764395008113184,-3.002453652901809,84581.76521615154,79859.36460420652,82368.39905571453,1.1759297697640554,-1.6295354021406216,-6.736790939556153,1.1759254428480148,-1.6295183112674987,-6.7367781755990706,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0761552895016018,0.22727008006278432,-2.9797599376152006,82825.26764218755,78892.71621639098,81159.45866009704,3.0760664300717258,0.22753503453159526,-2.9795838425762655,82636.91513533922,78703.93425978995,80965.19048611367,1.2089930281529713,-1.6398921812858462,-6.714084460312462,1.2089041687230953,-1.6396272268170353,-6.713908365273527,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0099541545933914,0.23340304482759672,-3.039828107758598,81640.33936725152,76812.78315488901,78856.97002801971,3.010255281798341,0.2328442600132204,-3.040085765368025,82017.2466971115,77175.52201987997,79223.73332878169,1.142791893244761,-1.6337592165210337,-6.774152630455859,1.1430930204497105,-1.6343180013354102,-6.774410288065286,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0450746756047775,0.25993573465929515,-2.978174896915514,82081.02521898712,77010.03686533334,80256.25345105513,3.0448686519555057,0.2606641196363337,-2.977652535587747,81638.53050859983,76603.75258304128,79852.06536752194,1.177912414256147,-1.6072265266893353,-6.712499419612775,1.1777063906068752,-1.6064981417122968,-6.711977058285008,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0235439536656568,0.2711216755114646,-2.988519678002465,80798.32889361017,79607.992061099,78963.30286911763,3.0235378814261376,0.2711342307945472,-2.9885131949589017,80791.02938659745,79601.9355597419,78958.10556107723,1.1563816923170263,-1.5960405858371658,-6.7228442006997255,1.156375620077507,-1.5960280305540833,-6.722837717656162,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0688519951487065,0.2529217366070777,-2.9614115754238024,80135.91424573629,81771.52526399394,79455.28102020657,3.068765241003645,0.25323755950222043,-2.961182506673721,79934.9499261173,81568.51481079443,79254.22492514967,1.201689733800076,-1.6142405247415528,-6.695736098121063,1.2016029796550145,-1.61392470184641,-6.695507029370982,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.992991492944358,0.23047109244457412,-3.059722721790654,80645.7850665489,82806.49578988354,80021.02814260761,2.9933431663396854,0.22997384847955615,-3.059868292360345,80999.8927717403,83158.63379386986,80358.3487858621,1.1258292315957277,-1.6366911689040564,-6.794047244487915,1.126180904991055,-1.6371884128690743,-6.794192815057606,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0223341617459707,0.20232285138501682,-3.0585282940485987,81091.98579391184,82151.69286143774,82103.07999094797,3.022073078284917,0.20271530379750297,-3.0583969250971665,80739.84298073371,81812.6887241348,81784.76766853624,1.1551719003973402,-1.6648394099636137,-6.79285281674586,1.1549108169362865,-1.6644469575511276,-6.7927214477944275,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.8807515438485085,0.32802993272320335,-3.0744038306078747,75015.51972758703,76345.84490330826,76737.14354861015,2.88075031308352,0.32802866611583825,-3.0744063279802285,75014.50714301411,76345.32853923485,76738.71112573426,1.013589282499878,-1.5391323286254273,-6.808728353305136,1.0135880517348894,-1.5391335952327923,-6.80873085067749,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.940346780004637,0.31228941021400863,-3.030549116960941,76351.91133822387,77343.9188171895,78896.92623923952,2.940103011599385,0.3126548186143807,-3.0304274769658206,76162.52316689189,77157.82591258486,78714.67895465695,1.0731845186560063,-1.554872851134622,-6.764873639658202,1.0729407502507546,-1.5545074427342498,-6.764751999663082,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9548239617044803,0.26451844788272194,-3.063842897592384,78692.51247736343,78923.0615219658,80158.15698979112,2.9551183687677964,0.26411491666598086,-3.063952021745809,78961.47276303975,79181.35347657949,80394.20709239245,1.0876617003558497,-1.6026438134659085,-6.798167420289645,1.087956107419166,-1.6030473446826496,-6.79827654444307,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9671742175180165,0.3277512719473458,-2.988259817714224,79897.23055275445,80101.93530745684,80310.23708095998,2.966967657681454,0.32806542709040726,-2.9881522224077255,79701.53845150057,79942.04132274426,80189.26490656313,1.100011956169386,-1.5394109894012846,-6.722584340411485,1.0998053963328236,-1.5390968342582232,-6.722476745104986,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0753417883427865,0.20352751743677686,-3.0043160014000234,83018.12399711282,81172.42547811418,83743.83282367724,3.0753469335715162,0.20351850755462964,-3.0043198660534407,83023.69670429725,81178.94665578366,83750.99207362531,1.208179526994156,-1.6636347439118537,-6.738640524097285,1.2081846722228857,-1.663643753794001,-6.738644388750702,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.091289893322295,0.22854008045487786,-2.9633553334024136,82077.8216389787,82906.72523987424,83843.26717155051,3.0912478010516584,0.2287342731561241,-2.963203232971804,81913.26734563088,82753.75443059528,83692.66055771781,1.2241276319736645,-1.6386221808937527,-6.697679856099675,1.224085539703028,-1.6384279881925063,-6.697527755669065,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.072263690763008,0.15605919784072536,-3.0548624185758526,79727.5286522792,82386.2018180229,80176.35967041657,3.0723918069679277,0.1559279192392097,-3.054865580972449,79890.5998417587,82536.87694742065,80313.53587781811,1.2051014294143776,-1.7111030635079052,-6.789186941273114,1.2052295456192972,-1.7112343421094207,-6.789190103669711,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.97466568562396,0.2100490571586771,-3.098470564396949,79505.11996091824,79589.31853584375,77942.45633799335,2.9745983571791967,0.2101000935148008,-3.098486856485589,79501.4017416777,79596.12186121749,77988.86167479941,1.1075034242753297,-1.6571132041899534,-6.83279508709421,1.1074360958305662,-1.6570621678338298,-6.83281137918285,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9737584506799206,0.26621734816499754,-3.043209508334668,80683.69713888921,80879.13318032038,82667.75806806424,2.9737707584318067,0.2661977755279042,-3.0432167732198754,80693.84760270962,80889.84072792175,82679.67847382423,1.1065961893312901,-1.6009449131836329,-6.777534031031929,1.1066084970831762,-1.6009644858207264,-6.777541295917136,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.956637253509717,0.2689520568004516,-3.0575959968694177,80591.53261974858,80234.43712022912,81742.19400040593,2.9565341072546447,0.2691033132501508,-3.057547886674791,80484.48036001633,80135.3771009191,81658.46234574648,1.0894749921610865,-1.598210204548179,-6.791920519566679,1.0893718459060142,-1.5980589480984797,-6.791872409372052,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.014172870039903,0.17348646001956963,-3.0955259771201136,79606.36266656077,79974.50281808572,79326.15566759807,3.0142205763892034,0.1734484915586379,-3.095516239231745,79641.7597407908,80001.4124274079,79329.45594711808,1.1470106086912726,-1.693675801329061,-6.829850499817375,1.1470583150405729,-1.6937137697899927,-6.829840761929006,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9388161659598664,0.20112688581653948,3.139943051776406,80292.08870741873,79259.71107693997,76382.10392493781,2.9389226781588422,0.20105891947758522,3.139981597636427,80459.55298531582,79426.05209226185,76589.62700429138,1.0716539046112359,-1.6660353755320911,-0.594381470920855,1.0717604168102117,-1.6661033418710454,-0.5943429250608339,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.93114798673452,0.3861378982062297,-2.9658994222388366,81399.83312022206,81446.89543500108,80450.4865616113,2.931164941494822,0.3861045156687198,-2.9659158500160445,81413.4285382875,81461.04114392471,80465.47420966395,1.0639857253858895,-1.4810243631424007,-6.700223944936098,1.0640026801461915,-1.4810577456799108,-6.7002403727133055,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.8869633833467145,0.43575541395301065,-2.9604665098798613,80623.56628182606,78863.69874663501,80260.95232427784,2.8869035033239077,0.4358517703904607,-2.9604300334652183,80572.13810082657,78831.33027177898,80253.34088672478,1.019801121998084,-1.4314068473956199,-6.694791032577122,1.0197412419752772,-1.4313104909581698,-6.694754556162479,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.963762200107833,0.37468472807814024,-2.944738378993613,79714.10822432877,77064.49986861655,79709.45364258872,2.9636051392751646,0.3749396955046275,-2.944640472399794,79642.8883520866,76960.49829621677,79570.61336192949,1.0965999387592025,-1.4924775332704903,-6.679062901690874,1.096442877926534,-1.492222565844003,-6.678964995097055,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.9314257919288016,0.40393163295555695,-2.9478278822952277,79607.67802165818,78771.29060768269,80050.03497813102,2.931845077500013,0.40309674566778086,-2.948243484011792,79894.41229244035,79088.06535146007,80411.0545163518,1.064263530580171,-1.4632306283930736,-6.682152404992489,1.0646828161513826,-1.4640655156808497,-6.682568006709053,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.008178195163192,0.2195407923717449,-3.0554663196446494,81326.71111018815,79497.12504235609,81957.78313253721,3.008191915872707,0.21951860758464398,-3.0554747837222354,81342.78236917322,79513.05691648442,81974.14756275696,1.1410159338145613,-1.6476214689768856,-6.78979084234191,1.1410296545240766,-1.6476436537639865,-6.789799306419496,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,2.997483417454532,0.22097481198320248,-3.064727077741852,82723.49337401075,79354.56555233605,85141.39735757219,2.997598691403771,0.22088326112809586,-3.0647033546477194,82756.05521437211,79394.10541689805,85197.7047702813,1.1303211561059017,-1.646187449365428,-6.799051600439113,1.1304364300551406,-1.6462790002205345,-6.79902787734498,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.101585745132809,0.1704603065463837,-3.011139255500394,83557.86046207741,79605.74300890608,85667.91894285749,3.1013956716298052,0.17075596400996187,-3.011033671539819,83338.3531864579,79373.11501960739,85419.41763323171,1.2344234837841783,-1.6967019548022468,-6.745463778197655,1.2342334102811747,-1.6964062973386687,-6.74535819423708,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0889265445764593,0.15531804125196402,-3.0389407213511634,84172.70874220456,81392.77517077299,83818.22623988174,3.0891053239383948,0.1549092540180496,-3.039170729223142,84603.99925362747,81828.1258793188,84266.92067581521,1.2217642832278288,-1.7118442200966664,-6.7732652440484244,1.2219430625897643,-1.7122530073305808,-6.773495251920403,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.1186904309614416,0.1659853106066746,-2.9985095656114704,78252.52128845434,82530.29329888511,81559.4505621513,3.118692896727796,0.16596979315286683,-2.998522617298924,78268.45466093447,82546.43776632028,81575.48215551004,1.251528169612811,-1.7011769507419559,-6.732834088308731,1.2515306353791653,-1.7011924681957638,-6.732847139996185,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.0622097617374826,0.1613896736688773,-3.0595858717732267,79193.39325979157,81959.06378186613,82280.51783988722,3.062257288649758,0.16125408103277455,-3.059673937497054,79279.14087387102,82053.34356766616,82382.51949612837,1.195047500388852,-1.7057725876797531,-6.793910394470488,1.1950950273011276,-1.705908180315856,-6.793998460194315,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
28,2462.25,3.116522617465376,0.14909190766285824,-3.017570782051352,78388.632600652,80550.59822248374,80797.5949765833,3.116472508779357,0.1494134735573796,-3.01729932484285,78104.90161072242,80249.684339672,80493.14703802207,1.2493603561167455,-1.7180703536857722,-6.751895304748613,1.2493102474307267,-1.717748787791251,-6.751623847540111,1.8671622613486305,1.8671622613486305,3.734324522697261,1.8671622613486305,1.8671622613486305,3.734324522697261
