phi12_correction,phi23_correction,phi13_correction,phi12_correction_8bit,phi23_correction_8bit,phi13_correction_8bit,channel,omega,ex_phi12,ave_phi12,ave_phi23,ave_phi13,ave_phi12_8bit,ave_phi23_8bit,ave_phi13_8bit
2.3970942041614722,0.19164755514743437,-2.516346302774508,0.31332942402094693,0.760142789855264,-0.23552472511953626,30,2466.25,1.1451644806461914e-16,2.3970942041614722,0.19164755514743448,-2.5163463027745077,0.31332942402094704,0.7601427898552641,-0.23552472511953604
2.94019026644046,0.39015267005740595,-2.9528423706817204,0.46563954490484755,0.01779068371619263,-0.4983174756257702,19,2444.25,1.1349491259278067e-16,2.94019026644046,0.39015267005740606,-2.95284237068172,0.46563954490484766,0.017790683716192746,-0.49831747562577
2.5966190854209823,0.34041500235170247,-2.6916527499090286,2.5966190854209823,0.34041500235170247,-2.6916527499090286,3,2410.25,1.1191617595448484e-16,2.5966190854209823,0.3404150023517026,-2.691652749909028,2.5966190854209823,0.3404150023517026,-2.691652749909028
2.938171902275682,0.29050957542694344,-2.858154288627599,-0.9527203531662912,0.04182721478998943,0.8562527292679569,24,2454.25,1.139592468981618e-16,2.938171902275682,0.29050957542694356,-2.8581542886275986,-0.9527203531662911,0.04182721478998954,0.8562527292679571
1.1690483654029287,-0.417718263276237,-1.1467154594171418,-0.40356665231499406,0.2942871441192579,0.3488694204527753,9,2422.25,1.124733771209422e-16,1.169048365402929,-0.4177182632762369,-1.1467154594171416,-0.40356665231499395,0.294287144119258,0.3488694204527755
0.13640473958251967,-0.5879898908714792,-0.12433591654002273,-0.39662238007402145,-0.039322486779832834,0.21855360264401943,8,2420.25,1.12380510259866e-16,0.13640473958251978,-0.5879898908714791,-0.1243359165400225,-0.39662238007402134,-0.03932248677983272,0.21855360264401966
1.8367268758383257,-0.08682352540807027,-1.7189385379084743,0.17754725745056296,-0.3130346259123385,0.12631201933737393,26,2458.25,1.1414498062031425e-16,1.836726875838326,-0.08682352540807016,-1.718938537908474,0.17754725745056307,-0.3130346259123384,0.12631201933737415
2.184134718425366,-0.040993187461260815,-2.045648673822286,-0.6809502141993118,0.03737587034619954,0.4036232073434855,10,2424.25,1.1256624398201845e-16,2.184134718425366,-0.040993187461260704,-2.0456486738222854,-0.6809502141993117,0.03737587034619965,0.4036232073434857
1.396566923434965,-0.1704665222095313,-1.2609937828664857,-0.10815998821728945,0.0816337207116564,0.7588718958918151,31,2468.25,1.1460931492569537e-16,1.3965669234349651,-0.17046652220953118,-1.2609937828664854,-0.10815998821728934,0.0816337207116565,0.7588718958918154
2.646959384921566,0.35432501258941834,-2.431052899321367,2.646959384921566,0.35432501258941834,-2.431052899321367,33,2472.25,1.147950486478478e-16,2.646959384921566,0.35432501258941845,-2.4310528993213665,2.646959384921566,0.35432501258941845,-2.4310528993213665
2.889513709485385,0.25611308899976143,-2.8103092739455033,-0.7456764601766237,0.04498943318709203,0.542860065056428,17,2440.25,1.133091788706282e-16,2.889513709485385,0.25611308899976154,-2.810309273945503,-0.7456764601766236,0.04498943318709214,0.5428600650564283
2.9759307613248205,0.32121752958675465,-2.9860370162680114,0.6452610600719018,0.11610976107871447,-0.8748753525940678,22,2450.25,1.1377351317600935e-16,2.9759307613248205,0.32121752958675476,-2.986037016268011,0.6452610600719019,0.11610976107871458,-0.8748753525940676
2.7793826618953013,0.4890189555282286,-2.6875344550071203,2.7793826618953013,0.4890189555282286,-2.6875344550071203,6,2416.25,1.1219477653771353e-16,2.7793826618953013,0.4890189555282287,-2.68753445500712,2.7793826618953013,0.4890189555282287,-2.68753445500712
2.568709777822128,0.1906003592280304,-2.6075773128324053,0.2040049038468518,-0.9608175646000079,-0.03686434430549515,28,2462.25,1.1433071434246668e-16,2.568709777822128,0.1906003592280305,-2.607577312832405,0.2040049038468519,-0.9608175646000078,-0.03686434430549492
3.026035660967301,0.23604528118413406,-3.0211043650281515,0.36797986533978094,0.3396633113445121,-0.4050042214620921,27,2460.25,1.1423784748139048e-16,3.026035660967301,0.23604528118413418,-3.021104365028151,0.36797986533978105,0.3396633113445122,-0.40500422146209186
2.899201423747217,0.3384569486281846,-2.8491773939548235,-1.7933283034584604,-0.9386931160302528,1.9803675608959765,32,2470.25,1.1470218178677157e-16,2.899201423747217,0.3384569486281847,-2.849177393954823,-1.7933283034584602,-0.9386931160302527,1.9803675608959768
1.3367319247441232,-0.09421879741530219,-1.3754807506626732,-0.07961364996790483,0.38360655629311846,0.04219351852606428,7,2418.25,1.1228764339878976e-16,1.3367319247441234,-0.09421879741530208,-1.375480750662673,-0.07961364996790472,0.3836065562931186,0.042193518526064504
2.690107373098829,0.2685771864130878,-2.931801665968946,-1.1065780105183145,-0.12083026546292762,1.2596859081106775,16,2438.25,1.13216312009552e-16,2.690107373098829,0.2685771864130879,-2.9318016659689454,-1.1065780105183143,-0.12083026546292751,1.2596859081106777
2.9433730574912076,0.4042724411215977,-2.935539808566781,0.45028857567926844,0.010518903942006405,-0.39004053072596073,0,2404.25,1.1163757537125618e-16,2.9433730574912076,0.4042724411215978,-2.9355398085667805,0.45028857567926855,0.010518903942006516,-0.3900405307259605
2.9680713750456946,0.36194419993873017,-2.953169732195162,0.11947481626743099,-0.25329878897705665,-0.2647236666092004,21,2448.25,1.1368064631493313e-16,2.9680713750456946,0.3619441999387303,-2.9531697321951618,0.1194748162674311,-0.25329878897705654,-0.26472366660920016
2.392327551407137,0.30348352830769765,-2.4747268293183673,2.392327551407137,0.30348352830769765,-2.4747268293183673,5,2414.25,1.121019096766373e-16,2.392327551407137,0.30348352830769776,-2.474726829318367,2.392327551407137,0.30348352830769776,-2.474726829318367
1.8966297820224534,0.06415229582649672,-2.0316585860880787,-0.00512044868974432,-0.3062214780297923,-0.11499238587017462,26,2458.25,1.1414498062031425e-16,1.8966297820224536,0.06415229582649683,-2.0316585860880783,-0.005120448689744206,-0.3062214780297922,-0.1149923858701744
1.2715141446698124,-0.6785464329096136,-1.8286766253819335,-0.13903200452810097,-0.4361058153241863,-0.05153904425398852,23,2452.25,1.1386638003708556e-16,1.2715141446698126,-0.6785464329096135,-1.8286766253819333,-0.13903200452810086,-0.4361058153241862,-0.05153904425398829
2.2089060152394815,0.22256358148500777,-2.542718771459351,-0.4234391424739576,0.22555992599093302,0.5220690999646365,10,2424.25,1.1256624398201845e-16,2.2089060152394815,0.22256358148500788,-2.5427187714593504,-0.4234391424739575,0.22555992599093314,0.5220690999646367
1.6625804537941504,-0.36727270949512897,-1.519035674541835,-0.7923123854523868,0.11143799255052185,0.562672699144095,31,2468.25,1.1460931492569537e-16,1.6625804537941506,-0.36727270949512886,-1.5190356745418347,-0.7923123854523867,0.11143799255052196,0.5626726991440952
2.446418743682806,-0.12639454573637854,-2.3269149354884755,0.045630368360032196,-0.1741116909614802,0.13331806519770148,15,2436.25,1.1312344514847577e-16,2.446418743682806,-0.12639454573637843,-2.326914935488475,0.04563036836003231,-0.17411169096148008,0.1333180651977017
1.1516185624667368,-0.4079353737711086,-1.154362372848205,1.1516185624667368,-0.4079353737711086,-1.154362372848205,36,2478.25,1.150736492310765e-16,1.151618562466737,-0.4079353737711085,-1.1543623728482049,1.151618562466737,-0.4079353737711085,-1.1543623728482049
2.5766988911450155,0.4787319442035491,-2.8350553901322977,0.29758599151030296,0.17221023925267212,-0.38105177958426056,18,2442.25,1.1340204573170444e-16,2.5766988911450155,0.4787319442035492,-2.8350553901322972,0.29758599151030307,0.17221023925267223,-0.38105177958426034
1.5014369800805278,0.26563267259983314,-2.0290214704073057,1.5014369800805278,0.26563267259983314,-2.0290214704073057,4,2412.25,1.1200904281556107e-16,1.501436980080528,0.26563267259983325,-2.0290214704073053,1.501436980080528,0.26563267259983325,-2.0290214704073053
1.470062761179921,-0.1466265443244995,-1.5563570489352219,-0.49473744035983064,-0.027828002126944973,0.5900819556596095,9,2422.25,1.124733771209422e-16,1.4700627611799213,-0.1466265443244994,-1.5563570489352216,-0.4947374403598305,-0.027828002126944862,0.5900819556596097
2.3274416005117025,0.1425952686093678,-2.3078019582134077,-0.8650175358631529,0.32920559596548593,0.9695345399474424,30,2466.25,1.1451644806461914e-16,2.3274416005117025,0.14259526860936791,-2.3078019582134073,-0.8650175358631528,0.32920559596548604,0.9695345399474427
1.8688512665687154,-0.11718889885572985,-1.782629367575532,0.038745751394248275,0.08116035737001899,-0.20734312598466964,14,2434.25,1.1303057828739954e-16,1.8688512665687156,-0.11718889885572974,-1.7826293675755318,0.038745751394248386,0.0811603573700191,-0.20734312598466942
1.3796688935400938,-0.02378674209804068,-1.8511603490975275,1.3796688935400938,-0.02378674209804068,-1.8511603490975275,35,2476.25,1.1498078237000026e-16,1.379668893540094,-0.023786742098040565,-1.8511603490975272,1.379668893540094,-0.023786742098040565,-1.8511603490975272
0.3212063519369049,-0.4909186803427882,-0.300612022305458,-0.14796733612801657,0.3499547452622977,0.4637867969334306,8,2420.25,1.12380510259866e-16,0.321206351936905,-0.49091868034278807,-0.3006120223054578,-0.14796733612801646,0.3499547452622978,0.46378679693343083
0.47651055706628936,-0.4205074496964355,-0.5330455151782324,-0.32196922898441954,-0.10192768150893537,-0.031197828794630757,29,2464.25,1.144235812035429e-16,0.4765105570662895,-0.4205074496964354,-0.5330455151782322,-0.32196922898441943,-0.10192768150893526,-0.03119782879463053
2.5505839917957993,0.34140453135304333,-2.4748989267337205,-0.00483156824260665,0.34878762554566956,0.08215666950391352,18,2442.25,1.1340204573170444e-16,2.5505839917957993,0.34140453135304344,-2.47489892673372,-0.004831568242606536,0.34878762554566967,0.08215666950391375
1.2063594438235492,-0.4612201560936126,-1.0874564268641094,-0.30432871649112464,-0.1523162795536784,-0.06394591434607887,23,2452.25,1.1386638003708556e-16,1.2063594438235494,-0.4612201560936125,-1.0874564268641091,-0.30432871649112453,-0.1523162795536783,-0.06394591434607864
1.684055714286556,-0.19222200468467407,-1.977008178736848,-0.5749089290347995,0.12108919519269638,0.39702827650513267,7,2418.25,1.1228764339878976e-16,1.6840557142865562,-0.19222200468467396,-1.9770081787368479,-0.5749089290347994,0.1210891951926965,0.3970282765051329
2.715601411240671,0.45319396465252254,-2.721690849587669,0.018735308320397694,-0.8518989780860708,0.14858403448113724,28,2462.25,1.1433071434246668e-16,2.715601411240671,0.45319396465252265,-2.7216908495876684,0.018735308320397808,-0.8518989780860707,0.14858403448113747
2.2075059756224173,0.3118245063346858,-2.9130068148752484,2.2075059756224173,0.3118245063346858,-2.9130068148752484,5,2414.25,1.121019096766373e-16,2.2075059756224173,0.3118245063346859,-2.913006814875248,2.2075059756224173,0.3118245063346859,-2.913006814875248
2.9592028470078042,0.36815093262952786,-2.955831527542254,0.11994180619047574,-0.43427827523203005,-0.11798692819219231,21,2448.25,1.1368064631493313e-16,2.9592028470078042,0.36815093262952797,-2.9558315275422538,0.11994180619047586,-0.43427827523202994,-0.11798692819219209
2.925407736864017,0.41253497590813437,-2.945242594407436,0.35995744048300604,0.09431193530530037,-0.7892777162576533,0,2404.25,1.1163757537125618e-16,2.925407736864017,0.4125349759081345,-2.9452425944074356,0.35995744048300615,0.09431193530530048,-0.7892777162576531
2.889864080392383,0.49286604796025796,-2.900455178826946,-0.4143946798606663,0.2525884133712143,0.3617925091088469,16,2438.25,1.13216312009552e-16,2.889864080392383,0.49286604796025807,-2.9004551788269457,-0.4143946798606662,0.2525884133712144,0.36179250910884714
2.6423665230500464,0.3333188611977823,-2.5221017595343103,-0.8736218298684848,-1.1748526027511441,1.0276683740203767,32,2470.25,1.1470218178677157e-16,2.6423665230500464,0.3333188611977824,-2.52210175953431,-0.8736218298684847,-1.174852602751144,1.027668374020377
2.969730808087696,0.3493949903699999,-2.964059508721891,-0.014791719049373118,-0.8880926296301204,0.07886335556731681,11,2428.25,1.1275197770417088e-16,2.969730808087696,0.34939499037,-2.9640595087218906,-0.014791719049373006,-0.8880926296301203,0.07886335556731704
2.9238731123185366,0.4398416387493949,-2.9194705561116554,0.4891649881171661,0.11843012465822518,-0.30870274452163177,27,2460.25,1.1423784748139048e-16,2.9238731123185366,0.439841638749395,-2.919470556111655,0.4891649881171662,0.11843012465822529,-0.30870274452163154
3.0004730156393813,0.30758068600085703,-2.9096817585895605,-0.013884790531208096,0.16159539645576426,-0.048638934924805935,14,2434.25,1.1303057828739954e-16,3.0004730156393813,0.30758068600085714,-2.90968175858956,-0.013884790531207983,0.16159539645576437,-0.048638934924805706
2.858122161253982,0.4151968003279742,-2.748066957798482,-0.4824342088594004,0.36228239778015336,0.6652463523182013,30,2466.25,1.1451644806461914e-16,2.858122161253982,0.4151968003279743,-2.7480669577984815,-0.4824342088594003,0.3622823977801535,0.6652463523182015
2.9391344226712235,0.4196132657741937,-2.92443761873417,-0.5555354657928151,0.5831542665520277,0.4203178824579368,9,2422.25,1.124733771209422e-16,2.9391344226712235,0.41961326577419383,-2.9244376187341694,-0.555535465792815,0.5831542665520278,0.420317882457937
