,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,27,(21+33j),21,33,39.11521443121589,11.0,44,11.0
5,0,27,(42+13j),42,13,43.965895873961216,11.25,45,11.25
6,0,27,(48-11j),48,-11,49.24428900898052,11.5,46,11.5
7,0,27,(41-30j),41,-30,50.80354318352215,11.75,47,11.75
16,0,27,(-9-36j),-9,-36,37.107950630558946,17.0,68,17.0
17,0,27,(-38-19j),-38,-19,42.485291572496,17.25,69,17.25
18,0,27,(-49+3j),-49,3,49.09175083453431,17.5,70,17.5
19,0,27,(-47+22j),-47,22,51.894122981316485,17.75,71,17.75
28,0,27,(16+33j),16,33,36.6742416417845,23.0,92,23.0
29,0,27,(41+10j),41,10,42.20189569201838,23.25,93,23.25
30,0,27,(48-10j),48,-10,49.03060268852505,23.5,94,23.5
31,0,27,(42-30j),42,-30,51.61395160225576,23.75,95,23.75
40,0,27,(-15-37j),-15,-37,39.92492955535426,29.0,116,29.0
41,0,27,(-41-19j),-41,-19,45.18849411078001,29.25,117,29.25
42,0,27,(-51-1j),-51,-1,51.0098029794274,29.5,118,29.5
43,0,27,(-46+19j),-46,19,49.76946855251722,29.75,119,29.75
52,0,27,(20+31j),20,31,36.89173349139343,35.0,140,35.0
53,0,27,(44+12j),44,12,45.60701700396552,35.25,141,35.25
54,0,27,(49-8j),49,-8,49.64876634922564,35.5,142,35.5
55,0,27,(42-29j),42,-29,51.03920062069938,35.75,143,35.75
64,0,27,(-23-27j),-23,-27,35.4682957019364,41.0,164,41.0
65,0,27,(-46-5j),-46,-5,46.2709412050371,41.25,165,41.25
66,0,27,(-51+14j),-51,14,52.88667128870941,41.5,166,41.5
67,0,27,(-42+33j),-42,33,53.41348144429457,41.75,167,41.75
76,0,27,(21+32j),21,32,38.27531841800928,47.0,188,47.0
77,0,27,(42+9j),42,9,42.95346318982906,47.25,189,47.25
78,0,27,(45-11j),45,-11,46.32493928760188,47.5,190,47.5
79,0,27,(36-29j),36,-29,46.22769732530488,47.75,191,47.75
88,0,27,(-17-30j),-17,-30,34.48187929913333,53.0,212,53.0
89,0,27,(-39-10j),-39,-10,40.26164427839479,53.25,213,53.25
90,0,27,(-45+9j),-45,9,45.89117562233506,53.5,214,53.5
91,0,27,(-38+30j),-38,30,48.41487374764082,53.75,215,53.75
100,0,27,(21+33j),21,33,39.11521443121589,59.0,236,59.0
101,0,27,(45+13j),45,13,46.84015371452148,59.25,237,59.25
102,0,27,(55-12j),55,-12,56.293871780150276,59.5,238,59.5
103,0,27,(47-33j),47,-33,57.42821606144492,59.75,239,59.75
112,0,27,(-24-33j),-24,-33,40.80441152620633,65.0,260,65.0
113,0,27,(-44-12j),-44,-12,45.60701700396552,65.25,261,65.25
114,0,27,(-50+13j),-50,13,51.66236541235796,65.5,262,65.5
115,0,27,(-42+31j),-42,31,52.20153254455275,65.75,263,65.75
124,0,27,(29+31j),29,31,42.44997055358225,71.0,284,71.0
