,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,27,(-43+29j),-43,29,51.86520991955976,13.0,52,13.0
9,0,27,(-38+55j),-38,55,66.85057965343307,13.25,53,13.25
10,0,27,(-17+71j),-17,71,73.00684899377592,13.5,54,13.5
11,0,27,(16+69j),16,69,70.83078426785913,13.75,55,13.75
20,0,27,(53-29j),53,-29,60.41522986797286,19.0,76,19.0
21,0,27,(50-61j),50,-61,78.87331614684399,19.25,77,19.25
22,0,27,(24-82j),24,-82,85.44003745317531,19.5,78,19.5
23,0,27,(-9-82j),-9,-82,82.49242389456137,19.75,79,19.75
32,0,27,(-47+36j),-47,36,59.20304046246274,25.0,100,25.0
33,0,27,(-38+66j),-38,66,76.15773105863909,25.25,101,25.25
34,0,27,(-12+79j),-12,79,79.90619500389191,25.5,102,25.5
35,0,27,(19+72j),19,72,74.46475676452586,25.75,103,25.75
44,0,27,(46-24j),46,-24,51.884487084291386,31.0,124,31.0
45,0,27,(43-56j),43,-56,70.60453243241541,31.25,125,31.25
46,0,27,(20-77j),20,-77,79.55501241279521,31.5,126,31.5
47,0,27,(-12-77j),-12,-77,77.92945527847606,31.75,127,31.75
56,0,27,(-51+34j),-51,34,61.29437168288782,37.0,148,37.0
57,0,27,(-41+63j),-41,63,75.16648189186454,37.25,149,37.25
58,0,27,(-12+77j),-12,77,77.92945527847606,37.5,150,37.5
59,0,27,(20+71j),20,71,73.76313442364011,37.75,151,37.75
68,0,27,(46-33j),46,-33,56.61271941887264,43.0,172,43.0
69,0,27,(36-68j),36,-68,76.94153624668537,43.25,173,43.25
70,0,27,(6-80j),6,-80,80.22468448052632,43.5,174,43.5
71,0,27,(-26-72j),-26,-72,76.55063683601855,43.75,175,43.75
80,0,27,(-40+31j),-40,31,50.60632371551998,49.0,196,49.0
81,0,27,(-33+63j),-33,63,71.11961754677819,49.25,197,49.25
82,0,27,(-13+76j),-13,76,77.10382610480494,49.5,198,49.5
83,0,27,(19+68j),19,68,70.60453243241541,49.75,199,49.75
92,0,27,(45-38j),45,-38,58.89821729050889,55.0,220,55.0
93,0,27,(36-67j),36,-67,76.05918747922567,55.25,221,55.25
94,0,27,(11-78j),11,-78,78.77182237323191,55.5,222,55.5
95,0,27,(-26-70j),-26,-70,74.67261881037788,55.75,223,55.75
104,0,27,(-47+23j),-47,23,52.32590180780452,61.0,244,61.0
105,0,27,(-39+55j),-39,55,67.42403132415029,61.25,245,61.25
106,0,27,(-18+70j),-18,70,72.27724399837061,61.5,246,61.5
107,0,27,(18+71j),18,71,73.24616030891995,61.75,247,61.75
116,0,27,(39-32j),39,-32,50.44799302251776,67.0,268,67.0
117,0,27,(28-64j),28,-64,69.85699678629192,67.25,269,67.25
118,0,27,(6-74j),6,-74,74.24284477308234,67.5,270,67.5
119,0,27,(-25-66j),-25,-66,70.57619995437555,67.75,271,67.75
128,0,27,(-47+31j),-47,31,56.302753041036986,73.0,292,73.0
129,0,27,(-36+64j),-36,64,73.43023900274328,73.25,293,73.25
130,0,27,(-10+77j),-10,77,77.64663547121665,73.5,294,73.5
131,0,27,(28+67j),28,67,72.61542535852834,73.75,295,73.75
140,0,27,(36-40j),36,-40,53.81449618829484,79.0,316,79.0
141,0,27,(21-71j),21,-71,74.04052944165107,79.25,317,79.25
142,0,27,(-3-79j),-3,-79,79.05694150420949,79.5,318,79.5
143,0,27,(-34-66j),-34,-66,74.24284477308234,79.75,319,79.75
152,0,27,(-43+39j),-43,39,58.05170109479997,85.0,340,85.0
153,0,27,(-30+65j),-30,65,71.58910531638176,85.25,341,85.25
154,0,27,(-1+74j),-1,74,74.00675644831355,85.5,342,85.5
155,0,27,(32+61j),32,61,68.8839603971781,85.75,343,85.75
164,0,27,(40-41j),40,-41,57.28001396647874,91.0,364,91.0
165,0,27,(29-69j),29,-69,74.84650960465692,91.25,365,91.25
166,0,27,(2-82j),2,-82,82.02438661763951,91.5,366,91.5
167,0,27,(-30-72j),-30,-72,78.0,91.75,367,91.75
176,0,27,(-47+37j),-47,37,59.81638571495272,97.0,388,97.0
177,0,27,(-34+64j),-34,64,72.47068372797375,97.25,389,97.25
178,0,27,(-7+76j),-7,76,76.32168761236873,97.5,390,97.5
179,0,27,(21+69j),21,69,72.12489168102785,97.75,391,97.75
188,0,27,(35-44j),35,-44,56.22277118748239,103.0,412,103.0
189,0,27,(21-70j),21,-70,73.08214556237385,103.25,413,103.25
190,0,27,(-8-76j),-8,-76,76.4198926981712,103.5,414,103.5
191,0,27,(-36-63j),-36,-63,72.56031973468694,103.75,415,103.75
200,0,27,(-32+44j),-32,44,54.405882034941776,109.0,436,109.0
201,0,27,(-17+67j),-17,67,69.12307863514182,109.25,437,109.25
202,0,27,(7+74j),7,74,74.33034373659252,109.5,438,109.5
203,0,27,(34+63j),34,63,71.58910531638176,109.75,439,109.75
212,0,27,(34-38j),34,-38,50.99019513592785,115.0,460,115.0
213,0,27,(17-69j),17,-69,71.06335201775947,115.25,461,115.25
214,0,27,(-13-77j),-13,-77,78.08969202141856,115.5,462,115.5
215,0,27,(-42-61j),-42,-61,74.06078584514209,115.75,463,115.75
224,0,27,(-33+41j),-33,41,52.630789467763066,121.0,484,121.0
225,0,27,(-15+66j),-15,66,67.68308503607086,121.25,485,121.25
