,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,15,(-707-102j),-707,-102,714.3199563220952,13.0,52,13.0
9,0,15,(-704+178j),-704,178,726.1542535852833,13.25,53,13.25
10,0,15,(-545+442j),-545,442,701.7043536989064,13.5,54,13.5
11,0,15,(-328+609j),-328,609,691.7116451238912,13.75,55,13.75
20,0,15,(532+430j),532,430,684.0497057962966,19.0,76,19.0
21,0,15,(669+178j),669,178,692.275234281857,19.25,77,19.25
22,0,15,(680-97j),680,-97,686.8835418031211,19.5,78,19.5
23,0,15,(574-376j),574,-376,686.1865635525079,19.75,79,19.75
32,0,15,(-229-669j),-229,-669,707.1081953986957,25.0,100,25.0
33,0,15,(-497-517j),-497,-517,717.1457313545135,25.25,101,25.25
34,0,15,(-636-291j),-636,-291,699.4118958096152,25.5,102,25.5
35,0,15,(-684+5j),-684,5,684.0182746096774,25.75,103,25.75
44,0,15,(-105+704j),-105,704,711.7871872968774,31.0,124,31.0
45,0,15,(211+683j),211,683,714.849634538621,31.25,125,31.25
46,0,15,(445+540j),445,540,699.7320915893454,31.5,126,31.5
47,0,15,(617+290j),617,290,681.7543545882197,31.75,127,31.75
56,0,15,(423-575j),423,-575,713.830512096534,37.0,148,37.0
57,0,15,(149-705j),149,-705,720.5733828001142,37.25,149,37.25
58,0,15,(-115-695j),-115,-695,704.4501401802686,37.5,150,37.5
59,0,15,(-384-576j),-384,-576,692.265844889086,37.75,151,37.75
68,0,15,(-665+229j),-665,229,703.3249604556914,43.0,172,43.0
69,0,15,(-501+499j),-501,499,707.1081953986957,43.25,173,43.25
70,0,15,(-263+642j),-263,642,693.7816659439769,43.5,174,43.5
71,0,15,(41+695j),41,695,696.2083021625066,43.75,175,43.75
80,0,15,(692+112j),692,112,701.0049928495516,49.0,196,49.0
81,0,15,(682-201j),682,-201,711.0028129339573,49.25,197,49.25
82,0,15,(548-435j),548,-435,699.663490543847,49.5,198,49.5
83,0,15,(335-600j),335,-600,687.1862920635132,49.75,199,49.75
92,0,15,(-527-460j),-527,-460,699.520550091275,55.0,220,55.0
93,0,15,(-670-221j),-670,-221,705.5076186689978,55.25,221,55.25
94,0,15,(-679+88j),-679,88,684.6787567903651,55.5,222,55.5
95,0,15,(-576+343j),-576,343,670.3916765593082,55.75,223,55.75
104,0,15,(221+673j),221,673,708.3572544980393,61.0,244,61.0
105,0,15,(473+532j),473,532,711.8658581502557,61.25,245,61.25
106,0,15,(656+269j),656,269,709.0112834080992,61.5,246,61.5
107,0,15,(705-7j),705,-7,705.0347509165772,61.75,247,61.75
116,0,15,(47-690j),47,-690,691.5988721795316,67.0,268,67.0
117,0,15,(-240-661j),-240,-661,703.2218711047034,67.25,269,67.25
118,0,15,(-499-489j),-499,-489,698.6572836520063,67.5,270,67.5
119,0,15,(-644-270j),-644,-270,698.3093870198223,67.75,271,67.75
128,0,15,(-420+545j),-420,545,688.058863760943,73.0,292,73.0
