,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,32,(181-266j),181,-266,321.74057872764513,9.0,36,9.0
1,0,32,(55-324j),55,-324,328.63505595112645,9.25,37,9.25
2,0,32,(-77-336j),-77,-336,344.7100230628637,9.5,38,9.5
3,0,32,(-218-289j),-218,-289,362.0013812128346,9.75,39,9.75
12,0,32,(-109+299j),-109,299,318.2483307104689,15.0,60,15.0
13,0,32,(-21+305j),-21,305,305.7220960284029,15.25,61,15.25
14,0,32,(113+297j),113,297,317.77035733371986,15.5,62,15.5
15,0,32,(254+236j),254,236,346.71602212761957,15.75,63,15.75
24,0,32,(57-317j),57,-317,322.0838400168503,21.0,84,21.0
25,0,32,(-30-301j),-30,-301,302.49132218957953,21.25,85,21.25
26,0,32,(-190-247j),-190,-247,311.62316987027776,21.5,86,21.5
27,0,32,(-310-157j),-310,-157,347.48956818874433,21.75,87,21.75
36,0,32,(32+317j),32,317,318.6110481449129,27.0,108,27.0
37,0,32,(120+282j),120,282,306.4702269389312,27.25,109,27.25
38,0,32,(260+198j),260,198,326.8088126106761,27.5,110,27.5
39,0,32,(347+86j),347,86,357.49825174397705,27.75,111,27.75
48,0,32,(-54-323j),-54,-323,327.48282397707516,33.0,132,33.0
49,0,32,(-128-284j),-128,-284,311.5124395590006,33.25,133,33.25
50,0,32,(-238-208j),-238,-208,316.0822677721735,33.5,134,33.5
51,0,32,(-333-82j),-333,-82,342.94751785076386,33.75,135,33.75
60,0,32,(98+304j),98,304,319.4056981332675,39.0,156,39.0
61,0,32,(180+235j),180,235,296.0152023123137,39.25,157,39.25
62,0,32,(283+129j),283,129,311.01446911679204,39.5,158,39.5
63,0,32,(346-18j),346,-18,346.4678917302439,39.75,159,39.75
72,0,32,(-186-263j),-186,-263,322.1257518423512,45.0,180,45.0
73,0,32,(-242-199j),-242,-199,313.31294259892934,45.25,181,45.25
74,0,32,(-328-64j),-328,-64,334.18557718728675,45.5,182,45.5
75,0,32,(-359+79j),-359,79,367.589444897429,45.75,183,45.75
84,0,32,(210+251j),210,251,327.26289126633344,51.0,204,51.0
85,0,32,(253+184j),253,184,312.8338217009152,51.25,205,51.25
86,0,32,(318+42j),318,42,320.7615937109678,51.5,206,51.5
87,0,32,(332-104j),332,-104,347.90803382503253,51.75,207,51.75
96,0,32,(-254-205j),-254,-205,326.40618866682047,57.0,228,57.0
97,0,32,(-286-120j),-286,-120,310.1548000595831,57.25,229,57.25
98,0,32,(-322+15j),-322,15,322.3491895445062,57.5,230,57.5
99,0,32,(-310+176j),-310,176,356.4772082475961,57.75,231,57.75
108,0,32,(303+142j),303,142,334.6236692166291,63.0,252,63.0
109,0,32,(316+49j),316,49,319.77648443874045,63.25,253,63.25
110,0,32,(316-96j),316,-96,330.26050323948823,63.5,254,63.5
111,0,32,(259-247j),259,-247,357.89663312191135,63.75,255,63.75
120,0,32,(-300-92j),-300,-92,313.789738519283,69.0,276,69.0
121,0,32,(-300-12j),-300,-12,300.2399040767233,69.25,277,69.25
122,0,32,(-282+142j),-282,142,315.7340653144668,69.5,278,69.5
123,0,32,(-218+268j),-218,268,345.4677987888307,69.75,279,69.75
132,0,32,(320+46j),320,46,323.2893440866865,75.0,300,75.0
133,0,32,(304-36j),304,-36,306.1241578183597,75.25,301,75.25
134,0,32,(261-181j),261,-181,317.619268936883,75.5,302,75.5
135,0,32,(181-292j),181,-292,343.5476677260377,75.75,303,75.75
144,0,32,(-319+48j),-319,48,322.59107241211746,81.0,324,81.0
145,0,32,(-287+126j),-287,126,313.4405844813336,81.25,325,81.25
146,0,32,(-221+240j),-221,240,326.2529693351464,81.5,326,81.5
147,0,32,(-102+338j),-102,338,353.05523647157537,81.75,327,81.75
156,0,32,(313-57j),313,-57,318.14776441144454,87.0,348,87.0
157,0,32,(270-145j),270,-145,306.4718584144391,87.25,349,87.25
158,0,32,(186-265j),186,-265,323.76071410842917,87.5,350,87.5
159,0,32,(51-346j),51,-346,349.73847372000694,87.75,351,87.75
168,0,32,(-311+103j),-311,103,327.6125760711881,93.0,372,93.0
169,0,32,(-263+173j),-263,173,314.79834815322647,93.25,373,93.25
170,0,32,(-156+283j),-156,283,323.1485726411305,93.5,374,93.5
171,0,32,(-27+341j),-27,341,342.06724485106724,93.75,375,93.75
180,0,32,(216-238j),216,-238,321.40317359976393,99.0,396,99.0
181,0,32,(130-275j),130,-275,304.1792234851026,99.25,397,99.25
182,0,32,(-18-319j),-18,-319,319.50743340335606,99.5,398,99.5
183,0,32,(-155-315j),-155,-315,351.0697936308392,99.75,399,99.75
192,0,32,(-243+219j),-243,219,327.1238297648155,105.0,420,105.0
193,0,32,(-163+261j),-163,261,307.7174028227848,105.25,421,105.25
194,0,32,(-32+312j),-32,312,313.63673254260254,105.5,422,105.5
195,0,32,(130+316j),130,316,341.69577111811026,105.75,423,105.75
204,0,32,(213-234j),213,-234,316.4253466459348,111.0,444,111.0
205,0,32,(129-275j),129,-275,303.75318928366823,111.25,445,111.25
206,0,32,(-11-319j),-11,-319,319.189598828032,111.5,446,111.5
207,0,32,(-175-313j),-175,-313,358.6000557724441,111.75,447,111.75
216,0,32,(-121+288j),-121,288,312.385979198811,117.0,468,117.0
217,0,32,(-38+293j),-38,293,295.45388811115686,117.25,469,117.25
218,0,32,(118+285j),118,285,308.4623153644542,117.5,470,117.5
219,0,32,(247+229j),247,229,336.82339586198583,117.75,471,117.75
228,0,32,(112-302j),112,-302,322.0993635510632,123.0,492,123.0
229,0,32,(20-305j),20,-305,305.6550343115585,123.25,493,123.25
230,0,32,(-141-287j),-141,-287,319.7655391063896,123.5,494,123.5
231,0,32,(-271-226j),-271,-226,352.86966432381234,123.75,495,123.75
240,0,32,(-59+317j),-59,317,322.4437935516824,129.0,516,129.0
241,0,32,(31+298j),31,298,299.60807732769825,129.25,517,129.25
242,0,32,(172+263j),172,263,314.2499005568657,129.5,518,129.5
243,0,32,(305+179j),305,179,353.6467163710134,129.75,519,129.75
252,0,32,(-79-307j),-79,-307,317.00157728314224,135.0,540,135.0
253,0,32,(-156-255j),-156,-255,298.93310288424067,135.25,541,135.25
254,0,32,(-263-163j),-263,-163,309.4155781469317,135.5,542,135.5
255,0,32,(-347-21j),-347,-21,347.6348659153739,135.75,543,135.75
264,0,32,(72+314j),72,314,322.14903383372115,141.0,564,141.0
265,0,32,(138+273j),138,273,305.8970415025291,141.25,565,141.25
266,0,32,(260+173j),260,173,312.2963336320169,141.5,566,141.5
267,0,32,(339+50j),339,50,342.6674773012461,141.75,567,141.75
276,0,32,(-112-292j),-112,-292,312.74270575027003,147.0,588,147.0
277,0,32,(-188-237j),-188,-237,302.51115681905026,147.25,589,147.25
278,0,32,(-296-120j),-296,-120,319.3994364428341,147.5,590,147.5
279,0,32,(-348+12j),-348,12,348.2068350851258,147.75,591,147.75
296,1,13,(370+108j),370,108,385.4400083022,165.0,36,9.0
297,1,13,(379-37j),379,-37,380.8017857100988,165.25,37,9.25
298,1,13,(330-189j),330,-189,380.290678297536,165.5,38,9.5
299,1,13,(214-330j),214,-330,393.31412382471086,165.75,39,9.75
308,1,13,(-384+48j),-384,48,386.98837191833036,171.0,60,15.0
309,1,13,(-348+91j),-348,91,359.70126494078386,171.25,61,15.25
310,1,13,(-269+224j),-269,224,350.0528531522061,171.5,62,15.5
311,1,13,(-145+358j),-145,358,386.24991909384266,171.75,63,15.75
320,1,13,(374-103j),374,-103,387.9239616213466,177.0,84,21.0
321,1,13,(330-149j),330,-149,362.0787207224418,177.25,85,21.25
322,1,13,(222-281j),222,-281,358.11311062288684,177.5,86,21.5
323,1,13,(86-382j),86,-382,391.56097864828155,177.75,87,21.75
332,1,13,(-366+165j),-366,165,401.47353586506796,183.0,108,27.0
333,1,13,(-307+202j),-307,202,367.4955782046908,183.25,109,27.25
334,1,13,(-193+298j),-193,298,355.0394344294729,183.5,110,27.5
335,1,13,(-23+382j),-23,382,382.69178198649627,183.75,111,27.75
344,1,13,(311-221j),311,-221,381.5258837877189,189.0,132,33.0
345,1,13,(260-245j),260,-245,357.24641355792505,189.25,133,33.25
346,1,13,(117-332j),117,-332,352.0127838587684,189.5,134,33.5
347,1,13,(-50-392j),-50,-392,395.17591019696533,189.75,135,33.75
356,1,13,(-289+263j),-289,263,390.7556781417258,195.0,156,39.0
357,1,13,(-224+282j),-224,282,360.1388621073821,195.25,157,39.25
