pkt,angle_ant1,angle_ant2,angle_ant3,angle_ant4,Total_angle_average,tetha_ant1,tetha_ant2,tetha_ant3,tetha_ant4
0,50.756908570056694,3.8456804834474827,6.030983278875425,20.568807968767594,20.3005950752868,0.42300406804698265,0.03204553097481585,0.05025771700765759,0.17142181271442522
1,4.654078154451814,-7.51428832410889,-0.10805638888957919,17.112617039170562,3.536087620155977,0.03878326547820962,-0.0626239125433702,-0.000901250358575606,0.14261954872494054
2,-10.952162333122878,-8.41022527913013,4.6871045860157805,23.379650593633645,2.1760918918491043,-0.09127966108287332,-0.07009293255802704,0.03906080814281488,0.19484888205057252
3,-7.214152008798995,-7.029745875983944,5.820839045803067,24.648596398941976,4.0563843899905265,-0.060125832873817134,-0.058590123761486534,0.04850865695806047,0.20542511124253093
4,-6.078047564654483,3.25861310560502,1.107606709428648,21.189179337169634,4.869337896887204,-0.05065550124526612,0.027154968526016746,0.009226999225383873,0.1765926802272761
5,-0.164509789572438,6.4572625354334985,0.7396810368571172,20.260811628417304,6.82331135278387,-0.0013710344812506877,0.05381196152884564,0.00615967856245462,0.1688550307580905
6,-0.424428727800354,3.8796400397691424,1.3195040297156624,14.936977692842543,4.927923258631749,-0.003535933975147204,0.032330681337740134,0.010993648566827776,0.12448634679135259
7,-2.4936583556325513,6.385323373265695,5.7146664901044915,14.5789303264252,6.046315458540709,-0.02078207729110827,0.05321280722490305,0.047623267722594,0.12150167261023298
8,1.5139666826492024,8.389952399481338,4.912328724639536,15.21657678510918,7.508206147969814,0.012617306128644158,0.06991971843996461,0.040935929472826205,0.12681529619564566
9,5.065841484346196,11.299096102406587,5.282921260610208,16.32452462725765,9.49309586865516,0.04221865807498113,0.0941643307854126,0.044023621058804474,0.136048349836166
10,2.2156306829551142,9.873992211217505,6.48120891382766,14.646190336522618,8.304255536130725,0.01846413015174464,0.08228770855212093,0.05401080816265044,0.12206103556270638
11,6.482472520841682,10.01196815081787,7.862714088350946,16.737759206989594,10.273728491750024,0.054024569982255764,0.0834369100513785,0.06552391366318115,0.13949221365477898
12,5.957490796509198,8.418310640501614,7.501417312483166,14.215903876293847,9.023280656446957,0.04965006374926896,0.07015574610479951,0.062513728325105,0.1184753001112663
