,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,19,(-398+145j),-398,145,423.59060423951803,13.0,52,13.0
9,0,19,(-336+279j),-336,279,436.734473106944,13.25,53,13.25
10,0,19,(-173+386j),-173,386,422.9952718411874,13.5,54,13.5
11,0,19,(52+427j),52,427,430.15462336234395,13.75,55,13.75
20,0,19,(224-345j),224,-345,411.34049156386243,19.0,76,19.0
21,0,19,(88-426j),88,-426,434.9942528355978,19.25,77,19.25
22,0,19,(-96-410j),-96,-410,421.08906421326117,19.5,78,19.5
23,0,19,(-293-310j),-293,-310,426.5548030441106,19.75,79,19.75
32,0,19,(-6+415j),-6,415,415.04337122763445,25.0,100,25.0
33,0,19,(148+406j),148,406,432.134238402837,25.25,101,25.25
34,0,19,(325+272j),325,272,423.8030202818286,25.5,102,25.5
35,0,19,(425+84j),425,84,433.22165227513733,25.75,103,25.75
44,0,19,(-198-365j),-198,-365,415.2457103932562,31.0,124,31.0
45,0,19,(-337-273j),-337,-273,433.7026631230203,31.25,125,31.25
46,0,19,(-413-94j),-413,-94,423.56227405188014,31.5,126,31.5
47,0,19,(-413+132j),-413,132,433.5815955503647,31.75,127,31.75
56,0,19,(369+212j),369,212,425.5643312120977,37.0,148,37.0
57,0,19,(432+82j),432,82,439.71354311642483,37.25,149,37.25
58,0,19,(398-129j),398,-129,418.3837950972767,37.5,150,37.5
59,0,19,(286-305j),286,-305,418.1160126089409,37.75,151,37.75
68,0,19,(-421-25j),-421,-25,421.7416270656716,43.0,172,43.0
69,0,19,(-418+140j),-418,140,440.82195952561165,43.25,173,43.25
70,0,19,(-305+293j),-305,293,422.9349831829947,43.5,174,43.5
71,0,19,(-107+403j),-107,403,416.9628280794344,43.75,175,43.75
80,0,19,(324-254j),324,-254,411.69406116678437,49.0,196,49.0
81,0,19,(214-377j),214,-377,433.50317184537414,49.25,197,49.25
82,0,19,(24-417j),24,-417,417.6900764921283,49.5,198,49.5
83,0,19,(-180-381j),-180,-381,421.37987612129746,49.75,199,49.75
92,0,19,(-128+399j),-128,399,419.02863863941326,55.0,220,55.0
93,0,19,(8+437j),8,437,437.0732204104937,55.25,221,55.25
94,0,19,(207+358j),207,358,413.5371809160574,55.5,222,55.5
95,0,19,(354+221j),354,221,417.3212192065005,55.75,223,55.75
104,0,19,(-95-407j),-95,-407,417.94018710815544,61.0,244,61.0
105,0,19,(-248-362j),-248,-362,438.80291703679455,61.25,245,61.25
106,0,19,(-361-213j),-361,-213,419.15390967996467,61.5,246,61.5
107,0,19,(-419+4j),-419,4,419.0190926437601,61.75,247,61.75
116,0,19,(314+283j),314,283,422.7114855312072,67.0,268,67.0
117,0,19,(407+168j),407,168,440.31011798504016,67.25,269,67.25
118,0,19,(412-50j),412,-50,415.0228909349459,67.5,270,67.5
119,0,19,(339-242j),339,-242,416.51530584121394,67.75,271,67.75
128,0,19,(-406-61j),-406,-61,410.55693880386434,73.0,292,73.0
129,0,19,(-420+98j),-420,98,431.28181042098214,73.25,293,73.25
130,0,19,(-330+259j),-330,259,419.5008939203825,73.5,294,73.5
131,0,19,(-162+393j),-162,393,425.0799924720052,73.75,295,73.75
140,0,19,(373-190j),373,-190,418.60363113570816,79.0,316,79.0
141,0,19,(312-316j),312,-316,444.07206622349037,79.25,317,79.25
142,0,19,(135-416j),135,-416,437.3568337181894,79.5,318,79.5
