,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,24,(-142-698j),-142,-698,712.297690576068,13.0,52,13.0
9,0,24,(-476-603j),-476,-603,768.2349900909227,13.25,53,13.25
10,0,24,(-672-411j),-672,-411,787.7213974496314,13.5,54,13.5
11,0,24,(-756-111j),-756,-111,764.1053592273778,13.75,55,13.75
20,0,24,(-207+704j),-207,704,733.8017443424347,19.0,76,19.0
21,0,24,(101+776j),101,776,782.5452063619073,19.25,77,19.25
22,0,24,(407+673j),407,673,786.4972981517483,19.5,78,19.5
23,0,24,(605+450j),605,450,754.0059681461414,19.75,79,19.75
32,0,24,(534-489j),534,-489,724.0697480215563,25.0,100,25.0
33,0,24,(275-723j),275,-723,773.5334511189545,25.25,101,25.25
34,0,24,(-3-786j),-3,-786,786.0057251699889,25.5,102,25.5
35,0,24,(-317-686j),-317,-686,755.7016607100979,25.75,103,25.75
44,0,24,(-708+155j),-708,155,724.7682388184516,31.0,124,31.0
45,0,24,(-630+458j),-630,458,778.8863845260103,31.25,125,31.25
46,0,24,(-411+681j),-411,681,795.4131002189994,31.5,126,31.5
47,0,24,(-140+752j),-140,752,764.920910944393,31.75,127,31.75
56,0,24,(704+145j),704,145,718.7774342590341,37.0,148,37.0
57,0,24,(748-207j),748,-207,776.114038012456,37.25,149,37.25
58,0,24,(646-470j),646,-470,798.884221899519,37.5,150,37.5
59,0,24,(400-670j),400,-670,780.3204469959761,37.75,151,37.75
68,0,24,(-518-501j),-518,-501,720.6420748193933,43.0,172,43.0
69,0,24,(-722-269j),-722,-269,770.4836143617852,43.25,173,43.25
70,0,24,(-784+42j),-784,42,785.1241939973573,43.5,174,43.5
71,0,24,(-689+319j),-689,319,759.264117418965,43.75,175,43.75
80,0,24,(256+684j),256,684,730.3369085565921,49.0,196,49.0
81,0,24,(552+553j),552,553,781.353313168889,49.25,197,49.25
82,0,24,(758+298j),758,298,814.4740634298921,49.5,198,49.5
83,0,24,(783+4j),783,4,783.0102170470063,49.75,199,49.75
92,0,24,(156-704j),156,-704,721.0769723129424,55.0,220,55.0
93,0,24,(-197-739j),-197,-739,764.8071652384018,55.25,221,55.25
94,0,24,(-465-624j),-465,-624,778.2037008393111,55.5,222,55.5
95,0,24,(-661-352j),-661,-352,748.8825007970208,55.75,223,55.75
104,0,24,(-455+614j),-455,614,764.2126667361645,61.0,244,61.0
105,0,24,(-202+785j),-202,785,810.5732539382236,61.25,245,61.25
106,0,24,(112+797j),112,797,804.8310381688817,61.5,246,61.5
107,0,24,(374+662j),374,662,760.3420283004222,61.75,247,61.75
116,0,24,(648-252j),648,-252,695.2754849698068,67.0,268,67.0
117,0,24,(482-574j),482,-574,749.5331880577404,67.25,269,67.25
118,0,24,(242-740j),242,-740,778.5653472894874,67.5,270,67.5
119,0,24,(-80-762j),-80,-762,766.1879664938624,67.75,271,67.75
128,0,24,(-730-101j),-730,-101,736.9538655845425,73.0,292,73.0
129,0,24,(-748+214j),-748,214,778.0102827083971,73.25,293,73.25
130,0,24,(-601+504j),-601,504,784.357699012383,73.5,294,73.5
131,0,24,(-353+667j),-353,667,754.650912674198,73.75,295,73.75
140,0,24,(611+407j),611,407,734.145762093605,79.0,316,79.0
141,0,24,(782+118j),782,118,790.8527043640934,79.25,317,79.25
142,0,24,(777-156j),777,-156,792.5055204855042,79.5,318,79.5
143,0,24,(608-438j),608,-438,749.3383748347604,79.75,319,79.75
