,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,26,(-156+684j),-156,684,701.5639671476864,11.0,44,11.0
5,0,26,(96+779j),96,779,784.892986336354,11.25,45,11.25
6,0,26,(397+675j),397,675,783.0925871185348,11.5,46,11.5
7,0,26,(612+456j),612,456,763.2037735755766,11.75,47,11.75
16,0,26,(454-522j),454,-522,691.8092222571191,17.0,68,17.0
17,0,26,(264-751j),264,-751,796.0508777710128,17.25,69,17.25
18,0,26,(6-803j),6,-803,803.0224156273597,17.5,70,17.5
19,0,26,(-299-719j),-299,-719,778.6924938639129,17.75,71,17.75
28,0,26,(-645+200j),-645,200,675.2962312940892,23.0,92,23.0
29,0,26,(-593+498j),-593,498,774.372649310395,23.25,93,23.25
30,0,26,(-376+675j),-376,675,772.6583980000477,23.5,94,23.5
31,0,26,(-54+767j),-54,767,768.8985628806962,23.75,95,23.75
40,0,26,(645+221j),645,221,681.8108242027256,29.0,116,29.0
41,0,26,(761-31j),761,-31,761.6311443211865,29.25,117,29.25
42,0,26,(681-345j),681,-345,763.404217960577,29.5,118,29.5
43,0,26,(459-601j),459,-601,756.2288013557802,29.75,119,29.75
52,0,26,(-455-574j),-455,-574,732.4622857185208,35.0,140,35.0
53,0,26,(-689-443j),-689,-443,819.1275846899554,35.25,141,35.25
54,0,26,(-786-153j),-786,-153,800.7527708350437,35.5,142,35.5
55,0,26,(-763+139j),-763,139,775.5578637342284,35.75,143,35.75
64,0,26,(101+684j),101,684,691.4166616447712,41.0,164,41.0
65,0,26,(403+671j),403,671,782.7196177431609,41.25,165,41.25
66,0,26,(611+487j),611,487,781.3385949765952,41.5,166,41.5
67,0,26,(748+186j),748,186,770.7788269017254,41.75,167,41.75
76,0,26,(313-638j),313,-638,710.6426668868116,47.0,188,47.0
77,0,26,(43-784j),43,-784,785.1783236946878,47.25,189,47.25
78,0,26,(-241-734j),-241,-734,772.5522636042173,47.5,190,47.5
79,0,26,(-527-535j),-527,-535,750.9687077368803,47.75,191,47.75
88,0,26,(-530+472j),-530,472,709.7069817889634,53.0,212,53.0
89,0,26,(-395+687j),-395,687,792.4607245788274,53.25,213,53.25
90,0,26,(-115+782j),-115,782,790.4106527622208,53.5,214,53.5
91,0,26,(214+745j),214,745,775.1264412984503,53.75,215,53.75
100,0,26,(695-75j),695,-75,699.0350491928141,59.0,236,59.0
101,0,26,(709-331j),709,-331,782.4589446098754,59.25,237,59.25
102,0,26,(535-567j),535,-567,779.5601323823583,59.5,238,59.5
103,0,26,(289-706j),289,-706,762.8610620552081,59.75,239,59.75
112,0,26,(-604-363j),-604,-363,704.6878741684151,65.0,260,65.0
113,0,26,(-799-126j),-799,-126,808.8739085914442,65.25,261,65.25
114,0,26,(-786+155j),-786,155,801.1373165693881,65.5,262,65.5
115,0,26,(-638+445j),-638,445,777.8618129205213,65.75,263,65.75
124,0,26,(350+594j),350,594,689.4461545327524,71.0,284,71.0
125,0,26,(623+487j),623,487,790.7578643301626,71.25,285,71.25
126,0,26,(749+256j),749,256,791.5409022912208,71.5,286,71.5
127,0,26,(769-66j),769,-66,771.8270531667052,71.75,287,71.75
136,0,26,(30-701j),30,-701,701.6416464264361,77.0,308,77.0
137,0,26,(-239-753j),-239,-753,790.0189871136009,77.25,309,77.25
138,0,26,(-516-595j),-516,-595,787.5792023663398,77.5,310,77.5
139,0,26,(-704-315j),-704,-315,771.2593597487164,77.75,311,77.75
148,0,26,(-397+560j),-397,560,686.4466475990687,83.0,332,83.0
149,0,26,(-195+742j),-195,742,767.1955422185403,83.25,333,83.25
150,0,26,(126+763j),126,763,773.3336925286523,83.5,334,83.5
151,0,26,(409+647j),409,647,765.4345171208312,83.75,335,83.75
160,0,26,(652-250j),652,-250,698.2864741637203,89.0,356,89.0
161,0,26,(580-531j),580,-531,786.3593326209082,89.25,357,89.25
162,0,26,(363-692j),363,-692,781.4300992411286,89.5,358,89.5
163,0,26,(38-760j),38,-760,760.9494069910298,89.75,359,89.75
172,0,26,(-682-179j),-682,-179,705.0992837891697,95.0,380,95.0
173,0,26,(-806+95j),-806,95,811.5793245271839,95.25,381,95.25
174,0,26,(-721+358j),-721,358,804.9875775439023,95.5,382,95.5
175,0,26,(-498+600j),-498,600,779.7461125263786,95.75,383,95.75
