,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,27,(26-40j),26,-40,47.70744176750625,11.0,44,11.0
5,0,27,(3-64j),3,-64,64.07027391856539,11.25,45,11.25
6,0,27,(-20-65j),-20,-65,68.00735254367721,11.5,46,11.5
7,0,27,(-44-47j),-44,-47,64.38167441127949,11.75,47,11.75
16,0,27,(-26+37j),-26,37,45.221676218380054,17.0,68,17.0
17,0,27,(-5+64j),-5,64,64.19501538281614,17.25,69,17.25
18,0,27,(25+71j),25,71,75.27283706623525,17.5,70,17.5
19,0,27,(51+55j),51,55,75.0066663703967,17.75,71,17.75
28,0,27,(24-40j),24,-40,46.647615158762406,23.0,92,23.0
29,0,27,(-3-61j),-3,-61,61.07372593840988,23.25,93,23.25
30,0,27,(-30-60j),-30,-60,67.08203932499369,23.5,94,23.5
31,0,27,(-47-43j),-47,-43,63.702433234531945,23.75,95,23.75
40,0,27,(-28+39j),-28,39,48.010415536631214,29.0,116,29.0
41,0,27,64j,0,64,64.0,29.25,117,29.25
42,0,27,(33+66j),33,66,73.79024325749306,29.5,118,29.5
43,0,27,(56+49j),56,49,74.41102068914255,29.75,119,29.75
52,0,27,(20-34j),20,-34,39.44616584663204,35.0,140,35.0
53,0,27,(1-58j),1,-58,58.008620049092706,35.25,141,35.25
54,0,27,(-25-64j),-25,-64,68.70953354520753,35.5,142,35.5
55,0,27,(-48-50j),-48,-50,69.31089380465383,35.75,143,35.75
64,0,27,(-19+39j),-19,39,43.382023926967726,41.0,164,41.0
65,0,27,(1+61j),1,61,61.00819617067857,41.25,165,41.25
66,0,27,(29+63j),29,63,69.35416353759881,41.5,166,41.5
67,0,27,(51+47j),51,47,69.35416353759881,41.75,167,41.75
76,0,27,(18-47j),18,-47,50.32891812864648,47.0,188,47.0
77,0,27,(-10-69j),-10,-69,69.72087205421343,47.25,189,47.25
78,0,27,(-39-66j),-39,-66,76.66159403508382,47.5,190,47.5
79,0,27,(-59-46j),-59,-46,74.81310045707235,47.75,191,47.75
88,0,27,(-13+45j),-13,45,46.84015371452148,53.0,212,53.0
89,0,27,(17+64j),17,64,66.21933252457322,53.25,213,53.25
90,0,27,(43+58j),43,58,72.20110802473879,53.5,214,53.5
91,0,27,(59+38j),59,38,70.178344238091,53.75,215,53.75
100,0,27,(21-39j),21,-39,44.294469180700204,59.0,236,59.0
101,0,27,(-5-58j),-5,-58,58.215118311311535,59.25,237,59.25
102,0,27,(-28-58j),-28,-58,64.40496875241847,59.5,238,59.5
103,0,27,(-50-40j),-50,-40,64.03124237432849,59.75,239,59.75
112,0,27,(-22+32j),-22,32,38.8329756778952,65.0,260,65.0
