,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,26,(709-76j),709,-76,713.0617084095878,9.0,36,9.0
1,0,26,(625-337j),625,-337,710.0661940974236,9.25,37,9.25
2,0,26,(469-546j),469,-546,719.7756594939842,9.5,38,9.5
3,0,26,(215-701j),215,-701,733.2298411821494,9.75,39,9.75
12,0,26,(-685-167j),-685,-167,705.0631177419508,15.0,60,15.0
13,0,26,(-697+16j),-697,16,697.1836200026504,15.25,61,15.25
14,0,26,(-643+287j),-643,287,704.1434512938397,15.5,62,15.5
15,0,26,(-489+576j),-489,576,755.5772627600701,15.75,63,15.75
24,0,26,(493+488j),493,488,693.6807623107333,21.0,84,21.0
25,0,26,(577+356j),577,356,677.9859880558005,21.25,85,21.25
26,0,26,(676+66j),676,66,679.2142519117219,21.5,86,21.5
27,0,26,(684-255j),684,-255,729.9869861853703,21.75,87,21.75
36,0,26,(-125-695j),-125,-695,706.1515418095468,27.0,108,27.0
37,0,26,(-276-636j),-276,-636,693.3051276314059,27.25,109,27.25
38,0,26,(-533-464j),-533,-464,706.6717767110839,27.5,110,27.5
39,0,26,(-724-238j),-724,-238,762.1154768143736,27.75,111,27.75
48,0,26,(-283+660j),-283,660,718.1148933144334,33.0,132,33.0
49,0,26,(-123+693j),-123,693,703.8309456112313,33.25,133,33.25
50,0,26,(141+680j),141,680,694.4645419314078,33.5,134,33.5
51,0,26,(452+575j),452,575,731.3884057052039,33.75,135,33.75
60,0,26,(588-414j),588,-414,719.1244676688452,39.0,156,39.0
61,0,26,(453-534j),453,-534,700.260665752404,39.25,157,39.25
62,0,26,(211-662j),211,-662,694.8129244624052,39.5,158,39.5
63,0,26,(-117-721j),-117,-721,730.4313793916579,39.75,159,39.75
72,0,26,(-699+83j),-699,83,703.9105056752599,45.0,180,45.0
73,0,26,(-657+221j),-657,221,693.173859864897,45.25,181,45.25
74,0,26,(-508+473j),-508,473,694.1131031755559,45.5,182,45.5
75,0,26,(-271+695j),-271,695,745.9664871829028,45.75,183,45.75
84,0,26,(649+271j),649,271,703.3078984342491,51.0,204,51.0
85,0,26,(680+108j),680,108,688.5230569850221,51.25,205,51.25
86,0,26,(660-208j),660,-208,692.0,51.5,206,51.5
87,0,26,(554-482j),554,-482,734.3296262578543,51.75,207,51.75
96,0,26,(-413-572j),-413,-572,705.5161231325617,57.0,228,57.0
97,0,26,(-530-454j),-530,-454,697.8653165188824,57.25,229,57.25
98,0,26,(-667-222j),-667,-222,702.9743949817803,57.5,230,57.5
99,0,26,(-751+96j),-751,96,757.1109562012691,57.75,231,57.75
108,0,26,(-107+700j),-107,700,708.1306376651133,63.0,252,63.0
109,0,26,(70+684j),70,684,687.5725416274271,63.25,253,63.25
110,0,26,(333+596j),333,596,682.7188293873254,63.5,254,63.5
111,0,26,(607+403j),607,403,728.6000274499035,63.75,255,63.75
120,0,26,(384-592j),384,-592,705.6344662783982,69.0,276,69.0
121,0,26,(232-656j),232,-656,695.8160676500651,69.25,277,69.25
122,0,26,(-80-696j),-80,-696,700.5826146858057,69.5,278,69.5
123,0,26,(-397-626j),-397,-626,741.2725544629317,69.75,279,69.75
132,0,26,(-661+250j),-661,250,706.6972477659723,75.0,300,75.0
133,0,26,(-573+388j),-573,388,692.0065028596191,75.25,301,75.25
134,0,26,(-349+600j),-349,600,694.118865901223,75.5,302,75.5
135,0,26,(-82+727j),-82,727,731.6098687141939,75.75,303,75.75
144,0,26,(707+143j),707,143,721.3168513212485,81.0,324,81.0
145,0,26,(713-8j),713,-8,713.0448793729606,81.25,325,81.25
146,0,26,(650-259j),650,-259,699.7006502783887,81.5,326,81.5
147,0,26,(480-540j),480,-540,722.4956747275377,81.75,327,81.75
156,0,26,(-565-431j),-565,-431,710.6236697436977,87.0,348,87.0
157,0,26,(-645-284j),-645,-284,704.7559861398837,87.25,349,87.25
158,0,26,(-711-21j),-711,-21,711.3100589756903,87.5,350,87.5
159,0,26,(-699+305j),-699,305,762.6440847472693,87.75,351,87.75
168,0,26,(185+676j),185,676,700.8573321297281,93.0,372,93.0
169,0,26,(317+619j),317,619,695.449494931156,93.25,373,93.25
170,0,26,(543+440j),543,440,698.8912647901675,93.5,374,93.5
171,0,26,(716+177j),716,177,737.5533878981236,93.75,375,93.75
180,0,26,(233-667j),233,-667,706.5253003254732,99.0,396,99.0
181,0,26,(63-685j),63,-685,687.8909797344344,99.25,397,99.25
182,0,26,(-261-634j),-261,-634,685.6216157619303,99.5,398,99.5
183,0,26,(-535-502j),-535,-502,733.640920341825,99.75,399,99.75
192,0,26,(-502+490j),-502,490,701.5012473260472,105.0,420,105.0
193,0,26,(-360+594j),-360,594,694.5761297366905,105.25,421,105.25
194,0,26,(-114+695j),-114,695,704.2875833067058,105.5,422,105.5
195,0,26,(200+726j),200,726,753.044487397657,105.75,423,105.75
204,0,26,(676-214j),676,-214,709.0641719900957,111.0,444,111.0
205,0,26,(584-371j),584,-371,691.8793247380644,111.25,445,111.25
206,0,26,(399-567j),399,-567,693.3181088072055,111.5,446,111.5
207,0,26,(122-723j),122,-723,733.2209762411329,111.75,447,111.75
216,0,26,(-663-250j),-663,-250,708.5682747625666,117.0,468,117.0
217,0,26,(-687-97j),-687,-97,693.8140961381514,117.25,469,117.25
218,0,26,(-668+207j),-668,207,699.3375436797312,117.5,470,117.5
219,0,26,(-556+519j),-556,519,760.5899026413642,117.75,471,117.75
228,0,26,(426+556j),426,556,700.4370064466897,123.0,492,123.0
229,0,26,(529+440j),529,440,688.0704905749119,123.25,493,123.25
230,0,26,(674+175j),674,175,696.3483323739636,123.5,494,123.5
231,0,26,(735-101j),735,-101,741.9070022583693,123.75,495,123.75
240,0,26,(-92-697j),-92,-697,703.0455177298267,129.0,516,129.0
241,0,26,(-264-637j),-264,-637,689.5397015400927,129.25,517,129.25
242,0,26,(-506-482j),-506,-482,698.8275896099123,129.5,518,129.5
243,0,26,(-712-227j),-712,-227,747.3105110996365,129.75,519,129.75
