,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,27,(-67-19j),-67,-19,69.6419413859206,9.0,36,9.0
1,0,27,(-69+6j),-69,6,69.26037828369117,9.25,37,9.25
2,0,27,(-62+33j),-62,33,70.2353187506115,9.5,38,9.5
3,0,27,(-46+54j),-46,54,70.9365914038728,9.75,39,9.75
12,0,27,(61-11j),61,-11,61.98386886924694,15.0,60,15.0
13,0,27,(68-11j),68,-11,68.8839603971781,15.25,61,15.25
14,0,27,(63-29j),63,-29,69.35416353759881,15.5,62,15.5
15,0,27,(45-52j),45,-52,68.76772498781678,15.75,63,15.75
24,0,27,(-66+5j),-66,5,66.18912297349165,21.0,84,21.0
25,0,27,(-76+10j),-76,10,76.6550715869472,21.25,85,21.25
26,0,27,(-69+34j),-69,34,76.92203845452875,21.5,86,21.5
27,0,27,(-47+61j),-47,61,77.00649323271382,21.75,87,21.75
36,0,27,(63-13j),63,-13,64.32728814430156,27.0,108,27.0
37,0,27,(68-15j),68,-15,69.63476143421474,27.25,109,27.25
38,0,27,(60-35j),60,-35,69.46221994724903,27.5,110,27.5
39,0,27,(40-58j),40,-58,70.45565981523414,27.75,111,27.75
48,0,27,(-65+13j),-65,13,66.2872536767062,33.0,132,33.0
49,0,27,(-69+18j),-69,18,71.30918594402827,33.25,133,33.25
50,0,27,(-60+34j),-60,34,68.96375859826666,33.5,134,33.5
51,0,27,(-38+57j),-38,57,68.5054742338158,33.75,135,33.75
60,0,27,(62-17j),62,-17,64.28841264178172,39.0,156,39.0
61,0,27,(70-19j),70,-19,72.53275122315436,39.25,157,39.25
62,0,27,(64-36j),64,-36,73.43023900274328,39.5,158,39.5
63,0,27,(42-60j),42,-60,73.23933369440222,39.75,159,39.75
72,0,27,(-59+28j),-59,28,65.30696746902278,45.0,180,45.0
73,0,27,(-64+30j),-64,30,70.68238818828917,45.25,181,45.25
74,0,27,(-57+41j),-57,41,70.21395872616783,45.5,182,45.5
75,0,27,(-34+60j),-34,60,68.96375859826666,45.75,183,45.75
84,0,27,(63-17j),63,-17,65.25335240430181,51.0,204,51.0
85,0,27,(68-22j),68,-22,71.47027354082255,51.25,205,51.25
86,0,27,(58-39j),58,-39,69.8927750200262,51.5,206,51.5
87,0,27,(32-63j),32,-63,70.66116330771806,51.75,207,51.75
96,0,27,(-61+24j),-61,24,65.55150646628954,57.0,228,57.0
97,0,27,(-67+28j),-67,28,72.61542535852834,57.25,229,57.25
98,0,27,(-57+44j),-57,44,72.00694410957877,57.5,230,57.5
99,0,27,(-30+66j),-30,66,72.49827584156743,57.75,231,57.75
108,0,27,(57-24j),57,-24,61.84658438426491,63.0,252,63.0
109,0,27,(63-29j),63,-29,69.35416353759881,63.25,253,63.25
110,0,27,(53-43j),53,-43,68.24954212300622,63.5,254,63.5
111,0,27,(28-61j),28,-61,67.11929677819934,63.75,255,63.75
120,0,27,(-58+19j),-58,19,61.032778078668514,69.0,276,69.0
121,0,27,(-67+20j),-67,20,69.92138442565336,69.25,277,69.25
122,0,27,(-64+38j),-64,38,74.43117626371358,69.5,278,69.5
123,0,27,(-40+66j),-40,66,77.17512552629896,69.75,279,69.75
132,0,27,(57-27j),57,-27,63.071388124885914,75.0,300,75.0
133,0,27,(60-27j),60,-27,65.79513659838392,75.25,301,75.25
134,0,27,(55-38j),55,-38,66.85057965343307,75.5,302,75.5
135,0,27,(38-55j),38,-55,66.85057965343307,75.75,303,75.75
144,0,27,(-57+22j),-57,22,61.09828148156051,81.0,324,81.0
145,0,27,(-61+26j),-61,26,66.30987860040162,81.25,325,81.25
146,0,27,(-53+44j),-53,44,68.8839603971781,81.5,326,81.5
147,0,27,(-33+64j),-33,64,72.00694410957877,81.75,327,81.75
156,0,27,(53-34j),53,-34,62.96824596572466,87.0,348,87.0
157,0,27,(56-35j),56,-35,66.03786792439622,87.25,349,87.25
158,0,27,(48-48j),48,-48,67.88225099390856,87.5,350,87.5
159,0,27,(28-65j),28,-65,70.77428911688199,87.75,351,87.75
168,0,27,(-63+31j),-63,31,70.21395872616783,93.0,372,93.0
169,0,27,(-66+35j),-66,35,74.70609078247904,93.25,373,93.25
170,0,27,(-51+51j),-51,51,72.12489168102785,93.5,374,93.5
171,0,27,(-24+66j),-24,66,70.22819946431775,93.75,375,93.75
180,0,27,(53-34j),53,-34,62.96824596572466,99.0,396,99.0
