,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,24,(35+149j),35,149,153.05554547287727,9.0,68,9.0
1,0,24,(107+109j),107,109,152.74161188098023,9.25,69,9.25
2,0,24,(147+59j),147,59,158.39823231336896,9.5,70,9.5
3,0,24,(159-3j),159,-3,159.02829936838285,9.75,71,9.75
12,0,24,(-17-152j),-17,-152,152.9477034806342,15.0,92,15.0
13,0,24,(-82-128j),-82,-128,152.0131573252789,15.25,93,15.25
14,0,24,(-134-83j),-134,-83,157.62296786953354,15.5,94,15.5
15,0,24,(-156-32j),-156,-32,159.24823389915505,15.75,95,15.75
24,0,24,(168-40j),168,-40,172.69626515938322,21.0,138,21.0
25,0,24,(50+171j),50,171,178.16004041310723,21.25,138,21.25
26,0,24,(120-103j),120,-103,158.14234094637652,21.5,139,21.5
27,0,24,(111+117j),111,117,161.27616066858735,21.75,139,21.75
36,0,24,(-98+45j),-98,45,107.83784122468327,27.0,150,27.0
37,0,24,(32+109j),32,109,113.6001760562016,27.25,150,27.25
38,0,24,(-75+73j),-75,73,104.66135867644753,27.5,151,27.5
39,0,24,(64+90j),64,90,110.43550153822818,27.75,151,27.75
48,0,24,(-96+115j),-96,115,149.80320423809366,33.0,164,33.0
49,0,24,(-31+143j),-31,143,146.32156368765337,33.25,165,33.25
50,0,24,(38+146j),38,146,150.86417732516887,33.5,166,33.5
51,0,24,(88+124j),88,124,152.0526224699857,33.75,167,33.75
60,0,24,(109-106j),109,-106,152.04275714416653,39.0,188,39.0
61,0,24,(48-145j),48,-145,152.73833834371774,39.25,189,39.25
62,0,24,(-8-152j),-8,-152,152.21038072352357,39.5,190,39.5
63,0,24,(-66-133j),-66,-133,148.47558721890948,39.75,191,39.75
72,0,24,(-126+93j),-126,93,156.60459763365824,45.0,212,45.0
73,0,24,(-75+137j),-75,137,156.18578680533003,45.25,213,45.25
74,0,24,(-11+156j),-11,156,156.3873396410336,45.5,214,45.5
75,0,24,(43+149j),43,149,155.08062419270823,45.75,215,45.75
84,0,24,(143-55j),143,-55,153.2122710490253,51.0,236,51.0
85,0,24,(93-112j),93,-112,145.57815770231468,51.25,237,51.25
86,0,24,(37-138j),37,-138,142.87407042567241,51.5,238,51.5
87,0,24,(-26-141j),-26,-141,143.37712509323097,51.75,239,51.75
96,0,24,(-150+13j),-150,13,150.56227947264878,57.0,260,57.0
97,0,24,(-127+81j),-127,81,150.63200191194434,57.25,261,57.25
98,0,24,(-79+133j),-79,133,154.69324484281788,57.5,262,57.5
99,0,24,(-25+154j),-25,154,156.01602481796542,57.75,263,57.75
108,0,24,(150+9j),150,9,150.26975743641833,63.0,284,63.0
109,0,24,(137-58j),137,-58,148.77163708180402,63.25,285,63.25
110,0,24,(100-114j),100,-114,151.6443206981389,63.5,286,63.5
111,0,24,(48-144j),48,-144,151.7893276880822,63.75,287,63.75
120,0,24,(-144-46j),-144,-46,151.16877984557524,69.0,308,69.0
121,0,24,(-145+29j),-145,29,147.87156589419075,69.25,309,69.25
122,0,24,(-123+85j),-123,85,149.5125412799876,69.5,310,69.5
123,0,24,(-77+126j),-77,126,147.6651617681029,69.75,311,69.75
132,0,24,(139+63j),139,63,152.6106156202772,75.0,332,75.0
133,0,24,(151-5j),151,-5,151.08275877809487,75.25,333,75.25
134,0,24,(135-74j),135,-74,153.95129099815955,75.5,334,75.5
135,0,24,(100-118j),100,-118,154.67385040788247,75.75,335,75.75
144,0,24,(176+8j),176,8,176.1817243643619,81.0,354,81.0
145,0,24,(-11-183j),-11,-183,183.3303030052588,81.25,354,81.25
146,0,24,(-83-145j),-83,-145,167.0748335327616,81.5,355,81.5
147,0,24,(145-64j),145,-64,158.4960567332828,81.75,355,81.75
156,0,24,(111-20j),111,-20,112.78741064498288,87.0,366,87.0
157,0,24,(15+106j),15,106,107.05606008068857,87.25,366,87.25
158,0,24,(54+89j),54,89,104.10091258005379,87.5,367,87.5
159,0,24,(96-59j),96,-59,112.6809655620682,87.75,367,87.75
168,0,24,(-168-34j),-168,-34,171.40595088852663,93.0,378,93.0
169,0,24,(-26+169j),-26,169,170.98830369355676,93.25,378,93.25
170,0,24,(39+151j),39,151,155.95512174981621,93.5,379,93.5
171,0,24,(-152+31j),-152,31,155.12897859523216,93.75,379,93.75
180,0,24,(75+155j),75,155,172.19175357722565,99.0,396,99.0
181,0,24,(125+130j),125,130,180.34688796871433,99.25,397,99.25
182,0,24,(169+74j),169,74,184.4911922016875,99.5,398,99.5
183,0,24,(185+6j),185,6,185.09727172489605,99.75,399,99.75
192,0,24,(-30-170j),-30,-170,172.6267650163207,105.0,420,105.0
193,0,24,(-89-155j),-89,-155,178.73443988218946,105.25,421,105.25
194,0,24,(-137-117j),-137,-117,180.16103907338012,105.5,422,105.5
195,0,24,(-173-52j),-173,-52,180.646062785769,105.75,423,105.75
204,0,24,(6+171j),6,171,171.10523077919038,111.0,444,111.0
205,0,24,(56+171j),56,171,179.93609976877903,111.25,445,111.25
206,0,24,(114+139j),114,139,179.76929659983654,111.5,446,111.5
207,0,24,(157+89j),157,89,180.47160441465576,111.75,447,111.75
216,0,24,(22-170j),22,-170,171.41761869772895,117.0,468,117.0
217,0,24,(-30-175j),-30,-175,177.55280904564702,117.25,469,117.25
218,0,24,(-85-154j),-85,-154,175.90054007876157,117.5,470,117.5
219,0,24,(-143-107j),-143,-107,178.60011198204776,117.75,471,117.75
228,0,24,(-57+160j),-57,160,169.84993376507393,123.0,492,123.0
229,0,24,(-10+177j),-10,177,177.28226081590904,123.25,493,123.25
230,0,24,(58+168j),58,168,177.73013250431114,123.5,494,123.5
231,0,24,(117+135j),117,135,178.64489917151286,123.75,495,123.75
240,0,24,(95-150j),95,-150,177.55280904564702,129.0,516,129.0
241,0,24,(38-182j),38,-182,185.9247159470736,129.25,517,129.25
242,0,24,(-28-182j),-28,-182,184.14125013152267,129.5,518,129.5
243,0,24,(-102-153j),-102,-153,183.88311504866346,129.75,519,129.75
252,0,24,(-118+126j),-118,126,172.6267650163207,135.0,540,135.0
253,0,24,(-78+164j),-78,164,181.60396471443016,135.25,541,135.25
254,0,24,(-21+181j),-21,181,182.21415971323415,135.5,542,135.5
255,0,24,(56+173j),56,173,181.8378398463862,135.75,543,135.75
264,0,24,(144-101j),144,-101,175.88916964952674,141.0,564,141.0
265,0,24,(118-143j),118,-143,185.39956850003725,141.25,565,141.25
266,0,24,(59-175j),59,-175,184.67809832245945,141.5,566,141.5
267,0,24,(-10-182j),-10,-182,182.27451824103116,141.75,567,141.75
276,0,24,(-154+61j),-154,61,165.64117845511726,147.0,588,147.0
277,0,24,(-131+116j),-131,116,174.9771413642365,147.25,589,147.25
278,0,24,(-88+156j),-88,156,179.10890541790488,147.5,590,147.5
279,0,24,(-16+180j),-16,180,180.7097119692243,147.75,591,147.75
296,1,30,(5+117j),5,117,117.10678887237921,165.0,100,9.0
297,1,30,(45+100j),45,100,109.65856099730654,165.25,101,9.25
298,1,30,(81+69j),81,69,106.4048871058092,165.5,102,9.5
299,1,30,(100+34j),100,34,105.62196741208714,165.75,103,9.75
308,1,30,(-5-120j),-5,-120,120.10412149464314,171.0,124,15.0
309,1,30,(-51-102j),-51,-102,114.03946685248927,171.25,125,15.25
310,1,30,(-85-73j),-85,-73,112.0446339634344,171.5,126,15.5
311,1,30,(-107-32j),-107,-32,111.68258592994702,171.75,127,15.75
320,1,30,(-83-47j),-83,-47,95.38343671728336,177.0,180,21.0
321,1,30,(-86-11j),-86,-11,86.70063436907483,177.25,181,21.25
322,1,30,(-82+30j),-82,30,87.31551981177229,177.5,182,21.5
323,1,30,(-72+60j),-72,60,93.72299611087985,177.75,183,21.75
332,1,30,(-8-87j),-8,-87,87.36704184073076,183.0,230,27.0
333,1,30,(-81+14j),-81,14,82.20097323024831,183.25,230,27.25
334,1,30,(-38-84j),-38,-84,92.19544457292888,183.5,231,27.5
335,1,30,(-77+45j),-77,45,89.1852005660132,183.75,231,27.75
344,1,30,(-68-113j),-68,-113,131.88252348207476,189.0,242,33.0
345,1,30,(129-31j),129,-31,132.67252918370102,189.25,242,33.25
346,1,30,(-98-77j),-98,-77,124.63145670335399,189.5,243,33.5
347,1,30,(106-71j),106,-71,127.58134659894448,189.75,243,33.75
356,1,30,(-14+85j),-14,85,86.14522621712709,195.0,254,39.0
357,1,30,(85-16j),85,-16,86.49277426467485,195.25,254,39.25
358,1,30,(22+84j),22,84,86.83317338436964,195.5,255,39.5
359,1,30,(75-53j),75,-53,91.83681179135085,195.75,255,39.75
368,1,30,(26+98j),26,98,101.39033484509261,201.0,298,45.0
369,1,30,(-112+17j),-112,17,113.28283188550682,201.25,298,45.25
370,1,30,(50+89j),50,89,102.08329931972223,201.5,299,45.5
371,1,30,(-102+43j),-102,43,110.69326989478628,201.75,299,45.75
380,1,30,(-37-132j),-37,-132,137.0875632579411,207.0,310,51.0
381,1,30,(-122+41j),-122,41,128.70508925446578,207.25,310,51.25
382,1,30,(-90+86j),-90,86,124.48293055676348,207.5,311,51.5
383,1,30,(-82-100j),-82,-100,129.3213052826177,207.75,311,51.75
392,1,30,(111-10j),111,-10,111.44954015158609,213.0,322,57.0
393,1,30,(-112+18j),-112,18,113.43720729989786,213.25,322,57.25
