,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,6,(26-111j),26,-111,114.00438588054409,9.0,36,9.0
1,0,6,(-16-112j),-16,-112,113.13708498984761,9.25,37,9.25
2,0,6,(-56-98j),-56,-98,112.8716084761797,9.5,38,9.5
3,0,6,(-93-68j),-93,-68,115.20850663036997,9.75,39,9.75
12,0,6,(20+116j),20,116,117.71151175649729,15.0,60,15.0
13,0,6,(55+109j),55,109,122.09013064126027,15.25,61,15.25
14,0,6,(91+79j),91,79,120.50726119201282,15.5,62,15.5
15,0,6,(112+36j),112,36,117.64352935882194,15.75,63,15.75
24,0,6,(-63-95j),-63,-95,113.99122773266372,21.0,84,21.0
25,0,6,(-90-75j),-90,-75,117.15374513859982,21.25,85,21.25
26,0,6,(-111-33j),-111,-33,115.80155439371269,21.5,86,21.5
27,0,6,(-117+15j),-117,15,117.957619508025,21.75,87,21.75
36,0,6,(91+57j),91,57,107.37783756436893,27.0,108,27.0
37,0,6,(110+27j),110,27,113.26517558367179,27.25,109,27.25
38,0,6,(113-12j),113,-12,113.63538181394033,27.5,110,27.5
39,0,6,(99-57j),99,-57,114.23659658795863,27.75,111,27.75
48,0,6,(-94+58j),-94,58,110.45361017187261,33.0,164,33.0
49,0,6,(-59+99j),-59,99,115.24755962709145,33.25,165,33.25
50,0,6,(-7+119j),-7,119,119.20570456148481,33.5,166,33.5
51,0,6,(38+113j),38,113,119.21828718783037,33.75,167,33.75
60,0,6,(66-96j),66,-96,116.49892703368559,39.0,188,39.0
61,0,6,(10-122j),10,-122,122.40914998479485,39.25,189,39.25
62,0,6,(-39-119j),-39,-119,125.22779244241272,39.5,190,39.5
63,0,6,(-79-92j),-79,-92,121.26417442921878,39.75,191,39.75
72,0,6,(-29+110j),-29,110,113.75851616472501,45.0,212,45.0
73,0,6,(34+113j),34,113,118.00423721205946,45.25,213,45.25
74,0,6,(80+90j),80,90,120.41594578792295,45.5,214,45.5
75,0,6,(112+47j),112,47,121.46192819151193,45.75,215,45.75
84,0,6,(-8-112j),-8,-112,112.28535078094559,51.0,236,51.0
85,0,6,(-61-97j),-61,-97,114.58621208504974,51.25,237,51.25
86,0,6,(-100-64j),-100,-64,118.72657663724664,51.5,238,51.5
87,0,6,(-119-14j),-119,-14,119.82069938036582,51.75,239,51.75
96,0,6,(50+99j),50,99,110.90987332063814,57.0,260,57.0
97,0,6,(92+69j),92,69,115.0,57.25,261,57.25
98,0,6,(115+17j),115,17,116.2497311824849,57.5,262,57.5
99,0,6,(110-34j),110,-34,115.13470371699404,57.75,263,57.75
108,0,6,(-77-71j),-77,-71,104.7377677822093,63.0,284,63.0
109,0,6,(-108-20j),-108,-20,109.83624174196785,63.25,285,63.25
110,0,6,(-109+30j),-109,30,113.05308487608819,63.5,286,63.5
111,0,6,(-89+72j),-89,72,114.47707194019246,63.75,287,63.75
120,0,6,(102+50j),102,50,113.59577456930342,69.0,308,69.0
121,0,6,(118-11j),118,-11,118.51160280748886,69.25,309,69.25
122,0,6,(105-62j),105,-62,121.93850909372314,69.5,310,69.5
123,0,6,(66-103j),66,-103,122.3315167894194,69.75,311,69.75
132,0,6,(-108-3j),-108,-3,108.04165863221463,75.0,332,75.0
133,0,6,(-104+50j),-104,50,115.39497389401325,75.25,333,75.25
134,0,6,(-80+92j),-80,92,121.91800523302537,75.5,334,75.5
135,0,6,(-35+114j),-35,114,119.25183436744275,75.75,335,75.75
144,0,6,(101-46j),101,-46,110.98198051936178,81.0,356,81.0
145,0,6,(71-91j),71,-91,115.42096863222038,81.25,357,81.25
146,0,6,(21-115j),21,-115,116.90166808048549,81.5,358,81.5
147,0,6,(-26-113j),-26,-113,115.95257651298655,81.75,359,81.75
156,0,6,(-86+69j),-86,69,110.25878649794764,87.0,380,87.0
157,0,6,(-39+108j),-39,108,114.82595525402782,87.25,381,87.25
158,0,6,(11+118j),11,118,118.51160280748886,87.5,382,87.5
