,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,7,(94+31j),94,31,98.97979591815695,13.0,52,13.0
9,0,7,(92-19j),92,-19,93.94147114027967,13.25,53,13.25
10,0,7,(75-53j),75,-53,91.83681179135085,13.5,54,13.5
11,0,7,(47-77j),47,-77,90.21086409075129,13.75,55,13.75
20,0,7,(-90+37j),-90,37,97.30878685915265,19.0,76,19.0
21,0,7,(-63+71j),-63,71,94.92101980067429,19.25,77,19.25
22,0,7,(-30+90j),-30,90,94.86832980505137,19.5,78,19.5
23,0,7,(12+93j),12,93,93.7709976485267,19.75,79,19.75
32,0,7,(45-86j),45,-86,97.06183596038146,25.0,100,25.0
33,0,7,(5-92j),5,-92,92.13576938409967,25.25,101,25.25
34,0,7,(-32-85j),-32,-85,90.82400563727631,25.5,102,25.5
35,0,7,(-59-65j),-59,-65,87.78382538941898,25.75,103,25.75
44,0,7,(13+102j),13,102,102.82509421342633,31.0,124,31.0
45,0,7,(62+76j),62,76,98.08159868191383,31.25,125,31.25
46,0,7,(86+45j),86,45,97.06183596038146,31.5,126,31.5
47,0,7,(92+6j),92,6,92.19544457292888,31.75,127,31.75
56,0,7,(-79-58j),-79,-58,98.00510190801293,37.0,148,37.0
57,0,7,(-95-20j),-95,-20,97.082439194738,37.25,149,37.25
58,0,7,(-93+23j),-93,23,95.80187889597991,37.5,150,37.5
59,0,7,(-75+58j),-75,58,94.81033698917012,37.75,151,37.75
68,0,7,(105-1j),105,-1,105.00476179678711,43.0,172,43.0
69,0,7,(90-46j),90,-46,101.07423014794622,43.25,173,43.25
70,0,7,(62-73j),62,-73,95.77577981932593,43.5,174,43.5
71,0,7,(26-86j),26,-86,89.8443097808648,43.75,175,43.75
80,0,7,(-74+66j),-74,66,99.15644204992432,49.0,196,49.0
81,0,7,(-36+89j),-36,89,96.00520819205592,49.25,197,49.25
82,0,7,94j,0,94,94.0,49.5,198,49.5
83,0,7,(39+81j),39,81,89.89994438263018,49.75,199,49.75
92,0,7,(-2-99j),-2,-99,99.02019995940222,55.0,220,55.0
93,0,7,(-40-87j),-40,-87,95.75489543621255,55.25,221,55.25
94,0,7,(-68-63j),-68,-63,92.69843580125827,55.5,222,55.5
