,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,7,(54+135j),54,135,145.3994497926316,9.0,36,9.0
1,0,7,(102+100j),102,100,142.84257068535277,9.25,37,9.25
2,0,7,(138+42j),138,42,144.2497833620557,9.5,38,9.5
3,0,7,(147-15j),147,-15,147.763324272297,9.75,39,9.75
12,0,7,(-133-66j),-133,-66,148.47558721890948,15.0,60,15.0
13,0,7,(-146-8j),-146,-8,146.21901381147393,15.25,61,15.25
14,0,7,(-136+53j),-136,53,145.96232390586277,15.5,62,15.5
15,0,7,(-105+105j),-105,105,148.49242404917499,15.75,63,15.75
24,0,7,(143-33j),143,-33,146.75830470538966,21.0,84,21.0
25,0,7,(120-82j),120,-82,145.3409783921933,21.25,85,21.25
26,0,7,(77-126j),77,-126,147.6651617681029,21.5,86,21.5
27,0,7,(12-154j),12,-154,154.46682491719702,21.75,87,21.75
36,0,7,(-101+118j),-101,118,155.32224567009067,27.0,108,27.0
37,0,7,(-58+142j),-58,142,153.3883959105121,27.25,109,27.25
38,0,7,(8+148j),8,148,148.21605850919124,27.5,110,27.5
39,0,7,(67+130j),67,130,146.24978632463024,27.75,111,27.75
48,0,7,(17-148j),17,-148,148.9731519435633,33.0,132,33.0
49,0,7,(-42-141j),-42,-141,147.12239802287073,33.25,133,33.25
50,0,7,(-98-112j),-98,-112,148.8220413782851,33.5,134,33.5
51,0,7,(-141-55j),-141,-55,151.34728276384746,33.75,135,33.75
60,0,7,(106+109j),106,109,152.04275714416653,39.0,156,39.0
61,0,7,(133+66j),133,66,148.47558721890948,39.25,157,39.25
62,0,7,(145+3j),145,3,145.03103116229988,39.5,158,39.5
63,0,7,(134-55j),134,-55,144.8481963988506,39.75,159,39.75
72,0,7,(-140-43j),-140,-43,146.4547711752676,45.0,180,45.0
73,0,7,(-143+10j),-143,10,143.34922392534952,45.25,181,45.25
74,0,7,(-127+65j),-127,65,142.66744548074027,45.5,182,45.5
75,0,7,(-84+121j),-84,121,147.29901561110313,45.75,183,45.75
84,0,7,(119-76j),119,-76,141.19844191774922,51.0,204,51.0
85,0,7,(84-111j),84,-111,139.20129309744217,51.25,205,51.25
86,0,7,(27-138j),27,-138,140.61649974309557,51.5,206,51.5
87,0,7,(-32-144j),-32,-144,147.5127113166862,51.75,207,51.75
96,0,7,(-48+141j),-48,141,148.94629904767692,57.0,228,57.0
97,0,7,(5+147j),5,147,147.08500943332058,57.25,229,57.25
98,0,7,(64+131j),64,131,145.79780519610026,57.5,230,57.5
99,0,7,(116+93j),116,93,148.67750334196495,57.75,231,57.75
108,0,7,(-49-131j),-49,-131,139.86421987055874,63.0,252,63.0
109,0,7,(-92-106j),-92,-106,140.356688476182,63.25,253,63.25
110,0,7,(-130-59j),-130,-59,142.76203977248295,63.5,254,63.5
111,0,7,(-148+10j),-148,10,148.33745312630927,63.75,255,63.75
120,0,7,(124+75j),124,75,144.91721774861674,69.0,276,69.0
121,0,7,(142+27j),142,27,144.5441109142811,69.25,277,69.25
122,0,7,(140-37j),140,-37,144.80676779764127,69.5,278,69.5
123,0,7,(116-91j),116,-91,147.4347313220328,69.75,279,69.75
132,0,7,(-149+15j),-149,15,149.75313018431368,75.0,300,75.0
133,0,7,(-133+66j),-133,66,148.47558721890948,75.25,301,75.25
134,0,7,(-95+111j),-95,111,146.102703602637,75.5,302,75.5
135,0,7,(-29+142j),-29,142,144.9310180741169,75.75,303,75.75
144,0,7,(97-108j),97,-108,145.16542288024377,81.0,324,81.0
145,0,7,(50-135j),50,-135,143.96180048887967,81.25,325,81.25
146,0,7,(-17-145j),-17,-145,145.9931505242626,81.5,326,81.5
147,0,7,(-76-127j),-76,-127,148.00337833982033,81.75,327,81.75
156,0,7,(9+149j),9,149,149.27156460625713,87.0,348,87.0
157,0,7,(59+130j),59,130,142.76203977248295,87.25,349,87.25
158,0,7,(103+92j),103,92,138.10503249338888,87.5,350,87.5
159,0,7,(133+41j),133,41,139.17614738165446,87.75,351,87.75
168,0,7,(-102-108j),-102,-108,148.55302083767936,93.0,372,93.0
169,0,7,(-131-70j),-131,-70,148.52945835759317,93.25,373,93.25
170,0,7,(-147-14j),-147,-14,147.6651617681029,93.5,374,93.5
171,0,7,(-136+55j),-136,55,146.70037491431302,93.75,375,93.75
180,0,7,(144+18j),144,18,145.12063946937388,99.0,396,99.0
181,0,7,(142-28j),142,-28,144.734239211045,99.25,397,99.25
182,0,7,(116-86j),116,-86,144.40221604947757,99.5,398,99.5
183,0,7,(75-129j),75,-129,149.21796138535066,99.75,399,99.75
192,0,7,(-130+62j),-130,62,144.02777509911067,105.0,420,105.0
193,0,7,(-98+102j),-98,102,141.4496376806954,105.25,421,105.25
194,0,7,(-48+129j),-48,129,137.64083696345355,105.5,422,105.5
