,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,24,(-4+170j),-4,170,170.0470523119998,13.0,84,13.0
9,0,24,(51+169j),51,169,176.52761823578768,13.25,85,13.25
10,0,24,(118+135j),118,135,179.30142219179413,13.5,86,13.5
11,0,24,(167+76j),167,76,183.48024416813925,13.75,87,13.75
20,0,24,(50+179j),50,179,185.85209172887994,19.0,134,19.0
21,0,24,(-174+45j),-174,45,179.7247896090019,19.25,134,19.25
22,0,24,(114+151j),114,151,189.20095137181525,19.5,135,19.5
23,0,24,(-143+116j),-143,116,184.13310403075272,19.75,135,19.75
32,0,24,(-134+59j),-134,59,146.4137971640651,25.0,146,25.0
33,0,24,(-71-124j),-71,-124,142.88806808127822,25.25,146,25.25
34,0,24,(-101-94j),-101,-94,137.97463535012514,25.5,147,25.5
35,0,24,(-104+90j),-104,90,137.53544997563355,25.75,147,25.75
44,0,24,(8-182j),8,-182,182.17573932881405,31.0,158,31.0
45,0,24,(173-18j),173,-18,173.93389548906217,31.25,158,31.25
46,0,24,(157-81j),157,-81,176.6635219845908,31.5,159,31.5
47,0,24,(-63-170j),-63,-170,181.29809706668186,31.75,159,31.75
56,0,24,(-128+111j),-128,111,169.42549985170473,37.0,180,37.0
57,0,24,(-90+152j),-90,152,176.64653973401235,37.25,181,37.25
58,0,24,(-32+173j),-32,173,175.93464695732902,37.5,182,37.5
59,0,24,(46+173j),46,173,179.0111728356641,37.75,183,37.75
68,0,24,(141-102j),141,-102,174.0258601472781,43.0,204,43.0
69,0,24,(111-143j),111,-143,181.02486017119307,43.25,205,43.25
70,0,24,(51-173j),51,-173,180.36074961032958,43.5,206,43.5
71,0,24,(-15-180j),-15,-180,180.62391868188442,43.75,207,43.75
80,0,24,(-170+60j),-170,60,180.27756377319946,49.0,228,49.0
81,0,24,(-147+118j),-147,118,188.50198937942272,49.25,229,49.25
82,0,24,(-98+161j),-98,161,188.48076824970764,49.5,230,49.5
83,0,24,(-20+186j),-20,186,187.0721785835617,49.75,231,49.75
92,0,24,(173-5j),173,-5,173.07223925286226,55.0,252,55.0
93,0,24,(170-61j),170,-61,180.61284561182242,55.25,253,55.25
94,0,24,(141-112j),141,-112,180.06943105369106,55.5,254,55.5
95,0,24,(83-160j),83,-160,180.24705268048075,55.75,255,55.75
104,0,24,(-169-20j),-169,-20,170.17931719218996,61.0,276,61.0
105,0,24,(-173+32j),-173,32,175.93464695732902,61.25,277,61.25
106,0,24,(-151+95j),-151,95,178.39843048636948,61.5,278,61.5
107,0,24,(-112+144j),-112,144,182.42806801586207,61.75,279,61.75
116,0,24,(155+53j),155,53,163.8108665504215,67.0,300,67.0
117,0,24,(174+3j),174,3,174.0258601472781,67.25,301,67.25
118,0,24,(169-55j),169,-55,177.72450590731714,67.5,302,67.5
119,0,24,(134-123j),134,-123,181.89282558693733,67.75,303,67.75
128,0,24,(-152-71j),-152,-71,167.7647161950331,73.0,324,73.0
129,0,24,(-173-27j),-173,-27,175.09426032854418,73.25,325,73.25
130,0,24,(-171+39j),-171,39,175.3909917869216,73.5,326,73.5
131,0,24,(-145+99j),-145,99,175.5733464965568,73.75,327,73.75
140,0,24,(132+107j),132,107,169.92056967889437,79.0,348,79.0
141,0,24,(168+62j),168,62,179.075403112767,79.25,349,79.25
142,0,24,(182+1j),182,1,182.00274723201295,79.5,350,79.5
143,0,24,(169-78j),169,-78,186.1316738225926,79.75,351,79.75
152,0,24,(-137+25j),-137,25,139.26234236145822,85.0,362,85.0
153,0,24,(30+140j),30,140,143.17821063276352,85.25,362,85.25
154,0,24,(73+112j),73,112,133.6899397860587,85.5,363,85.5
155,0,24,(-116+68j),-116,68,134.46189051177288,85.75,363,85.75
164,0,24,(-177-33j),-177,-33,180.0499930574839,91.0,374,91.0
165,0,24,(32-168j),32,-168,171.0204666114556,91.25,374,91.25
166,0,24,(-175+37j),-175,37,178.86866690396056,91.5,375,91.5
167,0,24,(-33-169j),-33,-169,172.19175357722565,91.75,375,91.75
176,0,24,(-76-95j),-76,-95,121.65936051122412,97.0,388,97.0
177,0,24,(-98-56j),-98,-56,112.8716084761797,97.25,389,97.25
178,0,24,(-107-9j),-107,-9,107.37783756436893,97.5,390,97.5
179,0,24,(-101+27j),-101,27,104.546640309481,97.75,391,97.75
188,0,24,(51+110j),51,110,121.24768039018313,103.0,412,103.0
189,0,24,(84+72j),84,72,110.63453348751464,103.25,413,103.25
190,0,24,(100+36j),100,36,106.28264204469139,103.5,414,103.5
191,0,24,(106-2j),106,-2,106.01886624558857,103.75,415,103.75
200,0,24,(-28-117j),-28,-117,120.30378215168466,109.0,436,109.0
201,0,24,(-67-87j),-67,-87,109.80892495603443,109.25,437,109.25
202,0,24,(-98-46j),-98,-46,108.25894882179486,109.5,438,109.5
203,0,24,(-110-10j),-110,-10,110.45361017187261,109.75,439,109.75
212,0,24,(11+129j),11,129,129.46814279968643,115.0,460,115.0
213,0,24,(55+100j),55,100,114.12712210513327,115.25,461,115.25
214,0,24,(84+68j),84,68,108.07404868885037,115.5,462,115.5
215,0,24,(102+28j),102,28,105.77334257741882,115.75,463,115.75
224,0,24,(12-122j),12,-122,122.58874336577564,121.0,484,121.0
225,0,24,(-34-108j),-34,-108,113.22543883774529,121.25,485,121.25
226,0,24,(-70-86j),-70,-86,110.8873302050329,121.5,486,121.5
227,0,24,(-96-51j),-96,-51,108.70602559196064,121.75,487,121.75
236,0,24,(-48+114j),-48,114,123.69316876852982,127.0,508,127.0
237,0,24,(-1+107j),-1,107,107.00467279516349,127.25,509,127.25
238,0,24,(46+89j),46,89,100.18482919085105,127.5,510,127.5
239,0,24,(77+68j),77,68,102.7277956543408,127.75,511,127.75
248,0,24,(66-106j),66,-106,124.86793023030373,133.0,532,133.0
249,0,24,(15-113j),15,-113,113.99122773266372,133.25,533,133.25
250,0,24,(-26-107j),-26,-107,110.11357772772621,133.5,534,133.5
251,0,24,(-64-88j),-64,-88,108.81176406988355,133.75,535,133.75
260,0,24,(-81+91j),-81,91,121.82774724995944,139.0,556,139.0
261,0,24,(-39+103j),-39,103,110.13627921806692,139.25,557,139.25
262,0,24,(6+106j),6,106,106.16967551989597,139.5,558,139.5
263,0,24,(41+97j),41,97,105.30906893520614,139.75,559,139.75
272,0,24,(97-73j),97,-73,121.40016474453401,145.0,580,145.0
273,0,24,(54-95j),54,-95,109.27488274987991,145.25,581,145.25
274,0,24,(17-106j),17,-106,107.35455276791944,145.5,582,145.5
275,0,24,(-20-108j),-20,-108,109.83624174196785,145.75,583,145.75
284,0,24,(-113+59j),-113,59,127.47548783981962,151.0,604,151.0
285,0,24,(-76+85j),-76,85,114.02192771568107,151.25,605,151.25
286,0,24,(-30+101j),-30,101,105.3612832116238,151.5,606,151.5
287,0,24,(6+102j),6,102,102.17631819555841,151.75,607,151.75
304,1,30,(1+112j),1,112,112.0044641967453,169.0,116,13.0
305,1,30,(55+113j),55,113,125.67418191498204,169.25,117,13.25
306,1,30,(98+87j),98,87,131.04579352272242,169.5,118,13.5
307,1,30,(121+45j),121,45,129.0968628588627,169.75,119,13.75
316,1,30,(112+18j),112,18,113.43720729989786,175.0,172,19.0
317,1,30,(104-30j),104,-30,108.24047302187847,175.25,173,19.25
318,1,30,(83-67j),83,-67,106.66770832824712,175.5,174,19.5
319,1,30,(49-94j),49,-94,106.00471687618433,175.75,175,19.75
328,1,30,(-41-100j),-41,-100,108.07867504739313,181.0,226,25.0
329,1,30,(101-35j),101,-35,106.89246933250256,181.25,226,25.25
