,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,24,(-21-125j),-21,-125,126.75172582651489,11.0,76,11.0
5,0,24,(-59-91j),-59,-91,108.45275469069469,11.25,77,11.25
6,0,24,(-83-58j),-83,-58,101.25709851659784,11.5,78,11.5
7,0,24,(-99-22j),-99,-22,101.41498903022176,11.75,79,11.75
16,0,24,(-60-108j),-60,-108,123.54756169184401,17.0,130,17.0
17,0,24,(-99+67j),-99,67,119.54078801814885,17.25,130,17.25
18,0,24,(-83+116j),-83,116,142.63590010933433,17.5,131,17.5
19,0,24,(-112-98j),-112,-98,148.8220413782851,17.75,131,17.75
28,0,24,(-82-129j),-82,-129,152.85614151874958,23.0,142,23.0
29,0,24,(120-90j),120,-90,150.0,23.25,142,23.25
30,0,24,(81-124j),81,-124,148.11144452742334,23.5,143,23.5
31,0,24,(-124-93j),-124,-93,155.0,23.75,143,23.75
40,0,24,(43+113j),43,113,120.90492132250036,29.0,154,29.0
41,0,24,(126-32j),126,-32,130.0,29.25,154,29.25
42,0,24,(133-81j),133,-81,155.72411502397438,29.5,155,29.5
43,0,24,(90+112j),90,112,143.68020044529447,29.75,155,29.75
52,0,24,(77-99j),77,-99,125.41929676090518,35.0,172,35.0
53,0,24,(26-110j),26,-110,113.03096920755833,35.25,173,35.25
54,0,24,(-18-107j),-18,-107,108.50345616615168,35.5,174,35.5
55,0,24,(-57-90j),-57,-90,106.53168542738823,35.75,175,35.75
64,0,24,(-98+81j),-98,81,127.1416532848303,41.0,196,41.0
65,0,24,(-48+102j),-48,102,112.72976536833562,41.25,197,41.25
66,0,24,(-2+106j),-2,106,106.01886624558857,41.5,198,41.5
67,0,24,(41+97j),41,97,105.30906893520614,41.75,199,41.75
76,0,24,(108-67j),108,-67,127.09445306542689,47.0,220,47.0
77,0,24,(66-94j),66,-94,114.85643212288984,47.25,221,47.25
78,0,24,(16-110j),16,-110,111.15754585272202,47.5,222,47.5
79,0,24,(-23-111j),-23,-111,113.35784048754634,47.75,223,47.75
88,0,24,(-116+39j),-116,39,122.38055401083949,53.0,244,53.0
89,0,24,(-79+75j),-79,75,108.93117092916977,53.25,245,53.25
90,0,24,(-43+96j),-43,96,105.19030373565806,53.5,246,53.5
91,0,24,(-4+105j),-4,105,105.07616285342742,53.75,247,53.75
100,0,24,(120-21j),120,-21,121.82364302548172,59.0,268,59.0
101,0,24,(97-57j),97,-57,112.50777750893491,59.25,269,59.25
102,0,24,(64-88j),64,-88,108.81176406988355,59.5,270,59.5
103,0,24,(31-104j),31,-104,108.52188719332152,59.75,271,59.75
112,0,24,(-126-20j),-126,-20,127.57742747053649,65.0,292,65.0
113,0,24,(-111+32j),-111,32,115.52056094046635,65.25,293,65.25
114,0,24,(-87+70j),-87,70,111.66467659918243,65.5,294,65.5
115,0,24,(-51+95j),-51,95,107.82393055347222,65.75,295,65.75
124,0,24,(117+38j),117,38,123.01625908797584,71.0,316,71.0
125,0,24,(109-8j),109,-8,109.29318368498559,71.25,317,71.25
126,0,24,(91-54j),91,-54,105.8158778255891,71.5,318,71.5
127,0,24,(68-84j),68,-84,108.07404868885037,71.75,319,71.75
136,0,24,(-106-68j),-106,-68,125.93649193144932,77.0,340,77.0
137,0,24,(-112-21j),-112,-21,113.95174417269794,77.25,341,77.25
