,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
0,0,32,(-29-64j),-29,-64,70.26378868236469,9.0,36,9.0
1,0,32,(-53-51j),-53,-51,73.55270219373317,9.25,37,9.25
2,0,32,(-74-27j),-74,-27,78.77182237323191,9.5,38,9.5
3,0,32,(-81+1j),-81,1,81.00617260431454,9.75,39,9.75
12,0,32,(57+48j),57,48,74.51845409024533,15.0,60,15.0
13,0,32,(69+17j),69,17,71.06335201775947,15.25,61,15.25
14,0,32,(75-12j),75,-12,75.95393340703298,15.5,62,15.5
15,0,32,(67-37j),67,-37,76.53757247260981,15.75,63,15.75
24,0,32,(-72-16j),-72,-16,73.7563556583431,21.0,84,21.0
25,0,32,(-73+20j),-73,20,75.69015788066504,21.25,85,21.25
26,0,32,(-64+49j),-64,49,80.60397012554654,21.5,86,21.5
27,0,32,(-38+71j),-38,71,80.52949770115296,21.75,87,21.75
36,0,32,(68-42j),68,-42,79.92496481075234,27.0,108,27.0
37,0,32,(44-60j),44,-60,74.4043009509531,27.25,109,27.25
38,0,32,(11-72j),11,-72,72.83543093852057,27.5,110,27.5
39,0,32,(-24-72j),-24,-72,75.8946638440411,27.75,111,27.75
48,0,32,(-43+62j),-43,62,75.45197147855052,33.0,132,33.0
49,0,32,(-16+72j),-16,72,73.7563556583431,33.25,133,33.25
50,0,32,(15+76j),15,76,77.46612162745726,33.5,134,33.5
51,0,32,(42+69j),42,69,80.77747210701756,33.75,135,33.75
60,0,32,(15-77j),15,-77,78.44743462982075,39.0,156,39.0
61,0,32,(-17-73j),-17,-73,74.95331880577403,39.25,157,39.25
62,0,32,(-46-62j),-46,-62,77.20103626247513,39.5,158,39.5
63,0,32,(-66-42j),-66,-42,78.23042886243178,39.75,159,39.75
72,0,32,(28+71j),28,71,76.32168761236873,45.0,180,45.0
73,0,32,(57+50j),57,50,75.82216034906945,45.25,181,45.25
74,0,32,(74+26j),74,26,78.43468620451031,45.5,182,45.5
75,0,32,(79-7j),79,-7,79.30952023559341,45.75,183,45.75
84,0,32,(-60-52j),-60,-52,79.39773296511683,51.0,204,51.0
85,0,32,(-76-24j),-76,-24,79.6994353806851,51.25,205,51.25
86,0,32,(-83+11j),-83,11,83.72574275573791,51.5,206,51.5
87,0,32,(-71+44j),-71,44,83.52843827104634,51.75,207,51.75
96,0,32,(73+8j),73,8,73.43704787094863,57.0,228,57.0
97,0,32,(68-21j),68,-21,71.16881339463234,57.25,229,57.25
98,0,32,(59-50j),59,-50,77.33692520394123,57.5,230,57.5
99,0,32,(43-70j),43,-70,82.15229759416349,57.75,231,57.75
108,0,32,(-72+25j),-72,25,76.21679604916491,63.0,252,63.0
109,0,32,(-55+56j),-55,56,78.49203781276162,63.25,253,63.25
110,0,32,(-28+78j),-28,78,82.87339742040264,63.5,254,63.5
111,0,32,(1+83j),1,83,83.00602387778854,63.75,255,63.75
120,0,32,(44-61j),44,-61,75.21303078589507,69.0,276,69.0
121,0,32,(10-70j),10,-70,70.71067811865476,69.25,277,69.25
122,0,32,(-20-73j),-20,-73,75.69015788066504,69.5,278,69.5
123,0,32,(-53-64j),-53,-64,83.09632964216891,69.75,279,69.75
132,0,32,(-10+78j),-10,78,78.63841300535,75.0,300,75.0
133,0,32,(20+74j),20,74,76.6550715869472,75.25,301,75.25
134,0,32,(48+62j),48,62,78.40918313565064,75.5,302,75.5
135,0,32,(67+39j),67,39,77.52418977325722,75.75,303,75.75
144,0,32,(-31-77j),-31,-77,83.00602387778854,81.0,324,81.0
145,0,32,(-57-57j),-57,-57,80.61017305526642,81.25,325,81.25
146,0,32,(-77-29j),-77,-29,82.28000972289685,81.5,326,81.5
147,0,32,(-81+0j),-81,0,81.0,81.75,327,81.75
156,0,32,(53+54j),53,54,75.66372975210778,87.0,348,87.0
157,0,32,(66+22j),66,22,69.57010852370435,87.25,349,87.25
158,0,32,(70-11j),70,-11,70.8590149522275,87.5,350,87.5
159,0,32,(65-40j),65,-40,76.32168761236873,87.75,351,87.75
168,0,32,(-77-15j),-77,-15,78.44743462982075,93.0,372,93.0
169,0,32,(-77+21j),-77,21,79.81227975693966,93.25,373,93.25
170,0,32,(-67+48j),-67,48,82.41965784932621,93.5,374,93.5
171,0,32,(-44+71j),-44,71,83.52843827104634,93.75,375,93.75
180,0,32,(67-23j),67,-23,70.83784299369935,99.0,396,99.0
181,0,32,(50-48j),50,-48,69.31089380465383,99.25,397,99.25
182,0,32,(25-72j),25,-72,76.21679604916491,99.5,398,99.5
183,0,32,(-7-81j),-7,-81,81.30190649671138,99.75,399,99.75
192,0,32,(-41+63j),-41,63,75.16648189186454,105.0,420,105.0
193,0,32,(-13+74j),-13,74,75.13321502504735,105.25,421,105.25
194,0,32,(20+78j),20,78,80.52328855678958,105.5,422,105.5
195,0,32,(49+70j),49,70,85.44588931013593,105.75,423,105.75
204,0,32,(27-73j),27,-73,77.83315488916018,111.0,444,111.0
205,0,32,(-11-74j),-11,-74,74.81310045707235,111.25,445,111.25
206,0,32,(-44-64j),-44,-64,77.6659513557904,111.5,446,111.5
207,0,32,(-66-45j),-66,-45,79.88116173416608,111.75,447,111.75
216,0,32,(14+71j),14,71,72.3671196055225,117.0,468,117.0
