,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,6,(23+117j),23,117,119.23925528113634,11.0,44,11.0
5,0,6,(77+97j),77,97,123.84667940643382,11.25,45,11.25
6,0,6,(113+58j),113,58,127.01574705523721,11.5,46,11.5
7,0,6,(125+2j),125,2,125.01599897613104,11.75,47,11.75
16,0,6,(-55-96j),-55,-96,110.63905277974861,17.0,68,17.0
17,0,6,(-97-65j),-97,-65,116.76472069936193,17.25,69,17.25
18,0,6,(-119-14j),-119,-14,119.82069938036582,17.5,70,17.5
19,0,6,(-114+35j),-114,35,119.25183436744275,17.75,71,17.75
28,0,6,(89+67j),89,67,111.40017953306898,23.0,92,23.0
29,0,6,(115+15j),115,15,115.97413504743201,23.25,93,23.25
30,0,6,(114-33j),114,-33,118.68024266911489,23.5,94,23.5
31,0,6,(92-74j),92,-74,118.06777714516353,23.75,95,23.75
40,0,6,(-104-22j),-104,-22,106.30145812734649,29.0,116,29.0
41,0,6,(-109+34j),-109,34,114.17968295629481,29.25,117,29.25
42,0,6,(-92+77j),-92,77,119.97082978791136,29.5,118,29.5
43,0,6,(-51+107j),-51,107,118.53269591129698,29.75,119,29.75
52,0,6,(84-52j),84,-52,98.79271228182775,35.0,172,35.0
53,0,6,(50-70j),50,-70,86.02325267042627,35.25,173,35.25
54,0,6,(8-78j),8,-78,78.40918313565064,35.5,174,35.5
55,0,6,(-26-76j),-26,-76,80.32434251209281,35.75,175,35.75
64,0,6,(-53+80j),-53,80,95.96353474106714,41.0,196,41.0
65,0,6,(-10+81j),-10,81,81.61494961096282,41.25,197,41.25
66,0,6,(26+72j),26,72,76.55063683601855,41.5,198,41.5
67,0,6,(53+55j),53,55,76.38062581571324,41.75,199,41.75
76,0,6,(12-97j),12,-97,97.73944955850733,47.0,220,47.0
77,0,6,(-27-81j),-27,-81,85.38149682454625,47.25,221,47.25
78,0,6,(-55-59j),-55,-59,80.65977932030313,47.5,222,47.5
79,0,6,(-75-32j),-75,-32,81.54140052758476,47.75,223,47.75
88,0,6,(26+99j),26,99,102.35721762533407,53.0,244,53.0
89,0,6,(54+71j),54,71,89.20201791439474,53.25,245,53.25
