,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
8,0,6,(-25-92j),-25,-92,95.33624704172071,13.0,52,13.0
9,0,6,(-51-69j),-51,-69,85.80209787645055,13.25,53,13.25
10,0,6,(-72-40j),-72,-40,82.365041127896,13.5,54,13.5
11,0,6,(-81-12j),-81,-12,81.88406438373708,13.75,55,13.75
20,0,6,(68+77j),68,77,102.7277956543408,19.0,76,19.0
21,0,6,(82+41j),82,41,91.67878707749138,19.25,77,19.25
22,0,6,(83+1j),83,1,83.00602387778854,19.5,78,19.5
23,0,6,(73-28j),73,-28,78.18567643756751,19.75,79,19.75
32,0,6,(-88-56j),-88,-56,104.30723848324239,25.0,100,25.0
33,0,6,(-95-15j),-95,-15,96.17692030835673,25.25,101,25.25
34,0,6,(-88+22j),-88,22,90.70832376358854,25.5,102,25.5
35,0,6,(-70+53j),-70,53,87.80091115700337,25.75,103,25.75
44,0,6,(101+12j),101,12,101.71037311896953,31.0,124,31.0
45,0,6,(83-29j),83,-29,87.92041856133307,31.25,125,31.25
46,0,6,(60-58j),60,-58,83.45058418010026,31.5,126,31.5
47,0,6,(33-78j),33,-78,84.69356528095862,31.75,127,31.75
56,0,6,(-95+63j),-95,63,113.99122773266372,37.0,180,37.0
57,0,6,(-72+91j),-72,91,116.03878661895772,37.25,181,37.25
58,0,6,(-29+111j),-29,111,114.72575996697516,37.5,182,37.5
59,0,6,(18+113j),18,113,114.42464769445436,37.75,183,37.75
68,0,6,(61-95j),61,-95,112.89818421923357,43.0,204,43.0
69,0,6,(31-113j),31,-113,117.17508267545622,43.25,205,43.25
70,0,6,(-9-119j),-9,-119,119.33985084622823,43.5,206,43.5
71,0,6,(-54-109j),-54,-109,121.64292005702592,43.75,207,43.75
80,0,6,(-17+114j),-17,114,115.26057435220423,49.0,228,49.0
81,0,6,(17+117j),17,117,118.2285921425101,49.25,229,49.25
82,0,6,(53+104j),53,104,116.72617529928752,49.5,230,49.5
83,0,6,(89+72j),89,72,114.47707194019246,49.75,231,49.75
92,0,6,(-23-111j),-23,-111,113.35784048754634,55.0,252,55.0
93,0,6,(-58-103j),-58,-103,118.20744477400736,55.25,253,55.25
94,0,6,(-93-71j),-93,-71,117.00427342623003,55.5,254,55.5
95,0,6,(-112-29j),-112,-29,115.69356075426151,55.75,255,55.75
104,0,6,(72+88j),72,88,113.70136322841516,61.0,276,61.0
105,0,6,(95+66j),95,66,115.67627241573788,61.25,277,61.25
106,0,6,(108+27j),108,27,111.32385189167684,61.5,278,61.5
107,0,6,(111-15j),111,-15,112.00892821556681,61.75,279,61.75
116,0,6,(-97-61j),-97,-61,114.58621208504974,67.0,300,67.0
