,pkt,Channel,ant_info,I,Q,Magnitude,time_stamp,sample_idx,time_per_channel
4,0,35,(-22-82j),-22,-82,84.8999411071645,11.0,44,11.0
5,0,35,(-46-63j),-46,-63,78.00640999302557,11.25,45,11.25
6,0,35,(-65-40j),-65,-40,76.32168761236873,11.5,46,11.5
7,0,35,(-76-8j),-76,-8,76.4198926981712,11.75,47,11.75
16,0,35,(20+80j),20,80,82.46211251235322,17.0,68,17.0
17,0,35,(48+62j),48,62,78.40918313565064,17.25,69,17.25
18,0,35,(69+37j),69,37,78.29431652425353,17.5,70,17.5
19,0,35,(81+5j),81,5,81.15417426109393,17.75,71,17.75
28,0,35,(-34-83j),-34,-83,89.69392398596462,23.0,92,23.0
29,0,35,(-58-64j),-58,-64,86.37129152675674,23.25,93,23.25
30,0,35,(-73-35j),-73,-35,80.95677859203639,23.5,94,23.5
31,0,35,(-78-6j),-78,-6,78.23042886243178,23.75,95,23.75
40,0,35,(43+77j),43,77,88.19297024139736,29.0,116,29.0
41,0,35,(65+56j),65,56,85.7962703152066,29.25,117,29.25
42,0,35,(79+23j),79,23,82.28000972289685,29.5,118,29.5
43,0,35,(81-10j),81,-10,81.61494961096282,29.75,119,29.75
52,0,35,(-48-77j),-48,-77,90.7358804442873,35.0,140,35.0
53,0,35,(-70-54j),-70,-54,88.40814442120137,35.25,141,35.25
54,0,35,(-83-25j),-83,-25,86.68333173107735,35.5,142,35.5
55,0,35,(-84+11j),-84,11,84.71717653463199,35.75,143,35.75
64,0,35,(42+75j),42,75,85.95929269136641,41.0,164,41.0
65,0,35,(68+50j),68,50,84.40379138403677,41.25,165,41.25
66,0,35,(80+21j),80,21,82.71033792700887,41.5,166,41.5
67,0,35,(80-16j),80,-16,81.58431221748455,41.75,167,41.75
76,0,35,(-41-63j),-41,-63,75.16648189186454,47.0,188,47.0
77,0,35,(-69-41j),-69,-41,80.26207074328447,47.25,189,47.25
78,0,35,(-84-10j),-84,-10,84.5931439302264,47.5,190,47.5
79,0,35,(-87+19j),-87,19,89.05054744357274,47.75,191,47.75
88,0,35,(46+59j),46,59,74.81310045707235,53.0,212,53.0
89,0,35,(65+40j),65,40,76.32168761236873,53.25,213,53.25
90,0,35,(76+8j),76,8,76.4198926981712,53.5,214,53.5
91,0,35,(73-27j),73,-27,77.83315488916018,53.75,215,53.75
100,0,35,(-54-63j),-54,-63,82.97590011563598,59.0,236,59.0
101,0,35,(-79-36j),-79,-36,86.81589716175259,59.25,237,59.25
102,0,35,(-88-4j),-88,-4,88.09086218218096,59.5,238,59.5
103,0,35,(-82+35j),-82,35,89.15716460273958,59.75,239,59.75
112,0,35,(53+45j),53,45,69.52697318307479,65.0,260,65.0
113,0,35,(67+19j),67,19,69.6419413859206,65.25,261,65.25
114,0,35,(70-8j),70,-8,70.45565981523414,65.5,262,65.5
115,0,35,(62-39j),62,-39,73.24616030891995,65.75,263,65.75
124,0,35,(-59-48j),-59,-48,76.05918747922567,71.0,284,71.0
125,0,35,(-73-22j),-73,-22,76.24303246854758,71.25,285,71.25
126,0,35,(-75+12j),-75,12,75.95393340703298,71.5,286,71.5
127,0,35,(-67+41j),-67,41,78.54934754662193,71.75,287,71.75
136,0,35,(65+40j),65,40,76.32168761236873,77.0,308,77.0
137,0,35,(77+15j),77,15,78.44743462982075,77.25,309,77.25
138,0,35,(79-16j),79,-16,80.60397012554654,77.5,310,77.5
139,0,35,(66-46j),66,-46,80.44874144447506,77.75,311,77.75
148,0,35,(-66-30j),-66,-30,72.49827584156743,83.0,332,83.0
149,0,35,(-71-3j),-71,-3,71.06335201775947,83.25,333,83.25
150,0,35,(-67+23j),-67,23,70.83784299369935,83.5,334,83.5
151,0,35,(-54+51j),-54,51,74.27651041883968,83.75,335,83.75
160,0,35,(74+28j),74,28,79.12016177940993,89.0,356,89.0
161,0,35,(78-2j),78,-2,78.02563681252464,89.25,357,89.25
162,0,35,(72-29j),72,-29,77.62087348130012,89.5,358,89.5
163,0,35,(54-57j),54,-57,78.5175139698144,89.75,359,89.75
172,0,35,(-80-43j),-80,-43,90.82400563727631,95.0,380,95.0
173,0,35,(-88-11j),-88,-11,88.68483523128404,95.25,381,95.25
174,0,35,(-81+25j),-81,25,84.77027781009096,95.5,382,95.5
175,0,35,(-61+54j),-61,54,81.46778504415104,95.75,383,95.75
184,0,35,(75+21j),75,21,77.88452991448301,101.0,404,101.0
185,0,35,(78-12j),78,-12,78.91767862779544,101.25,405,101.25
186,0,35,(66-46j),66,-46,80.44874144447506,101.5,406,101.5
187,0,35,(41-71j),41,-71,81.98780397107853,101.75,407,101.75
196,0,35,(-86-12j),-86,-12,86.83317338436964,107.0,428,107.0
197,0,35,(-84+21j),-84,21,86.58521813797087,107.25,429,107.25
198,0,35,(-69+51j),-69,51,85.80209787645055,107.5,430,107.5
199,0,35,(-39+76j),-39,76,85.42247947700886,107.75,431,107.75
208,0,35,(86-3j),86,-3,86.05230967266364,113.0,452,113.0
209,0,35,(76-32j),76,-32,82.46211251235322,113.25,453,113.25
210,0,35,(59-56j),59,-56,81.34494452638098,113.5,454,113.5
211,0,35,(31-75j),31,-75,81.15417426109393,113.75,455,113.75
220,0,35,(-86-8j),-86,-8,86.37129152675674,119.0,476,119.0
221,0,35,(-78+26j),-78,26,82.21921916437786,119.25,477,119.25
222,0,35,(-57+56j),-57,56,79.90619500389191,119.5,478,119.5
223,0,35,(-29+75j),-29,75,80.4114419718985,119.75,479,119.75
232,0,35,(83-12j),83,-12,83.86298349093002,125.0,500,125.0
233,0,35,(68-38j),68,-38,77.89736837660179,125.25,501,125.25
234,0,35,(44-61j),44,-61,75.21303078589507,125.5,502,125.5
235,0,35,(15-77j),15,-77,78.44743462982075,125.75,503,125.75
244,0,35,(-72+4j),-72,4,72.11102550927978,131.0,524,131.0
245,0,35,(-68+33j),-68,33,75.58438992278762,131.25,525,131.25
246,0,35,(-53+59j),-53,59,79.30952023559341,131.5,526,131.5
247,0,35,(-25+78j),-25,78,81.9084855189009,131.75,527,131.75
256,0,35,(76-7j),76,-7,76.32168761236873,137.0,548,137.0
257,0,35,(72-34j),72,-34,79.62411694957753,137.25,549,137.25
258,0,35,(56-56j),56,-56,79.19595949289332,137.5,550,137.5
259,0,35,(27-72j),27,-72,76.89603370785778,137.75,551,137.75
268,0,35,(-72+22j),-72,22,75.28612089887484,143.0,572,143.0
269,0,35,(-63+52j),-63,52,81.68843247363729,143.25,573,143.25
270,0,35,(-38+75j),-38,75,84.07734534343957,143.5,574,143.5
271,0,35,(-8+83j),-8,83,83.38465086573187,143.75,575,143.75
280,0,35,(71-34j),71,-34,78.7210264160726,149.0,596,149.0
281,0,35,(59-56j),59,-56,81.34494452638098,149.25,597,149.25
282,0,35,(32-75j),32,-75,81.54140052758476,149.5,598,149.5
283,0,35,(-2-81j),-2,-81,81.02468759581859,149.75,599,149.75
300,1,30,(67-120j),67,-120,137.43725841270262,167.0,44,11.0
301,1,30,(25-137j),25,-137,139.26234236145822,167.25,45,11.25
302,1,30,(-27-134j),-27,-134,136.69308687713507,167.5,46,11.5
303,1,30,(-78-110j),-78,-110,134.84806264830058,167.75,47,11.75
312,1,30,(-81+109j),-81,109,135.80132547217644,173.0,68,17.0
313,1,30,(-39+137j),-39,137,142.44297104455524,173.25,69,17.25
314,1,30,(9+140j),9,140,140.28898745090436,173.5,70,17.5
315,1,30,(66+120j),66,120,136.95254652615992,173.75,71,17.75
324,1,30,(76-108j),76,-108,132.06059215375342,179.0,92,23.0
325,1,30,(40-136j),40,-136,141.7603611733548,179.25,93,23.25
326,1,30,(-15-142j),-15,-142,142.79005567615695,179.5,94,23.5
327,1,30,(-66-127j),-66,-127,143.1258187749506,179.75,95,23.75
336,1,30,(-80+118j),-80,118,142.56226709757388,185.0,116,29.0
337,1,30,(-29+145j),-29,145,147.87156589419075,185.25,117,29.25
338,1,30,(27+144j),27,144,146.50938536489735,185.5,118,29.5
339,1,30,(83+120j),83,120,145.90750494748377,185.75,119,29.75
348,1,30,(93-97j),93,-97,134.3800580443393,191.0,140,35.0
349,1,30,(56-127j),56,-127,138.7984149765407,191.25,141,35.25
350,1,30,(-1-136j),-1,-136,136.0036764208968,191.5,142,35.5
351,1,30,(-54-125j),-54,-125,136.1653406708183,191.75,143,35.75
360,1,30,(-108+85j),-108,85,137.43725841270262,197.0,164,41.0
361,1,30,(-70+126j),-70,126,144.138821973818,197.25,165,41.25
362,1,30,(-19+143j),-19,143,144.25671561490648,197.5,166,41.5
363,1,30,(46+134j),46,134,141.6756859873987,197.75,167,41.75
372,1,30,(105-88j),105,-88,137.0,203.0,188,47.0
373,1,30,(61-128j),61,-128,141.79210133149166,203.25,189,47.25
374,1,30,(-1-146j),-1,-146,146.00342461736986,203.5,190,47.5
375,1,30,(-57-137j),-57,-137,148.38463532320318,203.75,191,47.75
384,1,30,(-101+88j),-101,88,133.9589489358587,209.0,212,53.0
385,1,30,(-65+119j),-65,119,135.5949851580065,209.25,213,53.25
386,1,30,(-11+133j),-11,133,133.4541119636259,209.5,214,53.5
387,1,30,(46+127j),46,127,135.07405376311175,209.75,215,53.75
396,1,30,(120-76j),120,-76,142.04224723651762,215.0,236,59.0
397,1,30,(84-117j),84,-117,144.03124660989366,215.25,237,59.25
398,1,30,(32-135j),32,-135,138.74076545846214,215.5,238,59.5
399,1,30,(-34-135j),-34,-135,139.21566003866087,215.75,239,59.75
408,1,30,(-109+80j),-109,80,135.20724832641184,221.0,260,65.0
409,1,30,(-79+119j),-79,119,142.8355697996826,221.25,261,65.25
410,1,30,(-24+144j),-24,144,145.98630072715727,221.5,262,65.5
411,1,30,(33+145j),33,145,148.70776711389354,221.75,263,65.75
420,1,30,(122-71j),122,-71,141.15594213493105,227.0,284,71.0
421,1,30,(87-117j),87,-117,145.8012345626744,227.25,285,71.25
422,1,30,(36-136j),36,-136,140.6840431605518,227.5,286,71.5
423,1,30,(-27-132j),-27,-132,134.73306943731373,227.75,287,71.75
432,1,30,(-115+74j),-115,74,136.75159962501354,233.0,308,77.0
433,1,30,(-80+121j),-80,121,145.0551619212498,233.25,309,77.25
434,1,30,(-24+141j),-24,141,143.02796929272262,233.5,310,77.5
435,1,30,(29+137j),29,137,140.03570973148243,233.75,311,77.75
444,1,30,(119-63j),119,-63,134.6476884316994,239.0,332,83.0
445,1,30,(90-106j),90,-106,139.05394636614957,239.25,333,83.25
446,1,30,(36-134j),36,-134,138.7515765676196,239.5,334,83.5
447,1,30,(-25-141j),-25,-141,143.19916200872126,239.75,335,83.75
456,1,30,(-134+48j),-134,48,142.33762678926468,245.0,356,89.0
457,1,30,(-112+99j),-112,99,149.4824404403407,245.25,357,89.25
458,1,30,(-69+129j),-69,129,146.2942240828393,245.5,358,89.5
459,1,30,(-6+141j),-6,141,141.12760183606892,245.75,359,89.75
468,1,30,(132-38j),132,-38,137.3608386695422,251.0,380,95.0
469,1,30,(116-84j),116,-84,143.22011031974526,251.25,381,95.25
470,1,30,(70-121j),70,-121,139.7891269019161,251.5,382,95.5
471,1,30,(19-137j),19,-137,138.31124321616085,251.75,383,95.75
480,1,30,(-126+38j),-126,38,131.60547101089682,257.0,404,101.0
481,1,30,(-105+85j),-105,85,135.09256086106296,257.25,405,101.25
482,1,30,(-67+115j),-67,115,133.09395177843356,257.5,406,101.5
483,1,30,(-14+136j),-14,136,136.7186892857008,257.75,407,101.75
492,1,30,(128-39j),128,-39,133.80956617521784,263.0,428,107.0
493,1,30,(111-87j),111,-87,141.0319112825179,263.25,429,107.25
494,1,30,(66-129j),66,-129,144.90341610879986,263.5,430,107.5
495,1,30,(13-147j),13,-147,147.57371039585607,263.75,431,107.75
504,1,30,(-134+35j),-134,35,138.49548729110273,269.0,452,113.0
505,1,30,(-116+84j),-116,84,143.22011031974526,269.25,453,113.25
506,1,30,(-81+117j),-81,117,142.30249470757707,269.5,454,113.5
