pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
25,441,1,2,32,-71,-122,-334
25,442,1,2,32,-71,19,-355
25,443,1,2,32,-71,142,-325
25,444,1,2,32,-71,262,-245
25,445,1,2,32,-71,334,-137
25,446,1,2,32,-71,364,6
25,447,1,2,32,-71,321,152
37,40,1,1,11,-67,195,552
37,41,1,1,11,-67,-25,602
37,42,1,1,11,-67,-276,545
37,43,1,1,11,-67,-469,422
37,44,1,1,11,-67,-608,223
37,45,1,1,11,-67,-654,19
37,46,1,1,11,-67,-625,-192
37,47,1,1,11,-67,-509,-407
37,56,1,2,11,-67,-135,503
37,57,1,2,11,-67,-319,424
37,58,1,2,11,-67,-470,278
37,59,1,2,11,-67,-543,115
37,60,1,2,11,-67,-549,-58
37,61,1,2,11,-67,-472,-249
37,62,1,2,11,-67,-325,-399
37,63,1,2,11,-67,-99,-517
38,72,1,0,11,-67,-146,358
38,73,1,0,11,-67,-279,264
38,74,1,0,11,-67,-386,121
38,75,1,0,11,-67,-425,-31
38,76,1,0,11,-67,-402,-186
38,77,1,0,11,-67,-313,-337
38,78,1,0,11,-67,-192,-420
38,79,1,0,11,-67,-53,-439
38,88,1,1,11,-67,382,417
38,89,1,1,11,-67,191,535
38,90,1,1,11,-67,-27,589
38,91,1,1,11,-67,-260,553
38,92,1,1,11,-67,-428,434
38,93,1,1,11,-67,-543,243
38,94,1,1,11,-67,-601,-27
38,95,1,1,11,-67,-577,-274
39,104,1,2,11,-67,12,486
39,105,1,2,11,-67,-202,457
39,106,1,2,11,-67,-348,379
39,107,1,2,11,-67,-444,224
39,108,1,2,11,-67,-468,38
39,109,1,2,11,-67,-432,-167
39,110,1,2,11,-67,-320,-369
39,111,1,2,11,-67,-173,-486
39,120,1,0,11,-67,-201,420
39,121,1,0,11,-67,-347,318
39,122,1,0,11,-67,-429,183
39,123,1,0,11,-67,-458,27
39,124,1,0,11,-67,-424,-150
39,125,1,0,11,-67,-332,-281
39,126,1,0,11,-67,-198,-364
39,127,1,0,11,-67,-23,-383
45,136,1,0,11,-67,517,302
45,137,1,0,11,-67,355,464
45,138,1,0,11,-67,100,577
45,139,1,0,11,-67,-142,596
45,140,1,0,11,-67,-380,514
45,141,1,0,11,-67,-528,357
45,142,1,0,11,-67,-605,148
45,143,1,0,11,-67,-598,-112
45,152,1,1,11,-67,98,547
45,153,1,1,11,-67,-96,540
45,154,1,1,11,-67,-292,433
45,155,1,1,11,-67,-432,283
45,156,1,1,11,-67,-518,109
45,157,1,1,11,-67,-531,-82
45,158,1,1,11,-67,-466,-237
45,159,1,1,11,-67,-318,-380
46,328,1,2,11,-67,603,-165
46,329,1,2,11,-67,637,69
46,330,1,2,11,-67,537,318
46,331,1,2,11,-67,361,485
46,332,1,2,11,-67,110,574
46,333,1,2,11,-67,-124,558
46,334,1,2,11,-67,-343,454
46,335,1,2,11,-67,-536,253
46,344,1,0,11,-67,429,302
46,345,1,0,11,-67,294,440
46,346,1,0,11,-67,109,530
46,347,1,0,11,-67,-75,538
46,348,1,0,11,-67,-251,476
46,349,1,0,11,-67,-403,317
46,350,1,0,11,-67,-486,118
46,351,1,0,11,-67,-504,-130
47,200,1,1,11,-67,278,441
47,201,1,1,11,-67,70,520
47,202,1,1,11,-67,-122,515
47,203,1,1,11,-67,-312,429
47,204,1,1,11,-67,-435,295
47,205,1,1,11,-67,-500,119
47,206,1,1,11,-67,-495,-107
47,207,1,1,11,-67,-423,-301
47,216,1,2,11,-67,60,394
47,217,1,2,11,-67,-123,381
47,218,1,2,11,-67,-269,314
47,219,1,2,11,-67,-382,199
47,220,1,2,11,-67,-445,24
47,221,1,2,11,-67,-440,-141
47,222,1,2,11,-67,-374,-280
47,223,1,2,11,-67,-241,-378
48,488,1,0,11,-67,488,-121
48,489,1,0,11,-67,463,101
48,490,1,0,11,-67,390,293
48,491,1,0,11,-67,264,463
48,492,1,0,11,-67,119,542
48,493,1,0,11,-67,-51,540
48,494,1,0,11,-67,-259,447
48,495,1,0,11,-67,-426,298
48,504,1,1,11,-67,479,22
48,505,1,1,11,-67,430,183
