pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
27,504,1,0,20,-77,272,153
27,505,1,0,20,-77,190,246
27,506,1,0,20,-77,61,303
27,507,1,0,20,-77,-66,307
27,508,1,0,20,-77,-198,252
27,509,1,0,20,-77,-280,156
27,510,1,0,20,-77,-310,12
27,511,1,0,20,-77,-280,-116
28,456,1,1,20,-77,202,-244
28,457,1,1,20,-77,285,-139
28,458,1,1,20,-77,310,-22
28,459,1,1,20,-77,289,98
28,460,1,1,20,-77,217,217
28,461,1,1,20,-77,111,286
28,462,1,1,20,-77,-37,304
28,463,1,1,20,-77,-162,261
28,472,1,2,20,-77,-164,144
28,473,1,2,20,-77,-213,61
28,474,1,2,20,-77,-219,-26
28,475,1,2,20,-77,-187,-118
28,476,1,2,20,-77,-131,-180
28,477,1,2,20,-77,-44,-210
28,478,1,2,20,-77,43,-198
28,479,1,2,20,-77,131,-149
43,392,1,2,30,-83,86,-45
43,393,1,2,30,-83,97,-12
43,394,1,2,30,-83,89,31
43,395,1,2,30,-83,67,64
43,396,1,2,30,-83,32,89
43,397,1,2,30,-83,-3,95
43,398,1,2,30,-83,-38,83
43,399,1,2,30,-83,-62,56
43,408,1,0,30,-83,4,-167
43,409,1,0,30,-83,73,-152
43,410,1,0,30,-83,120,-114
43,411,1,0,30,-83,155,-53
43,412,1,0,30,-83,167,8
43,413,1,0,30,-83,152,78
43,414,1,0,30,-83,112,130
43,415,1,0,30,-83,33,166
44,328,1,1,30,-83,200,-18
44,329,1,1,30,-83,194,72
44,330,1,1,30,-83,151,136
44,331,1,1,30,-83,75,186
44,332,1,1,30,-83,-2,202
44,333,1,1,30,-83,-86,189
44,334,1,1,30,-83,-148,145
44,335,1,1,30,-83,-192,67
44,344,1,2,30,-83,23,-87
44,345,1,2,30,-83,54,-74
44,346,1,2,30,-83,78,-43
44,347,1,2,30,-83,90,-6
44,348,1,2,30,-83,88,38
44,349,1,2,30,-83,69,71
44,350,1,2,30,-83,36,91
44,351,1,2,30,-83,-3,87
45,296,1,0,30,-83,-45,-86
45,297,1,0,30,-83,-11,-97
45,298,1,0,30,-83,24,-90
45,299,1,0,30,-83,61,-68
45,300,1,0,30,-83,82,-39
45,301,1,0,30,-83,90,0
45,302,1,0,30,-83,82,34
45,303,1,0,30,-83,58,65
45,312,1,1,30,-83,-161,-5
45,313,1,1,30,-83,-147,-65
45,314,1,1,30,-83,-104,-121
45,315,1,1,30,-83,-48,-153
45,316,1,1,30,-83,23,-162
45,317,1,1,30,-83,85,-143
45,318,1,1,30,-83,138,-91
45,319,1,1,30,-83,160,-26
46,360,1,2,30,-83,-105,-130
46,361,1,2,30,-83,-53,-159
46,362,1,2,30,-83,16,-162
46,363,1,2,30,-83,77,-139
46,364,1,2,30,-83,134,-97
46,365,1,2,30,-83,169,-40
46,366,1,2,30,-83,172,25
46,367,1,2,30,-83,136,103
46,376,1,0,30,-83,151,143
46,377,1,0,30,-83,75,195
46,378,1,0,30,-83,-2,208
46,379,1,0,30,-83,-87,192
46,380,1,0,30,-83,-149,150
46,381,1,0,30,-83,-198,75
46,382,1,0,30,-83,-210,-6
46,383,1,0,30,-83,-180,-96
47,104,1,1,30,-83,26,89
47,105,1,1,30,-83,-12,97
47,106,1,1,30,-83,-54,88
47,107,1,1,30,-83,-82,66
47,108,1,1,30,-83,-98,27
47,109,1,1,30,-83,-101,-13
47,110,1,1,30,-83,-86,-52
47,111,1,1,30,-83,-60,-75
47,120,1,2,30,-83,167,3
47,121,1,2,30,-83,146,77
47,122,1,2,30,-83,97,132
47,123,1,2,30,-83,27,168
47,124,1,2,30,-83,-36,171
47,125,1,2,30,-83,-97,137
47,126,1,2,30,-83,-139,81
47,127,1,2,30,-83,-161,1
48,72,1,0,30,-83,135,-95
48,73,1,0,30,-83,164,-42
48,74,1,0,30,-83,162,26
48,75,1,0,30,-83,134,86
48,76,1,0,30,-83,84,141
48,77,1,0,30,-83,20,167
48,78,1,0,30,-83,-42,159
48,79,1,0,30,-83,-110,116
48,88,1,1,30,-83,-152,152
48,89,1,1,30,-83,-209,75
48,90,1,1,30,-83,-216,-3
48,91,1,1,30,-83,-183,-90
48,92,1,1,30,-83,-125,-155
48,93,1,1,30,-83,-42,-201
48,94,1,1,30,-83,35,-210
48,95,1,1,30,-83,112,-178
49,424,1,2,30,-83,22,211
49,425,1,2,30,-83,-75,205
49,426,1,2,30,-83,-146,164
49,427,1,2,30,-83,-198,91
49,428,1,2,30,-83,-212,0
49,429,1,2,30,-83,-193,-81
49,430,1,2,30,-83,-135,-151
49,431,1,2,30,-83,-60,-187
49,440,1,0,30,-83,79,37
49,441,1,0,30,-83,57,62
49,442,1,0,30,-83,23,83
49,443,1,0,30,-83,-10,91
49,444,1,0,30,-83,-43,88
49,445,1,0,30,-83,-68,72
49,446,1,0,30,-83,-87,41
49,447,1,0,30,-83,-91,7
50,456,1,1,30,-83,112,-118
50,457,1,1,30,-83,152,-60
50,458,1,1,30,-83,161,4
50,459,1,1,30,-83,145,76
50,460,1,1,30,-83,111,130
50,461,1,1,30,-83,51,166
50,462,1,1,30,-83,-15,170
50,463,1,1,30,-83,-92,139
50,472,1,2,30,-83,-146,169
50,473,1,2,30,-83,-198,99
50,474,1,2,30,-83,-216,6
50,475,1,2,30,-83,-201,-74
50,476,1,2,30,-83,-153,-148
50,477,1,2,30,-83,-89,-192
50,478,1,2,30,-83,-1,-206
50,479,1,2,30,-83,77,-185
51,136,1,0,30,-83,-218,-26
51,137,1,0,30,-83,-190,-117
51,138,1,0,30,-83,-131,-174
51,139,1,0,30,-83,-44,-206
51,140,1,0,30,-83,46,-204
51,141,1,0,30,-83,117,-175
51,142,1,0,30,-83,176,-113
51,143,1,0,30,-83,201,-42
51,152,1,1,30,-83,-42,90
51,153,1,1,30,-83,-73,75
51,154,1,1,30,-83,-94,39
51,155,1,1,30,-83,-98,1
51,156,1,1,30,-83,-87,-38
51,157,1,1,30,-83,-63,-66
51,158,1,1,30,-83,-27,-82
51,159,1,1,30,-83,10,-82
52,40,1,2,30,-83,0,215
52,41,1,2,30,-83,-88,198
52,42,1,2,30,-83,-150,153
52,43,1,2,30,-83,-196,77
52,44,1,2,30,-83,-207,-5
52,45,1,2,30,-83,-186,-96
52,46,1,2,30,-83,-132,-159
52,47,1,2,30,-83,-42,-193
52,56,1,0,30,-83,87,34
52,57,1,0,30,-83,66,69
52,58,1,0,30,-83,29,90
52,59,1,0,30,-83,-7,96
52,60,1,0,30,-83,-46,87
52,61,1,0,30,-83,-74,64
52,62,1,0,30,-83,-88,24
52,63,1,0,30,-83,-86,-17
53,168,1,1,30,-83,105,135
53,169,1,1,30,-83,44,164
53,170,1,1,30,-83,-19,164
53,171,1,1,30,-83,-86,139
53,172,1,1,30,-83,-133,103
53,173,1,1,30,-83,-165,46
53,174,1,1,30,-83,-168,-16
53,175,1,1,30,-83,-138,-90
53,184,1,2,30,-83,-151,-142
53,185,1,2,30,-83,-85,-191
53,186,1,2,30,-83,6,-203
53,187,1,2,30,-83,86,-180
53,188,1,2,30,-83,158,-120
53,189,1,2,30,-83,195,-48
53,190,1,2,30,-83,196,43
53,191,1,2,30,-83,160,117
54,200,1,0,30,-83,-85,29
54,201,1,0,30,-83,-86,-2
54,202,1,0,30,-83,-73,-32
54,203,1,0,30,-83,-51,-63
54,204,1,0,30,-83,-28,-85
54,205,1,0,30,-83,2,-96
54,206,1,0,30,-83,31,-88
54,207,1,0,30,-83,60,-60
54,216,1,1,30,-83,-2,162
54,217,1,1,30,-83,-75,145
54,218,1,1,30,-83,-130,102
54,219,1,1,30,-83,-167,36
54,220,1,1,30,-83,-174,-26
54,221,1,1,30,-83,-150,-91
54,222,1,1,30,-83,-94,-141
54,223,1,1,30,-83,-25,-166
55,232,1,2,30,-83,-23,-200
55,233,1,2,30,-83,57,-200
55,234,1,2,30,-83,132,-161
55,235,1,2,30,-83,179,-101
55,236,1,2,30,-83,203,-13
55,237,1,2,30,-83,193,69
55,238,1,2,30,-83,145,147
55,239,1,2,30,-83,73,188
55,248,1,0,30,-83,-86,-30
55,249,1,0,30,-83,-71,-62
55,250,1,0,30,-83,-43,-85
55,251,1,0,30,-83,-1,-95
55,252,1,0,30,-83,37,-90
55,253,1,0,30,-83,71,-68
55,254,1,0,30,-83,88,-37
55,255,1,0,30,-83,88,4
56,264,1,1,30,-83,-119,96
56,265,1,1,30,-83,-152,37
56,266,1,1,30,-83,-159,-38
56,267,1,1,30,-83,-138,-97
56,268,1,1,30,-83,-91,-144
56,269,1,1,30,-83,-35,-165
56,270,1,1,30,-83,36,-160
56,271,1,1,30,-83,99,-125
56,280,1,2,30,-83,143,-132
56,281,1,2,30,-83,193,-66
56,282,1,2,30,-83,210,18
56,283,1,2,30,-83,189,101
56,284,1,2,30,-83,140,161
56,285,1,2,30,-83,58,200
56,286,1,2,30,-83,-25,202
56,287,1,2,30,-83,-113,169
73,488,1,2,30,-83,51,82
73,489,1,2,30,-83,12,98
73,490,1,2,30,-83,-24,95
73,491,1,2,30,-83,-58,73
73,492,1,2,30,-83,-80,41
73,493,1,2,30,-83,-91,1
73,494,1,2,30,-83,-85,-33
73,495,1,2,30,-83,-64,-61
73,504,1,0,30,-83,167,-17
73,505,1,0,30,-83,159,52
73,506,1,0,30,-83,126,102
73,507,1,0,30,-83,67,138
73,508,1,0,30,-83,6,153
73,509,1,0,30,-83,-62,145
73,510,1,0,30,-83,-122,105
73,511,1,0,30,-83,-157,43
74,40,1,1,3,-72,-87,313
74,41,1,1,3,-72,-205,246
74,42,1,1,3,-72,-288,131
74,43,1,1,3,-72,-320,6
74,44,1,1,3,-72,-301,-132
74,45,1,1,3,-72,-228,-231
74,46,1,1,3,-72,-98,-293
74,47,1,1,3,-72,46,-309
74,56,1,2,3,-72,96,262
74,57,1,2,3,-72,-34,284
74,58,1,2,3,-72,-145,257
74,59,1,2,3,-72,-240,174
74,60,1,2,3,-72,-289,71
74,61,1,2,3,-72,-284,-56
74,62,1,2,3,-72,-220,-167
74,63,1,2,3,-72,-135,-239
75,168,1,0,3,-72,-248,8
75,169,1,0,3,-72,-218,-96
75,170,1,0,3,-72,-153,-177
75,171,1,0,3,-72,-75,-223
75,172,1,0,3,-72,29,-237
75,173,1,0,3,-72,127,-207
75,174,1,0,3,-72,223,-124
75,175,1,0,3,-72,264,-17
75,184,1,1,3,-72,328,-78
75,185,1,1,3,-72,322,63
75,186,1,1,3,-72,268,181
75,187,1,1,3,-72,167,281
75,188,1,1,3,-72,54,324
75,189,1,1,3,-72,-79,307
75,190,1,1,3,-72,-195,229
75,191,1,1,3,-72,-271,127
76,232,1,2,3,-72,105,315
76,233,1,2,3,-72,-34,331
76,234,1,2,3,-72,-168,278
76,235,1,2,3,-72,-263,190
76,236,1,2,3,-72,-320,62
76,237,1,2,3,-72,-319,-57
76,238,1,2,3,-72,-258,-173
76,239,1,2,3,-72,-159,-262
76,248,1,0,3,-72,238,177
76,249,1,0,3,-72,138,261
76,250,1,0,3,-72,26,292
76,251,1,0,3,-72,-104,272
76,252,1,0,3,-72,-201,211
76,253,1,0,3,-72,-266,104
76,254,1,0,3,-72,-277,-21
76,255,1,0,3,-72,-250,-126
77,136,1,1,3,-72,-33,-323
77,137,1,1,3,-72,112,-310
77,138,1,1,3,-72,237,-234
77,139,1,1,3,-72,312,-125
77,140,1,1,3,-72,332,19
77,141,1,1,3,-72,290,139
77,142,1,1,3,-72,182,237
77,143,1,1,3,-72,51,289
77,152,1,2,3,-72,-172,-245
77,153,1,2,3,-72,-55,-290
77,154,1,2,3,-72,53,-289
77,155,1,2,3,-72,164,-237
77,156,1,2,3,-72,237,-156
77,157,1,2,3,-72,271,-38
77,158,1,2,3,-72,250,86
77,159,1,2,3,-72,197,180
78,200,1,0,3,-72,170,-235
78,201,1,0,3,-72,249,-139
78,202,1,0,3,-72,283,-17
78,203,1,0,3,-72,270,96
78,204,1,0,3,-72,205,206
78,205,1,0,3,-72,106,265
78,206,1,0,3,-72,-28,275
78,207,1,0,3,-72,-152,230
78,216,1,1,3,-72,-40,-233
78,217,1,1,3,-72,75,-220
78,218,1,1,3,-72,166,-173
78,219,1,1,3,-72,238,-95
78,220,1,1,3,-72,261,-4
78,221,1,1,3,-72,228,112
78,222,1,1,3,-72,139,212
78,223,1,1,3,-72,40,254
79,104,1,2,3,-72,-249,146
79,105,1,2,3,-72,-282,22
79,106,1,2,3,-72,-260,-109
79,107,1,2,3,-72,-197,-208
79,108,1,2,3,-72,-90,-278
79,109,1,2,3,-72,20,-286
79,110,1,2,3,-72,138,-237
79,111,1,2,3,-72,231,-148
79,120,1,0,3,-72,-32,239
79,121,1,0,3,-72,-132,204
79,122,1,0,3,-72,-203,141
79,123,1,0,3,-72,-250,46
79,124,1,0,3,-72,-248,-53
79,125,1,0,3,-72,-194,-164
79,126,1,0,3,-72,-85,-243
79,127,1,0,3,-72,18,-263
80,264,1,1,3,-72,227,-89
80,265,1,1,3,-72,243,16
80,266,1,1,3,-72,216,119
80,267,1,1,3,-72,160,194
80,268,1,1,3,-72,64,244
80,269,1,1,3,-72,-42,246
80,270,1,1,3,-72,-161,194
80,271,1,1,3,-72,-234,101
80,280,1,2,3,-72,-283,158
80,281,1,2,3,-72,-323,18
80,282,1,2,3,-72,-306,-110
80,283,1,2,3,-72,-235,-232
80,284,1,2,3,-72,-137,-303
80,285,1,2,3,-72,-4,-328
80,286,1,2,3,-72,129,-289
80,287,1,2,3,-72,229,-213
81,72,1,0,3,-72,232,81
81,73,1,0,3,-72,173,174
81,74,1,0,3,-72,83,232
81,75,1,0,3,-72,-13,247
81,76,1,0,3,-72,-121,215
81,77,1,0,3,-72,-201,142
81,78,1,0,3,-72,-251,23
81,79,1,0,3,-72,-240,-91
81,88,1,1,3,-72,-323,-57
81,89,1,1,3,-72,-266,-186
81,90,1,1,3,-72,-177,-271
81,91,1,1,3,-72,-46,-318
81,92,1,1,3,-72,77,-311
81,93,1,1,3,-72,199,-246
81,94,1,1,3,-72,279,-133
81,95,1,1,3,-72,310,-15
