pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
7,125,1,1,22,-72,0,-309
7,126,1,1,22,-72,117,-274
7,127,1,1,22,-72,225,-195
8,232,1,2,22,-72,-405,85
8,233,1,2,22,-72,-405,-77
8,234,1,2,22,-72,-333,-246
8,235,1,2,22,-72,-212,-358
8,236,1,2,22,-72,-59,-417
8,237,1,2,22,-72,123,-412
8,238,1,2,22,-72,267,-335
8,239,1,2,22,-72,377,-178
8,248,1,0,22,-72,-292,-83
8,249,1,0,22,-72,-244,-188
8,250,1,0,22,-72,-150,-276
8,251,1,0,22,-72,-38,-309
8,252,1,0,22,-72,97,-296
8,253,1,0,22,-72,206,-234
8,254,1,0,22,-72,300,-117
8,255,1,0,22,-72,331,16
18,296,1,2,22,-72,-169,-253
18,297,1,2,22,-72,-60,-295
18,298,1,2,22,-72,73,-289
18,299,1,2,22,-72,180,-241
18,300,1,2,22,-72,269,-146
18,301,1,2,22,-72,310,-34
18,302,1,2,22,-72,309,90
18,303,1,2,22,-72,249,214
18,312,1,0,22,-72,280,-165
18,313,1,0,22,-72,321,-54
18,314,1,0,22,-72,308,81
18,315,1,0,22,-72,256,193
18,316,1,0,22,-72,157,287
18,317,1,0,22,-72,46,320
18,318,1,0,22,-72,-85,287
18,319,1,0,22,-72,-190,211
19,456,1,1,22,-72,-79,306
19,457,1,1,22,-72,-189,258
19,458,1,1,22,-72,-270,169
19,459,1,1,22,-72,-318,37
19,460,1,1,22,-72,-311,-88
19,461,1,1,22,-72,-245,-209
19,462,1,1,22,-72,-138,-276
19,463,1,1,22,-72,6,-303
19,472,1,2,22,-72,358,231
19,473,1,2,22,-72,249,337
19,474,1,2,22,-72,89,399
19,475,1,2,22,-72,-63,400
19,476,1,2,22,-72,-223,337
19,477,1,2,22,-72,-334,229
19,478,1,2,22,-72,-406,66
19,479,1,2,22,-72,-404,-95
20,392,1,0,22,-72,240,-182
20,393,1,0,22,-72,297,-74
20,394,1,0,22,-72,307,36
20,395,1,0,22,-72,272,157
20,396,1,0,22,-72,196,245
20,397,1,0,22,-72,67,303
20,398,1,0,22,-72,-67,310
20,399,1,0,22,-72,-203,258
20,408,1,1,22,-72,197,246
20,409,1,1,22,-72,89,302
20,410,1,1,22,-72,-48,312
20,411,1,1,22,-72,-170,272
20,412,1,1,22,-72,-266,187
20,413,1,1,22,-72,-320,54
20,414,1,1,22,-72,-297,-78
20,415,1,1,22,-72,-218,-205
21,328,1,2,22,-72,-89,-407
21,329,1,2,22,-72,88,-400
21,330,1,2,22,-72,232,-337
21,331,1,2,22,-72,350,-213
21,332,1,2,22,-72,402,-70
21,333,1,2,22,-72,384,108
21,334,1,2,22,-72,301,255
21,335,1,2,22,-72,168,364
21,344,1,0,22,-72,65,-292
21,345,1,0,22,-72,176,-244
21,346,1,0,22,-72,263,-161
21,347,1,0,22,-72,309,-45
21,348,1,0,22,-72,302,62
21,349,1,0,22,-72,239,177
21,350,1,0,22,-72,142,261
21,351,1,0,22,-72,7,309
22,360,1,1,22,-72,314,100
22,361,1,1,22,-72,249,210
22,362,1,1,22,-72,133,294
22,363,1,1,22,-72,9,325
22,364,1,1,22,-72,-129,298
22,365,1,1,22,-72,-228,222
22,366,1,1,22,-72,-289,95
22,367,1,1,22,-72,-301,-25
22,376,1,2,22,-72,230,-356
22,377,1,2,22,-72,360,-228
22,378,1,2,22,-72,417,-75
22,379,1,2,22,-72,413,84
22,380,1,2,22,-72,336,242
22,381,1,2,22,-72,217,348
22,382,1,2,22,-72,45,406
22,383,1,2,22,-72,-117,396
23,424,1,0,22,-72,410,-77
23,425,1,0,22,-72,412,82
23,426,1,0,22,-72,342,246
23,427,1,0,22,-72,226,352
23,428,1,0,22,-72,55,411
23,429,1,0,22,-72,-109,398
23,430,1,0,22,-72,-273,318
23,431,1,0,22,-72,-376,195
23,440,1,1,22,-72,298,51
23,441,1,1,22,-72,248,176
23,442,1,1,22,-72,167,256
23,443,1,1,22,-72,48,299
23,444,1,1,22,-72,-70,291
23,445,1,1,22,-72,-198,233
23,446,1,1,22,-72,-287,137
23,447,1,1,22,-72,-329,17
24,488,1,2,22,-72,192,230
24,489,1,2,22,-72,75,294
24,490,1,2,22,-72,-43,306
24,491,1,2,22,-72,-157,269
24,492,1,2,22,-72,-255,172
24,493,1,2,22,-72,-299,51
24,494,1,2,22,-72,-291,-100
24,495,1,2,22,-72,-232,-215
24,504,1,0,22,-72,-274,152
24,505,1,0,22,-72,-313,22
24,506,1,0,22,-72,-298,-96
24,507,1,0,22,-72,-229,-217
24,508,1,0,22,-72,-136,-294
24,509,1,0,22,-72,-11,-323
24,510,1,0,22,-72,100,-290
24,511,1,0,22,-72,207,-208
37,200,1,1,36,-74,144,-188
37,201,1,1,36,-74,209,-113
37,202,1,1,36,-74,235,-29
37,203,1,1,36,-74,221,73
37,204,1,1,36,-74,172,155
37,205,1,1,36,-74,80,218
37,206,1,1,36,-74,-25,237
37,207,1,1,36,-74,-135,212
37,216,1,2,36,-74,26,202
37,217,1,2,36,-74,-64,192
37,218,1,2,36,-74,-136,155
37,219,1,2,36,-74,-198,90
37,220,1,2,36,-74,-221,16
37,221,1,2,36,-74,-195,-74
37,222,1,2,36,-74,-124,-144
37,223,1,2,36,-74,-30,-191
38,168,1,0,36,-74,196,81
38,169,1,0,36,-74,146,159
38,170,1,0,36,-74,65,206
38,171,1,0,36,-74,-19,217
38,172,1,0,36,-74,-110,187
38,173,1,0,36,-74,-169,123
38,174,1,0,36,-74,-196,22
38,175,1,0,36,-74,-190,-58
38,184,1,1,36,-74,-71,-445
38,185,1,1,36,-74,127,-428
38,186,1,1,36,-74,282,-344
38,187,1,1,36,-74,404,-192
38,188,1,1,36,-74,455,-11
38,189,1,1,36,-74,428,151
38,190,1,1,36,-74,318,312
38,191,1,1,36,-74,165,410
39,264,1,2,36,-74,-205,70
39,265,1,2,36,-74,-218,-25
39,266,1,2,36,-74,-191,-116
39,267,1,2,36,-74,-137,-180
39,268,1,2,36,-74,-54,-222
39,269,1,2,36,-74,32,-216
39,270,1,2,36,-74,120,-157
39,271,1,2,36,-74,174,-87
39,280,1,0,36,-74,369,233
39,281,1,0,36,-74,225,373
39,282,1,0,36,-74,64,437
39,283,1,0,36,-74,-122,435
39,284,1,0,36,-74,-286,343
39,285,1,0,36,-74,-393,205
39,286,1,0,36,-74,-443,9
39,287,1,0,36,-74,-416,-166
40,72,1,1,36,-74,-62,-194
40,73,1,1,36,-74,23,-202
40,74,1,1,36,-74,106,-176
40,75,1,1,36,-74,170,-126
40,76,1,1,36,-74,213,-45
40,77,1,1,36,-74,206,41
40,78,1,1,36,-74,144,131
40,79,1,1,36,-74,66,183
40,88,1,2,36,-74,-316,319
40,89,1,2,36,-74,-420,158
40,90,1,2,36,-74,-449,-6
40,91,1,2,36,-74,-412,-186
40,92,1,2,36,-74,-305,-336
40,93,1,2,36,-74,-155,-420
40,94,1,2,36,-74,50,-444
40,95,1,2,36,-74,230,-385
41,296,1,0,36,-74,29,231
41,297,1,0,36,-74,-78,220
41,298,1,0,36,-74,-162,173
41,299,1,0,36,-74,-227,95
41,300,1,0,36,-74,-250,13
41,301,1,0,36,-74,-221,-87
41,302,1,0,36,-74,-151,-171
41,303,1,0,36,-74,-44,-230
41,312,1,1,36,-74,-157,-146
41,313,1,1,36,-74,-83,-199
41,314,1,1,36,-74,-3,-216
41,315,1,1,36,-74,89,-197
41,316,1,1,36,-74,158,-146
41,317,1,1,36,-74,198,-53
41,318,1,1,36,-74,189,44
41,319,1,1,36,-74,147,130
42,104,1,2,36,-74,-233,-24
42,105,1,2,36,-74,-208,-120
42,106,1,2,36,-74,-154,-185
42,107,1,2,36,-74,-69,-229
42,108,1,2,36,-74,18,-235
42,109,1,2,36,-74,118,-200
42,110,1,2,36,-74,197,-129
42,111,1,2,36,-74,245,-25
42,120,1,0,36,-74,152,-153
42,121,1,0,36,-74,199,-84
42,122,1,0,36,-74,212,-6
42,123,1,0,36,-74,192,90
42,124,1,0,36,-74,140,163
42,125,1,0,36,-74,46,205
42,126,1,0,36,-74,-52,197
42,127,1,0,36,-74,-135,156
43,40,1,1,36,-74,147,416
43,41,1,1,36,-74,-24,438
43,42,1,1,36,-74,-209,380
43,43,1,1,36,-74,-338,268
43,44,1,1,36,-74,-421,97
43,45,1,1,36,-74,-427,-91
43,46,1,1,36,-74,-368,-249
43,47,1,1,36,-74,-242,-385
43,56,1,2,36,-74,-110,205
43,57,1,2,36,-74,-182,153
43,58,1,2,36,-74,-233,69
43,59,1,2,36,-74,-243,-18
43,60,1,2,36,-74,-210,-117
43,61,1,2,36,-74,-143,-190
43,62,1,2,36,-74,-35,-240
43,63,1,2,36,-74,77,-237
44,456,1,0,36,-74,128,179
44,457,1,0,36,-74,41,212
44,458,1,0,36,-74,-55,202
44,459,1,0,36,-74,-137,164
44,460,1,0,36,-74,-203,94
44,461,1,0,36,-74,-221,14
44,462,1,0,36,-74,-187,-79
44,463,1,0,36,-74,-130,-142
44,472,1,1,36,-74,171,-430
44,473,1,1,36,-74,322,-315
44,474,1,1,36,-74,409,-169
44,475,1,1,36,-74,438,19
44,476,1,1,36,-74,392,203
44,477,1,1,36,-74,289,340
44,478,1,1,36,-74,113,436
44,479,1,1,36,-74,-66,451
45,392,1,2,36,-74,-205,-115
45,393,1,2,36,-74,-129,-190
45,394,1,2,36,-74,-40,-228
45,395,1,2,36,-74,63,-232
45,396,1,2,36,-74,144,-195
45,397,1,2,36,-74,209,-110
45,398,1,2,36,-74,235,-6
45,399,1,2,36,-74,221,111
45,408,1,0,36,-74,210,-29
45,409,1,0,36,-74,198,58
45,410,1,0,36,-74,155,130
45,411,1,0,36,-74,82,193
45,412,1,0,36,-74,5,216
45,413,1,0,36,-74,-82,192
45,414,1,0,36,-74,-144,123
45,415,1,0,36,-74,-183,34
46,488,1,1,36,-74,219,-88
46,489,1,1,36,-74,233,13
46,490,1,1,36,-74,214,101
46,491,1,1,36,-74,158,184
46,492,1,1,36,-74,82,229
46,493,1,1,36,-74,-25,237
46,494,1,1,36,-74,-124,200
46,495,1,1,36,-74,-206,120
46,504,1,2,36,-74,-121,180
46,505,1,2,36,-74,-185,115
46,506,1,2,36,-74,-212,39
46,507,1,2,36,-74,-205,-56
46,508,1,2,36,-74,-163,-133
46,509,1,2,36,-74,-79,-188
46,510,1,2,36,-74,15,-195
46,511,1,2,36,-74,106,-165
47,328,1,0,36,-74,-52,458
47,329,1,0,36,-74,-222,400
47,330,1,0,36,-74,-368,259
47,331,1,0,36,-74,-438,98
47,332,1,0,36,-74,-433,-95
47,333,1,0,36,-74,-342,-269
47,334,1,0,36,-74,-202,-385
47,335,1,0,36,-74,-10,-447
47,344,1,1,36,-74,-202,108
47,345,1,1,36,-74,-231,23
47,346,1,1,36,-74,-221,-77
47,347,1,1,36,-74,-178,-155
47,348,1,1,36,-74,-97,-213
47,349,1,1,36,-74,-3,-230
47,350,1,1,36,-74,113,-205
47,351,1,1,36,-74,204,-142
48,136,1,2,36,-74,-456,-113
48,137,1,2,36,-74,-374,-267
48,138,1,2,36,-74,-226,-396
48,139,1,2,36,-74,-64,-452
48,140,1,2,36,-74,126,-430
48,141,1,2,36,-74,297,-322
48,142,1,2,36,-74,407,-171
48,143,1,2,36,-74,452,26
48,152,1,0,36,-74,-101,-208
48,153,1,0,36,-74,-15,-228
48,154,1,0,36,-74,84,-212
48,155,1,0,36,-74,164,-167
48,156,1,0,36,-74,225,-86
48,157,1,0,36,-74,242,7
48,158,1,0,36,-74,208,121
48,159,1,0,36,-74,130,206
49,424,1,1,36,-74,-297,-331
49,425,1,1,36,-74,-157,-421
49,426,1,1,36,-74,26,-454
49,427,1,1,36,-74,185,-414
49,428,1,1,36,-74,338,-299
49,429,1,1,36,-74,426,-116
49,430,1,1,36,-74,440,69
49,431,1,1,36,-74,374,257
49,440,1,2,36,-74,32,-232
49,441,1,2,36,-74,116,-200
49,442,1,2,36,-74,189,-134
49,443,1,2,36,-74,224,-52
49,444,1,2,36,-74,224,48
49,445,1,2,36,-74,189,133
49,446,1,2,36,-74,107,209
49,447,1,2,36,-74,6,242
50,360,1,0,36,-74,59,-204
50,361,1,0,36,-74,141,-155
50,362,1,0,36,-74,194,-76
50,363,1,0,36,-74,210,8
50,364,1,0,36,-74,188,101
50,365,1,0,36,-74,130,164
50,366,1,0,36,-74,34,197
50,367,1,0,36,-74,-48,193
50,376,1,1,36,-74,-430,152
50,377,1,1,36,-74,-450,-46
50,378,1,1,36,-74,-393,-214
50,379,1,1,36,-74,-262,-361
50,380,1,1,36,-74,-86,-439
50,381,1,1,36,-74,87,-438
50,382,1,1,36,-74,270,-360
50,383,1,1,36,-74,391,-231
51,232,1,2,36,-74,372,-251
51,233,1,2,36,-74,433,-93
51,234,1,2,36,-74,422,100
51,235,1,2,36,-74,345,257
51,236,1,2,36,-74,197,388
51,237,1,2,36,-74,5,444
51,238,1,2,36,-74,-175,413
51,239,1,2,36,-74,-349,305
51,248,1,0,36,-74,221,74
51,249,1,0,36,-74,177,154
51,250,1,0,36,-74,97,215
51,251,1,0,36,-74,10,237
51,252,1,0,36,-74,-89,221
51,253,1,0,36,-74,-167,166
51,254,1,0,36,-74,-230,67
51,255,1,0,36,-74,-238,-44
73,200,1,2,13,-71,-336,166
73,201,1,2,13,-71,-377,21
73,202,1,2,13,-71,-360,-125
73,203,1,2,13,-71,-278,-264
73,204,1,2,13,-71,-164,-346
73,205,1,2,13,-71,-5,-384
73,206,1,2,13,-71,147,-360
73,207,1,2,13,-71,278,-280
73,216,1,0,13,-71,-115,-301
73,217,1,0,13,-71,3,-316
73,218,1,0,13,-71,132,-281
73,219,1,0,13,-71,232,-211
73,220,1,0,13,-71,299,-113
73,221,1,0,13,-71,313,16
73,222,1,0,13,-71,265,130
73,223,1,0,13,-71,163,235
74,264,1,1,13,-71,122,-296
74,265,1,1,13,-71,234,-215
74,266,1,1,13,-71,294,-109
74,267,1,1,13,-71,312,30
74,268,1,1,13,-71,279,150
74,269,1,1,13,-71,200,244
74,270,1,1,13,-71,71,296
74,271,1,1,13,-71,-56,290
74,280,1,2,13,-71,-196,-269
74,281,1,2,13,-71,-88,-322
74,282,1,2,13,-71,37,-323
74,283,1,2,13,-71,174,-265
74,284,1,2,13,-71,268,-171
74,285,1,2,13,-71,319,-54
74,286,1,2,13,-71,314,82
74,287,1,2,13,-71,256,190
75,104,1,0,13,-71,124,359
75,105,1,0,13,-71,-20,375
75,106,1,0,13,-71,-161,340
75,107,1,0,13,-71,-291,249
75,108,1,0,13,-71,-364,126
75,109,1,0,13,-71,-381,-42
75,110,1,0,13,-71,-338,-196
75,111,1,0,13,-71,-239,-322
75,120,1,1,13,-71,-304,72
75,121,1,1,13,-71,-315,-50
75,122,1,1,13,-71,-267,-175
75,123,1,1,13,-71,-175,-261
75,124,1,1,13,-71,-54,-310
75,125,1,1,13,-71,90,-303
75,126,1,1,13,-71,197,-236
75,127,1,1,13,-71,277,-116
76,40,1,2,13,-71,299,93
76,41,1,2,13,-71,247,203
76,42,1,2,13,-71,149,294
76,43,1,2,13,-71,33,329
76,44,1,2,13,-71,-108,315
76,45,1,2,13,-71,-219,253
76,46,1,2,13,-71,-298,158
76,47,1,2,13,-71,-330,23
76,56,1,0,13,-71,349,138
76,57,1,0,13,-71,257,269
76,58,1,0,13,-71,131,346
76,59,1,0,13,-71,-18,371
76,60,1,0,13,-71,-185,331
76,61,1,0,13,-71,-307,231
76,62,1,0,13,-71,-393,65
76,63,1,0,13,-71,-398,-103
77,136,1,1,13,-71,-80,324
77,137,1,1,13,-71,-196,263
77,138,1,1,13,-71,-287,144
77,139,1,1,13,-71,-322,16
77,140,1,1,13,-71,-303,-125
77,141,1,1,13,-71,-239,-230
77,142,1,1,13,-71,-141,-299
77,143,1,1,13,-71,-8,-327
77,152,1,2,13,-71,-158,342
77,153,1,2,13,-71,-290,244
77,154,1,2,13,-71,-360,121
77,155,1,2,13,-71,-380,-15
77,156,1,2,13,-71,-343,-166
77,157,1,2,13,-71,-261,-283
77,158,1,2,13,-71,-117,-377
77,159,1,2,13,-71,33,-402
78,232,1,0,13,-71,-335,-38
78,233,1,0,13,-71,-296,-155
78,234,1,0,13,-71,-199,-257
78,235,1,0,13,-71,-83,-307
78,236,1,0,13,-71,60,-308
78,237,1,0,13,-71,178,-261
78,238,1,0,13,-71,265,-176
78,239,1,0,13,-71,311,-46
78,248,1,1,13,-71,-368,-99
78,249,1,1,13,-71,-280,-244
78,250,1,1,13,-71,-152,-335
78,251,1,1,13,-71,-5,-377
78,252,1,1,13,-71,155,-358
78,253,1,1,13,-71,275,-278
78,254,1,1,13,-71,363,-128
78,255,1,1,13,-71,386,28
79,296,1,2,13,-71,-183,-332
79,297,1,2,13,-71,-38,-370
79,298,1,2,13,-71,114,-352
79,299,1,2,13,-71,260,-271
79,300,1,2,13,-71,347,-157
79,301,1,2,13,-71,377,9
79,302,1,2,13,-71,342,165
79,303,1,2,13,-71,253,298
79,312,1,0,13,-71,302,-119
79,313,1,0,13,-71,326,1
79,314,1,0,13,-71,297,134
79,315,1,0,13,-71,223,236
79,316,1,0,13,-71,116,305
79,317,1,0,13,-71,-21,318
79,318,1,0,13,-71,-135,274
79,319,1,0,13,-71,-235,178
80,72,1,1,13,-71,-169,267
80,73,1,1,13,-71,-275,172
80,74,1,1,13,-71,-319,61
80,75,1,1,13,-71,-309,-76
80,76,1,1,13,-71,-251,-185
80,77,1,1,13,-71,-153,-260
80,78,1,1,13,-71,-12,-287
80,79,1,1,13,-71,116,-263
80,88,1,2,13,-71,144,292
80,89,1,2,13,-71,23,321
80,90,1,2,13,-71,-104,299
80,91,1,2,13,-71,-226,221
80,92,1,2,13,-71,-298,121
80,93,1,2,13,-71,-327,10
80,94,1,2,13,-71,-305,-110
80,95,1,2,13,-71,-241,-205
81,328,1,0,13,-71,28,-314
81,329,1,0,13,-71,150,-274
81,330,1,0,13,-71,258,-178
81,331,1,0,13,-71,310,-64
81,332,1,0,13,-71,311,74
81,333,1,0,13,-71,261,188
81,334,1,0,13,-71,173,277
81,335,1,0,13,-71,42,333
81,344,1,1,13,-71,93,-373
81,345,1,1,13,-71,236,-306
81,346,1,1,13,-71,328,-199
81,347,1,1,13,-71,372,-63
81,348,1,1,13,-71,356,101
81,349,1,1,13,-71,282,237
81,350,1,1,13,-71,140,352
81,351,1,1,13,-71,-14,393
82,392,1,2,13,-71,332,-188
82,393,1,2,13,-71,382,-53
82,394,1,2,13,-71,381,87
82,395,1,2,13,-71,319,230
82,396,1,2,13,-71,214,325
82,397,1,2,13,-71,53,385
82,398,1,2,13,-71,-113,375
82,399,1,2,13,-71,-265,303
82,408,1,0,13,-71,144,273
82,409,1,0,13,-71,31,304
82,410,1,0,13,-71,-99,290
82,411,1,0,13,-71,-204,238
82,412,1,0,13,-71,-281,149
82,413,1,0,13,-71,-311,18
82,414,1,0,13,-71,-274,-106
82,415,1,0,13,-71,-181,-225
83,424,1,1,13,-71,316,-27
83,425,1,1,13,-71,298,102
83,426,1,1,13,-71,216,225
83,427,1,1,13,-71,105,295
83,428,1,1,13,-71,-39,317
83,429,1,1,13,-71,-160,285
83,430,1,1,13,-71,-253,212
83,431,1,1,13,-71,-310,91
83,440,1,2,13,-71,374,70
83,441,1,2,13,-71,302,219
83,442,1,2,13,-71,196,321
83,443,1,2,13,-71,66,378
83,444,1,2,13,-71,-88,376
83,445,1,2,13,-71,-217,318
83,446,1,2,13,-71,-338,193
83,447,1,2,13,-71,-398,50
84,488,1,0,13,-71,206,300
84,489,1,0,13,-71,70,358
84,490,1,0,13,-71,-79,362
84,491,1,0,13,-71,-231,296
84,492,1,0,13,-71,-330,187
84,493,1,0,13,-71,-384,27
84,494,1,0,13,-71,-372,-127
84,495,1,0,13,-71,-301,-262
84,504,1,1,13,-71,-277,145
84,505,1,1,13,-71,-316,31
84,506,1,1,13,-71,-301,-98
84,507,1,1,13,-71,-244,-203
84,508,1,1,13,-71,-151,-280
84,509,1,1,13,-71,-19,-310
84,510,1,1,13,-71,101,-279
84,511,1,1,13,-71,218,-197
85,456,1,2,13,-71,-86,312
85,457,1,2,13,-71,-213,252
85,458,1,2,13,-71,-289,158
85,459,1,2,13,-71,-331,23
85,460,1,2,13,-71,-318,-103
85,461,1,2,13,-71,-255,-210
85,462,1,2,13,-71,-130,-277
85,463,1,2,13,-71,0,-292
85,472,1,0,13,-71,264,206
85,473,1,0,13,-71,165,283
85,474,1,0,13,-71,37,313
85,475,1,0,13,-71,-111,290
85,476,1,0,13,-71,-221,219
85,477,1,0,13,-71,-294,114
85,478,1,0,13,-71,-318,-25
85,479,1,0,13,-71,-281,-150
86,360,1,1,13,-71,296,99
86,361,1,1,13,-71,220,217
86,362,1,1,13,-71,120,284
86,363,1,1,13,-71,-13,306
86,364,1,1,13,-71,-128,278
86,365,1,1,13,-71,-222,209
86,366,1,1,13,-71,-283,91
86,367,1,1,13,-71,-295,-31
86,376,1,2,13,-71,238,-226
86,377,1,2,13,-71,305,-109
86,378,1,2,13,-71,317,25
86,379,1,2,13,-71,266,162
86,380,1,2,13,-71,183,256
86,381,1,2,13,-71,78,310
86,382,1,2,13,-71,-48,314
86,383,1,2,13,-71,-159,273
87,168,1,0,13,-71,-292,-136
87,169,1,0,13,-71,-213,-247
87,170,1,0,13,-71,-113,-304
87,171,1,0,13,-71,21,-317
87,172,1,0,13,-71,140,-280
87,173,1,0,13,-71,236,-199
87,174,1,0,13,-71,288,-65
87,175,1,0,13,-71,283,62
87,184,1,1,13,-71,-273,172
87,185,1,1,13,-71,-318,53
87,186,1,1,13,-71,-314,-78
87,187,1,1,13,-71,-256,-209
87,188,1,1,13,-71,-162,-290
87,189,1,1,13,-71,-48,-328
87,190,1,1,13,-71,87,-319
87,191,1,1,13,-71,197,-263
