pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
4,158,1,1,24,-80,3,-125
4,159,1,1,24,-80,46,-105
5,104,1,2,24,-80,-61,110
5,105,1,2,24,-80,-96,80
5,106,1,2,24,-80,-113,34
5,107,1,2,24,-80,-114,-19
5,108,1,2,24,-80,-96,-74
5,109,1,2,24,-80,-65,-108
5,110,1,2,24,-80,-17,-121
5,111,1,2,24,-80,32,-107
5,120,1,0,24,-80,134,25
5,121,1,0,24,-80,116,76
5,122,1,0,24,-80,82,109
5,123,1,0,24,-80,28,129
5,124,1,0,24,-80,-26,132
5,125,1,0,24,-80,-83,114
5,126,1,0,24,-80,-122,74
5,127,1,0,24,-80,-144,8
6,168,1,1,24,-80,142,44
6,169,1,1,24,-80,118,91
6,170,1,1,24,-80,66,126
6,171,1,1,24,-80,8,139
6,172,1,1,24,-80,-58,131
6,173,1,1,24,-80,-107,105
6,174,1,1,24,-80,-140,60
6,175,1,1,24,-80,-149,-8
6,184,1,2,24,-80,-276,-30
6,185,1,2,24,-80,-234,-143
6,186,1,2,24,-80,-156,-218
6,187,1,2,24,-80,-60,-263
6,188,1,2,24,-80,54,-271
6,189,1,2,24,-80,143,-243
6,190,1,2,24,-80,218,-169
6,191,1,2,24,-80,253,-75
7,232,1,0,24,-80,-240,-110
7,233,1,0,24,-80,-177,-210
7,234,1,0,24,-80,-93,-261
7,235,1,0,24,-80,18,-279
7,236,1,0,24,-80,118,-256
7,237,1,0,24,-80,215,-188
7,238,1,0,24,-80,264,-90
7,239,1,0,24,-80,268,25
7,248,1,1,24,-80,-116,50
7,249,1,1,24,-80,-124,6
7,250,1,1,24,-80,-110,-44
7,251,1,1,24,-80,-81,-78
7,252,1,1,24,-80,-44,-100
7,253,1,1,24,-80,2,-111
7,254,1,1,24,-80,43,-106
7,255,1,1,24,-80,86,-81
8,72,1,2,24,-80,133,-17
8,73,1,2,24,-80,133,45
8,74,1,2,24,-80,108,91
8,75,1,2,24,-80,61,128
8,76,1,2,24,-80,13,144
8,77,1,2,24,-80,-46,139
8,78,1,2,24,-80,-95,109
8,79,1,2,24,-80,-137,49
8,88,1,0,24,-80,-260,31
8,89,1,0,24,-80,-257,-74
8,90,1,0,24,-80,-203,-169
8,91,1,0,24,-80,-126,-227
8,92,1,0,24,-80,-23,-258
8,93,1,0,24,-80,73,-250
8,94,1,0,24,-80,159,-208
8,95,1,0,24,-80,230,-123
9,360,1,1,24,-80,67,139
9,361,1,1,24,-80,8,153
9,362,1,1,24,-80,-46,137
9,363,1,1,24,-80,-97,94
9,364,1,1,24,-80,-131,44
9,365,1,1,24,-80,-146,-16
9,366,1,1,24,-80,-133,-68
9,367,1,1,24,-80,-89,-115
9,376,1,2,24,-80,-143,-233
9,377,1,2,24,-80,-45,-272
9,378,1,2,24,-80,71,-263
9,379,1,2,24,-80,163,-216
9,380,1,2,24,-80,238,-126
9,381,1,2,24,-80,266,-25
9,382,1,2,24,-80,253,80
9,383,1,2,24,-80,191,181
10,264,1,0,24,-80,102,98
10,265,1,0,24,-80,62,132
10,266,1,0,24,-80,2,140
10,267,1,0,24,-80,-53,125
10,268,1,0,24,-80,-104,92
10,269,1,0,24,-80,-132,52
10,270,1,0,24,-80,-141,-8
10,271,1,0,24,-80,-122,-69
10,280,1,1,24,-80,-216,-157
10,281,1,1,24,-80,-127,-236
10,282,1,1,24,-80,-29,-265
10,283,1,1,24,-80,88,-251
10,284,1,1,24,-80,180,-201
10,285,1,1,24,-80,254,-109
10,286,1,1,24,-80,278,-8
10,287,1,1,24,-80,254,107
11,392,1,2,24,-80,-125,-18
11,393,1,2,24,-80,-108,-61
11,394,1,2,24,-80,-68,-94
11,395,1,2,24,-80,-19,-115
11,396,1,2,24,-80,35,-118
11,397,1,2,24,-80,76,-103
11,398,1,2,24,-80,106,-63
11,399,1,2,24,-80,115,-14
11,408,1,0,24,-80,29,135
11,409,1,0,24,-80,-29,136
11,410,1,0,24,-80,-74,118
11,411,1,0,24,-80,-116,79
11,412,1,0,24,-80,-140,34
11,413,1,0,24,-80,-144,-24
11,414,1,0,24,-80,-124,-77
11,415,1,0,24,-80,-71,-123
12,296,1,1,24,-80,-124,21
12,297,1,1,24,-80,-130,-18
12,298,1,1,24,-80,-114,-64
12,299,1,1,24,-80,-81,-98
12,300,1,1,24,-80,-33,-121
12,301,1,1,24,-80,13,-125
12,302,1,1,24,-80,59,-107
12,303,1,1,24,-80,89,-69
12,312,1,2,24,-80,88,106
12,313,1,2,24,-80,46,138
12,314,1,2,24,-80,0,142
12,315,1,2,24,-80,-54,122
12,316,1,2,24,-80,-96,90
12,317,1,2,24,-80,-126,46
12,318,1,2,24,-80,-135,-17
12,319,1,2,24,-80,-114,-79
34,424,1,1,24,-80,-93,-258
34,425,1,1,24,-80,10,-277
34,426,1,1,24,-80,120,-246
34,427,1,1,24,-80,201,-182
34,428,1,1,24,-80,264,-86
34,429,1,1,24,-80,280,11
34,430,1,1,24,-80,244,118
34,431,1,1,24,-80,171,198
34,440,1,2,24,-80,-113,-45
34,441,1,2,24,-80,-92,-85
34,442,1,2,24,-80,-53,-108
34,443,1,2,24,-80,0,-119
34,444,1,2,24,-80,46,-115
34,445,1,2,24,-80,91,-93
34,446,1,2,24,-80,114,-55
34,447,1,2,24,-80,118,-4
35,104,1,0,3,-72,132,282
35,105,1,0,3,-72,12,315
35,106,1,0,3,-72,-112,292
35,107,1,0,3,-72,-208,229
35,108,1,0,3,-72,-286,122
35,109,1,0,3,-72,-317,8
35,110,1,0,3,-72,-300,-122
35,111,1,0,3,-72,-233,-218
35,120,1,1,3,-72,232,54
35,121,1,1,3,-72,198,128
35,122,1,1,3,-72,123,188
35,123,1,1,3,-72,38,216
35,124,1,1,3,-72,-59,218
35,125,1,1,3,-72,-136,191
35,126,1,1,3,-72,-202,123
35,127,1,1,3,-72,-232,14
36,328,1,2,3,-72,-243,-135
36,329,1,2,3,-72,-182,-217
36,330,1,2,3,-72,-90,-271
36,331,1,2,3,-72,5,-284
36,332,1,2,3,-72,115,-260
36,333,1,2,3,-72,209,-192
36,334,1,2,3,-72,259,-104
36,335,1,2,3,-72,271,10
36,344,1,0,3,-72,-291,130
36,345,1,0,3,-72,-318,16
36,346,1,0,3,-72,-288,-121
36,347,1,0,3,-72,-209,-237
36,348,1,0,3,-72,-112,-302
36,349,1,0,3,-72,13,-325
36,350,1,0,3,-72,122,-291
36,351,1,0,3,-72,225,-202
37,136,1,1,3,-72,-194,200
37,137,1,1,3,-72,-259,113
37,138,1,1,3,-72,-283,2
37,139,1,1,3,-72,-260,-98
37,140,1,1,3,-72,-198,-198
37,141,1,1,3,-72,-104,-264
37,142,1,1,3,-72,-10,-286
37,143,1,1,3,-72,92,-259
37,152,1,2,3,-72,87,305
37,153,1,2,3,-72,-39,317
37,154,1,2,3,-72,-175,271
37,155,1,2,3,-72,-269,169
37,156,1,2,3,-72,-308,56
37,157,1,2,3,-72,-297,-75
37,158,1,2,3,-72,-244,-180
37,159,1,2,3,-72,-142,-265
38,40,1,0,3,-72,26,289
38,41,1,0,3,-72,-83,280
38,42,1,0,3,-72,-188,227
38,43,1,0,3,-72,-251,144
38,44,1,0,3,-72,-278,28
38,45,1,0,3,-72,-259,-88
38,46,1,0,3,-72,-208,-172
38,47,1,0,3,-72,-117,-235
38,56,1,1,3,-72,255,190
38,57,1,1,3,-72,171,270
38,58,1,1,3,-72,44,315
38,59,1,1,3,-72,-94,306
38,60,1,1,3,-72,-202,252
38,61,1,1,3,-72,-287,146
38,62,1,1,3,-72,-313,31
38,63,1,1,3,-72,-284,-98
40,72,1,2,3,-72,232,-68
40,73,1,2,3,-72,236,26
40,74,1,2,3,-72,202,108
40,75,1,2,3,-72,133,182
40,76,1,2,3,-72,57,222
40,77,1,2,3,-72,-34,229
40,78,1,2,3,-72,-124,193
40,79,1,2,3,-72,-194,126
40,88,1,0,3,-72,-117,253
40,89,1,0,3,-72,-220,180
40,90,1,0,3,-72,-270,87
40,91,1,0,3,-72,-276,-35
40,92,1,0,3,-72,-236,-151
40,93,1,0,3,-72,-167,-229
40,94,1,0,3,-72,-66,-273
40,95,1,0,3,-72,33,-267
41,424,1,1,3,-72,-116,-259
41,425,1,1,3,-72,-7,-280
41,426,1,1,3,-72,111,-256
41,427,1,1,3,-72,199,-199
41,428,1,1,3,-72,267,-106
41,429,1,1,3,-72,291,3
41,430,1,1,3,-72,268,97
41,431,1,1,3,-72,199,186
41,440,1,2,3,-72,-283,-123
41,441,1,2,3,-72,-220,-221
41,442,1,2,3,-72,-108,-294
41,443,1,2,3,-72,21,-316
41,444,1,2,3,-72,132,-289
41,445,1,2,3,-72,238,-214
41,446,1,2,3,-72,296,-116
41,447,1,2,3,-72,311,13
42,168,1,0,3,-72,217,108
42,169,1,0,3,-72,153,180
42,170,1,0,3,-72,69,220
42,171,1,0,3,-72,-34,229
42,172,1,0,3,-72,-119,207
42,173,1,0,3,-72,-191,143
42,174,1,0,3,-72,-229,45
42,175,1,0,3,-72,-229,-57
42,184,1,1,3,-72,-244,143
42,185,1,1,3,-72,-285,33
42,186,1,1,3,-72,-278,-66
42,187,1,1,3,-72,-223,-169
42,188,1,1,3,-72,-130,-248
42,189,1,1,3,-72,-33,-281
42,190,1,1,3,-72,73,-266
42,191,1,1,3,-72,153,-207
43,200,1,2,3,-72,-56,305
43,201,1,2,3,-72,-171,264
43,202,1,2,3,-72,-263,173
43,203,1,2,3,-72,-312,65
43,204,1,2,3,-72,-318,-69
43,205,1,2,3,-72,-274,-179
43,206,1,2,3,-72,-178,-267
43,207,1,2,3,-72,-62,-300
43,216,1,0,3,-72,164,168
43,217,1,0,3,-72,94,211
43,218,1,0,3,-72,-3,227
43,219,1,0,3,-72,-92,211
43,220,1,0,3,-72,-173,160
43,221,1,0,3,-72,-218,91
43,222,1,0,3,-72,-234,-8
43,223,1,0,3,-72,-209,-115
44,488,1,1,24,-80,-106,-57
44,489,1,1,24,-80,-79,-98
44,490,1,1,24,-80,-39,-120
44,491,1,1,24,-80,15,-123
44,492,1,1,24,-80,60,-107
44,493,1,1,24,-80,100,-70
44,494,1,1,24,-80,117,-24
44,495,1,1,24,-80,113,33
44,504,1,2,24,-80,-15,141
44,505,1,2,24,-80,-68,130
44,506,1,2,24,-80,-115,91
44,507,1,2,24,-80,-140,41
44,508,1,2,24,-80,-144,-20
44,509,1,2,24,-80,-125,-69
44,510,1,2,24,-80,-76,-111
44,511,1,2,24,-80,-11,-130
45,456,1,0,3,-72,-184,147
45,457,1,0,3,-72,-231,59
45,458,1,0,3,-72,-233,-35
45,459,1,0,3,-72,-196,-135
45,460,1,0,3,-72,-135,-200
45,461,1,0,3,-72,-47,-239
45,462,1,0,3,-72,55,-230
45,463,1,0,3,-72,145,-189
45,472,1,1,3,-72,-19,-279
45,473,1,1,3,-72,103,-266
45,474,1,1,3,-72,189,-212
45,475,1,1,3,-72,257,-119
45,476,1,1,3,-72,282,-2
45,477,1,1,3,-72,264,102
45,478,1,1,3,-72,194,195
45,479,1,1,3,-72,101,243
46,232,1,2,3,-72,-269,64
46,233,1,2,3,-72,-273,-52
46,234,1,2,3,-72,-230,-162
46,235,1,2,3,-72,-156,-232
46,236,1,2,3,-72,-43,-273
46,237,1,2,3,-72,81,-266
46,238,1,2,3,-72,178,-215
46,239,1,2,3,-72,245,-116
46,248,1,0,3,-72,-211,226
46,249,1,0,3,-72,-283,131
46,250,1,0,3,-72,-316,3
46,251,1,0,3,-72,-298,-126
46,252,1,0,3,-72,-240,-226
46,253,1,0,3,-72,-134,-304
46,254,1,0,3,-72,-19,-331
46,255,1,0,3,-72,110,-301
47,264,1,1,3,-72,77,216
47,265,1,1,3,-72,-15,240
47,266,1,1,3,-72,-99,220
47,267,1,1,3,-72,-176,159
47,268,1,1,3,-72,-220,84
47,269,1,1,3,-72,-234,-12
47,270,1,1,3,-72,-209,-110
47,271,1,1,3,-72,-154,-187
47,280,1,2,3,-72,-285,-27
47,281,1,2,3,-72,-248,-142
47,282,1,2,3,-72,-181,-221
47,283,1,2,3,-72,-74,-270
47,284,1,2,3,-72,45,-270
47,285,1,2,3,-72,143,-231
47,286,1,2,3,-72,222,-151
47,287,1,2,3,-72,256,-61
48,360,1,0,3,-72,-71,221
48,361,1,0,3,-72,-156,180
48,362,1,0,3,-72,-207,106
48,363,1,0,3,-72,-231,2
48,364,1,0,3,-72,-219,-90
48,365,1,0,3,-72,-168,-173
48,366,1,0,3,-72,-85,-225
48,367,1,0,3,-72,7,-242
48,376,1,1,3,-72,-212,-184
48,377,1,1,3,-72,-110,-258
48,378,1,1,3,-72,-6,-280
48,379,1,1,3,-72,110,-255
48,380,1,1,3,-72,205,-185
48,381,1,1,3,-72,257,-95
48,382,1,1,3,-72,266,21
48,383,1,1,3,-72,234,117
49,296,1,2,3,-72,-206,234
49,297,1,2,3,-72,-289,128
49,298,1,2,3,-72,-318,-4
49,299,1,2,3,-72,-295,-123
49,300,1,2,3,-72,-218,-232
49,301,1,2,3,-72,-118,-291
49,302,1,2,3,-72,13,-304
49,303,1,2,3,-72,127,-265
49,312,1,0,3,-72,-17,226
49,313,1,0,3,-72,-100,211
49,314,1,0,3,-72,-176,154
49,315,1,0,3,-72,-219,78
49,316,1,0,3,-72,-234,-19
49,317,1,0,3,-72,-215,-102
49,318,1,0,3,-72,-160,-184
49,319,1,0,3,-72,-67,-242
50,392,1,1,3,-72,-311,31
50,393,1,1,3,-72,-297,-103
50,394,1,1,3,-72,-230,-218
50,395,1,1,3,-72,-135,-290
50,396,1,1,3,-72,-3,-319
50,397,1,1,3,-72,116,-295
50,398,1,1,3,-72,228,-212
50,399,1,1,3,-72,288,-103
50,408,1,2,3,-72,-133,188
50,409,1,2,3,-72,-186,129
50,410,1,2,3,-72,-219,40
50,411,1,2,3,-72,-220,-44
50,412,1,2,3,-72,-187,-129
50,413,1,2,3,-72,-130,-188
50,414,1,2,3,-72,-36,-225
50,415,1,2,3,-72,74,-221
51,456,1,0,24,-80,8,137
51,457,1,0,24,-80,-44,136
51,458,1,0,24,-80,-96,105
51,459,1,0,24,-80,-129,61
51,460,1,0,24,-80,-145,1
51,461,1,0,24,-80,-136,-52
51,462,1,0,24,-80,-99,-100
51,463,1,0,24,-80,-31,-138
51,472,1,1,24,-80,-36,-257
51,473,1,1,24,-80,80,-255
51,474,1,1,24,-80,164,-214
51,475,1,1,24,-80,225,-143
51,476,1,1,24,-80,261,-40
51,477,1,1,24,-80,258,60
51,478,1,1,24,-80,210,162
51,479,1,1,24,-80,132,228
