pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
9,329,1,2,4,-73,53,-239
9,330,1,2,4,-73,148,-206
9,331,1,2,4,-73,219,-144
9,332,1,2,4,-73,252,-70
9,333,1,2,4,-73,257,31
9,334,1,2,4,-73,226,127
9,335,1,2,4,-73,147,212
9,344,1,0,4,-73,175,-209
9,345,1,0,4,-73,248,-129
9,346,1,0,4,-73,280,-41
9,347,1,0,4,-73,278,61
9,348,1,0,4,-73,230,154
9,349,1,0,4,-73,156,220
9,350,1,0,4,-73,47,262
9,351,1,0,4,-73,-58,264
10,392,1,1,4,-73,110,-247
10,393,1,1,4,-73,196,-183
10,394,1,1,4,-73,247,-102
10,395,1,1,4,-73,269,3
10,396,1,1,4,-73,253,96
10,397,1,1,4,-73,195,185
10,398,1,1,4,-73,99,246
10,399,1,1,4,-73,-4,270
10,408,1,2,4,-73,124,-243
10,409,1,2,4,-73,208,-181
10,410,1,2,4,-73,257,-102
10,411,1,2,4,-73,276,2
10,412,1,2,4,-73,254,104
10,413,1,2,4,-73,195,179
10,414,1,2,4,-73,96,233
10,415,1,2,4,-73,-2,248
11,424,1,0,4,-73,-155,-190
11,425,1,0,4,-73,-76,-236
11,426,1,0,4,-73,22,-255
11,427,1,0,4,-73,104,-237
11,428,1,0,4,-73,183,-182
11,429,1,0,4,-73,234,-105
11,430,1,0,4,-73,262,2
11,431,1,0,4,-73,239,111
11,440,1,1,4,-73,37,-270
11,441,1,1,4,-73,125,-243
11,442,1,1,4,-73,206,-181
11,443,1,1,4,-73,260,-91
11,444,1,1,4,-73,275,3
11,445,1,1,4,-73,247,109
11,446,1,1,4,-73,187,190
11,447,1,1,4,-73,87,249
12,232,1,2,4,-73,150,-213
12,233,1,2,4,-73,217,-136
12,234,1,2,4,-73,249,-51
12,235,1,2,4,-73,253,48
12,236,1,2,4,-73,221,139
12,237,1,2,4,-73,159,205
12,238,1,2,4,-73,60,254
12,239,1,2,4,-73,-40,261
12,248,1,0,4,-73,274,-35
12,249,1,0,4,-73,267,65
12,250,1,0,4,-73,221,170
12,251,1,0,4,-73,150,238
12,252,1,0,4,-73,52,274
12,253,1,0,4,-73,-41,271
12,254,1,0,4,-73,-141,229
12,255,1,0,4,-73,-221,152
13,200,1,1,4,-73,276,25
13,201,1,1,4,-73,250,121
13,202,1,1,4,-73,184,208
13,203,1,1,4,-73,104,257
13,204,1,1,4,-73,2,274
13,205,1,1,4,-73,-101,249
13,206,1,1,4,-73,-182,194
13,207,1,1,4,-73,-249,101
13,216,1,2,4,-73,264,54
13,217,1,2,4,-73,228,153
13,218,1,2,4,-73,165,219
13,219,1,2,4,-73,63,265
13,220,1,2,4,-73,-38,272
13,221,1,2,4,-73,-141,240
13,222,1,2,4,-73,-207,171
13,223,1,2,4,-73,-250,67
14,456,1,0,4,-73,68,-254
14,457,1,0,4,-73,170,-207
14,458,1,0,4,-73,234,-138
14,459,1,0,4,-73,268,-39
14,460,1,0,4,-73,266,54
14,461,1,0,4,-73,220,150
14,462,1,0,4,-73,135,218
14,463,1,0,4,-73,45,253
14,472,1,1,4,-73,-233,-116
14,473,1,1,4,-73,-164,-188
14,474,1,1,4,-73,-70,-232
14,475,1,1,4,-73,19,-245
14,476,1,1,4,-73,116,-223
14,477,1,1,4,-73,190,-170
14,478,1,1,4,-73,247,-76
14,479,1,1,4,-73,258,23
15,168,1,2,4,-73,246,109
15,169,1,2,4,-73,180,200
15,170,1,2,4,-73,98,253
15,171,1,2,4,-73,-8,272
15,172,1,2,4,-73,-101,252
15,173,1,2,4,-73,-187,188
15,174,1,2,4,-73,-241,92
15,175,1,2,4,-73,-260,-2
15,184,1,0,4,-73,177,-177
15,185,1,0,4,-73,233,-93
15,186,1,0,4,-73,250,5
15,187,1,0,4,-73,233,90
15,188,1,0,4,-73,182,172
15,189,1,0,4,-73,111,227
15,190,1,0,4,-73,11,259
15,191,1,0,4,-73,-81,245
16,264,1,1,4,-73,278,-15
16,265,1,1,4,-73,267,84
16,266,1,1,4,-73,206,177
16,267,1,1,4,-73,114,242
16,268,1,1,4,-73,23,269
16,269,1,1,4,-73,-75,259
16,270,1,1,4,-73,-151,213
16,271,1,1,4,-73,-218,134
16,280,1,2,4,-73,42,-247
16,281,1,2,4,-73,134,-201
16,282,1,2,4,-73,198,-137
16,283,1,2,4,-73,238,-51
16,284,1,2,4,-73,241,32
16,285,1,2,4,-73,205,126
16,286,1,2,4,-73,134,206
16,287,1,2,4,-73,47,245
17,488,1,0,4,-73,-47,-277
17,489,1,0,4,-73,50,-274
17,490,1,0,4,-73,148,-228
17,491,1,0,4,-73,216,-159
17,492,1,0,4,-73,261,-59
17,493,1,0,4,-73,264,48
17,494,1,0,4,-73,229,139
17,495,1,0,4,-73,148,222
17,504,1,1,4,-73,-19,-272
17,505,1,1,4,-73,88,-257
17,506,1,1,4,-73,171,-211
17,507,1,1,4,-73,242,-130
17,508,1,1,4,-73,272,-41
17,509,1,1,4,-73,260,67
17,510,1,1,4,-73,205,155
17,511,1,1,4,-73,115,232
18,360,1,2,4,-73,179,-201
18,361,1,2,4,-73,245,-114
18,362,1,2,4,-73,269,-8
18,363,1,2,4,-73,258,88
18,364,1,2,4,-73,206,184
18,365,1,2,4,-73,131,243
18,366,1,2,4,-73,25,263
18,367,1,2,4,-73,-86,242
18,376,1,0,4,-73,-102,-242
18,377,1,0,4,-73,-16,-261
18,378,1,0,4,-73,81,-249
18,379,1,0,4,-73,155,-209
18,380,1,0,4,-73,216,-133
18,381,1,0,4,-73,247,-32
18,382,1,0,4,-73,243,68
18,383,1,0,4,-73,196,171
19,296,1,1,4,-73,240,-131
19,297,1,1,4,-73,275,-30
19,298,1,1,4,-73,273,71
19,299,1,1,4,-73,238,152
19,300,1,1,4,-73,166,225
19,301,1,1,4,-73,78,266
19,302,1,1,4,-73,-34,274
19,303,1,1,4,-73,-132,241
19,312,1,2,4,-73,219,-143
19,313,1,2,4,-73,257,-53
19,314,1,2,4,-73,258,56
19,315,1,2,4,-73,222,148
19,316,1,2,4,-73,149,227
19,317,1,2,4,-73,51,267
19,318,1,2,4,-73,-46,256
19,319,1,2,4,-73,-150,209
37,200,1,1,20,-66,494,-348
37,201,1,1,20,-66,597,-132
37,202,1,1,20,-66,606,79
37,203,1,1,20,-66,523,306
37,204,1,1,20,-66,373,468
37,205,1,1,20,-66,170,571
37,206,1,1,20,-66,-86,601
37,207,1,1,20,-66,-305,532
37,216,1,2,20,-66,462,-241
37,217,1,2,20,-66,517,-45
37,218,1,2,20,-66,495,140
37,219,1,2,20,-66,397,330
37,220,1,2,20,-66,254,455
37,221,1,2,20,-66,81,511
37,222,1,2,20,-66,-121,483
37,223,1,2,20,-66,-286,393
38,40,1,0,20,-66,613,-99
38,41,1,0,20,-66,607,106
38,42,1,0,20,-66,508,322
38,43,1,0,20,-66,360,474
38,44,1,0,20,-66,142,570
38,45,1,0,20,-66,-73,585
38,46,1,0,20,-66,-286,523
38,47,1,0,20,-66,-485,361
38,56,1,1,20,-66,574,224
38,57,1,1,20,-66,451,407
38,58,1,1,20,-66,243,554
38,59,1,1,20,-66,15,605
38,60,1,1,20,-66,-240,552
38,61,1,1,20,-66,-431,426
38,62,1,1,20,-66,-562,238
38,63,1,1,20,-66,-612,-12
39,136,1,2,20,-66,382,-470
39,137,1,2,20,-66,515,-297
39,138,1,2,20,-66,583,-81
39,139,1,2,20,-66,571,167
39,140,1,2,20,-66,483,361
39,141,1,2,20,-66,303,522
39,142,1,2,20,-66,88,595
39,143,1,2,20,-66,-176,574
39,152,1,0,20,-66,597,-127
39,153,1,0,20,-66,603,116
39,154,1,0,20,-66,532,316
39,155,1,0,20,-66,369,492
39,156,1,0,20,-66,174,584
39,157,1,0,20,-66,-74,594
39,158,1,0,20,-66,-287,519
39,159,1,0,20,-66,-479,346
40,72,1,1,20,-66,433,262
40,73,1,1,20,-66,304,409
40,74,1,1,20,-66,115,509
40,75,1,1,20,-66,-74,522
40,76,1,1,20,-66,-257,464
40,77,1,1,20,-66,-417,325
40,78,1,1,20,-66,-485,145
40,79,1,1,20,-66,-480,-81
40,88,1,2,20,-66,527,-283
40,89,1,2,20,-66,593,-79
40,90,1,2,20,-66,571,168
40,91,1,2,20,-66,468,363
40,92,1,2,20,-66,300,507
40,93,1,2,20,-66,68,591
40,94,1,2,20,-66,-153,585
40,95,1,2,20,-66,-381,487
41,232,1,0,20,-66,-46,-596
41,233,1,0,20,-66,187,-562
41,234,1,0,20,-66,370,-447
41,235,1,0,20,-66,503,-272
41,236,1,0,20,-66,567,-30
41,237,1,0,20,-66,540,196
41,238,1,0,20,-66,420,426
41,239,1,0,20,-66,245,569
41,248,1,1,20,-66,382,-469
41,249,1,1,20,-66,540,-284
41,250,1,1,20,-66,604,-82
41,251,1,1,20,-66,591,130
41,252,1,1,20,-66,485,352
41,253,1,1,20,-66,321,503
41,254,1,1,20,-66,83,593
41,255,1,1,20,-66,-146,585
42,168,1,2,20,-66,517,-68
42,169,1,2,20,-66,508,134
42,170,1,2,20,-66,427,297
42,171,1,2,20,-66,265,432
42,172,1,2,20,-66,85,499
42,173,1,2,20,-66,-123,486
42,174,1,2,20,-66,-285,401
42,175,1,2,20,-66,-409,265
42,184,1,0,20,-66,149,-579
42,185,1,0,20,-66,377,-469
42,186,1,0,20,-66,523,-297
42,187,1,0,20,-66,601,-61
42,188,1,0,20,-66,574,159
42,189,1,0,20,-66,442,380
42,190,1,0,20,-66,260,532
42,191,1,0,20,-66,40,610
43,104,1,1,20,-66,596,27
43,105,1,1,20,-66,540,239
43,106,1,1,20,-66,416,417
43,107,1,1,20,-66,214,551
43,108,1,1,20,-66,5,594
43,109,1,1,20,-66,-231,555
43,110,1,1,20,-66,-417,444
43,111,1,1,20,-66,-568,248
43,120,1,2,20,-66,497,99
43,121,1,2,20,-66,430,268
43,122,1,2,20,-66,309,405
43,123,1,2,20,-66,121,497
43,124,1,2,20,-66,-63,514
43,125,1,2,20,-66,-252,451
43,126,1,2,20,-66,-377,327
43,127,1,2,20,-66,-465,142
48,264,1,2,20,-66,375,-345
48,265,1,2,20,-66,482,-165
48,266,1,2,20,-66,512,14
48,267,1,2,20,-66,477,194
48,268,1,2,20,-66,365,365
48,269,1,2,20,-66,218,465
48,270,1,2,20,-66,18,495
48,271,1,2,20,-66,-165,457
48,280,1,0,20,-66,-168,-592
48,281,1,0,20,-66,54,-606
48,282,1,0,20,-66,296,-520
48,283,1,0,20,-66,468,-378
48,284,1,0,20,-66,581,-167
48,285,1,0,20,-66,609,40
48,286,1,0,20,-66,553,272
48,287,1,0,20,-66,426,446
49,328,1,1,20,-66,-372,-463
49,329,1,1,20,-66,-176,-565
49,330,1,1,20,-66,77,-587
49,331,1,1,20,-66,289,-520
49,332,1,1,20,-66,477,-364
49,333,1,1,20,-66,578,-169
49,334,1,1,20,-66,609,55
49,335,1,1,20,-66,549,307
49,344,1,2,20,-66,-7,-590
49,345,1,2,20,-66,205,-563
49,346,1,2,20,-66,410,-441
49,347,1,2,20,-66,537,-264
49,348,1,2,20,-66,599,-23
49,349,1,2,20,-66,572,196
49,350,1,2,20,-66,470,392
49,351,1,2,20,-66,282,555
50,456,1,0,20,-66,-291,-416
50,457,1,0,20,-66,-105,-499
50,458,1,0,20,-66,78,-508
50,459,1,0,20,-66,275,-439
50,460,1,0,20,-66,415,-306
50,461,1,0,20,-66,502,-109
50,462,1,0,20,-66,494,79
50,463,1,0,20,-66,422,252
50,472,1,1,20,-66,-600,72
50,473,1,1,20,-66,-572,-163
50,474,1,1,20,-66,-469,-352
50,475,1,1,20,-66,-290,-510
50,476,1,1,20,-66,-93,-580
50,477,1,1,20,-66,147,-573
50,478,1,1,20,-66,353,-486
50,479,1,1,20,-66,517,-329
51,392,1,2,20,-66,-202,-571
51,393,1,2,20,-66,20,-602
51,394,1,2,20,-66,236,-553
51,395,1,2,20,-66,438,-411
51,396,1,2,20,-66,560,-233
51,397,1,2,20,-66,612,3
51,398,1,2,20,-66,578,216
51,399,1,2,20,-66,444,423
51,408,1,0,20,-66,-86,-507
51,409,1,0,20,-66,107,-503
51,410,1,0,20,-66,287,-427
51,411,1,0,20,-66,441,-267
51,412,1,0,20,-66,519,-90
51,413,1,0,20,-66,514,115
51,414,1,0,20,-66,428,274
51,415,1,0,20,-66,265,410
52,424,1,1,20,-66,-584,-161
52,425,1,1,20,-66,-483,-361
52,426,1,1,20,-66,-311,-508
52,427,1,1,20,-66,-69,-591
52,428,1,1,20,-66,159,-573
52,429,1,1,20,-66,389,-458
52,430,1,1,20,-66,543,-288
52,431,1,1,20,-66,619,-44
52,440,1,2,20,-66,-368,-481
52,441,1,2,20,-66,-155,-590
52,442,1,2,20,-66,52,-607
52,443,1,2,20,-66,275,-541
52,444,1,2,20,-66,442,-409
52,445,1,2,20,-66,575,-205
52,446,1,2,20,-66,619,7
52,447,1,2,20,-66,563,246
53,296,1,0,20,-66,224,-554
53,297,1,0,20,-66,410,-432
53,298,1,0,20,-66,555,-232
53,299,1,0,20,-66,606,-18
53,300,1,0,20,-66,565,221
53,301,1,0,20,-66,454,405
53,302,1,0,20,-66,257,552
53,303,1,0,20,-66,46,610
53,312,1,1,20,-66,227,-469
53,313,1,1,20,-66,373,-360
53,314,1,1,20,-66,484,-183
53,315,1,1,20,-66,514,8
53,316,1,1,20,-66,471,223
53,317,1,1,20,-66,359,377
53,318,1,1,20,-66,173,471
53,319,1,1,20,-66,-14,490
54,360,1,2,20,-66,64,-512
54,361,1,2,20,-66,246,-456
54,362,1,2,20,-66,413,-319
54,363,1,2,20,-66,505,-152
54,364,1,2,20,-66,529,34
54,365,1,2,20,-66,467,231
54,366,1,2,20,-66,338,366
54,367,1,2,20,-66,145,461
54,376,1,0,20,-66,-474,-352
54,377,1,0,20,-66,-317,-501
54,378,1,0,20,-66,-92,-584
54,379,1,0,20,-66,118,-582
54,380,1,0,20,-66,311,-509
54,381,1,0,20,-66,486,-351
54,382,1,0,20,-66,587,-157
54,383,1,0,20,-66,608,94
65,488,1,0,20,-66,-532,-284
65,489,1,0,20,-66,-376,-468
65,490,1,0,20,-66,-185,-571
65,491,1,0,20,-66,62,-598
65,492,1,0,20,-66,276,-534
65,493,1,0,20,-66,454,-395
65,494,1,0,20,-66,581,-171
65,495,1,0,20,-66,606,56
65,504,1,1,20,-66,-410,-336
65,505,1,1,20,-66,-257,-459
65,506,1,1,20,-66,-89,-515
65,507,1,1,20,-66,116,-503
65,508,1,1,20,-66,286,-427
65,509,1,1,20,-66,416,-294
65,510,1,1,20,-66,486,-97
65,511,1,1,20,-66,482,90
79,200,1,0,36,-75,150,101
79,201,1,0,36,-75,102,138
79,202,1,0,36,-75,31,165
79,203,1,0,36,-75,-38,174
79,204,1,0,36,-75,-111,159
79,205,1,0,36,-75,-169,114
79,206,1,0,36,-75,-200,49
79,207,1,0,36,-75,-204,-37
79,216,1,1,36,-75,78,110
79,217,1,1,36,-75,23,125
79,218,1,1,36,-75,-36,128
79,219,1,1,36,-75,-80,117
79,220,1,1,36,-75,-114,85
79,221,1,1,36,-75,-124,40
79,222,1,1,36,-75,-113,-21
79,223,1,1,36,-75,-93,-69
80,360,1,2,36,-75,80,114
80,361,1,2,36,-75,31,134
80,362,1,2,36,-75,-18,133
80,363,1,2,36,-75,-75,110
80,364,1,2,36,-75,-119,75
80,365,1,2,36,-75,-144,24
80,366,1,2,36,-75,-137,-23
80,367,1,2,36,-75,-107,-73
80,376,1,0,36,-75,235,-96
80,377,1,0,36,-75,246,2
80,378,1,0,36,-75,223,106
80,379,1,0,36,-75,172,181
80,380,1,0,36,-75,85,234
80,381,1,0,36,-75,-25,246
80,382,1,0,36,-75,-125,219
80,383,1,0,36,-75,-216,148
81,104,1,1,36,-75,152,110
81,105,1,1,36,-75,105,170
81,106,1,1,36,-75,32,204
81,107,1,1,36,-75,-41,196
81,108,1,1,36,-75,-120,153
81,109,1,1,36,-75,-175,92
81,110,1,1,36,-75,-206,17
81,111,1,1,36,-75,-200,-42
81,120,1,2,36,-75,67,116
81,121,1,2,36,-75,10,133
81,122,1,2,36,-75,-44,130
81,123,1,2,36,-75,-98,112
81,124,1,2,36,-75,-133,79
81,125,1,2,36,-75,-148,30
81,126,1,2,36,-75,-134,-23
81,127,1,2,36,-75,-104,-68
82,40,1,0,36,-75,255,-56
82,41,1,0,36,-75,249,43
82,42,1,0,36,-75,213,145
82,43,1,0,36,-75,161,211
82,44,1,0,36,-75,80,250
82,45,1,0,36,-75,-9,248
82,46,1,0,36,-75,-117,209
82,47,1,0,36,-75,-200,143
82,56,1,1,36,-75,164,118
82,57,1,1,36,-75,107,168
82,58,1,1,36,-75,40,191
82,59,1,1,36,-75,-43,185
82,60,1,1,36,-75,-121,143
82,61,1,1,36,-75,-171,85
82,62,1,1,36,-75,-196,11
82,63,1,1,36,-75,-186,-50
83,392,1,2,36,-75,150,96
83,393,1,2,36,-75,101,139
83,394,1,2,36,-75,32,174
83,395,1,2,36,-75,-33,185
83,396,1,2,36,-75,-102,165
83,397,1,2,36,-75,-154,118
83,398,1,2,36,-75,-190,44
83,399,1,2,36,-75,-192,-27
83,408,1,0,36,-75,77,105
83,409,1,0,36,-75,35,126
83,410,1,0,36,-75,-13,128
83,411,1,0,36,-75,-71,110
83,412,1,0,36,-75,-115,79
83,413,1,0,36,-75,-138,32
83,414,1,0,36,-75,-128,-20
83,415,1,0,36,-75,-101,-65
84,136,1,1,36,-75,251,-78
84,137,1,1,36,-75,260,29
84,138,1,1,36,-75,229,121
84,139,1,1,36,-75,158,206
84,140,1,1,36,-75,72,256
84,141,1,1,36,-75,-36,272
84,142,1,1,36,-75,-130,248
84,143,1,1,36,-75,-211,175
84,152,1,2,36,-75,162,77
84,153,1,2,36,-75,122,141
84,154,1,2,36,-75,59,185
84,155,1,2,36,-75,-5,196
84,156,1,2,36,-75,-75,175
84,157,1,2,36,-75,-126,131
84,158,1,2,36,-75,-165,56
84,159,1,2,36,-75,-178,-21
85,232,1,0,36,-75,254,-68
85,233,1,0,36,-75,261,30
85,234,1,0,36,-75,227,116
85,235,1,0,36,-75,154,195
85,236,1,0,36,-75,69,236
85,237,1,0,36,-75,-37,243
85,238,1,0,36,-75,-140,209
85,239,1,0,36,-75,-211,148
85,248,1,1,36,-75,158,92
85,249,1,1,36,-75,105,147
85,250,1,1,36,-75,45,178
85,251,1,1,36,-75,-32,185
85,252,1,1,36,-75,-96,164
85,253,1,1,36,-75,-151,112
85,254,1,1,36,-75,-181,49
85,255,1,1,36,-75,-188,-32
86,72,1,2,36,-75,70,117
86,73,1,2,36,-75,19,131
86,74,1,2,36,-75,-26,127
86,75,1,2,36,-75,-74,103
86,76,1,2,36,-75,-107,67
86,77,1,2,36,-75,-126,14
86,78,1,2,36,-75,-116,-33
86,79,1,2,36,-75,-86,-79
86,88,1,0,36,-75,252,-48
86,89,1,0,36,-75,248,52
86,90,1,0,36,-75,209,150
86,91,1,0,36,-75,151,212
86,92,1,0,36,-75,64,247
86,93,1,0,36,-75,-40,246
86,94,1,0,36,-75,-138,213
86,95,1,0,36,-75,-223,143
87,456,1,1,36,-75,99,100
87,457,1,1,36,-75,46,125
87,458,1,1,36,-75,-9,131
87,459,1,1,36,-75,-71,115
87,460,1,1,36,-75,-121,77
87,461,1,1,36,-75,-140,30
87,462,1,1,36,-75,-130,-21
87,463,1,1,36,-75,-109,-59
87,472,1,2,36,-75,236,-79
87,473,1,2,36,-75,251,24
87,474,1,2,36,-75,228,115
87,475,1,2,36,-75,172,196
87,476,1,2,36,-75,96,238
87,477,1,2,36,-75,-12,248
87,478,1,2,36,-75,-112,226
87,479,1,2,36,-75,-206,166
88,168,1,0,36,-75,76,110
88,169,1,0,36,-75,34,135
88,170,1,0,36,-75,-11,135
88,171,1,0,36,-75,-68,110
88,172,1,0,36,-75,-119,69
88,173,1,0,36,-75,-144,27
88,174,1,0,36,-75,-137,-23
88,175,1,0,36,-75,-111,-68
88,184,1,1,36,-75,248,-65
88,185,1,1,36,-75,246,45
88,186,1,1,36,-75,210,138
88,187,1,1,36,-75,136,217
88,188,1,1,36,-75,50,254
88,189,1,1,36,-75,-55,254
88,190,1,1,36,-75,-144,221
88,191,1,1,36,-75,-223,153
89,264,1,2,36,-75,72,103
89,265,1,2,36,-75,23,118
89,266,1,2,36,-75,-37,116
89,267,1,2,36,-75,-85,96
89,268,1,2,36,-75,-122,59
89,269,1,2,36,-75,-133,17
89,270,1,2,36,-75,-119,-35
89,271,1,2,36,-75,-91,-86
89,280,1,0,36,-75,244,-74
89,281,1,0,36,-75,254,22
89,282,1,0,36,-75,221,118
89,283,1,0,36,-75,160,193
89,284,1,0,36,-75,70,252
89,285,1,0,36,-75,-20,271
89,286,1,0,36,-75,-120,244
89,287,1,0,36,-75,-193,181
90,424,1,1,36,-75,251,-57
90,425,1,1,36,-75,258,54
90,426,1,1,36,-75,229,143
90,427,1,1,36,-75,164,214
90,428,1,1,36,-75,82,244
90,429,1,1,36,-75,-24,246
90,430,1,1,36,-75,-118,220
90,431,1,1,36,-75,-203,160
90,440,1,2,36,-75,165,71
90,441,1,2,36,-75,122,119
90,442,1,2,36,-75,56,161
90,443,1,2,36,-75,-9,177
90,444,1,2,36,-75,-81,161
90,445,1,2,36,-75,-138,120
90,446,1,2,36,-75,-184,53
90,447,1,2,36,-75,-196,-13
91,296,1,0,36,-75,153,99
91,297,1,0,36,-75,104,152
91,298,1,0,36,-75,45,180
91,299,1,0,36,-75,-29,187
91,300,1,0,36,-75,-92,168
91,301,1,0,36,-75,-148,121
91,302,1,0,36,-75,-179,61
91,303,1,0,36,-75,-188,-17
91,312,1,1,36,-75,86,116
91,313,1,1,36,-75,49,133
91,314,1,1,36,-75,-4,130
91,315,1,1,36,-75,-62,106
91,316,1,1,36,-75,-104,75
91,317,1,1,36,-75,-126,32
91,318,1,1,36,-75,-123,-11
91,319,1,1,36,-75,-106,-60
92,328,1,2,36,-75,261,-70
92,329,1,2,36,-75,269,21
92,330,1,2,36,-75,231,120
92,331,1,2,36,-75,166,195
92,332,1,2,36,-75,66,252
92,333,1,2,36,-75,-33,267
92,334,1,2,36,-75,-139,234
92,335,1,2,36,-75,-212,164
92,344,1,0,36,-75,164,97
92,345,1,0,36,-75,99,145
92,346,1,0,36,-75,29,172
92,347,1,0,36,-75,-50,175
92,348,1,0,36,-75,-115,143
92,349,1,0,36,-75,-158,89
92,350,1,0,36,-75,-182,9
92,351,1,0,36,-75,-175,-64
102,488,1,1,36,-75,152,92
102,489,1,1,36,-75,101,134
102,490,1,1,36,-75,30,166
102,491,1,1,36,-75,-35,177
102,492,1,1,36,-75,-100,165
102,493,1,1,36,-75,-150,123
102,494,1,1,36,-75,-180,60
102,495,1,1,36,-75,-187,-27
102,504,1,2,36,-75,58,119
102,505,1,2,36,-75,10,138
102,506,1,2,36,-75,-39,133
102,507,1,2,36,-75,-78,109
102,508,1,2,36,-75,-116,65
102,509,1,2,36,-75,-134,19
102,510,1,2,36,-75,-130,-29
102,511,1,2,36,-75,-110,-66
116,200,1,0,15,-66,512,-183
116,201,1,0,15,-66,536,33
116,202,1,0,15,-66,472,270
116,203,1,0,15,-66,343,437
116,204,1,0,15,-66,144,543
116,205,1,0,15,-66,-56,553
116,206,1,0,15,-66,-253,488
116,207,1,0,15,-66,-440,338
116,216,1,1,15,-66,452,48
116,217,1,1,15,-66,395,223
116,218,1,1,15,-66,286,349
116,219,1,1,15,-66,135,435
116,220,1,1,15,-66,-57,464
116,221,1,1,15,-66,-214,419
116,222,1,1,15,-66,-347,293
116,223,1,1,15,-66,-420,139
117,328,1,2,15,-66,-378,-453
117,329,1,2,15,-66,-165,-571
117,330,1,2,15,-66,50,-591
117,331,1,2,15,-66,250,-536
117,332,1,2,15,-66,436,-396
117,333,1,2,15,-66,548,-210
117,334,1,2,15,-66,593,39
117,335,1,2,15,-66,549,261
117,344,1,0,15,-66,-62,-557
117,345,1,0,15,-66,151,-538
117,346,1,0,15,-66,322,-447
117,347,1,0,15,-66,468,-276
117,348,1,0,15,-66,534,-79
117,349,1,0,15,-66,527,133
117,350,1,0,15,-66,431,352
117,351,1,0,15,-66,273,495
118,104,1,1,15,-66,375,395
118,105,1,1,15,-66,185,523
118,106,1,1,15,-66,-7,560
118,107,1,1,15,-66,-196,524
118,108,1,1,15,-66,-383,410
118,109,1,1,15,-66,-502,254
118,110,1,1,15,-66,-564,39
118,111,1,1,15,-66,-547,-160
118,120,1,2,15,-66,297,349
118,121,1,2,15,-66,155,428
118,122,1,2,15,-66,-13,451
118,123,1,2,15,-66,-206,404
118,124,1,2,15,-66,-348,300
118,125,1,2,15,-66,-441,135
118,126,1,2,15,-66,-443,-31
118,127,1,2,15,-66,-385,-192
119,360,1,0,15,-66,92,-450
119,361,1,0,15,-66,248,-385
119,362,1,0,15,-66,385,-254
119,363,1,0,15,-66,458,-102
119,364,1,0,15,-66,475,61
119,365,1,0,15,-66,418,228
119,366,1,0,15,-66,303,340
119,367,1,0,15,-66,131,419
119,376,1,1,15,-66,-532,-215
119,377,1,1,15,-66,-408,-395
119,378,1,1,15,-66,-205,-529
119,379,1,1,15,-66,-2,-575
119,380,1,1,15,-66,225,-531
119,381,1,1,15,-66,406,-416
119,382,1,1,15,-66,543,-240
119,383,1,1,15,-66,605,3
120,40,1,2,15,-66,508,285
120,41,1,2,15,-66,354,460
