pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
4,328,1,2,9,-75,-121,-480
4,329,1,2,9,-75,46,-487
4,330,1,2,9,-75,226,-427
4,331,1,2,9,-75,368,-310
4,332,1,2,9,-75,446,-166
4,333,1,2,9,-75,465,24
4,334,1,2,9,-75,423,195
4,335,1,2,9,-75,318,352
4,344,1,0,9,-75,-4,-197
4,345,1,0,9,-75,74,-186
4,346,1,0,9,-75,140,-148
4,347,1,0,9,-75,181,-96
4,348,1,0,9,-75,200,-23
4,349,1,0,9,-75,193,50
4,350,1,0,9,-75,158,131
4,351,1,0,9,-75,102,185
5,296,1,1,9,-75,174,-103
5,297,1,1,9,-75,203,-38
5,298,1,1,9,-75,205,39
5,299,1,1,9,-75,178,110
5,300,1,1,9,-75,131,159
5,301,1,1,9,-75,59,195
5,302,1,1,9,-75,-21,207
5,303,1,1,9,-75,-105,186
5,312,1,2,9,-75,22,207
5,313,1,2,9,-75,-59,201
5,314,1,2,9,-75,-132,168
5,315,1,2,9,-75,-186,120
5,316,1,2,9,-75,-218,47
5,317,1,2,9,-75,-214,-32
5,318,1,2,9,-75,-167,-124
5,319,1,2,9,-75,-103,-183
6,392,1,0,9,-75,-191,-65
6,393,1,0,9,-75,-159,-126
6,394,1,0,9,-75,-104,-181
6,395,1,0,9,-75,-34,-214
6,396,1,0,9,-75,32,-217
6,397,1,0,9,-75,108,-185
6,398,1,0,9,-75,171,-129
6,399,1,0,9,-75,211,-48
6,408,1,1,9,-75,148,-143
6,409,1,1,9,-75,198,-82
6,410,1,1,9,-75,221,-10
6,411,1,1,9,-75,220,55
6,412,1,1,9,-75,187,122
6,413,1,1,9,-75,123,169
6,414,1,1,9,-75,18,194
6,415,1,1,9,-75,-74,187
7,424,1,2,9,-75,-296,378
7,425,1,2,9,-75,-407,258
7,426,1,2,9,-75,-478,91
7,427,1,2,9,-75,-483,-80
7,428,1,2,9,-75,-430,-221
7,429,1,2,9,-75,-314,-355
7,430,1,2,9,-75,-170,-442
7,431,1,2,9,-75,11,-481
7,440,1,0,9,-75,-141,143
7,441,1,0,9,-75,-188,79
7,442,1,0,9,-75,-209,1
7,443,1,0,9,-75,-198,-70
7,444,1,0,9,-75,-152,-142
7,445,1,0,9,-75,-84,-190
7,446,1,0,9,-75,9,-215
7,447,1,0,9,-75,93,-200
8,456,1,1,9,-75,-49,-210
8,457,1,1,9,-75,19,-212
8,458,1,1,9,-75,92,-189
8,459,1,1,9,-75,155,-148
8,460,1,1,9,-75,197,-93
8,461,1,1,9,-75,216,-9
8,462,1,1,9,-75,196,80
8,463,1,1,9,-75,147,160
8,472,1,2,9,-75,239,405
8,473,1,2,9,-75,59,464
8,474,1,2,9,-75,-126,457
8,475,1,2,9,-75,-272,398
8,476,1,2,9,-75,-399,278
8,477,1,2,9,-75,-463,125
8,478,1,2,9,-75,-472,-75
8,479,1,2,9,-75,-411,-258
9,488,1,0,9,-75,49,195
9,489,1,0,9,-75,-19,206
9,490,1,0,9,-75,-94,191
9,491,1,0,9,-75,-154,144
9,492,1,0,9,-75,-192,84
9,493,1,0,9,-75,-210,1
9,494,1,0,9,-75,-202,-78
9,495,1,0,9,-75,-164,-148
9,504,1,1,9,-75,-206,-11
9,505,1,1,9,-75,-190,-83
9,506,1,1,9,-75,-149,-143
9,507,1,1,9,-75,-96,-186
9,508,1,1,9,-75,-22,-214
9,509,1,1,9,-75,56,-210
9,510,1,1,9,-75,144,-161
9,511,1,1,9,-75,198,-90
22,200,1,0,31,-69,-381,-148
22,201,1,0,31,-69,-292,-281
22,202,1,0,31,-69,-179,-364
22,203,1,0,31,-69,-24,-401
22,204,1,0,31,-69,120,-378
22,205,1,0,31,-69,268,-291
22,206,1,0,31,-69,367,-170
22,207,1,0,31,-69,412,-27
22,216,1,1,31,-69,-78,-319
22,217,1,1,31,-69,33,-327
22,218,1,1,31,-69,153,-285
22,219,1,1,31,-69,246,-207
22,220,1,1,31,-69,310,-85
22,221,1,1,31,-69,314,34
22,222,1,1,31,-69,252,156
22,223,1,1,31,-69,169,238
23,264,1,2,31,-69,-302,-155
23,265,1,2,31,-69,-232,-254
23,266,1,2,31,-69,-139,-307
23,267,1,2,31,-69,-8,-323
23,268,1,2,31,-69,112,-298
23,269,1,2,31,-69,221,-219
23,270,1,2,31,-69,278,-115
23,271,1,2,31,-69,299,9
23,280,1,0,31,-69,-78,499
23,281,1,0,31,-69,-266,419
23,282,1,0,31,-69,-399,288
23,283,1,0,31,-69,-481,105
23,284,1,0,31,-69,-487,-68
23,285,1,0,31,-69,-414,-254
23,286,1,0,31,-69,-292,-392
23,287,1,0,31,-69,-105,-481
24,232,1,1,31,-69,-459,218
24,233,1,1,31,-69,-504,42
24,234,1,1,31,-69,-471,-159
24,235,1,1,31,-69,-389,-316
24,236,1,1,31,-69,-246,-442
24,237,1,1,31,-69,-90,-499
24,238,1,1,31,-69,106,-490
24,239,1,1,31,-69,274,-418
24,248,1,2,31,-69,-394,78
24,249,1,2,31,-69,-394,-70
24,250,1,2,31,-69,-335,-218
24,251,1,2,31,-69,-245,-322
24,252,1,2,31,-69,-110,-391
24,253,1,2,31,-69,28,-406
24,254,1,2,31,-69,188,-368
24,255,1,2,31,-69,304,-285
25,72,1,0,31,-69,299,97
25,73,1,0,31,-69,234,207
25,74,1,0,31,-69,144,280
25,75,1,0,31,-69,16,322
25,76,1,0,31,-69,-100,315
25,77,1,0,31,-69,-206,251
25,78,1,0,31,-69,-265,154
25,79,1,0,31,-69,-294,33
25,88,1,1,31,-69,22,-493
25,89,1,1,31,-69,218,-440
25,90,1,1,31,-69,364,-335
25,91,1,1,31,-69,466,-165
25,92,1,1,31,-69,490,11
25,93,1,1,31,-69,440,211
25,94,1,1,31,-69,336,366
25,95,1,1,31,-69,170,484
26,104,1,2,31,-69,173,-364
26,105,1,2,31,-69,302,-259
26,106,1,2,31,-69,376,-132
26,107,1,2,31,-69,400,29
26,108,1,2,31,-69,369,166
26,109,1,2,31,-69,277,299
26,110,1,2,31,-69,153,382
26,111,1,2,31,-69,6,414
26,120,1,0,31,-69,302,-102
26,121,1,0,31,-69,317,13
26,122,1,0,31,-69,292,140
26,123,1,0,31,-69,235,239
26,124,1,0,31,-69,135,313
26,125,1,0,31,-69,25,329
26,126,1,0,31,-69,-104,284
26,127,1,0,31,-69,-202,212
27,40,1,1,31,-69,388,-306
27,41,1,1,31,-69,465,-155
27,42,1,1,31,-69,487,32
27,43,1,1,31,-69,447,193
27,44,1,1,31,-69,336,350
27,45,1,1,31,-69,189,448
27,46,1,1,31,-69,-9,495
27,47,1,1,31,-69,-188,466
27,56,1,2,31,-69,375,-142
27,57,1,2,31,-69,405,1
27,58,1,2,31,-69,378,150
27,59,1,2,31,-69,306,258
27,60,1,2,31,-69,180,346
27,61,1,2,31,-69,42,390
27,62,1,2,31,-69,-125,390
27,63,1,2,31,-69,-256,332
28,136,1,0,31,-69,-312,-386
28,137,1,0,31,-69,-148,-463
28,138,1,0,31,-69,58,-476
28,139,1,0,31,-69,231,-428
28,140,1,0,31,-69,384,-314
28,141,1,0,31,-69,470,-173
28,142,1,0,31,-69,499,16
28,143,1,0,31,-69,458,187
28,152,1,1,31,-69,-148,-371
28,153,1,1,31,-69,-15,-394
28,154,1,1,31,-69,136,-365
28,155,1,1,31,-69,258,-293
28,156,1,1,31,-69,357,-163
28,157,1,1,31,-69,400,-19
28,158,1,1,31,-69,386,153
28,159,1,1,31,-69,318,284
29,168,1,2,31,-69,154,-285
29,169,1,2,31,-69,248,-194
29,170,1,2,31,-69,299,-85
29,171,1,2,31,-69,312,50
29,172,1,2,31,-69,287,160
29,173,1,2,31,-69,211,249
29,174,1,2,31,-69,107,286
29,175,1,2,31,-69,-22,292
29,184,1,0,31,-69,-502,-85
29,185,1,0,31,-69,-428,-257
29,186,1,0,31,-69,-314,-382
29,187,1,0,31,-69,-145,-468
29,188,1,0,31,-69,22,-491
29,189,1,0,31,-69,211,-447
29,190,1,0,31,-69,359,-352
29,191,1,0,31,-69,475,-187
37,296,1,0,31,-69,-172,366
37,297,1,0,31,-69,-302,269
37,298,1,0,31,-69,-377,145
37,299,1,0,31,-69,-403,-12
37,300,1,0,31,-69,-377,-149
37,301,1,0,31,-69,-288,-281
37,302,1,0,31,-69,-167,-367
37,303,1,0,31,-69,-21,-405
37,312,1,1,31,-69,-311,77
37,313,1,1,31,-69,-325,-42
37,314,1,1,31,-69,-288,-163
37,315,1,1,31,-69,-209,-249
37,316,1,1,31,-69,-88,-308
37,317,1,1,31,-69,29,-317
37,318,1,1,31,-69,148,-268
37,319,1,1,31,-69,231,-197
38,488,1,2,31,-69,230,-330
38,489,1,2,31,-69,340,-221
38,490,1,2,31,-69,397,-94
38,491,1,2,31,-69,406,64
38,492,1,2,31,-69,357,197
38,493,1,2,31,-69,246,323
38,494,1,2,31,-69,104,396
38,495,1,2,31,-69,-54,418
38,504,1,0,31,-69,325,-31
38,505,1,0,31,-69,318,79
38,506,1,0,31,-69,261,188
38,507,1,0,31,-69,174,264
38,508,1,0,31,-69,53,316
38,509,1,0,31,-69,-62,312
38,510,1,0,31,-69,-179,247
38,511,1,0,31,-69,-256,151
39,328,1,1,31,-69,260,437
39,329,1,1,31,-69,87,490
39,330,1,1,31,-69,-121,479
39,331,1,1,31,-69,-286,404
39,332,1,1,31,-69,-419,257
39,333,1,1,31,-69,-481,86
39,334,1,1,31,-69,-474,-126
39,335,1,1,31,-69,-400,-299
39,344,1,2,31,-69,63,389
39,345,1,2,31,-69,-85,388
39,346,1,2,31,-69,-238,334
39,347,1,2,31,-69,-339,239
39,348,1,2,31,-69,-398,94
39,349,1,2,31,-69,-405,-52
39,350,1,2,31,-69,-358,-214
39,351,1,2,31,-69,-268,-328
40,424,1,0,31,-69,484,-168
40,425,1,0,31,-69,502,-4
40,426,1,0,31,-69,455,183
40,427,1,0,31,-69,359,326
40,428,1,0,31,-69,208,442
40,429,1,0,31,-69,44,490
40,430,1,0,31,-69,-154,472
40,431,1,0,31,-69,-319,395
40,440,1,1,31,-69,404,-37
40,441,1,1,31,-69,394,101
40,442,1,1,31,-69,329,241
40,443,1,1,31,-69,227,336
40,444,1,1,31,-69,78,396
40,445,1,1,31,-69,-73,394
40,446,1,1,31,-69,-239,326
40,447,1,1,31,-69,-353,219
41,392,1,2,31,-69,319,252
41,393,1,2,31,-69,210,355
41,394,1,2,31,-69,85,400
41,395,1,2,31,-69,-71,400
41,396,1,2,31,-69,-206,348
41,397,1,2,31,-69,-328,235
41,398,1,2,31,-69,-398,95
41,399,1,2,31,-69,-412,-64
41,408,1,0,31,-69,28,317
41,409,1,0,31,-69,-83,307
41,410,1,0,31,-69,-199,254
41,411,1,0,31,-69,-280,170
41,412,1,0,31,-69,-329,49
41,413,1,0,31,-69,-316,-68
41,414,1,0,31,-69,-238,-184
41,415,1,0,31,-69,-147,-263
43,360,1,1,31,-69,-178,270
43,361,1,1,31,-69,-264,176
43,362,1,1,31,-69,-310,63
43,363,1,1,31,-69,-322,-80
43,364,1,1,31,-69,-284,-198
43,365,1,1,31,-69,-187,-283
43,366,1,1,31,-69,-69,-307
43,367,1,1,31,-69,64,-294
43,376,1,2,31,-69,482,140
43,377,1,2,31,-69,388,309
43,378,1,2,31,-69,249,421
43,379,1,2,31,-69,61,490
43,380,1,2,31,-69,-114,484
43,381,1,2,31,-69,-294,402
43,382,1,2,31,-69,-422,272
43,383,1,2,31,-69,-501,78
44,456,1,0,31,-69,233,217
44,457,1,0,31,-69,126,291
44,458,1,0,31,-69,17,320
44,459,1,0,31,-69,-112,310
44,460,1,0,31,-69,-214,259
44,461,1,0,31,-69,-294,161
44,462,1,0,31,-69,-311,43
44,463,1,0,31,-69,-285,-90
44,472,1,1,31,-69,192,-468
44,473,1,1,31,-69,349,-362
44,474,1,1,31,-69,447,-215
44,475,1,1,31,-69,495,-19
44,476,1,1,31,-69,467,156
44,477,1,1,31,-69,366,332
44,478,1,1,31,-69,221,447
44,479,1,1,31,-69,23,507
59,40,1,0,16,-70,-303,-158
59,41,1,0,16,-70,-216,-271
59,42,1,0,16,-70,-108,-335
59,43,1,0,16,-70,30,-356
59,44,1,0,16,-70,155,-324
59,45,1,0,16,-70,264,-252
59,46,1,0,16,-70,343,-132
59,47,1,0,16,-70,364,-3
59,56,1,1,16,-70,-361,-190
59,57,1,1,16,-70,-274,-311
59,58,1,1,16,-70,-154,-388
59,59,1,1,16,-70,2,-414
59,60,1,1,16,-70,141,-378
59,61,1,1,16,-70,267,-290
59,62,1,1,16,-70,378,-143
59,63,1,1,16,-70,422,8
60,104,1,2,16,-70,-345,235
60,105,1,2,16,-70,-396,98
60,106,1,2,16,-70,-399,-53
60,107,1,2,16,-70,-346,-215
60,108,1,2,16,-70,-249,-328
60,109,1,2,16,-70,-95,-403
60,110,1,2,16,-70,63,-420
60,111,1,2,16,-70,216,-379
60,120,1,0,16,-70,-335,-159
60,121,1,0,16,-70,-265,-257
60,122,1,0,16,-70,-166,-323
60,123,1,0,16,-70,-29,-359
60,124,1,0,16,-70,101,-349
60,125,1,0,16,-70,230,-286
60,126,1,0,16,-70,306,-181
60,127,1,0,16,-70,340,-50
61,424,1,1,16,-70,-247,269
61,425,1,1,16,-70,-321,169
61,426,1,1,16,-70,-356,27
61,427,1,1,16,-70,-346,-100
61,428,1,1,16,-70,-297,-211
61,429,1,1,16,-70,-201,-299
61,430,1,1,16,-70,-92,-342
61,431,1,1,16,-70,28,-351
61,440,1,2,16,-70,-114,407
61,441,1,2,16,-70,-232,341
61,442,1,2,16,-70,-335,223
61,443,1,2,16,-70,-389,89
61,444,1,2,16,-70,-399,-58
61,445,1,2,16,-70,-357,-220
61,446,1,2,16,-70,-265,-346
61,447,1,2,16,-70,-133,-429
62,264,1,0,16,-70,327,160
62,265,1,0,16,-70,243,276
62,266,1,0,16,-70,139,341
62,267,1,0,16,-70,15,366
62,268,1,0,16,-70,-129,340
62,269,1,0,16,-70,-237,267
62,270,1,0,16,-70,-319,137
62,271,1,0,16,-70,-348,8
62,280,1,1,16,-70,120,-334
62,281,1,1,16,-70,248,-259
62,282,1,1,16,-70,326,-158
62,283,1,1,16,-70,359,-39
62,284,1,1,16,-70,339,101
62,285,1,1,16,-70,278,217
62,286,1,1,16,-70,168,315
62,287,1,1,16,-70,44,357
63,360,1,2,16,-70,118,-353
63,361,1,2,16,-70,231,-293
63,362,1,2,16,-70,314,-195
63,363,1,2,16,-70,362,-52
63,364,1,2,16,-70,362,80
63,365,1,2,16,-70,314,195
63,366,1,2,16,-70,207,285
63,367,1,2,16,-70,84,329
63,376,1,0,16,-70,-356,-53
63,377,1,0,16,-70,-319,-166
63,378,1,0,16,-70,-241,-262
63,379,1,0,16,-70,-122,-335
63,380,1,0,16,-70,-1,-357
63,381,1,0,16,-70,131,-334
63,382,1,0,16,-70,231,-271
63,383,1,0,16,-70,305,-176
64,392,1,1,16,-70,-398,97
64,393,1,1,16,-70,-404,-53
64,394,1,1,16,-70,-362,-196
64,395,1,1,16,-70,-266,-327
64,396,1,1,16,-70,-144,-399
64,397,1,1,16,-70,23,-419
64,398,1,1,16,-70,183,-379
64,399,1,1,16,-70,321,-286
64,408,1,2,16,-70,-257,-262
64,409,1,2,16,-70,-147,-337
64,410,1,2,16,-70,-18,-366
64,411,1,2,16,-70,130,-342
64,412,1,2,16,-70,243,-273
64,413,1,2,16,-70,322,-151
64,414,1,2,16,-70,340,-18
64,415,1,2,16,-70,316,116
65,456,1,0,16,-70,-349,91
65,457,1,0,16,-70,-355,-39
65,458,1,0,16,-70,-309,-173
65,459,1,0,16,-70,-228,-274
65,460,1,0,16,-70,-123,-344
65,461,1,0,16,-70,11,-369
65,462,1,0,16,-70,131,-330
65,463,1,0,16,-70,250,-231
65,472,1,1,16,-70,105,335
65,473,1,1,16,-70,-21,345
65,474,1,1,16,-70,-161,300
65,475,1,1,16,-70,-262,220
65,476,1,1,16,-70,-327,115
65,477,1,1,16,-70,-351,-17
65,478,1,1,16,-70,-330,-133
65,479,1,1,16,-70,-255,-248
66,72,1,2,16,-70,-40,-365
66,73,1,2,16,-70,88,-359
66,74,1,2,16,-70,203,-311
66,75,1,2,16,-70,303,-216
66,76,1,2,16,-70,355,-105
66,77,1,2,16,-70,360,18
66,78,1,2,16,-70,309,154
66,79,1,2,16,-70,228,255
66,88,1,0,16,-70,-322,168
66,89,1,0,16,-70,-353,49
66,90,1,0,16,-70,-338,-77
66,91,1,0,16,-70,-272,-205
66,92,1,0,16,-70,-182,-291
66,93,1,0,16,-70,-58,-344
66,94,1,0,16,-70,61,-347
66,95,1,0,16,-70,176,-303
67,296,1,1,16,-70,99,-396
67,297,1,1,16,-70,250,-330
67,298,1,1,16,-70,350,-229
67,299,1,1,16,-70,406,-103
67,300,1,1,16,-70,408,51
67,301,1,1,16,-70,359,188
67,302,1,1,16,-70,249,328
67,303,1,1,16,-70,117,411
67,312,1,2,16,-70,339,-150
67,313,1,2,16,-70,372,-16
67,314,1,2,16,-70,354,106
67,315,1,2,16,-70,284,235
67,316,1,2,16,-70,182,324
67,317,1,2,16,-70,56,368
67,318,1,2,16,-70,-95,350
67,319,1,2,16,-70,-215,276
68,168,1,0,16,-70,-269,238
68,169,1,0,16,-70,-342,129
68,170,1,0,16,-70,-376,-7
68,171,1,0,16,-70,-355,-131
68,172,1,0,16,-70,-288,-244
68,173,1,0,16,-70,-163,-329
68,174,1,0,16,-70,-27,-353
68,175,1,0,16,-70,125,-324
68,184,1,1,16,-70,266,225
68,185,1,1,16,-70,165,305
68,186,1,1,16,-70,22,346
68,187,1,1,16,-70,-107,333
68,188,1,1,16,-70,-219,274
68,189,1,1,16,-70,-312,167
68,190,1,1,16,-70,-351,46
68,191,1,1,16,-70,-342,-97
73,328,1,0,16,-70,-170,-311
73,329,1,0,16,-70,-34,-352
73,330,1,0,16,-70,93,-338
73,331,1,0,16,-70,219,-274
73,332,1,0,16,-70,302,-180
73,333,1,0,16,-70,349,-63
73,334,1,0,16,-70,351,78
73,335,1,0,16,-70,303,198
73,344,1,1,16,-70,-249,-316
73,345,1,1,16,-70,-120,-380
73,346,1,1,16,-70,22,-401
73,347,1,1,16,-70,176,-369
73,348,1,1,16,-70,294,-295
73,349,1,1,16,-70,381,-182
73,350,1,1,16,-70,430,-22
73,351,1,1,16,-70,411,128
74,136,1,2,16,-70,-89,352
74,137,1,2,16,-70,-194,306
74,138,1,2,16,-70,-285,210
74,139,1,2,16,-70,-334,102
74,140,1,2,16,-70,-348,-17
74,141,1,2,16,-70,-320,-149
74,142,1,2,16,-70,-255,-250
74,143,1,2,16,-70,-151,-321
74,152,1,0,16,-70,11,408
74,153,1,0,16,-70,-136,393
74,154,1,0,16,-70,-279,310
74,155,1,0,16,-70,-370,193
74,156,1,0,16,-70,-411,52
74,157,1,0,16,-70,-393,-117
74,158,1,0,16,-70,-326,-259
74,159,1,0,16,-70,-215,-369
75,488,1,1,16,-70,204,365
75,489,1,1,16,-70,61,418
75,490,1,1,16,-70,-103,409
75,491,1,1,16,-70,-231,348
75,492,1,1,16,-70,-335,227
75,493,1,1,16,-70,-391,90
75,494,1,1,16,-70,-405,-65
75,495,1,1,16,-70,-357,-229
75,504,1,2,16,-70,-133,340
75,505,1,2,16,-70,-241,279
75,506,1,2,16,-70,-328,173
75,507,1,2,16,-70,-366,47
75,508,1,2,16,-70,-356,-105
75,509,1,2,16,-70,-289,-224
75,510,1,2,16,-70,-176,-305
75,511,1,2,16,-70,-22,-340
76,40,1,0,1,-72,-248,459
76,41,1,0,1,-72,-392,333
76,42,1,0,1,-72,-484,159
76,43,1,0,1,-72,-511,-16
76,44,1,0,1,-72,-474,-208
76,45,1,0,1,-72,-381,-355
76,46,1,0,1,-72,-222,-478
76,47,1,0,1,-72,-53,-531
76,56,1,1,1,-72,-95,264
76,57,1,1,1,-72,-185,206
76,58,1,1,1,-72,-244,130
76,59,1,1,1,-72,-283,25
76,60,1,1,1,-72,-283,-72
76,61,1,1,1,-72,-243,-173
76,62,1,1,1,-72,-165,-246
76,63,1,1,1,-72,-50,-293
77,104,1,2,1,-72,222,174
77,105,1,2,1,-72,149,234
77,106,1,2,1,-72,49,272
77,107,1,2,1,-72,-62,272
77,108,1,2,1,-72,-152,240
77,109,1,2,1,-72,-233,162
77,110,1,2,1,-72,-279,64
77,111,1,2,1,-72,-284,-53
77,120,1,0,1,-72,-93,153
77,121,1,0,1,-72,-139,113
77,122,1,0,1,-72,-169,55
77,123,1,0,1,-72,-179,-5
77,124,1,0,1,-72,-164,-70
77,125,1,0,1,-72,-125,-114
77,126,1,0,1,-72,-54,-140
77,127,1,0,1,-72,5,-148
78,232,1,1,16,-70,358,-42
78,233,1,1,16,-70,339,99
78,234,1,1,16,-70,269,215
78,235,1,1,16,-70,164,301
78,236,1,1,16,-70,24,344
78,237,1,1,16,-70,-101,334
78,238,1,1,16,-70,-211,276
78,239,1,1,16,-70,-304,164
78,248,1,2,16,-70,392,-97
78,249,1,2,16,-70,405,57
78,250,1,2,16,-70,366,188
78,251,1,2,16,-70,287,297
78,252,1,2,16,-70,161,383
78,253,1,2,16,-70,27,418
78,254,1,2,16,-70,-117,411
78,255,1,2,16,-70,-268,346
79,232,1,0,1,-72,-500,-140
79,233,1,0,1,-72,-429,-296
79,234,1,0,1,-72,-284,-429
79,235,1,0,1,-72,-119,-498
79,236,1,0,1,-72,82,-507
79,237,1,0,1,-72,253,-449
79,238,1,0,1,-72,410,-320
79,239,1,0,1,-72,508,-144
79,248,1,1,1,-72,-279,-38
79,249,1,1,1,-72,-245,-138
79,250,1,1,1,-72,-186,-209
79,251,1,1,1,-72,-96,-263
79,252,1,1,1,-72,10,-283
79,253,1,1,1,-72,111,-265
79,254,1,1,1,-72,216,-201
79,255,1,1,1,-72,278,-113
81,72,1,2,1,-72,-161,-43
81,73,1,2,1,-72,-136,-97
81,74,1,2,1,-72,-89,-145
81,75,1,2,1,-72,-35,-175
81,76,1,2,1,-72,31,-185
81,77,1,2,1,-72,85,-164
81,78,1,2,1,-72,133,-105
81,79,1,2,1,-72,155,-40
81,88,1,0,1,-72,348,391
81,89,1,0,1,-72,173,486
81,90,1,0,1,-72,-4,506
81,91,1,0,1,-72,-200,465
81,92,1,0,1,-72,-349,375
81,93,1,0,1,-72,-472,225
81,94,1,0,1,-72,-523,32
81,95,1,0,1,-72,-505,-147
82,136,1,1,1,-72,485,-229
82,137,1,1,1,-72,531,-37
82,138,1,1,1,-72,501,144
82,139,1,1,1,-72,401,323
82,140,1,1,1,-72,268,442
82,141,1,1,1,-72,80,510
82,142,1,1,1,-72,-100,508
82,143,1,1,1,-72,-286,431
82,152,1,2,1,-72,227,-151
82,153,1,2,1,-72,267,-68
82,154,1,2,1,-72,281,34
82,155,1,2,1,-72,262,123
82,156,1,2,1,-72,197,207
82,157,1,2,1,-72,108,260
82,158,1,2,1,-72,-19,281
82,159,1,2,1,-72,-137,256
83,200,1,0,1,-72,-61,-277
83,201,1,0,1,-72,33,-279
83,202,1,0,1,-72,138,-247
83,203,1,0,1,-72,216,-189
83,204,1,0,1,-72,274,-98
83,205,1,0,1,-72,291,1
83,206,1,0,1,-72,267,120
83,207,1,0,1,-72,211,209
83,216,1,1,1,-72,155,-79
83,217,1,1,1,-72,171,-15
83,218,1,1,1,-72,163,43
83,219,1,1,1,-72,134,105
83,220,1,1,1,-72,92,148
83,221,1,1,1,-72,27,165
83,222,1,1,1,-72,-41,147
83,223,1,1,1,-72,-106,107
84,264,1,2,1,-72,-2,-181
84,265,1,2,1,-72,63,-166
84,266,1,2,1,-72,113,-135
84,267,1,2,1,-72,158,-87
84,268,1,2,1,-72,180,-31
84,269,1,2,1,-72,173,40
84,270,1,2,1,-72,129,99
84,271,1,2,1,-72,67,144
84,280,1,0,1,-72,-260,435
84,281,1,0,1,-72,-394,317
84,282,1,0,1,-72,-489,147
84,283,1,0,1,-72,-515,-20
84,284,1,0,1,-72,-475,-206
84,285,1,0,1,-72,-375,-349
84,286,1,0,1,-72,-206,-470
84,287,1,0,1,-72,-23,-518
85,200,1,1,16,-70,351,202
85,201,1,1,16,-70,256,311
85,202,1,1,16,-70,115,389
85,203,1,1,16,-70,-22,407
85,204,1,1,16,-70,-173,367
85,205,1,1,16,-70,-292,278
85,206,1,1,16,-70,-383,147
85,207,1,1,16,-70,-429,-26
85,216,1,2,16,-70,48,373
85,217,1,2,16,-70,-74,364
85,218,1,2,16,-70,-201,298
85,219,1,2,16,-70,-294,198
85,220,1,2,16,-70,-353,53
85,221,1,2,16,-70,-349,-82
85,222,1,2,16,-70,-286,-203
85,223,1,2,16,-70,-174,-302
86,360,1,0,1,-72,-111,135
86,361,1,0,1,-72,-151,95
86,362,1,0,1,-72,-175,34
86,363,1,0,1,-72,-180,-27
86,364,1,0,1,-72,-158,-92
86,365,1,0,1,-72,-110,-135
86,366,1,0,1,-72,-29,-155
86,367,1,0,1,-72,34,-155
86,376,1,1,1,-72,476,-239
86,377,1,1,1,-72,517,-52
86,378,1,1,1,-72,497,120
86,379,1,1,1,-72,408,296
86,380,1,1,1,-72,282,418
86,381,1,1,1,-72,99,497
86,382,1,1,1,-72,-105,504
86,383,1,1,1,-72,-274,447
87,296,1,2,1,-72,-124,251
87,297,1,2,1,-72,-204,176
87,298,1,2,1,-72,-255,90
87,299,1,2,1,-72,-283,-16
87,300,1,2,1,-72,-274,-108
