pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
111,124,2,2,5,-80,134,-46
111,125,2,2,5,-80,138,22
111,126,2,2,5,-80,113,81
111,127,2,2,5,-80,62,131
112,40,2,0,5,-80,-92,-8
112,41,2,0,5,-80,-79,-38
112,42,2,0,5,-80,-46,-64
112,43,2,0,5,-80,-9,-81
112,44,2,0,5,-80,32,-84
112,45,2,0,5,-80,61,-73
112,46,2,0,5,-80,81,-45
112,47,2,0,5,-80,88,-6
112,56,2,1,5,-80,-110,-51
112,57,2,1,5,-80,-75,-88
112,58,2,1,5,-80,-22,-109
112,59,2,1,5,-80,28,-109
112,60,2,1,5,-80,77,-85
112,61,2,1,5,-80,106,-51
112,62,2,1,5,-80,117,-3
112,63,2,1,5,-80,105,43
113,232,2,2,5,-80,-99,29
113,233,2,2,5,-80,-105,-11
113,234,2,2,5,-80,-94,-46
113,235,2,2,5,-80,-65,-77
113,236,2,2,5,-80,-22,-91
113,237,2,2,5,-80,20,-86
113,238,2,2,5,-80,60,-65
113,239,2,2,5,-80,84,-36
113,248,2,0,5,-80,-120,16
113,249,2,0,5,-80,-118,-29
113,250,2,0,5,-80,-97,-70
113,251,2,0,5,-80,-54,-111
113,252,2,0,5,-80,0,-133
113,253,2,0,5,-80,48,-126
113,254,2,0,5,-80,89,-85
113,255,2,0,5,-80,109,-33
114,360,2,1,5,-80,102,-96
114,361,2,1,5,-80,129,-54
114,362,2,1,5,-80,134,6
114,363,2,1,5,-80,116,61
114,364,2,1,5,-80,78,113
114,365,2,1,5,-80,26,141
114,366,2,1,5,-80,-26,140
114,367,2,1,5,-80,-83,111
114,376,2,2,5,-80,56,71
114,377,2,2,5,-80,23,83
114,378,2,2,5,-80,-15,81
114,379,2,2,5,-80,-46,68
114,380,2,2,5,-80,-76,41
114,381,2,2,5,-80,-90,7
114,382,2,2,5,-80,-86,-24
114,383,2,2,5,-80,-65,-55
115,328,2,0,5,-80,74,-36
115,329,2,0,5,-80,86,2
115,330,2,0,5,-80,86,38
115,331,2,0,5,-80,71,63
115,332,2,0,5,-80,38,81
115,333,2,0,5,-80,-3,85
115,334,2,0,5,-80,-49,74
115,335,2,0,5,-80,-80,48
115,344,2,1,5,-80,111,-15
115,345,2,1,5,-80,112,31
115,346,2,1,5,-80,93,79
115,347,2,1,5,-80,59,109
115,348,2,1,5,-80,9,123
115,349,2,1,5,-80,-40,115
115,350,2,1,5,-80,-86,84
115,351,2,1,5,-80,-114,34
116,392,2,2,5,-80,46,97
116,393,2,2,5,-80,0,110
116,394,2,2,5,-80,-53,105
116,395,2,2,5,-80,-94,75
116,396,2,2,5,-80,-117,35
116,397,2,2,5,-80,-120,-18
116,398,2,2,5,-80,-105,-60
116,399,2,2,5,-80,-70,-92
116,408,2,0,5,-80,123,71
116,409,2,0,5,-80,92,115
116,410,2,0,5,-80,36,141
116,411,2,0,5,-80,-29,139
116,412,2,0,5,-80,-84,116
116,413,2,0,5,-80,-127,70
116,414,2,0,5,-80,-143,19
116,415,2,0,5,-80,-133,-42
117,456,2,1,5,-80,-70,121
117,457,2,1,5,-80,-116,83
117,458,2,1,5,-80,-137,32
117,459,2,1,5,-80,-137,-31
117,460,2,1,5,-80,-114,-80
117,461,2,1,5,-80,-72,-118
117,462,2,1,5,-80,-22,-133
117,463,2,1,5,-80,41,-130
117,472,2,2,5,-80,-72,-58
117,473,2,2,5,-80,-44,-78
117,474,2,2,5,-80,-13,-84
117,475,2,2,5,-80,24,-78
117,476,2,2,5,-80,55,-60
117,477,2,2,5,-80,79,-29
117,478,2,2,5,-80,85,5
117,479,2,2,5,-80,78,43
118,488,2,0,5,-80,-73,-82
118,489,2,0,5,-80,-32,-100
118,490,2,0,5,-80,12,-102
118,491,2,0,5,-80,64,-87
118,492,2,0,5,-80,102,-59
118,493,2,0,5,-80,126,-14
118,494,2,0,5,-80,116,34
118,495,2,0,5,-80,86,71
118,504,2,1,5,-80,-147,-28
118,505,2,1,5,-80,-122,-86
118,506,2,1,5,-80,-74,-127
118,507,2,1,5,-80,-8,-151
118,508,2,1,5,-80,50,-147
118,509,2,1,5,-80,100,-115
118,510,2,1,5,-80,128,-61
118,511,2,1,5,-80,134,-2
